"CD_A,C,2","PER,C,4","AGEB,C,5","UPM,C,7","ENT,C,2","CON,C,5","PRO_VIV,C,4","V_SEL,C,1","N_HOG,C,1","R_PRE,C,2","FCH_PRE,C,10","R_DEF,C,2","FCH_DEF,C,10","P1,N,2,0","P2,N,1,0","P3,N,2,0","P4,N,2,0","R_INF,C,2","R_ELE,C,2","FAC,N,6,0"
18,1015,150-5,2700600,27,40036,0123,3,1,01,29/09/2015,01,01/10/2015,2,1,0,0,02,01,1362
18,1015,150-5,2700600,27,40036,0159,5,1,01,29/09/2015,01,04/10/2015,4,1,0,0,02,01,1362
18,1015,150-5,2700600,27,40036,0181,4,1,01,02/10/2015,01,04/10/2015,3,1,0,0,03,03,1362
18,1015,001-3,2700004,27,40066,0211,4,1,01,21/09/2015,01,22/09/2015,2,1,0,0,01,01,1483
18,1015,001-3,2700004,27,40066,0012,1,1,01,21/09/2015,01,22/09/2015,4,1,0,0,02,01,1483
18,1015,001-3,2700004,27,40066,0284,5,1,01,21/09/2015,01,22/09/2015,2,1,0,0,01,01,1483
18,1015,001-3,2700004,27,40066,0086,2,1,01,21/09/2015,01,22/09/2015,5,1,0,0,02,02,1483
18,1015,001-3,2700004,27,40066,0152,3,1,01,21/09/2015,01,22/09/2015,4,1,0,0,02,02,1483
18,1015,105-A,2700328,27,40094,0184,3,1,01,25/09/2015,01,25/09/2015,1,0,0,0,01,01,1585
18,1015,105-A,2700328,27,40094,0153,5,1,01,18/09/2015,01,22/09/2015,10,2,3,4,03,01,1585
18,1015,105-A,2700328,27,40094,0031,1,1,01,18/09/2015,01,22/09/2015,3,1,0,0,03,03,1585
18,1015,105-A,2700328,27,40094,0118,4,1,01,18/09/2015,01,22/09/2015,4,1,0,0,02,02,1585
18,1015,105-A,2700328,27,40094,0180,2,1,01,18/09/2015,01,22/09/2015,3,1,0,0,01,01,1585
18,1015,083-1,2700234,27,40100,0009,2,1,01,05/10/2015,01,12/10/2015,2,1,0,0,02,01,2087
18,1015,083-1,2700234,27,40100,0066,1,1,01,05/10/2015,01,06/10/2015,5,1,0,0,01,02,2087
18,1015,083-1,2700234,27,40100,0035,3,1,01,28/09/2015,01,01/10/2015,3,1,0,0,01,01,2087
18,1015,083-1,2700234,27,40100,0108,5,1,01,01/10/2015,01,02/10/2015,6,1,0,0,04,04,2087
18,1015,083-1,2700234,27,40100,0096,4,1,01,01/10/2015,01,02/10/2015,4,1,0,0,02,01,2087
18,1015,023-9,2701962,27,40111,0039,2,1,01,17/09/2015,01,20/09/2015,4,1,0,0,01,01,1587
18,1015,023-9,2701962,27,40111,0100,5,1,01,15/09/2015,01,20/09/2015,3,1,0,0,03,01,1587
18,1015,023-9,2701962,27,40111,0020,1,1,01,15/09/2015,01,22/09/2015,4,1,0,0,01,04,1587
18,1015,023-9,2701962,27,40111,0081,3,1,01,15/09/2015,01,18/09/2015,5,1,0,0,01,01,1587
18,1015,023-9,2701962,27,40111,0101,4,1,01,24/09/2015,01,25/09/2015,1,0,0,0,01,01,1587
18,1015,159-6,2702140,27,40130,0002,1,1,01,06/10/2015,01,07/10/2015,2,1,0,0,02,01,1123
18,1015,159-6,2702140,27,40130,0090,5,1,01,05/10/2015,01,06/10/2015,2,1,0,0,01,02,1123
18,1015,159-6,2702140,27,40130,0032,2,1,01,05/10/2015,01,06/10/2015,2,1,0,0,01,01,1123
18,1015,159-6,2702140,27,40130,0072,4,1,01,05/10/2015,01,07/10/2015,4,1,0,0,01,03,1123
18,1015,159-6,2702140,27,40130,0054,3,1,01,06/10/2015,01,07/10/2015,3,1,0,0,02,01,1123
18,1015,223-6,2700814,27,40136,0017,1,1,01,22/09/2015,01,23/09/2015,5,2,2,2,02,01,1586
18,1015,223-6,2700814,27,40136,0139,5,1,01,23/09/2015,01,24/09/2015,3,1,0,0,01,02,1586
18,1015,223-6,2700814,27,40136,0070,3,1,01,22/09/2015,01,23/09/2015,2,1,0,0,01,01,1586
18,1015,223-6,2700814,27,40136,0040,2,1,01,23/09/2015,01,24/09/2015,2,1,0,0,02,02,1586
18,1015,223-6,2700814,27,40136,0101,4,1,01,22/09/2015,01,23/09/2015,3,1,0,0,02,03,1586
18,1015,021-A,2702021,27,40162,0034,5,1,01,24/09/2015,01,25/09/2015,4,1,0,0,02,01,1361
18,1015,021-A,2702021,27,40162,0042,1,1,01,15/09/2015,01,20/09/2015,4,1,0,0,04,01,1361
18,1015,021-A,2702021,27,40162,0064,2,1,01,15/09/2015,01,20/09/2015,4,1,0,0,01,02,1361
18,1015,021-A,2702021,27,40162,0087,3,1,01,15/09/2015,01,20/09/2015,4,1,0,0,03,01,1361
18,1015,021-A,2702021,27,40162,0010,4,1,01,15/09/2015,01,20/09/2015,4,1,0,0,02,01,1361
18,1015,081-2,2700200,27,40198,0131,4,1,01,17/09/2015,01,21/09/2015,5,1,0,0,03,04,908
18,1015,081-2,2700200,27,40198,0022,1,1,01,19/09/2015,01,21/09/2015,5,1,0,0,02,05,908
18,1015,081-2,2700200,27,40198,0049,2,1,01,18/09/2015,01,20/09/2015,2,1,0,0,02,01,908
18,1015,081-2,2700200,27,40198,0089,3,1,01,25/09/2015,01,02/10/2015,4,1,0,0,04,01,908
18,1015,081-2,2700200,27,40198,0159,5,1,01,17/09/2015,01,30/09/2015,6,1,0,0,03,04,908
18,1015,136-5,2700562,27,40206,0013,4,1,01,08/10/2015,01,09/10/2015,2,1,0,0,01,01,1394
18,1015,136-5,2700562,27,40206,0062,3,1,01,05/10/2015,01,06/10/2015,2,1,0,0,02,01,1394
18,1015,136-5,2700562,27,40206,0038,5,1,01,06/10/2015,01,07/10/2015,3,1,0,0,03,03,1394
18,1015,136-5,2700562,27,40206,0110,2,1,01,06/10/2015,01,07/10/2015,1,0,0,0,01,01,1394
18,1015,136-5,2700562,27,40206,0079,1,1,01,05/10/2015,01,07/10/2015,8,1,0,0,01,05,1394
18,1015,109-8,2700351,27,40229,0095,5,1,01,18/09/2015,01,21/09/2015,5,1,0,0,03,03,1405
18,1015,109-8,2700351,27,40229,0030,2,1,01,19/09/2015,01,21/09/2015,1,0,0,0,01,01,1405
18,1015,109-8,2700351,27,40229,0074,4,1,01,19/09/2015,01,21/09/2015,3,1,0,0,01,02,1405
18,1015,109-8,2700351,27,40229,0053,3,1,01,18/09/2015,01,04/10/2015,4,1,0,0,02,01,1405
18,1015,109-8,2700351,27,40229,0011,1,1,01,28/09/2015,01,30/09/2015,6,1,0,0,03,02,1405
18,1015,108-3,2700342,27,40268,0100,2,1,01,28/09/2015,01,01/10/2015,3,1,0,0,01,02,1647
18,1015,108-3,2700342,27,40268,0216,4,1,01,28/09/2015,01,01/10/2015,1,0,0,0,01,01,1647
18,1015,108-3,2700342,27,40268,0265,5,1,01,01/10/2015,01,02/10/2015,1,0,0,0,01,01,1647
18,1015,108-3,2700342,27,40268,0156,3,1,01,07/10/2015,01,08/10/2015,4,1,0,0,04,04,1647
18,1015,108-3,2700342,27,40268,0047,1,1,01,28/09/2015,01,01/10/2015,6,2,2,2,02,01,1647
18,1015,152-4,2700612,27,40289,0207,4,1,01,01/10/2015,01,02/10/2015,2,1,0,0,01,01,1091
18,1015,152-4,2700612,27,40289,0035,1,1,07,15/10/2015,07,15/10/2015,0,0,0,0,,,0
18,1015,152-4,2700612,27,40289,0259,5,1,08,15/10/2015,08,15/10/2015,0,0,0,0,,,0
18,1015,152-4,2700612,27,40289,0153,3,1,01,23/09/2015,01,24/09/2015,3,1,0,0,01,02,1091
18,1015,152-4,2700612,27,40289,0078,2,1,01,27/09/2015,01,27/09/2015,3,1,0,0,01,01,1091
18,1015,119-1,2700422,27,40358,0046,2,1,01,23/09/2015,01,25/09/2015,4,1,0,0,01,02,1060
18,1015,119-1,2700422,27,40358,0115,1,1,01,22/09/2015,01,23/09/2015,1,0,0,0,01,01,1060
18,1015,119-1,2700422,27,40358,0076,3,1,06,15/10/2015,06,15/10/2015,0,0,0,0,,,0
18,1015,119-1,2700422,27,40358,0059,4,1,01,22/09/2015,01,23/09/2015,2,1,0,0,02,02,1060
18,1015,119-1,2700422,27,40358,0002,5,1,01,24/09/2015,01,25/09/2015,3,1,0,0,01,01,1060
18,1015,001-3,2700007,27,40382,0110,4,1,01,22/09/2015,01,07/10/2015,2,1,0,0,02,01,1356
18,1015,001-3,2700007,27,40382,0040,2,1,01,24/09/2015,01,24/09/2015,1,0,0,0,01,01,1356
18,1015,001-3,2700007,27,40382,0106,5,1,01,22/09/2015,01,23/09/2015,9,2,3,3,02,02,1356
18,1015,001-3,2700007,27,40382,0067,3,1,01,21/09/2015,01,22/09/2015,1,0,0,0,01,01,1356
18,1015,001-3,2700007,27,40382,0021,1,1,01,21/09/2015,01,24/09/2015,2,1,0,0,02,01,1356
18,1015,156-2,2700635,27,40392,0351,5,1,01,29/09/2015,01,30/09/2015,5,1,0,0,03,02,1816
18,1015,156-2,2700635,27,40392,0027,1,1,01,29/09/2015,01,04/10/2015,4,1,0,0,02,01,1816
18,1015,156-2,2700635,27,40392,0179,3,1,06,15/10/2015,06,15/10/2015,0,0,0,0,,,0
18,1015,156-2,2700635,27,40392,0257,4,1,01,14/10/2015,01,15/10/2015,1,0,0,0,01,01,1816
18,1015,156-2,2700635,27,40392,0100,2,1,01,29/09/2015,01,30/09/2015,2,1,0,0,01,01,1816
18,1015,085-0,2702099,27,40420,0015,4,1,08,15/10/2015,08,15/10/2015,0,0,0,0,,,0
18,1015,085-0,2702099,27,40420,0048,5,1,08,15/10/2015,08,15/10/2015,0,0,0,0,,,0
18,1015,085-0,2702099,27,40420,0103,2,1,01,28/09/2015,01,30/09/2015,3,1,0,0,01,03,1951
18,1015,085-0,2702099,27,40420,0128,3,1,01,28/09/2015,01,01/10/2015,2,1,0,0,02,01,1951
18,1015,085-0,2702099,27,40420,0073,1,1,01,13/10/2015,01,13/10/2015,2,1,0,0,01,01,1951
10,1015,019-6,2805548,28,40003,0100,5,1,01,18/09/2015,01,24/09/2015,4,1,0,0,01,01,2856
10,1015,019-6,2805548,28,40003,0023,2,1,01,17/09/2015,01,24/09/2015,2,1,0,0,01,01,2856
10,1015,019-6,2805548,28,40003,0002,1,1,01,17/09/2015,01,24/09/2015,1,0,0,0,01,01,2856
10,1015,019-6,2805548,28,40003,0074,4,1,01,17/09/2015,01,24/09/2015,1,0,0,0,01,01,2856
10,1015,019-6,2805548,28,40003,0051,3,1,01,16/09/2015,01,24/09/2015,3,1,0,0,02,02,2856
10,1015,045-9,2805794,28,40004,0001,1,1,01,22/09/2015,01,13/10/2015,3,1,0,0,01,01,2074
10,1015,045-9,2805794,28,40004,0108,5,1,01,22/09/2015,01,25/09/2015,2,1,0,0,02,02,2074
10,1015,045-9,2805794,28,40004,0067,4,1,01,23/09/2015,01,25/09/2015,4,1,0,0,01,03,2074
10,1015,045-9,2805794,28,40004,0022,2,1,07,13/10/2015,07,14/10/2015,0,0,0,0,,,0
10,1015,045-9,2805794,28,40004,0047,3,1,07,13/10/2015,07,14/10/2015,0,0,0,0,,,0
10,1015,074-3,2800725,28,40028,0108,3,1,01,23/09/2015,01,24/09/2015,1,0,0,0,01,01,2683
10,1015,074-3,2800725,28,40028,0099,5,1,01,22/09/2015,01,24/09/2015,2,1,0,0,01,02,2683
10,1015,074-3,2800725,28,40028,0001,1,1,01,22/09/2015,01,24/09/2015,4,1,0,0,01,01,2683
10,1015,074-3,2800725,28,40028,0024,2,1,01,30/09/2015,01,05/10/2015,2,1,0,0,01,01,2683
10,1015,074-3,2800725,28,40028,0072,4,1,01,22/09/2015,01,05/10/2015,4,1,0,0,01,02,2683
10,1015,061-8,2805877,28,40035,0110,5,1,01,02/10/2015,01,06/10/2015,2,1,0,0,02,02,2726
10,1015,061-8,2805877,28,40035,0065,3,1,01,26/09/2015,01,06/10/2015,2,1,0,0,02,01,2726
10,1015,061-8,2805877,28,40035,0088,4,1,06,14/10/2015,06,14/10/2015,0,0,0,0,,,0
10,1015,061-8,2805877,28,40035,0018,1,1,01,15/09/2015,01,24/09/2015,6,1,0,0,02,02,2726
10,1015,061-8,2805877,28,40035,0042,2,1,01,22/09/2015,01,24/09/2015,1,0,0,0,01,01,2726
10,1015,029-A,2805631,28,40059,0066,3,1,01,21/09/2015,01,24/09/2015,2,1,0,0,01,02,2409
10,1015,029-A,2805631,28,40059,0019,5,1,01,06/10/2015,01,07/10/2015,1,0,0,0,01,01,2409
10,1015,029-A,2805631,28,40059,0041,2,1,01,26/09/2015,01,05/10/2015,5,1,0,0,02,01,2409
10,1015,029-A,2805631,28,40059,0082,1,1,01,01/10/2015,01,06/10/2015,4,1,0,0,03,03,2409
10,1015,029-A,2805631,28,40059,0055,4,1,01,26/09/2015,01,06/10/2015,5,1,0,0,03,02,2409
10,1015,046-1,2800487,28,40069,0085,1,1,01,01/10/2015,01,05/10/2015,2,1,0,0,01,02,2593
10,1015,046-1,2800487,28,40069,0034,4,1,06,14/10/2015,06,14/10/2015,0,0,0,0,,,0
10,1015,046-1,2800487,28,40069,0008,5,1,01,24/09/2015,01,28/09/2015,3,1,0,0,02,02,2593
10,1015,046-1,2800487,28,40069,0105,2,1,01,24/09/2015,01,28/09/2015,3,1,0,0,01,01,2593
10,1015,046-1,2800487,28,40069,0066,3,1,01,28/09/2015,01,05/10/2015,3,1,0,0,01,01,2593
10,1015,091-9,2806033,28,40073,0012,5,1,01,15/09/2015,01,24/09/2015,4,1,0,0,03,02,2935
10,1015,091-9,2806033,28,40073,0098,4,1,01,15/09/2015,01,24/09/2015,6,1,0,0,02,06,2935
10,1015,091-9,2806033,28,40073,0065,3,1,01,15/09/2015,01,24/09/2015,2,1,0,0,02,01,2935
10,1015,091-9,2806033,28,40073,0035,1,1,01,20/09/2015,01,24/09/2015,3,1,0,0,02,02,2935
10,1015,091-9,2806033,28,40073,0115,2,1,01,20/09/2015,01,24/09/2015,4,1,0,0,01,02,2935
10,1015,043-A,2805764,28,40089,0095,4,1,01,29/09/2015,01,05/10/2015,4,1,0,0,02,01,2779
10,1015,043-A,2805764,28,40089,0029,1,1,01,23/09/2015,01,25/09/2015,1,0,0,0,01,01,2779
10,1015,043-A,2805764,28,40089,0047,2,1,01,23/09/2015,01,25/09/2015,2,1,0,0,01,02,2779
10,1015,043-A,2805764,28,40089,0074,3,1,01,24/09/2015,01,25/09/2015,4,1,0,0,01,03,2779
10,1015,043-A,2805764,28,40089,0125,5,1,01,24/09/2015,01,25/09/2015,5,1,0,0,02,02,2779
10,1015,054-2,2807295,28,40129,0060,3,1,07,14/10/2015,07,14/10/2015,0,0,0,0,,,0
10,1015,054-2,2807295,28,40129,0036,2,1,07,14/10/2015,07,14/10/2015,0,0,0,0,,,0
10,1015,054-2,2807295,28,40129,0010,1,1,01,14/10/2015,01,14/10/2015,5,1,0,0,02,02,2619
10,1015,054-2,2807295,28,40129,0101,5,1,01,15/09/2015,01,24/09/2015,5,1,0,0,02,02,2619
10,1015,054-2,2807295,28,40129,0081,4,1,01,15/09/2015,01,24/09/2015,4,1,0,0,02,02,2619
10,1015,053-1,2800539,28,40156,0121,5,1,01,25/09/2015,01,28/09/2015,2,1,0,0,01,02,2996
10,1015,053-1,2800539,28,40156,0064,3,1,01,23/09/2015,01,28/09/2015,2,1,0,0,02,02,2996
10,1015,053-1,2800539,28,40156,0012,1,1,01,25/09/2015,01,28/09/2015,3,1,0,0,02,02,2996
10,1015,053-1,2800539,28,40156,0093,4,1,01,25/09/2015,01,28/09/2015,3,1,0,0,02,02,2996
10,1015,053-1,2800539,28,40156,0041,2,1,01,30/09/2015,01,05/10/2015,4,2,4,1,01,01,2996
10,1015,040-4,2800442,28,40187,0091,5,1,01,25/09/2015,01,06/10/2015,7,1,0,0,01,03,2892
10,1015,040-4,2800442,28,40187,0012,1,1,01,25/09/2015,01,28/09/2015,1,0,0,0,01,01,2892
10,1015,040-4,2800442,28,40187,0069,4,1,01,22/09/2015,01,24/09/2015,5,1,0,0,02,01,2892
10,1015,040-4,2800442,28,40187,0032,2,1,01,21/09/2015,01,24/09/2015,6,2,2,2,02,02,2892
10,1015,040-4,2800442,28,40187,0051,3,1,01,21/09/2015,01,05/10/2015,3,1,0,0,02,01,2892
10,1015,085-1,2800820,28,40212,0091,3,1,07,13/10/2015,07,14/10/2015,0,0,0,0,,,0
10,1015,085-1,2800820,28,40212,0010,1,1,01,23/09/2015,01,25/09/2015,2,1,0,0,02,02,2724
10,1015,085-1,2800820,28,40212,0118,2,1,01,23/09/2015,01,06/10/2015,5,1,0,0,01,03,2724
10,1015,085-1,2800820,28,40212,0114,4,1,06,14/10/2015,06,14/10/2015,0,0,0,0,,,0
10,1015,085-1,2800820,28,40212,0079,5,1,01,23/09/2015,01,25/09/2015,3,1,0,0,02,02,2724
10,1015,104-6,2800921,28,40213,0082,3,1,01,26/09/2015,01,28/09/2015,3,1,0,0,01,01,2367
10,1015,104-6,2800921,28,40213,0137,5,1,07,14/10/2015,07,14/10/2015,0,0,0,0,,,0
10,1015,104-6,2800921,28,40213,0108,4,1,01,01/10/2015,01,05/10/2015,2,1,0,0,02,02,2367
10,1015,104-6,2800921,28,40213,0056,2,1,01,10/10/2015,01,14/10/2015,2,1,0,0,01,01,2367
10,1015,104-6,2800921,28,40213,0028,1,1,01,24/09/2015,01,28/09/2015,3,1,0,0,02,01,2367
10,1015,110-3,2806137,28,40246,0084,3,1,01,16/09/2015,01,25/09/2015,1,0,0,0,01,01,2552
10,1015,110-3,2806137,28,40246,0031,1,1,01,18/09/2015,01,25/09/2015,5,1,0,0,02,04,2552
10,1015,110-3,2806137,28,40246,0047,2,1,01,19/09/2015,01,25/09/2015,1,0,0,0,01,01,2552
10,1015,110-3,2806137,28,40246,0072,5,1,01,17/09/2015,01,25/09/2015,3,1,0,0,01,01,2552
10,1015,110-3,2806137,28,40246,0104,4,1,01,29/09/2015,01,05/10/2015,5,1,0,0,02,02,2552
10,1015,066-5,2800090,28,40303,0005,2,1,01,26/09/2015,01,05/10/2015,2,1,0,0,02,02,3188
10,1015,066-5,2800090,28,40303,0063,3,1,01,18/09/2015,01,05/10/2015,2,1,0,0,01,02,3188
10,1015,066-5,2800090,28,40303,0080,4,1,01,28/09/2015,01,05/10/2015,1,0,0,0,01,01,3188
10,1015,066-5,2800090,28,40303,0040,1,1,01,22/09/2015,01,24/09/2015,5,1,0,0,02,04,3188
10,1015,066-5,2800090,28,40303,0103,5,1,01,18/09/2015,01,24/09/2015,3,1,0,0,02,02,3188
10,1015,191-1,2807390,28,40314,0061,4,1,06,14/10/2015,06,14/10/2015,0,0,0,0,,,0
10,1015,191-1,2807390,28,40314,0005,1,1,08,30/09/2015,08,14/10/2015,0,0,0,0,,,0
10,1015,191-1,2807390,28,40314,0022,2,1,01,20/09/2015,01,24/09/2015,3,1,0,0,01,01,2476
10,1015,191-1,2807390,28,40314,0080,5,1,01,15/09/2015,01,24/09/2015,5,1,0,0,02,02,2476
10,1015,191-1,2807390,28,40314,0042,3,1,01,17/09/2015,01,24/09/2015,3,1,0,0,01,01,2476
10,1015,133-9,2800176,28,40334,0026,1,1,01,17/09/2015,01,24/09/2015,5,1,0,0,01,02,3780
10,1015,133-9,2800176,28,40334,0171,5,1,07,09/10/2015,07,15/10/2015,0,0,0,0,,,0
10,1015,133-9,2800176,28,40334,0092,3,1,01,17/09/2015,01,24/09/2015,5,1,0,0,01,02,3780
10,1015,133-9,2800176,28,40334,0123,4,1,01,17/09/2015,01,24/09/2015,6,1,0,0,02,02,3780
10,1015,133-9,2800176,28,40334,0062,2,1,01,17/09/2015,01,24/09/2015,4,1,0,0,01,02,3780
10,1015,134-3,2800183,28,40340,0028,2,1,01,18/09/2015,01,24/09/2015,5,1,0,0,02,02,2961
10,1015,134-3,2800183,28,40340,0050,1,1,01,17/09/2015,01,24/09/2015,2,1,0,0,02,02,2961
10,1015,134-3,2800183,28,40340,0075,5,1,01,18/09/2015,01,24/09/2015,4,1,0,0,01,01,2961
10,1015,134-3,2800183,28,40340,0093,4,1,01,19/09/2015,01,24/09/2015,3,1,0,0,03,02,2961
10,1015,134-3,2800183,28,40340,0110,3,1,01,17/09/2015,01,24/09/2015,4,1,0,0,02,01,2961
10,1015,115-6,2806190,28,40375,0018,3,1,01,26/09/2015,01,06/10/2015,2,1,0,0,02,01,2663
10,1015,115-6,2806190,28,40375,0104,5,1,01,22/09/2015,01,25/09/2015,4,1,0,0,01,01,2663
10,1015,115-6,2806190,28,40375,0040,2,1,01,19/09/2015,01,25/09/2015,4,1,0,0,01,02,2663
10,1015,115-6,2806190,28,40375,0068,1,1,01,20/09/2015,01,25/09/2015,3,1,0,0,02,01,2663
10,1015,115-6,2806190,28,40375,0086,4,1,01,20/09/2015,01,06/10/2015,2,1,0,0,01,02,2663
39,1015,070-5,2900698,29,40009,0023,5,1,01,19/09/2015,01,20/09/2015,2,1,0,0,02,02,1350
39,1015,070-5,2900698,29,40009,0123,1,1,01,16/09/2015,01,24/09/2015,4,1,0,0,01,03,1350
39,1015,070-5,2900698,29,40009,0056,4,1,01,15/09/2015,01,18/09/2015,3,1,0,0,01,01,1350
39,1015,070-5,2900698,29,40009,0087,2,1,01,30/09/2015,01,01/10/2015,8,1,0,0,02,04,1350
39,1015,070-5,2900698,29,40009,0113,3,1,01,15/09/2015,01,18/09/2015,4,1,0,0,02,02,1350
39,1015,002-9,2901983,29,40032,0123,2,1,01,24/09/2015,01,29/09/2015,4,1,0,0,02,01,1873
39,1015,002-9,2901983,29,40032,0065,5,1,01,24/09/2015,01,29/09/2015,5,1,0,0,02,01,1873
39,1015,002-9,2901983,29,40032,0001,3,1,01,24/09/2015,01,29/09/2015,5,1,0,0,01,01,1873
39,1015,002-9,2901983,29,40032,0032,4,1,01,24/09/2015,01,05/10/2015,2,1,0,0,01,01,1873
39,1015,002-9,2901983,29,40032,0092,1,1,01,29/09/2015,01,07/10/2015,4,1,0,0,01,03,1873
39,1015,013-1,2902103,29,40065,0025,1,1,01,22/09/2015,01,24/09/2015,3,1,0,0,02,02,1711
39,1015,013-1,2902103,29,40065,0001,2,1,01,24/09/2015,01,29/09/2015,5,1,0,0,02,01,1711
39,1015,013-1,2902103,29,40065,0065,5,1,01,22/09/2015,01,24/09/2015,7,1,0,0,01,03,1711
39,1015,013-1,2902103,29,40065,0038,3,1,01,23/09/2015,01,24/09/2015,2,1,0,0,02,02,1711
39,1015,013-1,2902103,29,40065,0083,4,1,01,22/09/2015,01,24/09/2015,2,1,0,0,02,02,1711
39,1015,046-7,2900999,29,40126,0034,5,1,01,30/09/2015,01,01/10/2015,2,1,0,0,01,01,1930
39,1015,046-7,2900999,29,40126,0124,2,1,01,30/09/2015,01,01/10/2015,1,0,0,0,01,01,1930
39,1015,046-7,2900999,29,40126,0007,4,1,01,03/10/2015,01,05/10/2015,1,0,0,0,01,01,1930
39,1015,046-7,2900999,29,40126,0053,3,1,01,30/09/2015,01,01/10/2015,3,1,0,0,03,01,1930
39,1015,046-7,2900999,29,40126,0095,1,1,01,01/10/2015,01,01/10/2015,3,1,0,0,02,01,1930
39,1015,043-3,2901063,29,40132,0125,5,1,01,16/09/2015,01,24/09/2015,4,1,0,0,04,04,1880
39,1015,043-3,2901063,29,40132,0082,4,1,01,16/09/2015,01,24/09/2015,2,1,0,0,02,02,1880
39,1015,043-3,2901063,29,40132,0033,2,1,01,16/09/2015,01,24/09/2015,2,1,0,0,02,01,1880
39,1015,043-3,2901063,29,40132,0057,3,1,01,17/09/2015,01,24/09/2015,4,1,0,0,02,02,1880
39,1015,043-3,2901063,29,40132,0105,1,1,01,17/09/2015,01,24/09/2015,2,1,0,0,01,01,1880
39,1015,013-2,2900043,29,40136,0042,1,1,01,28/09/2015,01,29/09/2015,3,1,0,0,03,02,2231
39,1015,013-2,2900043,29,40136,0001,5,1,01,29/09/2015,01,01/10/2015,1,0,0,0,01,01,2231
39,1015,013-2,2900043,29,40136,0090,4,1,01,28/09/2015,01,05/10/2015,4,1,0,0,01,02,2231
39,1015,013-2,2900043,29,40136,0121,3,1,01,08/10/2015,01,08/10/2015,1,0,0,0,01,01,2231
39,1015,013-2,2900043,29,40136,0077,2,1,01,28/09/2015,01,29/09/2015,5,1,0,0,01,01,2231
39,1015,003-9,2900198,29,40169,0150,5,1,01,15/09/2015,01,24/09/2015,4,1,0,0,02,02,1769
39,1015,003-9,2900198,29,40169,0147,3,1,01,17/09/2015,01,24/09/2015,11,2,2,6,04,01,1769
39,1015,003-9,2900198,29,40169,0020,1,1,01,15/09/2015,01,01/10/2015,2,1,0,0,02,01,1769
39,1015,003-9,2900198,29,40169,0054,2,1,06,13/10/2015,06,13/10/2015,0,0,0,0,,,0
39,1015,003-9,2900198,29,40169,0109,4,1,01,17/09/2015,01,29/09/2015,8,2,3,1,01,01,1769
39,1015,104-6,2901575,29,40174,0082,3,1,01,23/09/2015,01,29/09/2015,2,1,0,0,02,02,2225
39,1015,104-6,2901575,29,40174,0114,4,1,06,13/10/2015,06,13/10/2015,0,0,0,0,,,0
39,1015,104-6,2901575,29,40174,0009,1,1,01,23/09/2015,01,29/09/2015,4,1,0,0,02,01,2225
39,1015,104-6,2901575,29,40174,0158,5,1,01,21/09/2015,01,24/09/2015,5,1,0,0,02,02,2225
39,1015,104-6,2901575,29,40174,0044,2,1,01,21/09/2015,01,24/09/2015,3,1,0,0,03,01,2225
39,1015,005-8,2900029,29,40187,0083,2,1,01,29/09/2015,01,01/10/2015,2,1,0,0,01,01,1932
39,1015,005-8,2900029,29,40187,0059,1,1,01,28/09/2015,01,29/09/2015,3,1,0,0,02,02,1932
39,1015,005-8,2900029,29,40187,0104,5,1,08,13/10/2015,08,13/10/2015,0,0,0,0,,,0
39,1015,005-8,2900029,29,40187,0131,4,1,03,06/10/2015,03,13/10/2015,1,0,0,0,01,01,0
39,1015,005-8,2900029,29,40187,0027,3,1,01,30/09/2015,01,07/10/2015,3,1,0,0,01,02,1932
39,1015,009-4,2900437,29,40188,0010,1,1,01,17/09/2015,01,18/09/2015,3,1,0,0,02,02,2129
39,1015,009-4,2900437,29,40188,0200,2,1,01,17/09/2015,01,20/09/2015,2,1,0,0,02,02,2129
39,1015,009-4,2900437,29,40188,0148,3,1,01,17/09/2015,01,20/09/2015,2,1,0,0,01,01,2129
39,1015,009-4,2900437,29,40188,0093,4,1,01,18/09/2015,01,20/09/2015,3,1,0,0,02,02,2129
39,1015,009-4,2900437,29,40188,0075,5,1,01,17/09/2015,01,20/09/2015,6,1,0,0,02,01,2129
39,1015,006-2,2901316,29,40191,0022,5,1,01,21/09/2015,01,24/09/2015,9,2,2,7,06,06,2129
39,1015,006-2,2901316,29,40191,0057,3,1,01,21/09/2015,01,24/09/2015,3,1,0,0,01,02,2129
39,1015,006-2,2901316,29,40191,0029,2,1,01,21/09/2015,01,29/09/2015,4,1,0,0,02,03,2129
39,1015,006-2,2901316,29,40191,0101,1,1,01,29/09/2015,01,29/09/2015,4,1,0,0,04,01,2129
39,1015,006-2,2901316,29,40191,0114,4,1,01,24/09/2015,01,29/09/2015,4,1,0,0,01,02,2129
39,1015,001-3,2901780,29,40224,0008,1,1,01,29/09/2015,01,29/09/2015,6,1,0,0,03,02,1732
39,1015,001-3,2901780,29,40224,0020,3,1,01,29/09/2015,01,29/09/2015,8,1,0,0,02,05,1732
39,1015,001-3,2901780,29,40224,0048,4,1,01,29/09/2015,01,29/09/2015,5,1,0,0,01,02,1732
39,1015,001-3,2901780,29,40224,0074,5,1,01,29/09/2015,01,29/09/2015,3,1,0,0,01,03,1732
39,1015,001-3,2901780,29,40224,0092,2,1,01,03/10/2015,01,05/10/2015,2,1,0,0,01,01,1732
39,1015,023-7,2901885,29,40256,0048,5,1,01,23/09/2015,01,01/10/2015,3,1,0,0,02,01,4335
