"CD_A,C,2","PER,C,4","EST_DIS,C,3","UPM_DIS,C,6","ENT,C,2","CON,C,5","V_SEL,C,1","N_HOG,C,1","N_REN,C,2","PAR,N,1,0","SEX,N,1,0","EDA,N,3,0","NAC_DIA,N,2,0","NAC_MES,N,2,0","NAC_ANIO,N,4,0","NIV,N,2,0","GRA,N,1,0","A_ESC,N,1,0","ELEGIDO,N,1,0","REELE,N,2,0","R_DEF,C,2","FACTOR,N,6,0","FAC18,N,6,0"
25,1015,059,00519,26,40417,5,1,03,3,1,42,4,10,1973,6,3,2,1,0,03,2129,0
18,1015,046,00520,27,40006,1,1,01,1,2,29,30,10,1985,2,6,0,1,0,01,1583,4749
18,1015,046,00520,27,40006,1,1,02,7,2,22,18,7,1993,7,1,3,0,0,01,1583,0
18,1015,046,00520,27,40006,5,1,04,3,2,9,5,10,2005,2,4,0,0,0,01,1583,0
18,1015,046,00520,27,40006,5,1,03,3,2,19,24,3,1996,3,3,0,1,0,01,1583,4749
18,1015,046,00520,27,40006,5,1,02,2,2,45,3,1,1970,3,3,0,0,0,01,1583,0
18,1015,046,00520,27,40006,5,1,01,1,1,43,6,8,1972,4,3,0,0,0,01,1583,0
18,1015,046,00520,27,40006,2,1,07,3,1,30,10,5,1985,4,3,0,0,0,01,1583,0
18,1015,046,00520,27,40006,2,1,06,4,2,35,30,6,1980,3,3,0,0,0,01,1583,0
18,1015,046,00520,27,40006,2,1,05,3,2,19,1,8,1996,4,2,0,1,0,01,1583,11081
18,1015,046,00520,27,40006,2,1,04,3,1,26,2,4,1989,4,3,0,0,0,01,1583,0
18,1015,046,00520,27,40006,2,1,03,3,1,35,5,4,1980,4,3,0,0,0,01,1583,0
18,1015,046,00520,27,40006,1,1,03,7,1,21,30,7,1994,4,3,0,0,0,01,1583,0
18,1015,046,00520,27,40006,4,1,01,1,2,88,15,10,1926,2,4,0,1,0,01,1583,3166
18,1015,046,00520,27,40006,4,1,02,3,2,72,14,11,1942,2,6,0,0,0,01,1583,0
18,1015,046,00520,27,40006,3,1,01,1,1,69,21,10,1945,3,3,0,0,0,01,1583,0
18,1015,046,00520,27,40006,3,1,02,2,2,64,13,1,1951,2,5,0,0,0,01,1583,0
18,1015,046,00520,27,40006,3,1,03,3,1,26,24,10,1988,7,5,3,0,0,01,1583,0
18,1015,046,00520,27,40006,3,1,04,4,2,18,3,11,1996,4,2,0,1,0,01,1583,6332
18,1015,046,00520,27,40006,2,1,01,1,1,62,17,5,1953,3,3,0,0,0,01,1583,0
18,1015,046,00520,27,40006,2,1,02,2,2,60,4,9,1955,2,6,0,0,0,01,1583,0
18,1015,047,00521,27,40008,5,1,02,3,2,17,25,5,1998,4,2,0,0,0,01,1317,0
18,1015,047,00521,27,40008,5,1,01,1,2,50,29,10,1964,7,4,3,1,0,01,1317,1317
18,1015,047,00521,27,40008,4,1,02,2,2,44,20,11,1970,6,2,2,1,0,01,1317,2634
18,1015,047,00521,27,40008,1,1,02,2,2,36,17,10,1978,7,5,3,1,0,01,1317,2634
18,1015,047,00521,27,40008,5,1,03,3,1,14,23,6,2001,3,2,0,0,0,01,1317,0
18,1015,047,00521,27,40008,3,1,02,2,2,55,9,4,1960,2,3,0,0,0,01,1317,0
18,1015,047,00521,27,40008,3,1,01,1,1,65,1,8,1950,2,6,0,0,0,01,1317,0
18,1015,047,00521,27,40008,1,1,01,1,1,40,10,9,1975,7,5,3,0,0,01,1317,0
18,1015,047,00521,27,40008,4,1,01,1,1,64,25,8,1951,7,5,3,0,0,01,1317,0
18,1015,047,00521,27,40008,3,1,03,3,1,22,29,8,1993,7,2,3,1,0,01,1317,3951
18,1015,046,00522,27,40011,4,1,03,4,2,79,10,3,1936,0,0,0,0,1,01,1489,0
18,1015,046,00522,27,40011,4,1,04,3,1,25,24,7,1990,4,3,0,1,0,01,1489,7445
18,1015,046,00522,27,40011,4,1,05,3,1,24,17,9,1991,7,5,3,0,0,01,1489,0
18,1015,046,00522,27,40011,2,1,01,1,2,30,3,5,1985,4,3,0,1,0,01,1489,2978
18,1015,046,00522,27,40011,2,1,02,7,2,38,8,6,1977,3,3,0,0,0,01,1489,0
18,1015,046,00522,27,40011,5,1,01,1,2,55,10,3,1960,3,3,0,0,0,01,1489,0
18,1015,046,00522,27,40011,5,1,02,3,2,34,26,5,1981,7,5,3,1,0,01,1489,4467
18,1015,046,00522,27,40011,5,1,03,3,2,26,7,4,1989,7,5,3,0,0,01,1489,0
18,1015,046,00522,27,40011,1,1,01,1,1,30,21,4,1985,7,2,3,1,0,01,1489,4467
18,1015,046,00522,27,40011,1,1,02,4,2,54,1,9,1961,3,3,0,0,0,01,1489,0
18,1015,046,00522,27,40011,1,1,03,2,2,26,14,11,1988,7,4,3,0,0,01,1489,0
18,1015,046,00522,27,40011,3,1,01,1,1,82,20,8,1933,2,1,0,0,0,01,1489,0
18,1015,046,00522,27,40011,3,1,02,2,2,81,27,11,1933,2,2,0,1,0,01,1489,4467
18,1015,046,00522,27,40011,3,1,03,3,1,43,13,7,1972,2,6,0,0,1,01,1489,0
18,1015,046,00522,27,40011,4,1,01,1,2,47,2,1,1968,4,3,0,0,0,01,1489,0
18,1015,046,00522,27,40011,4,1,02,4,2,45,4,2,1970,4,3,0,0,1,01,1489,0
18,1015,047,00523,27,40036,2,1,01,1,1,25,1,9,1990,2,6,0,1,0,01,1362,2724
18,1015,047,00523,27,40036,1,1,01,1,2,60,30,7,1955,7,5,3,1,0,01,1362,1362
18,1015,047,00523,27,40036,5,1,04,3,1,21,16,12,1993,7,1,3,0,0,01,1362,0
18,1015,047,00523,27,40036,5,1,03,3,1,12,3,9,2003,3,1,0,0,0,01,1362,0
18,1015,047,00523,27,40036,5,1,02,2,2,40,9,6,1975,7,5,3,0,0,01,1362,0
18,1015,047,00523,27,40036,3,1,02,2,2,61,4,2,1954,3,3,0,0,0,01,1362,0
18,1015,047,00523,27,40036,4,1,03,3,2,19,3,12,1995,7,1,3,1,0,01,1362,4086
18,1015,047,00523,27,40036,4,1,02,2,1,61,4,11,1953,7,1,3,0,0,01,1362,0
18,1015,047,00523,27,40036,4,1,01,1,2,55,1,6,1960,3,3,0,0,0,01,1362,0
18,1015,047,00523,27,40036,2,1,02,2,2,21,29,8,1994,4,1,0,0,0,01,1362,0
18,1015,047,00523,27,40036,3,1,01,1,1,66,13,10,1948,3,3,0,1,0,01,1362,2724
18,1015,047,00523,27,40036,5,1,01,1,1,39,14,1,1976,7,5,3,1,0,01,1362,4086
18,1015,046,00524,27,40066,3,1,02,4,2,56,7,12,1958,4,3,0,1,0,01,1483,2966
18,1015,046,00524,27,40066,3,1,01,1,2,33,12,6,1982,7,5,3,0,0,01,1483,0
18,1015,046,00524,27,40066,2,1,05,3,2,3,20,3,2012,0,0,0,0,0,01,1483,0
18,1015,046,00524,27,40066,2,1,04,3,2,11,18,1,2004,2,5,0,0,0,01,1483,0
18,1015,046,00524,27,40066,2,1,03,3,2,14,11,4,2001,3,2,0,0,0,01,1483,0
18,1015,046,00524,27,40066,2,1,02,2,2,39,22,12,1975,2,6,0,1,0,01,1483,2966
18,1015,046,00524,27,40066,2,1,01,1,1,39,29,11,1975,3,2,0,0,0,01,1483,0
18,1015,046,00524,27,40066,1,1,04,3,1,5,29,6,2010,1,3,0,0,0,01,1483,0
18,1015,046,00524,27,40066,1,1,03,3,1,9,14,8,2006,2,3,0,0,0,01,1483,0
18,1015,046,00524,27,40066,1,1,02,2,2,30,3,5,1985,7,5,3,0,0,01,1483,0
18,1015,046,00524,27,40066,1,1,01,1,1,27,10,11,1987,3,3,0,1,0,01,1483,2966
18,1015,046,00524,27,40066,5,1,02,3,1,42,18,11,1972,6,3,3,0,0,01,1483,0
18,1015,046,00524,27,40066,5,1,01,1,2,65,18,4,1950,2,3,0,1,0,01,1483,2966
18,1015,046,00524,27,40066,4,1,02,3,1,4,25,3,2011,0,0,0,0,0,01,1483,0
18,1015,046,00524,27,40066,4,1,01,1,2,30,31,5,1985,4,3,0,1,0,01,1483,1483
18,1015,046,00524,27,40066,3,1,04,3,2,9,9,8,2006,2,4,0,0,0,01,1483,0
18,1015,046,00524,27,40066,3,1,03,3,1,14,20,11,2000,3,2,0,0,0,01,1483,0
18,1015,046,00525,27,40094,2,1,03,3,1,5,16,12,2009,1,3,0,0,0,01,1585,0
18,1015,046,00525,27,40094,5,1,01,1,2,44,22,6,1971,3,3,0,1,0,01,1585,4755
18,1015,046,00525,27,40094,1,1,01,1,1,70,2,11,1944,2,6,0,0,0,01,1585,0
18,1015,046,00525,27,40094,1,1,02,7,1,22,9,1,1993,7,3,3,0,0,01,1585,0
18,1015,046,00525,27,40094,1,1,03,3,2,23,1,12,1991,7,3,3,1,0,01,1585,4755
18,1015,046,00525,27,40094,4,1,01,1,1,26,6,7,1989,4,3,0,0,0,01,1585,0
18,1015,046,00525,27,40094,4,1,02,2,2,21,24,11,1993,4,3,0,1,0,01,1585,3170
18,1015,046,00525,27,40094,2,1,02,3,1,12,13,8,2003,2,6,0,0,0,01,1585,0
18,1015,046,00525,27,40094,2,1,01,1,2,38,18,9,1977,3,3,0,1,0,01,1585,1585
18,1015,046,00525,27,40094,4,1,04,3,1,1,31,8,2014,0,0,0,0,0,01,1585,0
18,1015,046,00525,27,40094,4,1,03,3,1,3,20,8,2012,0,0,0,0,0,01,1585,0
18,1015,046,00525,27,40094,5,1,04,4,1,13,8,10,2001,3,1,0,0,0,01,1585,0
18,1015,046,00525,27,40094,5,1,03,2,1,40,15,2,1975,2,6,0,0,0,01,1585,0
18,1015,046,00525,27,40094,5,1,02,4,1,86,25,8,1929,2,6,0,0,0,01,1585,0
18,1015,046,00525,27,40094,3,1,01,1,1,53,20,7,1962,7,5,3,1,0,01,1585,1585
18,1015,048,00526,27,40100,1,1,05,3,1,6,3,7,2009,2,1,0,0,0,01,2087,0
18,1015,048,00526,27,40100,5,1,04,3,2,25,31,7,1990,7,5,3,1,0,01,2087,8348
18,1015,048,00526,27,40100,1,1,03,3,1,15,25,2,2000,3,3,0,0,0,01,2087,0
18,1015,048,00526,27,40100,1,1,02,2,2,43,28,1,1972,7,7,3,1,0,01,2087,4174
18,1015,048,00526,27,40100,1,1,01,1,1,44,3,8,1971,7,7,3,0,0,01,2087,0
18,1015,048,00526,27,40100,3,1,01,1,1,33,9,10,1981,7,5,3,1,0,01,2087,6261
18,1015,048,00526,27,40100,3,1,02,4,1,22,1,6,1993,7,3,3,0,0,01,2087,0
18,1015,048,00526,27,40100,3,1,03,4,1,21,5,6,1994,7,3,3,0,0,01,2087,0
18,1015,048,00526,27,40100,5,1,05,4,2,6,5,10,2008,2,1,0,0,0,01,2087,0
18,1015,048,00526,27,40100,5,1,06,4,2,2,25,1,2013,0,0,0,0,0,01,2087,0
18,1015,048,00526,27,40100,4,1,01,1,1,53,11,5,1962,7,5,3,1,0,01,2087,6261
18,1015,048,00526,27,40100,4,1,02,2,2,50,9,5,1965,7,5,3,0,0,01,2087,0
18,1015,048,00526,27,40100,4,1,03,3,1,20,6,9,1995,7,2,3,0,0,01,2087,0
18,1015,048,00526,27,40100,4,1,04,3,2,15,14,7,2000,3,3,0,0,0,01,2087,0
18,1015,048,00526,27,40100,2,1,02,2,2,45,20,8,1970,7,5,3,0,0,01,2087,0
18,1015,048,00526,27,40100,2,1,01,1,1,48,15,7,1967,9,2,4,1,0,01,2087,4174
18,1015,048,00526,27,40100,5,1,01,1,1,53,16,11,1961,3,3,0,0,0,01,2087,0
18,1015,048,00526,27,40100,5,1,02,2,2,52,2,7,1963,2,6,0,0,0,01,2087,0
18,1015,048,00526,27,40100,5,1,03,3,2,27,22,10,1987,3,3,0,0,0,01,2087,0
18,1015,048,00526,27,40100,1,1,04,3,2,13,3,7,2002,3,1,0,0,0,01,2087,0
18,1015,046,00527,27,40111,4,1,01,1,1,33,20,7,1982,3,3,0,1,0,01,1587,1587
18,1015,046,00527,27,40111,5,1,03,4,2,22,16,5,1993,7,1,3,0,0,01,1587,0
18,1015,046,00527,27,40111,5,1,02,2,2,24,14,7,1991,9,2,4,0,0,01,1587,0
18,1015,046,00527,27,40111,5,1,01,1,1,25,7,4,1990,7,4,3,1,0,01,1587,4761
18,1015,046,00527,27,40111,2,1,04,3,2,0,28,1,2015,0,0,0,0,0,01,1587,0
18,1015,046,00527,27,40111,2,1,03,3,2,5,30,1,2010,1,2,0,0,0,01,1587,0
18,1015,046,00527,27,40111,2,1,02,2,2,23,24,8,1992,3,1,0,0,0,01,1587,0
18,1015,046,00527,27,40111,2,1,01,1,1,35,21,9,1979,2,6,0,1,0,01,1587,3174
18,1015,046,00527,27,40111,3,1,05,3,1,15,8,9,2000,3,3,0,0,0,01,1587,0
18,1015,046,00527,27,40111,3,1,04,3,1,21,27,5,1994,7,5,3,0,0,01,1587,0
18,1015,046,00527,27,40111,3,1,03,3,1,25,30,6,1990,4,3,0,0,0,01,1587,0
18,1015,046,00527,27,40111,3,1,02,2,2,48,11,9,1967,2,6,0,0,0,01,1587,0
18,1015,046,00527,27,40111,3,1,01,1,1,49,28,12,1965,3,3,0,1,0,01,1587,6348
18,1015,046,00527,27,40111,1,1,04,4,1,63,30,6,1952,0,0,0,1,0,01,1587,3174
18,1015,046,00527,27,40111,1,1,03,3,1,14,15,9,2001,3,2,0,0,0,01,1587,0
18,1015,046,00527,27,40111,1,1,01,1,2,35,2,5,1980,3,3,0,0,0,01,1587,0
18,1015,046,00527,27,40111,1,1,02,3,1,11,28,11,2003,2,6,0,0,0,01,1587,0
18,1015,046,00528,27,40130,2,1,02,4,1,26,19,2,1989,7,4,3,0,0,01,1123,0
18,1015,046,00528,27,40130,5,1,01,1,2,20,24,5,1995,4,1,0,0,0,01,1123,0
18,1015,046,00528,27,40130,4,1,04,7,1,24,31,7,1991,3,3,0,0,0,01,1123,0
18,1015,046,00528,27,40130,4,1,03,3,1,21,1,7,1994,3,3,0,1,0,01,1123,4492
18,1015,046,00528,27,40130,4,1,02,3,2,22,21,5,1993,7,2,3,0,0,01,1123,0
18,1015,046,00528,27,40130,4,1,01,1,2,52,4,10,1963,3,3,0,0,0,01,1123,0
18,1015,046,00528,27,40130,2,1,01,1,1,28,19,6,1987,4,2,0,1,0,01,1123,2246
18,1015,046,00528,27,40130,3,1,02,2,2,42,22,11,1972,3,3,0,0,0,01,1123,0
18,1015,046,00528,27,40130,3,1,01,1,1,38,24,11,1976,3,3,0,1,0,01,1123,2246
18,1015,046,00528,27,40130,1,1,02,4,1,29,19,5,1986,7,5,3,0,0,01,1123,0
18,1015,046,00528,27,40130,1,1,01,1,2,53,30,7,1962,4,3,0,1,0,01,1123,2246
18,1015,046,00528,27,40130,5,1,02,2,1,40,23,1,1975,7,5,3,1,0,01,1123,2246
18,1015,046,00528,27,40130,3,1,03,3,1,13,6,10,2002,3,1,0,0,0,01,1123,0
18,1015,048,00529,27,40136,2,1,01,1,1,26,5,1,1989,7,5,3,0,0,01,1586,0
18,1015,048,00529,27,40136,2,1,02,2,2,25,16,11,1989,7,5,3,1,0,01,1586,3172
18,1015,048,00529,27,40136,5,1,01,1,1,37,20,2,1978,4,3,0,0,0,01,1586,0
18,1015,048,00529,27,40136,5,1,02,2,2,37,20,3,1978,4,3,0,1,0,01,1586,3172
18,1015,048,00529,27,40136,5,1,03,3,1,13,16,6,2002,3,1,0,0,0,01,1586,0
18,1015,048,00529,27,40136,1,1,01,1,1,51,23,7,1964,7,5,3,1,0,01,1586,3172
18,1015,048,00529,27,40136,1,1,02,2,2,50,29,6,1965,4,3,0,0,0,01,1586,0
18,1015,048,00529,27,40136,3,1,01,1,2,44,30,7,1971,6,3,3,1,0,01,1586,1586
18,1015,048,00529,27,40136,3,1,02,3,1,9,21,12,2005,2,3,0,0,0,01,1586,0
18,1015,048,00529,27,40136,4,1,01,1,2,51,12,11,1963,3,3,0,0,0,01,1586,0
18,1015,048,00529,27,40136,4,1,02,4,1,48,11,11,1966,2,6,0,0,0,01,1586,0
18,1015,048,00529,27,40136,4,1,03,4,1,23,15,6,1992,7,1,3,1,0,01,1586,4758
18,1015,046,00530,27,40162,3,1,03,3,2,28,26,10,1986,4,3,0,0,0,01,1361,0
18,1015,046,00530,27,40162,3,1,04,4,1,3,11,7,2012,0,0,0,0,0,01,1361,0
18,1015,046,00530,27,40162,3,1,01,1,1,56,14,9,1959,2,6,0,1,0,01,1361,4083
18,1015,046,00530,27,40162,1,1,04,3,2,16,14,1,1999,4,1,0,0,0,01,1361,0
18,1015,046,00530,27,40162,1,1,03,3,1,15,6,2,2000,3,3,0,0,0,01,1361,0
18,1015,046,00530,27,40162,1,1,02,2,1,46,28,5,1969,2,6,0,0,0,01,1361,0
18,1015,046,00530,27,40162,1,1,01,1,2,32,30,5,1983,2,6,0,1,0,01,1361,2722
18,1015,046,00530,27,40162,2,1,04,3,2,7,29,10,2007,2,1,0,0,0,01,1361,0
18,1015,046,00530,27,40162,2,1,03,3,1,22,26,11,1992,4,3,0,0,0,01,1361,0
18,1015,046,00530,27,40162,5,1,04,4,2,15,11,5,2000,3,3,0,0,0,01,1361,0
18,1015,046,00530,27,40162,5,1,03,3,1,29,12,8,1986,4,2,0,0,0,01,1361,0
18,1015,046,00530,27,40162,5,1,02,2,2,56,28,5,1959,2,3,0,0,0,01,1361,0
18,1015,046,00530,27,40162,5,1,01,1,1,57,30,1,1958,3,3,0,1,0,01,1361,4083
18,1015,046,00530,27,40162,2,1,02,2,1,39,14,1,1976,4,3,0,1,0,01,1361,4083
18,1015,046,00530,27,40162,2,1,01,1,2,41,1,5,1974,3,3,0,0,0,01,1361,0
18,1015,046,00530,27,40162,4,1,04,3,2,4,21,4,2011,0,0,0,0,0,01,1361,0
18,1015,046,00530,27,40162,4,1,03,3,1,9,21,8,2006,2,3,0,0,0,01,1361,0
18,1015,046,00530,27,40162,4,1,02,2,2,26,18,9,1988,3,3,0,0,0,01,1361,0
18,1015,046,00530,27,40162,4,1,01,1,1,30,23,10,1984,3,3,0,1,0,01,1361,2722
18,1015,046,00530,27,40162,3,1,02,2,2,50,20,9,1964,2,6,0,0,0,01,1361,0
18,1015,047,00531,27,40198,3,1,01,1,1,34,7,9,1981,4,3,0,1,0,01,908,1816
18,1015,047,00531,27,40198,3,1,04,2,2,30,1,3,1985,6,3,2,0,0,01,908,0
18,1015,047,00531,27,40198,3,1,03,3,1,0,17,5,2015,0,0,0,0,0,01,908,0
18,1015,047,00531,27,40198,5,1,06,3,1,49,22,6,1966,2,6,0,0,0,01,908,0
18,1015,047,00531,27,40198,5,1,05,4,2,16,27,11,1998,4,1,0,0,0,01,908,0
18,1015,047,00531,27,40198,5,1,04,3,2,45,10,3,1970,7,3,3,1,0,01,908,4540
18,1015,047,00531,27,40198,5,1,03,3,2,50,16,3,1965,7,5,3,0,0,01,908,0
18,1015,047,00531,27,40198,5,1,02,3,2,52,23,11,1962,7,5,3,0,0,01,908,0
18,1015,047,00531,27,40198,5,1,01,1,2,80,11,11,1934,2,4,0,0,0,01,908,0
18,1015,047,00531,27,40198,2,1,02,2,2,31,24,5,1984,7,5,3,0,0,01,908,0
18,1015,047,00531,27,40198,2,1,01,1,1,40,27,10,1974,7,5,3,1,0,01,908,1816
18,1015,047,00531,27,40198,4,1,05,4,1,23,29,7,1992,3,3,0,0,0,01,908,0
18,1015,047,00531,27,40198,4,1,04,4,1,47,8,8,1968,3,3,0,1,0,01,908,4540
18,1015,047,00531,27,40198,4,1,03,4,2,47,16,11,1967,3,3,0,0,0,01,908,0
18,1015,047,00531,27,40198,4,1,02,4,2,50,1,10,1964,4,3,0,0,0,01,908,0
18,1015,047,00531,27,40198,4,1,01,1,2,83,22,8,1932,2,6,0,0,0,01,908,0
18,1015,047,00531,27,40198,1,1,05,4,2,25,19,11,1989,7,5,3,1,0,01,908,3632
18,1015,047,00531,27,40198,1,1,04,5,2,12,12,2,2003,2,6,0,0,0,01,908,0
18,1015,047,00531,27,40198,1,1,03,5,2,36,5,10,1978,2,6,0,0,0,01,908,0
18,1015,047,00531,27,40198,3,1,02,3,2,2,27,8,2013,0,0,0,0,0,01,908,0
18,1015,047,00531,27,40198,1,1,01,1,2,78,18,3,1937,2,2,0,0,0,01,908,0
18,1015,047,00531,27,40198,1,1,02,3,2,50,26,11,1964,7,5,3,0,0,01,908,0
18,1015,046,00532,27,40206,1,1,03,3,1,31,19,1,1984,4,3,0,0,0,01,1394,0
18,1015,046,00532,27,40206,2,1,01,1,2,20,11,7,1995,4,3,0,1,0,01,1394,1394
18,1015,046,00532,27,40206,1,1,01,1,2,54,31,12,1960,3,3,0,0,0,01,1394,0
18,1015,046,00532,27,40206,5,1,02,2,2,44,5,1,1971,3,3,0,0,0,01,1394,0
18,1015,046,00532,27,40206,5,1,03,3,2,22,15,9,1993,7,4,3,1,0,01,1394,4182
18,1015,046,00532,27,40206,4,1,01,1,2,60,15,3,1955,3,3,0,1,0,01,1394,1394
18,1015,046,00532,27,40206,3,1,02,2,2,60,24,12,1954,2,2,0,0,0,01,1394,0
18,1015,046,00532,27,40206,3,1,01,1,1,50,5,1,1965,3,3,0,1,0,01,1394,2788
18,1015,046,00532,27,40206,4,1,02,4,1,15,8,7,2000,3,3,0,0,0,01,1394,0
18,1015,046,00532,27,40206,1,1,04,4,2,31,9,10,1983,7,3,3,0,0,01,1394,0
18,1015,046,00532,27,40206,1,1,05,4,1,23,28,9,1992,3,3,0,1,0,01,1394,6970
18,1015,046,00532,27,40206,1,1,06,4,2,8,3,10,2007,2,2,0,0,0,01,1394,0
18,1015,046,00532,27,40206,1,1,07,4,1,6,28,4,2009,1,3,0,0,0,01,1394,0
18,1015,046,00532,27,40206,1,1,08,4,1,4,3,10,2011,0,0,0,0,0,01,1394,0
18,1015,046,00532,27,40206,5,1,01,1,1,45,1,6,1970,3,3,0,0,0,01,1394,0
18,1015,046,00532,27,40206,1,1,02,2,1,49,2,5,1966,4,3,0,0,0,01,1394,0
18,1015,047,00533,27,40229,1,1,06,3,2,16,13,10,1998,4,1,0,0,0,01,1405,0
18,1015,047,00533,27,40229,1,1,05,3,2,24,7,8,1991,7,5,3,0,0,01,1405,0
18,1015,047,00533,27,40229,1,1,04,3,2,25,15,2,1990,7,5,3,0,0,01,1405,0
18,1015,047,00533,27,40229,1,1,03,3,2,26,13,1,1989,7,3,3,0,0,01,1405,0
18,1015,047,00533,27,40229,1,1,02,2,2,49,20,4,1966,7,5,3,1,0,01,1405,7025
18,1015,047,00533,27,40229,1,1,01,1,1,50,8,12,1964,4,3,0,0,0,01,1405,0
18,1015,047,00533,27,40229,5,1,05,3,2,11,12,5,2004,2,5,0,0,0,01,1405,0
18,1015,047,00533,27,40229,5,1,04,3,2,18,18,12,1996,7,1,3,0,0,01,1405,0
18,1015,047,00533,27,40229,5,1,03,3,1,23,8,10,1991,4,3,0,1,0,01,1405,5620
18,1015,047,00533,27,40229,5,1,02,4,2,44,2,2,1971,3,3,0,0,0,01,1405,0
18,1015,047,00533,27,40229,5,1,01,1,2,38,6,6,1977,3,3,0,0,0,01,1405,0
18,1015,047,00533,27,40229,4,1,03,3,2,10,11,8,2005,2,4,0,0,0,01,1405,0
18,1015,047,00533,27,40229,4,1,02,2,1,50,23,8,1965,7,5,3,1,0,01,1405,2810
18,1015,047,00533,27,40229,2,1,01,1,2,82,20,10,1932,0,0,0,1,0,01,1405,1405
18,1015,047,00533,27,40229,4,1,01,1,2,48,25,11,1966,6,3,2,0,0,01,1405,0
18,1015,047,00533,27,40229,3,1,04,3,2,8,30,8,2007,2,2,0,0,0,01,1405,0
18,1015,047,00533,27,40229,3,1,03,3,2,10,23,10,2004,2,5,0,0,0,01,1405,0
18,1015,047,00533,27,40229,3,1,02,2,2,44,6,2,1971,6,3,2,0,0,01,1405,0
18,1015,047,00533,27,40229,3,1,01,1,1,40,3,8,1975,4,3,0,1,0,01,1405,2810
18,1015,046,00534,27,40268,4,1,01,1,1,60,3,11,1954,3,1,0,1,0,01,1647,1647
18,1015,046,00534,27,40268,3,1,03,4,2,36,12,9,1979,7,5,3,0,0,01,1647,0
18,1015,046,00534,27,40268,3,1,02,7,1,58,23,11,1956,4,3,0,0,0,01,1647,0
18,1015,046,00534,27,40268,3,1,01,1,1,29,10,5,1986,7,5,3,0,0,01,1647,0
18,1015,046,00534,27,40268,5,1,01,1,1,54,13,7,1961,2,6,0,1,0,01,1647,1647
18,1015,046,00534,27,40268,3,1,04,2,2,29,3,6,1986,7,5,3,1,0,01,1647,6588
18,1015,046,00534,27,40268,2,1,03,3,2,12,26,4,2003,2,6,0,0,0,01,1647,0
18,1015,046,00534,27,40268,2,1,02,3,2,18,14,7,1997,4,3,0,1,0,01,1647,3294
18,1015,046,00534,27,40268,1,1,01,1,1,61,5,10,1953,2,3,0,1,0,01,1647,3294
18,1015,046,00534,27,40268,1,1,02,2,2,59,30,12,1955,2,6,0,0,0,01,1647,0
18,1015,046,00534,27,40268,2,1,01,1,2,42,12,6,1973,7,5,3,0,0,01,1647,0
18,1015,048,00535,27,40289,4,1,01,1,1,21,5,11,1993,7,3,3,1,0,01,1091,2182
18,1015,048,00535,27,40289,2,1,03,3,2,15,6,6,2000,3,3,0,0,0,01,1091,0
18,1015,048,00535,27,40289,3,1,01,1,2,45,28,2,1970,7,5,3,0,0,01,1091,0
18,1015,048,00535,27,40289,4,1,02,7,1,24,30,7,1991,4,3,0,0,0,01,1091,0
18,1015,048,00535,27,40289,3,1,02,3,1,20,9,7,1995,7,2,3,1,0,01,1091,2182
18,1015,048,00535,27,40289,3,1,03,3,1,15,22,12,1999,3,3,0,0,0,01,1091,0
18,1015,048,00535,27,40289,2,1,01,1,2,48,31,8,1967,7,5,3,1,0,01,1091,2182
18,1015,048,00535,27,40289,2,1,02,3,2,21,16,5,1994,7,3,3,0,0,01,1091,0
18,1015,047,00536,27,40358,2,1,01,1,2,62,1,1,1953,4,3,0,0,0,01,1060,0
18,1015,047,00536,27,40358,4,1,02,2,2,58,19,12,1956,6,3,2,1,0,01,1060,2120
18,1015,047,00536,27,40358,4,1,01,1,1,62,1,5,1953,7,5,3,0,0,01,1060,0
18,1015,047,00536,27,40358,1,1,01,1,2,24,9,5,1991,7,4,3,1,0,01,1060,1060
18,1015,047,00536,27,40358,5,1,03,3,1,32,5,12,1982,7,5,3,0,0,01,1060,0
18,1015,047,00536,27,40358,5,1,02,3,2,33,7,7,1982,7,5,3,0,0,01,1060,0
18,1015,047,00536,27,40358,5,1,01,1,2,64,15,10,1950,3,3,0,1,0,01,1060,3180
18,1015,047,00536,27,40358,2,1,04,4,1,10,21,9,2005,2,5,0,0,0,01,1060,0
18,1015,047,00536,27,40358,2,1,03,3,2,28,4,6,1987,7,5,3,0,0,01,1060,0
18,1015,047,00536,27,40358,2,1,02,2,1,45,17,11,1969,4,3,0,1,0,01,1060,3180
18,1015,046,00537,27,40382,3,1,01,1,1,63,5,8,1952,0,0,0,1,0,01,1356,1356
18,1015,046,00537,27,40382,5,1,03,3,2,16,29,3,1999,4,1,0,0,0,01,1356,0
18,1015,046,00537,27,40382,4,1,02,2,2,40,2,11,1974,3,3,0,0,0,01,1356,0
18,1015,046,00537,27,40382,4,1,01,1,1,45,13,8,1970,3,3,0,1,0,01,1356,2712
18,1015,046,00537,27,40382,1,1,02,2,2,60,11,1,1955,2,6,0,0,0,01,1356,0
18,1015,046,00537,27,40382,5,1,01,1,1,52,14,2,1963,3,2,0,0,0,01,1356,0
18,1015,046,00537,27,40382,2,1,01,1,1,30,15,5,1985,4,3,0,1,0,01,1356,1356
18,1015,046,00537,27,40382,1,1,01,1,1,65,27,5,1950,2,6,0,1,0,01,1356,2712
18,1015,046,00537,27,40382,5,1,02,2,2,46,11,2,1969,2,6,0,1,0,01,1356,2712
