"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,6","FOLIO,C,3","CONSEC,C,3","PAREDES,C,2","TECHOS,C,2","PISOS,C,1","COCINA,C,1","COCINAD,C,1","CUARTOSD,C,2","TOTCUARTOS,C,2","SUPERFICIE,C,3","RANGOSUP,C,1","DISPOAG,C,1","SANITARIO,C,1","SERVSAN,C,1","DRENAJE,C,1","ELECTRICI,C,1","FOCOS,C,2","COMBUS,C,1","ESTEREO,C,1","RADIO,C,1","TV,C,1","VIDEO,C,1","REFRI,C,1","LAVADORA,C,1","HORNOMI,C,1","AUTO,C,1","LAPTOP,C,1","COMPU,C,1","IMPRESO,C,1","VIDEOJ,C,1","TELEFONO,C,1","CELU,C,1","TVPAGA,C,1","INTERNET,C,1"
2,09,007,0001,4166,090990,05,111111,009,041,08,08,3,1,2,02,04,000,5,1,1,1,1,1,06,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1,2,2
2,09,017,0001,144A,091136,01,111111,009,042,08,08,3,1,2,02,04,000,2,1,1,1,1,1,06,1,2,2,1,2,1,1,1,1,2,2,2,2,1,2,2,2
2,09,017,0001,144A,091136,02,111111,009,043,08,08,3,1,2,02,07,000,2,1,1,1,1,1,10,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,2
2,09,017,0001,144A,091136,03,111111,009,044,08,08,3,1,2,02,04,000,3,1,1,1,1,1,11,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2
2,09,017,0001,144A,091136,04,111111,009,045,08,08,3,1,2,02,05,000,2,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1
2,09,017,0001,144A,091136,05,111111,009,046,08,08,3,1,2,01,03,000,3,1,1,1,1,1,08,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2
2,09,015,0001,1036,091150,01,111111,009,047,08,08,3,1,2,01,05,000,3,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
2,09,015,0001,1036,091150,02,111111,009,048,08,08,3,1,2,02,03,000,3,1,1,1,1,1,06,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1
2,09,015,0001,1036,091150,03,111111,009,049,08,08,3,1,2,02,04,000,2,1,1,1,1,1,04,1,1,1,1,2,1,1,1,2,2,2,2,2,1,1,2,2
2,09,015,0001,1036,091150,04,111111,009,050,08,08,3,1,2,01,02,000,2,1,1,1,1,1,03,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2,09,015,0001,1036,091150,05,111111,009,051,08,08,3,1,2,01,04,000,3,1,1,1,1,1,06,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2
2,09,017,0001,0808,091151,01,111111,009,052,08,08,2,1,2,02,03,000,3,2,1,1,1,1,04,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2,09,017,0001,0808,091151,02,111111,009,053,08,03,2,2,,01,02,000,2,2,1,1,1,1,02,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2
2,09,017,0001,0808,091151,04,111111,009,055,08,08,3,1,2,01,02,000,2,1,1,1,1,1,05,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2
2,09,017,0001,0808,091151,05,111111,009,056,08,03,3,2,,02,05,000,2,1,1,1,1,1,06,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2
2,09,012,0027,1782,091157,01,111111,009,057,08,08,2,1,2,02,03,040,,3,1,2,2,1,04,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2
2,09,012,0027,1782,091157,02,111111,009,058,08,08,2,1,2,02,04,000,6,1,1,2,1,1,09,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2
2,09,012,0027,1782,091157,04,111111,009,060,08,08,2,1,2,02,10,000,7,2,1,1,2,1,06,1,1,2,1,1,1,1,1,2,2,1,2,2,1,1,2,2
2,09,012,0027,1782,091157,05,111111,009,061,08,08,2,1,2,01,03,000,6,2,1,1,1,1,05,1,1,1,1,2,1,1,2,1,2,2,2,2,1,2,2,2
2,09,008,0001,057A,091461,02,111111,009,063,07,02,2,2,,01,01,012,,5,1,3,2,1,02,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2,09,008,0001,057A,091461,04,131113,009,065,08,08,2,1,2,04,07,000,3,5,1,2,2,1,07,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2
2,09,008,0001,057A,091461,05,111111,009,068,07,03,2,2,,01,01,000,1,5,1,2,2,1,01,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2
2,15,057,0001,1686,150591,01,111111,009,069,08,08,2,1,2,01,02,000,4,2,1,1,1,1,02,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2
2,15,057,0001,1686,150591,02,111111,009,070,08,08,2,1,2,03,05,100,,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2
2,15,057,0001,1686,150591,03,111111,009,071,08,08,2,1,2,01,02,000,4,1,1,1,1,1,03,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2
2,15,057,0001,1686,150591,04,111111,009,072,08,08,2,1,2,02,03,000,2,1,1,2,1,1,08,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2
2,15,057,0001,1686,150591,05,111111,009,073,08,03,2,1,2,02,03,000,2,2,1,2,1,1,04,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2,15,070,0001,0389,150827,01,111111,009,074,08,08,3,1,2,05,10,000,6,1,1,1,1,1,15,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1
2,15,070,0001,0389,150827,02,111111,009,075,08,08,2,1,2,02,04,000,6,1,1,1,1,1,06,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2
2,15,070,0001,0389,150827,03,111111,009,076,08,08,2,1,2,01,02,000,6,2,1,1,1,1,03,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2
2,15,070,0001,0389,150827,04,111111,009,077,08,08,3,2,,02,03,000,5,1,1,1,1,1,07,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
2,15,031,0001,0554,150856,01,111111,009,079,08,08,2,1,2,02,04,000,7,2,1,1,1,1,05,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,2,2
2,15,031,0001,0554,150856,02,111111,009,080,08,08,2,1,2,05,07,000,6,2,1,2,1,1,13,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2
2,15,031,0001,0554,150856,03,111111,009,081,08,08,2,1,2,02,04,020,,2,1,2,1,1,04,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,2,2
2,15,031,0001,0554,150856,04,111111,009,082,08,08,2,1,2,02,05,070,,1,1,1,1,1,05,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2
2,15,031,0001,0554,150856,05,111111,009,083,08,08,2,2,,01,01,016,,2,1,1,1,1,01,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
2,15,109,0003,039A,150906,01,111111,009,084,08,08,2,1,2,02,03,000,5,1,1,2,1,1,03,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2
2,15,109,0003,039A,150906,02,111111,009,085,08,08,2,1,2,01,02,000,6,1,1,3,5,1,02,1,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2
2,15,109,0003,039A,150906,03,111111,009,086,08,08,1,1,2,02,04,090,,2,1,2,1,1,04,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2
2,15,109,0003,039A,150906,04,121112,009,087,08,08,2,1,2,03,05,000,6,1,1,1,1,1,07,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2
2,15,109,0003,039A,150906,05,111111,009,089,08,08,2,1,2,03,05,000,7,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2
2,15,121,0001,1231,151156,01,111111,009,090,08,08,3,1,2,02,05,085,,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,121,0001,1231,151156,02,111111,009,091,08,08,3,1,2,01,05,079,,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1
2,15,121,0001,1231,151156,03,111111,009,092,08,08,3,1,2,03,04,000,6,1,1,1,1,1,08,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1
2,15,121,0001,1231,151156,04,111111,009,093,08,08,3,1,2,03,04,000,6,1,1,1,1,1,06,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1
2,15,121,0001,1231,151156,05,111111,009,094,08,08,2,1,2,02,04,068,,1,1,1,1,1,06,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1
2,15,109,0025,1186,151221,01,111111,009,095,08,08,2,1,2,02,03,000,5,1,1,1,1,1,07,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2
2,15,109,0025,1186,151221,03,111111,009,097,08,08,2,1,2,02,03,000,5,1,1,1,1,1,06,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2
2,15,109,0025,1186,151221,04,111111,009,098,08,08,2,1,2,02,03,000,5,1,1,1,1,1,06,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,2,2
2,15,109,0025,1186,151221,05,111111,009,099,08,08,2,1,2,02,03,065,,1,1,1,1,1,05,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2
2,15,057,0001,0870,151376,02,111111,009,101,08,08,2,1,2,02,04,044,,1,1,1,1,1,05,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
2,15,057,0001,0870,151376,03,111111,009,102,08,08,3,1,2,02,03,000,4,1,1,1,1,1,03,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2,15,057,0001,0870,151376,04,111111,009,103,08,02,2,1,2,02,03,000,3,2,1,2,3,1,04,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2
2,15,057,0001,0870,151376,05,111111,009,104,08,08,3,1,2,01,02,000,2,1,1,1,1,1,05,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2
2,17,011,0001,0847,170005,02,111111,017,002,08,08,3,1,2,03,08,000,6,1,1,1,3,1,10,1,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2
2,17,011,0001,0847,170005,01,111111,017,001,08,08,3,1,2,03,04,000,7,1,1,1,1,1,07,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2
2,17,011,0001,0847,170005,03,111111,017,003,08,08,2,1,2,03,04,000,6,2,1,2,1,1,06,1,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2
2,17,011,0001,0847,170005,04,111111,017,004,08,08,3,2,,03,04,000,3,2,1,2,1,1,08,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,2
2,17,011,0001,0847,170005,05,111111,017,005,08,08,2,2,,01,01,000,5,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2
2,17,028,0030,0401,170013,01,111111,017,006,08,08,2,2,,01,06,000,5,1,1,1,1,1,08,1,1,1,1,2,1,1,1,2,2,2,2,2,1,1,1,2
2,17,028,0030,0401,170013,02,111111,017,007,08,08,1,2,,02,02,000,3,1,1,2,2,1,02,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2
2,17,028,0030,0401,170013,03,111111,017,008,08,03,2,1,2,03,04,000,2,2,1,2,1,1,04,1,2,2,1,2,1,1,1,2,2,1,1,2,1,2,9,2
2,17,028,0030,0401,170013,04,111111,017,009,08,08,3,1,2,03,05,150,,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
2,17,028,0030,0401,170013,05,111111,017,010,03,03,1,2,,01,01,000,2,1,1,2,1,1,02,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2
2,17,011,0001,107A,170018,02,111111,017,012,08,08,3,1,2,02,04,000,6,1,1,1,1,1,08,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2
2,17,011,0001,107A,170018,03,111111,017,013,08,08,2,1,2,02,03,000,4,1,1,1,1,1,09,1,2,1,1,2,1,1,2,2,2,2,2,2,1,1,2,2
2,17,011,0001,107A,170018,04,111111,017,014,08,08,3,1,2,02,05,000,5,1,1,1,1,1,07,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2
2,17,011,0001,107A,170018,05,111111,017,015,08,08,2,1,2,03,06,000,4,2,1,1,1,1,07,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2
2,17,007,0001,0219,170042,01,111111,017,016,08,08,2,2,,01,01,000,2,2,1,2,2,1,02,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2,17,007,0001,0219,170042,02,111111,017,017,08,08,3,1,1,02,03,000,4,1,1,1,2,1,04,1,1,2,1,2,1,1,1,2,2,2,2,2,1,2,2,2
2,17,007,0001,0219,170042,04,111111,017,019,08,08,2,1,2,01,02,000,3,1,1,2,2,1,03,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2,17,007,0001,0172,170077,01,111111,017,021,08,08,3,1,2,02,09,000,8,1,1,1,2,1,28,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1
2,17,007,0001,0172,170077,02,111111,017,022,08,08,3,1,2,01,10,000,8,1,1,1,2,1,35,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2
2,17,007,0001,0172,170077,04,111111,017,024,08,08,3,1,2,03,04,000,8,1,1,1,4,1,12,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1
2,17,007,0001,0172,170077,05,111111,017,025,08,08,3,1,2,02,07,000,8,1,1,1,2,1,50,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1
2,17,018,0001,0496,170082,01,111111,017,026,08,08,3,1,2,03,05,120,,1,1,2,1,1,06,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,2
2,17,018,0001,0496,170082,03,111111,017,028,08,08,2,1,1,01,01,000,2,1,1,1,1,1,02,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2,17,018,0001,0496,170082,05,111111,017,030,08,08,2,1,2,02,04,000,5,1,1,1,1,1,06,1,2,2,1,2,1,1,2,1,2,2,2,1,2,1,2,2
2,17,007,0001,0153,170106,01,111111,017,031,08,03,2,1,1,02,03,050,,2,1,1,4,1,03,1,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2
2,17,007,0001,0153,170106,04,111111,017,034,07,03,3,1,2,01,03,000,6,2,1,1,4,1,04,1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2
2,17,007,0001,1221,170130,01,111111,017,036,08,08,2,1,1,03,05,000,5,1,1,1,2,1,10,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1
2,17,007,0001,1221,170130,02,111111,017,037,08,08,3,1,2,02,05,120,,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2
2,17,007,0001,1221,170130,04,111111,017,039,08,08,3,1,2,02,05,000,6,1,1,1,2,1,09,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2
2,17,007,0001,1221,170130,05,111111,017,040,08,08,3,1,2,02,05,000,9,1,1,1,1,1,06,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2
2,17,018,0001,0797,170140,01,111111,017,041,08,08,3,1,2,04,07,100,,1,1,1,1,1,08,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1,2,2
2,17,018,0001,0797,170140,02,111111,017,042,08,08,2,2,,02,02,000,3,1,1,2,2,1,03,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2,17,018,0001,0797,170140,03,111111,017,043,08,08,2,1,2,02,03,000,9,1,1,2,1,1,04,1,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2
2,17,018,0001,0797,170140,04,111111,017,044,08,08,2,1,1,02,04,000,7,1,1,1,2,1,10,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2,17,018,0001,0797,170140,05,111111,017,045,08,03,2,1,2,02,04,000,5,1,1,2,2,1,08,1,1,1,1,2,1,1,1,2,2,2,2,2,1,2,2,2
2,17,011,0009,0936,170141,01,111111,017,046,06,03,2,2,,01,01,000,1,5,1,3,5,1,01,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2
2,17,011,0009,0936,170141,02,111111,017,047,06,03,2,1,2,02,03,000,5,5,1,3,5,1,03,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2
2,17,011,0009,0936,170141,03,111111,017,048,08,08,2,1,2,01,02,000,2,5,1,2,2,1,04,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2
2,17,011,0009,0936,170141,04,111111,017,049,08,03,1,2,,01,01,000,2,5,1,2,2,1,02,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2,17,007,0001,0401,170168,03,111111,017,053,08,08,2,1,2,02,03,000,4,1,1,1,1,1,05,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2
2,17,007,0001,0401,170168,04,111111,017,054,08,08,2,1,2,02,05,058,,1,1,1,1,1,07,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,2
2,17,007,0001,0401,170168,05,111111,017,055,08,08,2,1,2,02,03,000,4,2,1,1,2,1,05,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2
2,17,011,0001,0550,170171,01,111111,017,056,08,08,2,1,2,02,03,000,9,1,1,1,1,1,03,1,1,1,1,2,1,2,2,1,2,2,2,2,1,1,2,2
2,17,011,0001,0550,170171,02,111111,017,058,08,08,3,1,2,03,04,000,4,1,1,1,1,1,09,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2
2,17,011,0001,0550,170171,03,111111,017,059,08,08,3,1,2,03,06,000,6,1,1,1,1,1,12,1,1,2,1,2,1,1,1,1,2,2,2,2,1,2,1,2
2,17,011,0001,0550,170171,04,111111,017,060,08,08,3,1,2,02,04,000,5,1,1,1,1,1,16,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2
2,17,011,0001,0550,170171,05,111111,017,061,08,08,3,1,2,03,07,200,,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2
2,17,007,0001,069A,170258,01,111111,017,062,08,08,2,1,2,03,06,150,,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2
2,17,007,0001,069A,170258,02,111111,017,063,08,08,3,1,2,01,03,000,6,1,1,1,1,1,03,1,2,1,1,2,1,1,1,2,2,2,2,2,1,2,2,2
2,17,007,0001,069A,170258,03,111111,017,064,08,08,3,1,2,02,04,050,,2,1,1,2,1,06,1,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2
2,17,007,0001,069A,170258,04,111111,017,065,08,08,3,1,2,03,04,070,,1,1,1,1,1,04,1,1,1,2,1,1,2,1,2,2,2,2,2,1,2,2,2
2,17,007,0001,069A,170258,05,111111,017,066,08,03,2,1,1,02,02,025,,1,1,2,1,1,02,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2
2,17,007,0001,1293,170263,01,111111,017,067,08,08,3,1,2,03,04,000,6,1,1,1,1,1,05,1,1,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2
2,17,007,0001,1293,170263,02,111111,017,068,08,08,2,1,2,03,05,000,9,1,1,1,1,1,12,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2
2,17,007,0001,1293,170263,03,111111,017,069,08,08,2,1,2,02,03,033,,1,1,1,1,1,05,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2
2,17,007,0001,1293,170263,04,111111,017,070,08,08,2,1,2,01,04,230,,1,1,1,1,1,04,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2,17,007,0001,1293,170263,05,111111,017,071,08,08,2,1,2,03,05,200,,1,1,1,1,1,10,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2
2,17,007,0001,0401,170264,01,111111,017,072,08,08,2,1,2,02,05,055,,1,1,1,1,1,08,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2
2,17,007,0001,0401,170264,02,111111,017,073,08,08,3,1,2,04,06,000,7,1,1,1,1,1,35,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1
2,17,007,0001,0401,170264,03,111111,017,074,08,08,2,1,1,01,01,000,9,1,1,2,1,1,02,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2
2,17,007,0001,0401,170264,04,111111,017,075,08,08,2,1,2,01,02,050,,1,1,1,1,1,04,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2,17,007,0001,0401,170264,05,111111,017,076,08,08,2,1,2,04,07,000,5,1,1,1,1,1,08,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1
2,17,007,0001,0153,170321,01,111111,017,077,08,08,2,1,1,01,01,000,1,2,1,2,1,1,02,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
2,17,007,0001,0153,170321,02,111111,017,078,08,08,2,1,2,03,06,000,7,1,1,1,2,1,35,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1
2,17,007,0001,0153,170321,03,111111,017,079,08,08,3,1,2,05,06,000,7,1,1,1,2,1,12,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
2,17,007,0001,0153,170321,04,111111,017,080,08,08,3,1,1,01,03,000,7,1,1,1,2,1,06,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2,17,007,0001,044A,170323,02,111111,017,083,08,03,2,1,2,03,05,000,4,1,1,1,2,1,06,1,1,1,1,2,1,1,1,2,2,1,1,2,1,2,2,2
2,17,007,0001,044A,170323,03,111111,017,084,08,08,3,1,2,03,05,000,7,1,1,1,2,1,06,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2
2,17,007,0001,044A,170323,04,111111,017,085,08,03,2,1,2,01,02,000,2,2,1,2,2,1,03,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2
2,17,007,0001,044A,170323,05,111111,017,086,08,03,1,1,2,01,02,000,1,2,1,2,2,1,02,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2
2,17,007,0001,0685,170329,01,111111,017,087,08,08,2,1,2,03,04,000,5,2,1,1,1,1,08,1,1,1,1,2,1,1,2,2,2,2,2,2,1,1,2,2
2,17,007,0001,0685,170329,02,111111,017,088,08,08,2,1,2,02,03,020,,1,1,1,1,1,07,1,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2
2,17,007,0001,0685,170329,03,111111,017,089,08,08,2,1,2,02,03,111,,1,1,1,1,1,04,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2
2,17,007,0001,0685,170329,04,111111,017,090,08,08,2,1,2,01,03,080,,1,1,1,1,1,04,1,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2
2,17,007,0001,0685,170329,05,111111,017,091,08,08,3,1,2,01,01,070,,1,1,1,1,1,04,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,2
2,17,007,0001,0543,170360,01,111111,017,092,08,08,2,1,2,01,04,000,6,1,1,1,2,1,17,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1
2,17,007,0001,0543,170360,02,111111,017,093,08,08,2,1,2,02,03,000,3,1,1,1,2,1,05,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2
2,17,007,0001,0543,170360,03,111111,017,094,08,08,2,1,2,04,05,016,,1,1,1,1,1,12,1,2,2,1,2,1,1,2,1,2,2,2,2,1,2,2,2
2,17,007,0001,0543,170360,04,111111,017,095,08,08,3,1,2,01,03,000,5,1,1,1,2,1,06,1,1,2,1,1,1,1,2,1,2,2,2,1,1,1,2,2
2,17,007,0001,0543,170360,05,111111,017,096,08,08,3,1,2,03,04,000,5,1,1,1,2,1,10,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2
2,17,008,0001,0184,170388,01,111111,017,097,08,08,2,1,1,03,03,000,6,1,1,1,1,1,06,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2
2,17,008,0001,0184,170388,02,111111,017,098,08,08,2,1,2,02,03,000,3,1,1,1,1,1,05,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2
2,17,008,0001,0184,170388,03,111111,017,099,06,03,2,1,2,02,02,100,,1,1,1,1,1,02,1,1,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2
2,17,008,0001,0184,170388,04,111111,017,100,02,02,1,1,2,01,02,000,2,1,1,2,1,1,03,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2
2,17,008,0001,0184,170388,05,111111,017,101,08,08,2,2,,01,01,000,3,1,1,2,1,1,04,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2
2,21,114,0001,481A,210006,01,111111,021,006,08,08,3,1,2,02,06,000,5,1,1,1,1,1,06,1,1,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2
2,21,114,0001,481A,210006,02,111111,021,007,08,08,2,1,2,02,04,000,9,1,1,1,1,1,05,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2
2,21,114,0001,481A,210006,03,111111,021,008,08,08,3,1,2,02,04,050,,1,1,1,1,1,07,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2
2,21,114,0001,481A,210006,04,111111,021,009,08,08,2,1,2,03,10,000,8,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2
2,21,114,0001,4773,210054,01,111111,021,011,08,08,3,1,2,03,06,000,8,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2
2,21,114,0001,4773,210054,02,111111,021,012,08,08,3,1,2,05,07,180,,1,1,1,1,1,50,1,2,1,1,2,1,2,1,1,2,2,2,2,1,1,2,2
2,21,114,0001,4773,210054,03,111111,021,013,08,08,3,1,2,04,06,000,8,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
2,21,114,0001,4773,210054,04,111111,021,014,08,08,3,1,2,03,04,000,6,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1
2,21,114,0001,0732,210066,01,111111,021,016,08,08,3,1,2,04,05,100,,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,21,114,0001,0732,210066,02,111111,021,017,08,08,3,1,2,03,06,000,7,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2
2,21,114,0001,0732,210066,03,111111,021,018,08,08,3,1,1,03,04,100,,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2
2,21,114,0001,0732,210066,04,111111,021,019,08,08,3,1,2,03,07,180,,1,1,1,1,1,36,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2
2,21,114,0001,0732,210066,05,111111,021,020,08,08,3,1,2,01,06,000,7,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,21,114,0001,4415,210094,01,111111,021,021,08,08,2,1,2,01,02,000,2,2,1,2,1,1,03,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2,21,114,0001,4415,210094,02,111111,021,022,08,08,2,1,2,01,02,016,,1,1,2,1,1,02,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2
