"RESENT,C,2","EDAD,C,3","SEXO,C,1","TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,6","RADIO,C,1","PERYREV,C,1","REVCIEN,C,1","INTERNET,C,1","TELEVI,C,1","ESCUNIV,C,1","ALLOPTS,C,1","NONEOP,C,1","NOSABE,C,1","HRSTV,C,3","NOTITV,C,3","CYTTV,C,3","HRSRADIO,C,3","NOTIRA,C,3","CYTRA,C,3","DIASPER,C,1","ARTIPER,C,3","NOTIPER,C,3","CYTPER,C,3","DIASREV,C,2","ARTREV,C,2","NOTIREV,C,2","CYTREV,C,2","REVISTA1,C,30","REVISTA2,C,30","REVISTA3,C,30","ACCOMPU,C,1","LUGAR1,C,2","LUGAR2,C,2","CINTERN,C,1","ACCINTER,C,1","HORASIN,C,3","ARTEYHUM,C,1","SOCYCUL,C,1","CONVERTR,C,1","INSTGOB,C,1","CIENCIA,C,1","DEPOR,C,1","ECOYFIN,C,1","ENTRETE,C,1","TECNOL,C,1","NOTIAC,C,1","EDUCA,C,1","SERVSREF,C,1","COMENLI,C,1","CORREOE,C,1","MEDICINA,C,1","OTROS,C,1","MUSARTE,C,1","ZOO,C,1","BIBLIOPUB,C,1","MUSCYT,C,1","PLANETA,C,1","EXPTYI,C,1","SEMNCYT,C,1","MUCHPCYT,C,1","DESCYTNE,C,1","PERSINCC,C,1","PREFTVSI,C,1","NOLEECYT,C,1","NUMREN,C,2","FACPER,N,10,0"
01,047,2,7,31,050,0001,3430,310293,04,111111,6,5,4,2,3,1,0,0,0,015,008,006,005,003,001,7,018,009,002,02,07,09,03,VERTIGO,MEXICO DESCONOCIDO,SELECCIONES,1,01,02,1,1,012,2,1,1,2,2,1,2,1,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,1,2,1,1,2,02,3872
01,038,2,7,31,050,0001,3430,310293,05,111111,5,6,3,2,4,1,0,0,0,017,009,003,000,000,000,5,008,007,000,00,00,00,00,VERTIGO,MEXICO DESCONOCIDO,MUY INTERESANTE,1,01,02,1,1,030,2,2,1,1,2,2,1,2,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,02,3872
01,019,2,7,31,050,0001,3784,310304,01,111111,3,1,5,6,2,4,0,0,0,021,000,000,007,000,000,7,084,035,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,4,1,1,4,02,6775
01,037,1,7,31,050,0001,3784,310304,02,111111,2,3,6,5,1,4,0,0,0,014,014,000,007,007,000,3,004,005,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,1,1,01,5606
01,037,1,7,31,050,0001,3784,310304,03,111111,2,6,4,3,1,5,0,0,0,010,005,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,1,3,2,1,1,01,5606
01,020,1,7,31,050,0001,3784,310304,04,111111,2,5,6,4,1,3,0,0,0,010,005,001,024,000,000,7,007,003,000,02,05,02,01,MUY INTERESANTE,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,1,3,1,1,02,5606
01,050,1,7,31,050,0001,3017,310333,01,111111,2,3,4,6,1,5,0,0,0,007,007,000,014,007,000,7,035,035,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,5,5,5,5,5,01,3527
01,054,1,7,31,050,0001,3017,310333,02,111111,3,5,6,4,2,1,0,0,0,000,000,000,010,010,000,7,035,035,010,00,00,00,00,,,,1,01,02,1,1,007,2,2,2,1,2,1,2,1,1,1,2,2,2,1,2,1,2,1,2,2,2,2,2,5,3,2,2,2,01,3527
01,043,2,7,31,050,0001,3017,310333,03,111111,2,4,6,5,3,1,0,0,0,014,006,000,007,003,002,3,015,007,002,00,00,00,00,,,,1,01,02,1,1,008,1,1,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,3,3,2,2,2,01,12696
01,045,1,7,31,050,0001,3017,310333,04,111111,3,4,6,5,2,1,0,0,0,016,006,000,007,002,000,6,020,016,000,00,00,00,00,,,,1,01,02,1,1,003,2,1,2,1,2,1,2,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,3,5,2,2,1,01,3527
01,053,2,7,31,050,0001,0826,310358,01,111111,5,4,6,2,3,1,0,0,0,000,000,000,006,006,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,1,1,2,2,2,2,2,2,3,3,5,5,01,7473
01,052,2,7,31,050,0001,0826,310358,02,111111,6,3,5,2,4,1,0,0,0,021,010,000,003,003,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,5,5,5,3,02,7473
01,059,2,7,31,050,0001,0826,310358,03,111111,4,5,3,6,2,1,0,0,0,000,000,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,1,1,2,3,01,7473
01,032,2,7,31,050,0001,0826,310358,04,111111,2,3,5,6,1,4,0,0,0,006,006,000,002,002,000,2,005,005,000,03,03,03,00,VERTIGO,,,2,,,1,2,,,,,,,,,,,,,,,,,,1,1,2,2,2,2,2,1,2,3,1,2,02,7473
01,044,1,7,31,050,0001,0826,310358,05,111111,6,5,3,2,4,1,0,0,0,015,005,000,000,000,000,7,012,015,000,00,00,00,00,,,,1,01,02,1,1,014,2,1,2,1,1,2,1,2,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,3,2,01,6183
01,084,1,7,31,059,0001,0499,310362,02,111111,1,5,4,3,6,2,0,0,0,002,002,000,000,000,000,2,012,012,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,1,2,3,4,3,1,1,01,4260
01,038,1,7,31,059,0001,0499,310362,03,111111,0,0,0,0,0,0,1,0,0,014,007,000,003,000,000,7,077,060,015,02,15,12,03,CONOZCA MAS,SELECCIONES DEL READERS DIGEST,,1,02,08,1,1,014,2,1,2,1,1,1,1,2,1,2,2,2,2,1,2,1,2,1,2,2,1,1,2,3,4,1,4,3,01,4260
01,048,2,7,31,059,0001,0499,310362,04,111111,5,6,2,3,4,1,0,0,0,007,007,000,014,000,000,3,045,018,003,03,25,20,15,REVISTAS MEDICAS,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,1,1,2,2,1,2,4,4,1,4,4,03,8520
01,065,2,7,31,059,0001,0499,310362,05,111111,0,0,0,0,0,0,1,0,0,021,007,000,021,007,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,2,1,1,1,02,8520
01,056,1,7,13,048,0001,1616,131002,01,111111,6,5,3,1,4,2,0,0,0,020,010,004,000,000,000,7,007,003,004,02,04,00,00,MUNDO MEDICO,ANGOINEL,,1,06,00,1,1,005,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,2,1,1,2,1,1,1,2,3,3,2,2,3,02,2580
01,072,1,7,13,048,0001,1616,131002,02,111111,2,3,4,6,1,5,0,0,0,050,007,000,005,000,000,4,020,012,006,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,3,2,2,2,3,04,2580
01,030,1,7,13,048,0001,1616,131002,03,111111,2,4,6,1,3,5,0,0,0,018,006,008,007,000,000,0,000,000,000,04,15,10,03,MENS HEALT,VANIDADES,,1,01,02,1,1,007,2,1,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,1,2,2,2,2,2,4,4,1,4,1,01,2580
01,022,2,7,13,048,0001,1616,131002,04,111111,6,5,3,2,4,1,0,0,0,015,003,001,007,002,001,0,000,000,000,00,00,00,00,,,,1,01,03,1,1,002,2,1,1,1,1,2,2,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,3,3,3,1,1,03,2420
01,037,1,7,13,048,0001,1616,131002,05,111111,6,2,4,1,5,3,0,0,0,010,010,000,010,002,000,7,003,003,002,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,1,2,2,4,4,1,1,1,01,2580
01,061,2,7,13,048,0001,0444,131004,01,111111,3,0,0,0,2,1,0,0,0,008,001,000,040,010,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,1,1,2,2,1,1,2,2,2,2,3,3,01,2606
01,059,2,7,13,048,0001,0444,131004,02,111111,3,1,4,5,2,6,0,0,0,014,003,001,000,000,000,7,004,006,000,03,05,00,00,TV NOTAS,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,01,2606
01,031,2,7,13,048,0001,0444,131004,03,111111,1,3,4,5,2,6,0,0,0,025,005,000,048,005,000,3,003,002,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,4,1,1,2,2,03,2606
01,051,2,7,13,048,0001,0444,131004,04,111111,1,3,4,5,2,6,0,0,0,014,005,000,020,001,000,0,000,000,000,01,02,02,00,TV Y NOVELAS,TU Y YO,,2,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,3,2,3,2,01,2606
01,039,1,7,13,048,0001,0444,131004,05,111111,2,3,4,6,1,5,0,0,0,008,003,000,040,010,000,7,020,020,007,02,08,04,10,,,,2,,,1,1,007,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,1,2,2,2,03,8685
01,048,1,7,13,048,0001,0919,131011,01,111111,6,4,2,1,5,3,0,0,0,002,002,000,000,000,000,3,004,004,000,00,00,00,00,,,,1,02,00,1,1,007,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,3,2,1,2,2,01,2726
01,046,2,7,13,048,0001,0919,131011,02,111111,2,5,6,4,3,1,0,0,0,006,004,001,003,002,000,0,000,000,000,00,00,00,00,,,,1,01,02,1,2,,,,,,,,,,,,,,,,,,1,1,1,2,1,1,2,3,2,3,3,3,02,2557
01,068,2,7,13,048,0001,0919,131011,04,111111,2,4,5,6,1,3,0,0,0,018,006,000,025,008,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,1,1,2,2,2,2,2,4,4,1,1,1,02,2557
01,023,1,7,13,048,0001,0919,131011,05,111111,5,4,3,2,6,1,0,0,0,006,001,001,010,000,000,1,003,003,001,01,01,00,02,DEPORTE ILUSTRADO,MECANICA POPULAR,AUTOMOVIL ENERGIA HOY,1,01,03,1,1,001,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,2,4,3,1,1,3,05,2726
01,061,1,7,13,048,0001,0247,131016,01,111111,2,4,3,6,1,5,0,0,0,006,003,001,010,002,002,7,015,010,005,02,15,05,05,QUO,PROCESO,TV NOTAS,2,,,1,2,,,,,,,,,,,,,,,,,,2,1,1,2,1,2,2,4,4,1,1,1,01,1567
01,027,2,7,13,048,0001,0247,131016,02,111111,5,6,4,1,3,2,0,0,0,042,007,000,007,003,000,0,000,000,000,03,16,05,00,TV NOTAS,TV NOVELAS,PROCESO,2,,,1,1,001,1,2,2,1,2,2,2,1,2,1,1,1,2,1,2,2,1,1,1,2,1,2,2,4,1,1,1,1,02,2432
01,061,2,7,13,048,0001,0247,131016,03,121112,5,4,6,2,3,1,0,0,0,040,010,003,010,007,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,1,1,2,2,1,2,2,4,2,1,2,2,02,2432
01,029,2,7,13,048,0001,0247,131016,03,221122,6,1,5,3,4,2,0,0,0,015,010,001,005,002,001,0,000,000,000,05,19,05,10,MUY INTERESANTE,CONSUMIDOR,QUO,1,02,00,1,1,006,2,1,2,1,1,2,1,2,1,2,2,2,2,1,1,9,2,1,1,2,1,1,2,2,2,1,2,2,02,2432
01,054,1,7,13,048,0001,0247,131016,04,111111,6,4,2,5,1,3,0,0,0,014,008,000,004,003,000,5,015,010,000,00,00,00,00,,,,1,01,00,1,2,,,,,,,,,,,,,,,,,,2,1,1,1,2,1,2,4,3,2,2,2,01,1567
01,021,1,7,13,048,0001,1620,131037,02,111111,6,4,3,1,5,2,0,0,0,008,003,001,000,000,000,0,000,000,000,02,15,03,04,MUY INTERESANTE,QUO,,1,01,03,1,1,008,1,1,2,1,2,1,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,2,2,3,2,1,3,2,01,1957
01,052,2,7,13,048,0001,1620,131037,03,111111,4,3,6,5,2,1,0,0,0,006,005,001,002,002,000,5,006,020,005,00,00,00,00,,,,1,02,00,1,1,001,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,2,1,1,1,2,1,1,1,4,3,1,1,1,01,3038
01,039,2,7,13,048,0001,1620,131037,04,111111,6,1,5,3,4,2,0,0,0,007,007,000,000,000,000,7,010,005,001,00,00,00,00,,,,1,06,00,1,2,,,,,,,,,,,,,,,,,,2,2,2,1,1,2,2,3,2,1,1,2,01,3038
01,032,2,7,13,048,0001,0406,131067,01,111111,3,6,5,4,2,1,0,0,0,013,003,000,020,000,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,5,5,2,3,3,02,6884
01,020,1,7,13,048,0001,0406,131067,02,111111,1,3,4,5,2,6,0,0,0,007,000,000,028,007,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,4,4,02,3442
01,029,1,7,13,048,0001,0406,131067,03,111111,3,4,5,6,2,1,0,0,0,010,002,000,030,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,3,3,03,3442
01,048,2,7,13,048,0001,0406,131067,04,111111,2,3,4,5,1,6,0,0,0,015,006,000,028,007,000,0,000,000,000,02,06,06,00,TV NOTAS,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,1,2,1,1,2,2,3,4,1,1,1,01,6884
01,023,1,7,13,048,0001,0406,131067,05,111111,4,5,6,1,2,3,0,0,0,021,007,000,000,000,000,3,008,002,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,4,1,3,1,1,02,3442
01,064,1,7,13,048,0001,0213,131102,01,111111,4,1,3,6,2,5,0,0,0,036,016,006,024,012,000,2,016,015,003,01,03,03,05,SELECCIONES,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,4,1,1,1,01,1649
01,046,1,7,13,048,0001,0213,131102,02,111111,3,2,5,6,1,4,0,0,0,025,006,002,014,004,000,1,005,003,000,01,03,02,00,TV NOVELAS,TV NOTAS,,1,02,00,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,2,2,01,1649
01,041,1,7,13,048,0001,0213,131102,03,111111,6,1,5,3,4,2,0,0,0,015,010,001,005,002,001,0,000,000,000,01,06,04,02,MUY INTERESANTE,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,1,1,2,1,1,2,2,2,1,2,2,01,1649
01,062,1,7,13,048,0001,0213,131102,04,111111,2,3,4,5,1,6,0,0,0,035,015,005,000,000,000,3,017,004,002,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,1,4,1,1,1,01,1649
01,031,2,7,13,048,0001,0228,131104,01,111111,3,4,5,2,1,6,0,0,0,035,014,000,000,000,000,0,000,000,000,02,18,03,00,TV NOTAS,TV NOVELAS,,1,02,00,1,2,,,,,,,,,,,,,,,,,,2,1,2,1,1,2,2,4,1,1,1,1,03,2549
01,049,2,7,13,048,0001,0228,131104,02,111111,4,5,6,3,2,1,0,0,0,015,001,000,000,000,000,1,002,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,4,3,3,2,02,2549
01,047,1,7,13,048,0001,0228,131104,03,111111,0,0,0,0,0,0,0,0,1,008,005,000,010,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,5,5,5,5,5,01,2718
01,072,2,7,13,048,0001,0228,131104,04,111111,2,5,4,3,1,6,0,0,0,035,010,000,010,003,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,1,2,2,1,4,1,1,1,01,2549
01,031,2,7,13,048,0001,0228,131104,05,111111,3,5,4,2,1,6,0,0,0,014,006,000,024,003,000,0,000,000,000,02,10,00,00,TV NOVELAS,TV NOTAS,,1,08,00,1,1,006,2,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,1,2,1,1,2,2,1,1,1,1,4,02,2549
01,029,2,7,13,048,0001,1264,131163,01,111111,2,3,5,4,1,6,0,0,0,036,012,003,012,005,000,2,002,001,002,03,05,02,00,TV NOVELAS,TV NOTAS,,2,,,1,1,001,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,1,1,2,2,3,3,1,1,1,02,2610
01,036,1,7,13,048,0001,1264,131163,02,111111,2,6,3,4,1,5,0,0,0,036,012,003,018,006,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,1,1,2,1,1,1,2,1,4,1,1,1,01,2783
01,035,2,7,13,048,0001,1264,131163,03,111111,5,2,6,4,1,3,0,0,0,028,014,002,000,000,000,0,000,000,000,00,00,00,00,,,,1,01,00,1,2,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,2,2,3,2,1,2,02,2610
01,030,2,7,13,048,0001,1264,131163,04,111111,3,1,4,5,2,6,0,0,0,020,015,000,100,000,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,1,2,2,1,1,2,2,3,1,2,1,3,02,2610
01,040,1,7,13,048,0001,1264,131163,05,111111,2,3,4,6,1,5,0,0,0,026,005,002,090,075,000,2,010,005,001,02,20,12,15,SELECCIONES,LA REVISTA,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,3,1,1,01,2783
01,043,1,7,13,048,0001,0444,131167,01,111111,1,3,6,4,2,5,0,0,0,007,005,000,014,007,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,1,1,3,2,2,03,2658
01,071,2,7,13,048,0001,0444,131167,02,111111,2,3,0,0,1,0,0,0,0,010,003,000,008,003,000,1,001,001,000,02,04,02,00,DEPORTES,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,2,3,2,3,02,2493
01,052,1,7,13,048,0001,0444,131167,04,111111,4,5,6,1,3,2,0,0,0,007,003,002,002,002,000,7,030,015,005,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,1,1,2,2,3,2,2,2,01,2658
01,026,2,7,13,048,0001,0444,131167,05,111111,2,4,1,5,3,6,0,0,0,011,005,001,024,000,000,0,000,000,000,04,24,00,06,LA ATALAYA,LA DESPERTA,,1,08,00,1,1,001,1,1,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,02,2493
01,036,1,7,13,051,0060,037A,131135,01,111111,5,3,6,1,2,4,0,0,0,002,001,000,000,000,000,3,012,010,001,05,05,15,01,MUY INTERESANTE,HAGALO UD. MISMO,SELECCIONES,1,02,00,1,1,001,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,4,3,1,2,3,01,2567
01,021,1,7,13,051,0060,037A,131135,02,111111,5,4,3,2,6,1,0,0,0,002,002,000,007,004,001,6,006,006,000,15,20,05,08,NATIONAL GEOGRAFIC,MEXICO DESCONOCIDO,,1,01,08,1,1,010,2,1,2,2,1,1,2,1,1,1,2,1,2,1,2,2,2,2,1,1,2,1,1,4,2,2,2,1,02,2567
01,032,1,7,13,051,0060,037A,131135,03,111111,6,5,4,3,1,2,0,0,0,015,008,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,5,5,2,2,2,01,2567
01,031,2,7,13,051,0060,037A,131135,04,111111,6,4,5,1,2,3,0,0,0,022,007,015,000,000,000,7,015,010,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,1,1,2,1,1,1,2,4,4,1,1,1,02,2408
01,038,2,7,13,051,0060,037A,131135,05,111111,5,1,2,6,3,4,0,0,0,028,012,006,012,003,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,1,2,2,4,4,1,1,1,02,2408
01,055,2,7,13,048,0001,1033,131197,01,111111,3,2,4,5,1,6,0,0,0,020,010,005,030,012,003,1,015,015,005,01,02,02,02,MUY INTERESANTE,,,2,,,1,1,002,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,1,2,4,4,1,1,4,02,2466
01,056,2,7,13,048,0001,1033,131197,03,111111,2,3,4,6,1,5,0,0,0,024,008,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,4,1,1,1,1,01,2466
01,020,2,7,13,048,0001,1033,131197,04,111111,2,4,3,5,1,6,0,0,0,021,001,001,028,003,000,1,005,004,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,2,1,2,2,2,3,1,2,02,2466
01,050,2,7,13,048,0001,1033,131197,05,111111,1,3,5,6,2,4,0,0,0,014,007,000,014,007,000,0,000,000,000,00,00,00,00,,,,1,11,00,1,2,,,,,,,,,,,,,,,,,,1,1,2,1,2,1,2,2,3,3,2,2,03,2466
01,025,1,7,13,048,0001,0872,131224,01,111111,1,6,5,3,2,4,0,0,0,007,007,000,028,005,000,0,000,000,000,00,00,00,00,,,,1,02,00,1,1,040,1,2,1,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,02,3913
01,030,2,7,13,048,0001,0872,131224,02,111111,1,3,6,5,2,4,0,0,0,011,010,000,025,006,000,2,010,000,000,00,00,00,00,,,,1,01,00,2,,,,,,,,,,,,,,,,,,,2,2,1,2,1,2,2,3,3,3,1,1,03,4173
01,042,2,7,13,048,0001,0872,131224,03,111111,5,6,1,3,4,2,0,0,0,007,005,000,003,000,000,3,010,002,000,01,10,00,05,QUIEN,MUY INTERESANTE,DIA 7,1,01,02,1,2,,,,,,,,,,,,,,,,,,2,1,2,1,1,1,1,4,4,1,1,1,02,4173
01,056,2,7,13,048,0001,0872,131224,04,111111,6,5,3,1,4,2,0,0,0,040,010,010,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,1,2,2,3,2,1,1,2,01,4173
01,046,1,7,13,048,0001,0872,131224,05,111111,4,6,3,2,5,1,0,0,0,002,001,001,010,001,007,0,000,000,000,02,05,00,05,NATIONAL GEOGRAFIC,MUY INTERESANTE,,1,01,02,1,1,006,2,1,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,1,1,1,2,2,2,3,3,1,1,3,01,3913
01,032,2,7,13,048,0001,0904,131226,01,111111,5,6,3,2,4,1,0,0,0,000,000,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,2,5,5,5,2,5,01,5127
01,036,1,7,13,048,0001,0904,131226,02,111111,4,6,5,3,2,1,0,0,0,000,000,000,000,000,000,7,009,003,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,5,5,2,2,4,01,1709
01,030,1,7,13,048,0001,0904,131226,03,111111,3,5,6,4,2,1,0,0,0,025,007,000,030,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,5,2,2,2,01,1709
01,025,2,7,13,048,0001,0904,131226,04,111111,6,3,5,1,4,2,0,0,0,020,006,000,020,008,000,0,000,000,000,00,00,00,00,,,,1,01,02,1,2,,,,,,,,,,,,,,,,,,1,1,2,2,1,2,2,2,2,1,1,1,01,5127
01,038,1,7,13,048,0001,0904,131226,05,111111,4,5,6,3,1,2,0,0,0,007,004,000,040,004,000,5,010,008,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,1,2,2,3,5,2,2,3,01,1709
01,037,1,7,13,048,0001,1194,131263,01,111111,2,3,4,5,1,6,0,0,0,024,007,000,006,002,000,3,011,008,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,5,2,3,3,01,3428
01,019,1,7,13,048,0001,1194,131263,02,111111,6,5,4,1,3,2,0,0,0,014,007,003,030,006,000,0,000,000,000,02,30,01,01,TV NOVELAS,,,1,01,03,1,1,001,1,1,2,1,1,2,1,1,2,1,2,1,2,2,2,2,1,1,1,2,1,2,2,1,1,1,1,1,06,3428
01,019,2,7,13,048,0001,1194,131263,03,111111,2,3,4,5,1,6,0,0,0,021,007,000,021,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,5,5,5,5,5,02,7345
01,021,1,7,13,048,0001,1194,131263,04,111111,3,2,4,5,1,6,0,0,0,010,003,000,021,006,000,7,030,010,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,1,1,1,01,3428
01,048,1,7,13,048,0001,0139,131289,01,111111,5,6,2,4,3,1,0,0,0,005,003,002,060,006,006,3,010,010,010,03,06,20,20,SELECCIONES,HISTORIA,SUPERACION PERSONAL,2,,,2,,,,,,,,,,,,,,,,,,,1,1,2,2,2,2,2,3,4,1,1,1,01,2089
01,031,1,7,13,048,0001,0139,131289,02,111111,6,5,4,2,3,1,0,0,0,014,007,007,014,005,000,7,078,039,005,00,00,00,00,,,,1,01,02,1,1,008,1,1,2,1,1,1,2,2,1,1,1,2,2,1,2,2,1,2,1,1,1,1,2,2,2,2,2,2,01,2089
01,020,1,7,13,048,0001,0139,131289,03,111111,4,3,6,5,1,2,0,0,0,015,005,005,020,000,000,7,035,020,020,02,05,15,10,CONOSCA MAS,H PARA HOMBRES,MUY INTERESANTE,1,01,00,1,1,003,1,1,1,1,2,2,2,1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,2,2,3,1,1,2,01,2089
01,068,2,7,13,048,0001,0139,131289,04,111111,0,0,0,0,0,0,0,0,1,000,000,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,5,5,5,5,5,01,1960
01,053,1,7,13,048,0001,1387,131325,01,111111,2,3,6,5,1,4,0,0,0,008,003,000,028,005,000,6,007,002,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,2,1,1,1,01,2601
01,054,2,7,13,048,0001,1387,131325,02,111111,1,0,0,0,2,3,0,0,0,035,007,003,005,002,002,0,000,000,000,02,05,05,05,SABORES,LA QUENA,,2,,,1,2,,,,,,,,,,,,,,,,,,2,1,2,1,2,1,2,2,1,2,2,2,02,2440
