"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,6","NUMREN,C,2","PARENTE,C,1","SEXO,C,1","EDAD,C,3","DIA,C,2","MES,C,2","ELIGIBI,C,1","ALFABE,C,1","ASISTEN,C,1","NIVEL,C,2","ANIOS,C,1","ANTECE,C,1","SITCONY,C,1","CONDACT,C,1","VERIFAC,C,1","FACVIV,N,10,0"
4,31,050,0001,2080,310202,05,111111,03,4,2,018,12,05,0,1,1,03,2,,6,4,5,2581
4,31,050,0001,1504,310228,01,111111,01,1,1,068,18,10,0,1,2,03,2,,5,1,,1927
4,31,050,0001,1504,310228,01,111111,02,4,1,035,31,10,1,1,2,04,2,,5,1,,1927
4,31,050,0001,1504,310228,01,111111,03,2,2,070,18,11,0,1,2,02,6,,5,5,5,1927
4,31,050,0001,1504,310228,01,111111,04,3,2,033,09,01,0,1,2,04,1,,5,1,,1927
4,31,050,0001,1504,310228,01,111111,05,4,1,011,03,05,0,1,1,02,5,,,,,1927
4,31,050,0001,1504,310228,01,111111,06,4,2,008,19,10,0,1,1,02,1,,,,,1927
4,31,050,0001,1504,310228,02,111111,01,1,1,058,10,07,1,1,2,02,4,,6,8,5,1927
4,31,050,0001,1504,310228,03,111111,01,1,2,087,17,04,1,1,2,00,0,,4,5,5,1927
4,31,050,0001,1504,310228,03,111111,02,3,2,050,14,02,0,1,2,02,4,,5,5,5,1927
4,31,050,0001,1504,310228,03,111111,03,4,1,051,21,01,0,1,2,07,4,3,5,1,,1927
4,31,050,0001,1504,310228,03,111111,04,4,2,017,23,03,0,1,1,04,2,,2,6,1,1927
4,31,050,0001,1504,310228,04,111111,01,1,1,052,17,11,1,1,2,07,4,3,5,1,,1927
4,31,050,0001,1504,310228,04,111111,02,2,2,050,28,09,0,1,2,06,3,2,5,1,,1927
4,31,050,0001,1504,310228,04,111111,03,3,2,019,06,06,0,1,1,04,3,,6,4,5,1927
4,31,050,0001,1504,310228,04,111111,04,3,1,024,28,05,0,1,2,07,4,3,6,1,,1927
4,31,050,0001,1504,310228,04,111111,05,4,2,075,06,07,0,1,2,02,6,,4,6,5,1927
4,31,050,0001,1504,310228,04,111111,06,3,2,023,16,04,0,1,1,07,4,3,6,4,5,1927
4,31,050,0001,1504,310228,05,111111,01,1,1,065,21,09,1,1,2,03,3,,5,6,5,1927
4,31,050,0001,1504,310228,05,111111,02,2,2,062,04,12,0,1,2,03,3,,5,5,5,1927
4,31,050,0001,1504,310228,05,111111,03,3,1,042,26,11,0,1,2,04,3,,3,1,,1927
4,31,050,0001,1504,310228,05,111111,04,4,2,032,12,07,0,1,2,03,3,,5,1,,1927
4,31,050,0001,1504,310228,05,111111,05,3,1,032,01,08,0,1,2,03,3,,5,1,,1927
4,31,050,0001,2911,310230,01,111111,01,1,1,034,18,03,1,1,2,03,3,,5,1,,2341
4,31,050,0001,2911,310230,01,111111,02,2,2,031,02,12,0,1,2,04,2,,5,1,,2341
4,31,050,0001,2911,310230,03,111111,01,1,1,032,17,05,1,1,2,03,3,,5,1,,2341
4,31,050,0001,2911,310230,03,111111,02,2,2,028,23,12,0,1,2,03,1,,5,5,5,2341
4,31,050,0001,2911,310230,03,111111,03,3,2,004,08,11,0,,,,,,,,,2341
4,31,050,0001,2911,310230,04,111111,01,1,2,043,21,08,1,1,2,03,2,,3,5,5,2341
4,31,050,0001,2911,310230,04,111111,02,3,2,021,09,05,0,1,2,04,3,,1,1,,2341
4,31,050,0001,2911,310230,04,111111,03,3,1,018,17,07,0,1,2,03,2,,6,8,5,2341
4,31,050,0001,2911,310230,04,111111,04,3,1,016,09,12,0,1,1,03,2,,6,4,5,2341
4,31,050,0001,2911,310230,04,111111,05,4,1,017,13,04,0,1,2,02,5,,6,1,,2341
4,31,050,0001,2911,310230,04,111111,06,4,1,034,19,08,0,1,2,03,3,,6,1,,2341
4,31,050,0001,2911,310230,04,111111,07,4,1,002,13,04,0,,,,,,,,,2341
4,31,050,0001,2911,310230,04,111111,08,4,1,001,12,10,0,,,,,,,,,2341
4,31,050,0001,2911,310230,05,111111,01,1,2,044,14,09,0,1,2,05,4,2,4,1,,2341
4,31,050,0001,2911,310230,05,111111,02,3,1,022,18,10,1,1,1,07,1,3,6,1,,2341
4,31,050,0001,2911,310230,05,111111,03,3,1,019,22,01,0,1,2,04,3,,6,8,5,2341
4,31,050,0001,2911,310230,05,111111,04,3,1,021,05,08,0,1,1,04,2,,6,8,5,2341
4,31,050,0001,4316,310233,02,111111,01,1,1,027,20,07,0,1,2,03,3,,5,1,,2525
4,31,050,0001,4316,310233,02,111111,02,2,2,027,06,08,1,1,2,03,3,,5,5,5,2525
4,31,050,0001,4316,310233,02,111111,03,4,2,063,18,03,0,2,2,00,0,,5,5,5,2525
4,31,050,0001,4316,310233,02,111111,04,3,1,006,10,12,0,1,1,02,1,,,,,2525
4,31,050,0001,4316,310233,02,111111,05,3,2,003,24,02,0,,,,,,,,,2525
4,31,050,0001,4316,310233,03,111111,01,1,1,033,21,03,1,1,2,02,6,,5,1,,2525
4,31,050,0001,4316,310233,03,111111,02,2,2,031,22,11,0,1,2,03,3,,5,5,5,2525
4,31,050,0001,4316,310233,03,111111,03,3,1,008,15,07,0,1,1,02,3,,,,,2525
4,31,050,0001,4316,310233,03,111111,04,3,1,006,22,08,0,1,1,02,1,,,,,2525
4,31,050,0001,4316,310233,03,111111,05,3,2,005,23,09,0,1,2,01,2,,,,,2525
4,31,050,0001,4316,310233,04,111111,01,1,1,029,04,03,1,1,2,06,3,2,5,1,,2525
4,31,050,0001,4316,310233,04,111111,02,2,2,027,12,01,0,1,2,06,3,2,5,5,5,2525
4,31,050,0001,4316,310233,04,111111,03,3,2,007,25,08,0,1,1,02,1,,,,,2525
4,31,050,0001,4316,310233,04,111111,04,3,2,003,19,03,0,,,,,,,,,2525
4,31,050,0001,4316,310233,05,111111,01,1,1,028,23,04,0,1,2,03,3,,5,1,,2525
4,31,050,0001,4316,310233,05,111111,02,2,2,026,12,09,1,1,2,03,1,,5,1,,2525
4,31,050,0001,4316,310233,05,111111,03,3,2,006,03,05,0,1,1,01,1,,,,,2525
4,31,059,0001,0766,310272,01,111111,01,1,1,041,23,10,0,1,2,04,3,,5,1,,2352
4,31,059,0001,0766,310272,01,111111,02,4,1,079,07,01,0,1,2,02,3,,4,6,5,2352
4,31,059,0001,0766,310272,01,111111,03,2,2,036,23,12,0,1,2,02,6,,5,5,5,2352
4,31,059,0001,0766,310272,01,111111,04,3,2,020,25,10,1,1,2,03,3,,6,5,5,2352
4,31,059,0001,0766,310272,01,111111,05,3,2,013,17,03,0,1,1,03,1,,6,4,5,2352
4,31,059,0001,0766,310272,02,111111,01,1,1,031,02,11,1,1,2,03,2,,5,1,,2352
4,31,059,0001,0766,310272,02,111111,02,2,2,028,03,04,0,1,2,02,6,,5,5,5,2352
4,31,059,0001,0766,310272,02,111111,03,4,2,067,23,11,0,1,2,00,0,,2,5,5,2352
4,31,059,0001,0766,310272,02,111111,04,3,1,008,28,02,0,1,1,02,2,,,,,2352
4,31,059,0001,0766,310272,02,111111,05,3,2,002,17,05,0,,,,,,,,,2352
4,31,059,0001,0766,310272,03,111111,01,1,1,058,21,05,1,1,2,02,6,,5,1,,2352
4,31,059,0001,0766,310272,03,111111,02,2,2,058,02,03,0,1,2,02,1,,5,5,5,2352
4,31,059,0001,0766,310272,04,111111,01,1,2,039,14,06,1,1,2,03,3,,4,1,,2352
4,31,059,0001,0766,310272,04,111111,02,3,1,018,03,02,0,1,2,04,3,,6,1,,2352
4,31,059,0001,0766,310272,04,111111,03,3,2,014,16,02,0,1,1,03,2,,6,2,,2352
4,31,059,0001,0766,310272,05,111111,01,1,2,068,18,12,0,1,2,00,0,,6,5,5,2352
4,31,059,0001,0766,310272,05,111111,02,3,2,028,25,01,1,1,2,07,4,3,6,1,,2352
4,31,050,0001,3430,310293,01,111111,01,1,1,049,03,03,0,1,2,07,5,3,5,1,,1936
4,31,050,0001,3430,310293,01,111111,02,2,2,046,10,10,1,1,2,05,3,2,5,1,,1936
4,31,050,0001,3430,310293,01,111111,03,3,1,023,19,05,0,1,1,07,3,3,6,4,5,1936
4,31,050,0001,3430,310293,01,111111,04,3,1,019,12,08,0,1,1,04,1,,6,4,5,1936
4,31,050,0001,3430,310293,02,111111,01,1,1,039,22,11,0,1,2,04,3,,5,1,,1936
4,31,050,0001,3430,310293,02,111111,02,2,2,040,20,09,0,1,2,06,2,2,5,1,,1936
4,31,050,0001,3430,310293,02,111111,03,3,1,005,05,01,0,2,1,01,2,,,,,1936
4,31,050,0001,3430,310293,02,111111,04,3,1,019,04,11,1,1,1,04,1,,6,4,5,1936
4,31,050,0001,3430,310293,03,111111,01,1,1,063,02,05,0,1,2,07,5,3,5,6,5,1936
4,31,050,0001,3430,310293,03,111111,02,2,2,055,06,01,0,1,2,02,6,,5,5,5,1936
4,31,050,0001,3430,310293,03,111111,03,3,1,033,11,08,1,1,2,07,5,3,3,1,,1936
4,31,050,0001,3430,310293,04,111111,01,1,1,048,17,01,0,1,2,07,5,3,5,1,,1936
4,31,050,0001,3430,310293,04,111111,02,2,2,047,07,08,1,1,2,06,2,2,5,1,,1936
4,31,050,0001,3430,310293,04,111111,03,3,2,023,24,05,0,1,1,07,4,3,6,4,5,1936
4,31,050,0001,3430,310293,04,111111,04,3,2,017,13,01,0,1,1,04,3,,6,4,5,1936
4,31,050,0001,3430,310293,05,111111,01,1,1,037,20,05,0,1,2,03,3,,5,1,,1936
4,31,050,0001,3430,310293,05,111111,02,2,2,038,23,08,1,1,2,06,2,2,5,1,,1936
4,31,050,0001,3430,310293,05,111111,03,3,1,013,16,08,0,1,1,03,2,,6,4,5,1936
4,31,050,0001,3430,310293,05,111111,04,3,1,009,05,01,0,1,1,02,4,,,,,1936
4,31,050,0001,3784,310304,01,111111,01,1,1,022,19,01,0,1,2,03,3,,5,1,,2407
4,31,050,0001,3784,310304,01,111111,02,2,2,019,04,08,1,1,2,03,3,,5,1,,2407
4,31,050,0001,3784,310304,01,111111,03,3,1,003,19,02,0,,,,,,,,,2407
4,31,050,0001,3784,310304,02,111111,01,1,1,037,16,10,1,1,2,03,3,,5,1,,2407
4,31,050,0001,3784,310304,02,111111,02,2,2,032,16,03,0,1,2,03,3,,5,1,,2407
4,31,050,0001,3784,310304,02,111111,03,3,2,013,17,02,0,1,1,03,2,,6,4,5,2407
4,31,050,0001,3784,310304,02,111111,04,3,1,007,01,06,0,1,1,02,2,,,,,2407
4,31,050,0001,3784,310304,03,111111,01,1,1,037,20,08,1,1,2,06,3,2,5,1,,2407
4,31,050,0001,3784,310304,03,111111,02,2,2,031,08,02,0,1,2,03,3,,5,5,5,2407
4,31,050,0001,3784,310304,03,111111,03,4,2,033,14,02,0,1,2,06,2,2,6,1,,2407
4,31,050,0001,3784,310304,03,111111,04,3,2,007,30,11,0,1,1,01,3,,,,,2407
4,31,050,0001,3784,310304,04,111111,01,1,1,022,02,02,0,1,2,03,3,,6,1,,2407
4,31,050,0001,3784,310304,04,111111,02,7,1,020,18,07,1,1,2,03,3,,6,1,,2407
4,31,050,0001,3784,310304,04,111111,03,7,1,017,22,11,0,1,2,03,2,,6,1,,2407
4,31,050,0001,3017,310333,01,111111,01,1,1,050,03,08,1,1,2,03,3,,5,1,,2116
4,31,050,0001,3017,310333,01,111111,02,2,2,053,05,02,0,1,2,03,3,,5,1,,2116
4,31,050,0001,3017,310333,01,111111,03,3,1,020,25,03,0,1,1,06,3,2,6,1,,2116
4,31,050,0001,3017,310333,01,111111,04,3,1,020,25,03,0,1,1,06,3,2,6,1,,2116
4,31,050,0001,3017,310333,02,111111,01,1,1,054,07,08,1,1,2,04,3,,5,1,,2116
4,31,050,0001,3017,310333,02,111111,02,2,2,052,05,12,0,1,2,04,3,,5,5,5,2116
4,31,050,0001,3017,310333,02,111111,03,3,2,015,27,06,0,1,1,04,1,,6,4,5,2116
4,31,050,0001,3017,310333,02,111111,04,3,2,024,17,05,0,1,1,07,5,3,6,4,5,2116
4,31,050,0001,3017,310333,03,111111,01,1,2,043,02,11,1,1,2,06,3,2,6,1,,2116
4,31,050,0001,3017,310333,03,111111,02,4,2,039,28,10,0,1,2,06,3,2,6,1,,2116
4,31,050,0001,3017,310333,03,111111,03,3,1,017,12,01,0,1,1,04,1,,6,4,5,2116
4,31,050,0001,3017,310333,04,111111,01,1,1,045,05,10,1,1,2,04,3,,5,1,,2116
4,31,050,0001,3017,310333,04,111111,02,2,2,033,17,01,0,1,2,06,2,2,5,5,5,2116
4,31,050,0001,3017,310333,04,111111,03,3,2,011,29,04,0,1,1,02,5,,,,,2116
4,31,050,0001,3017,310333,04,111111,04,3,1,010,10,04,0,1,1,02,4,,,,,2116
4,31,050,0001,0826,310358,01,111111,01,1,2,053,24,09,1,1,2,02,6,,4,1,,2655
4,31,050,0001,0826,310358,01,111111,02,3,2,016,27,05,0,1,1,04,1,,6,4,5,2655
4,31,050,0001,0826,310358,01,111111,03,3,2,013,21,09,0,1,1,03,1,,6,4,5,2655
4,31,050,0001,0826,310358,02,111111,01,1,1,060,28,05,0,1,2,02,6,,5,1,,2655
4,31,050,0001,0826,310358,02,111111,02,2,2,052,06,06,1,1,2,02,6,,5,5,5,2655
4,31,050,0001,0826,310358,02,111111,03,3,1,035,17,02,0,1,2,03,3,,3,1,,2655
4,31,050,0001,0826,310358,02,111111,04,3,2,022,06,04,0,1,1,07,4,3,6,4,5,2655
4,31,050,0001,0826,310358,03,111111,01,1,2,059,09,04,1,1,2,02,3,,6,1,,2655
4,31,050,0001,0826,310358,03,111111,02,3,2,020,18,11,0,1,2,03,3,,6,1,,2655
4,31,050,0001,0826,310358,04,111111,01,1,1,033,08,01,0,1,2,03,3,,5,1,,2655
4,31,050,0001,0826,310358,04,111111,02,2,2,032,29,08,1,1,2,03,3,,5,5,5,2655
4,31,050,0001,0826,310358,04,111111,03,3,1,014,27,08,0,1,1,03,2,,6,4,5,2655
4,31,050,0001,0826,310358,04,111111,04,3,2,006,06,10,0,2,1,01,3,,,,,2655
4,31,050,0001,0826,310358,05,111111,01,1,1,044,25,07,1,1,2,04,3,,5,1,,2655
4,31,050,0001,0826,310358,05,111111,02,2,2,040,19,12,0,1,2,03,3,,5,1,,2655
4,31,050,0001,0826,310358,05,111111,03,3,1,019,15,04,0,1,1,04,2,,6,4,5,2655
4,31,050,0001,0826,310358,05,111111,04,3,1,017,18,05,0,1,1,04,2,,6,4,5,2655
4,31,050,0001,0826,310358,05,111111,05,3,2,012,01,07,0,1,1,03,1,,6,4,5,2655
4,31,059,0001,0499,310362,02,111111,01,1,1,084,08,04,1,1,2,02,6,,5,6,5,2130
4,31,059,0001,0499,310362,02,111111,02,2,2,079,09,09,0,1,2,02,6,,5,5,5,2130
4,31,059,0001,0499,310362,03,111111,01,1,1,038,23,05,1,1,2,07,4,3,5,1,,2130
4,31,059,0001,0499,310362,03,111111,02,2,2,037,04,05,0,1,2,06,2,2,5,5,5,2130
4,31,059,0001,0499,310362,03,111111,03,3,2,012,04,07,0,1,1,02,6,,6,4,5,2130
4,31,059,0001,0499,310362,03,111111,04,3,2,008,05,05,0,1,1,02,2,,,,,2130
4,31,059,0001,0499,310362,03,111111,05,3,1,003,12,07,0,,,,,,,,,2130
4,31,059,0001,0499,310362,04,111111,01,1,1,078,09,03,0,1,2,02,6,,5,1,,2130
4,31,059,0001,0499,310362,04,111111,02,2,2,071,30,07,0,1,2,02,2,,5,5,5,2130
4,31,059,0001,0499,310362,04,111111,03,3,2,048,17,09,1,1,2,06,3,3,5,1,,2130
4,31,059,0001,0499,310362,04,111111,04,3,2,037,08,12,0,1,2,03,3,,6,1,,2130
4,31,059,0001,0499,310362,04,111111,05,4,1,011,23,11,0,1,1,02,5,,,,,2130
4,31,059,0001,0499,310362,04,111111,06,4,2,008,11,11,0,1,1,02,4,,,,,2130
4,31,059,0001,0499,310362,04,111111,07,4,2,022,21,12,0,1,2,03,3,,6,1,,2130
4,31,059,0001,0499,310362,04,111111,08,4,2,017,20,10,0,1,1,03,1,,6,4,5,2130
4,31,059,0001,0499,310362,05,111111,01,1,1,073,13,09,0,1,2,02,4,,5,7,,2130
4,31,059,0001,0499,310362,05,111111,02,2,2,065,25,10,1,1,2,02,5,,5,5,5,2130
4,31,059,0001,0499,310362,05,111111,03,3,2,038,28,04,0,1,2,04,1,,3,1,,2130
4,13,048,0001,1616,131002,01,111111,01,1,2,040,20,12,0,1,2,07,5,3,5,1,,993
4,13,048,0001,1616,131002,01,111111,02,2,1,056,22,06,1,1,2,07,5,3,5,1,,993
4,13,048,0001,1616,131002,01,111111,03,3,1,005,17,12,0,1,1,01,2,,,,,993
4,13,048,0001,1616,131002,02,111111,01,1,1,038,11,06,0,1,2,07,5,3,1,1,,993
4,13,048,0001,1616,131002,02,111111,02,2,2,038,17,07,0,1,2,07,5,3,1,1,,993
4,13,048,0001,1616,131002,02,111111,03,3,1,011,31,03,0,1,1,02,5,,,,,993
4,13,048,0001,1616,131002,02,111111,04,4,1,072,17,09,1,1,2,02,6,,4,5,5,993
4,13,048,0001,1616,131002,03,111111,01,1,1,030,04,09,1,1,2,07,4,3,6,1,,993
4,13,048,0001,1616,131002,03,111111,02,4,1,035,09,05,0,1,2,04,3,,6,1,,993
4,13,048,0001,1616,131002,04,111111,01,1,1,018,08,08,0,1,1,07,1,3,6,1,,993
4,13,048,0001,1616,131002,04,111111,02,4,1,019,30,09,0,1,1,07,2,3,6,4,5,993
4,13,048,0001,1616,131002,04,111111,03,4,2,022,28,10,1,1,1,07,4,3,6,8,5,993
4,13,048,0001,1616,131002,05,111111,01,1,1,037,04,05,1,1,2,07,5,3,5,1,,993
4,13,048,0001,1616,131002,05,111111,02,2,2,035,11,01,0,1,2,07,5,3,5,9,9,993
4,13,048,0001,1616,131002,05,111111,03,3,1,008,10,12,0,1,1,02,4,,,,,993
4,13,048,0001,1616,131002,05,111111,04,3,2,005,10,12,0,2,1,01,2,,,,,993
4,13,048,0001,1616,131002,05,111111,05,3,1,001,03,09,0,,,,,,,,,993
4,13,048,0001,0444,131004,01,111111,01,1,2,061,21,12,1,1,2,02,5,,6,8,5,1737
4,13,048,0001,0444,131004,01,111111,02,4,1,053,15,11,0,1,2,02,6,,4,1,,1737
4,13,048,0001,0444,131004,02,111111,01,1,2,059,26,04,1,1,2,02,5,,6,5,5,1737
4,13,048,0001,0444,131004,03,111111,01,1,1,042,07,03,0,1,2,03,3,,5,1,,1737
4,13,048,0001,0444,131004,03,111111,02,4,1,055,09,12,0,1,2,03,2,,2,1,,1737
4,13,048,0001,0444,131004,03,111111,03,2,2,031,02,11,1,1,2,03,3,,5,5,5,1737
4,13,048,0001,0444,131004,03,111111,04,3,2,003,10,07,0,,,,,,,,,1737
4,13,048,0001,0444,131004,03,111111,05,3,1,001,26,04,0,,,,,,,,,1737
4,13,048,0001,0444,131004,04,111111,01,1,2,051,08,09,1,1,2,02,6,,2,1,,1737
4,13,048,0001,0444,131004,04,111111,02,3,2,020,01,01,0,1,2,03,3,,6,5,5,1737
4,13,048,0001,0444,131004,05,111111,01,1,1,067,29,03,0,1,2,02,5,,5,1,,1737
4,13,048,0001,0444,131004,05,111111,02,2,2,069,10,02,0,1,2,06,3,1,5,5,9,1737
4,13,048,0001,0444,131004,05,111111,03,3,1,039,26,10,1,1,2,07,5,3,6,1,,1737
4,13,048,0001,0919,131011,01,111111,01,1,1,048,12,10,1,1,2,07,5,3,5,1,,1049
4,13,048,0001,0919,131011,01,111111,02,2,2,048,20,05,0,1,2,06,3,2,5,5,5,1049
4,13,048,0001,0919,131011,01,111111,03,3,1,014,03,01,0,1,1,03,3,,6,4,5,1049
4,13,048,0001,0919,131011,01,111111,04,3,1,011,26,03,0,1,1,02,6,,,,,1049
4,13,048,0001,0919,131011,01,111111,05,3,1,006,22,06,0,1,1,02,1,,,,,1049
4,13,048,0001,0919,131011,02,111111,01,1,1,052,13,04,0,1,2,07,5,3,5,1,,1049
4,13,048,0001,0919,131011,02,111111,02,2,2,046,26,04,1,1,2,07,5,3,5,1,,1049
4,13,048,0001,0919,131011,02,111111,03,3,1,008,08,05,0,1,1,02,3,,,,,1049
4,13,048,0001,0919,131011,04,111111,01,1,2,047,01,12,0,1,2,07,4,3,4,1,,1049
4,13,048,0001,0919,131011,04,111111,02,4,2,068,21,07,1,1,2,03,3,,4,5,5,1049
4,13,048,0001,0919,131011,04,111111,03,3,1,011,10,08,0,1,1,02,6,,,,,1049
4,13,048,0001,0919,131011,05,111111,01,1,1,056,17,04,0,1,2,07,4,3,5,1,,1049
4,13,048,0001,0919,131011,05,111111,02,2,2,052,30,05,0,1,2,05,4,2,5,1,,1049
4,13,048,0001,0919,131011,05,111111,03,3,1,025,14,02,0,1,2,08,2,4,6,3,5,1049
4,13,048,0001,0919,131011,05,111111,04,3,1,013,15,01,0,1,1,03,1,,6,4,5,1049
4,13,048,0001,0919,131011,05,111111,05,3,1,023,25,07,1,1,1,07,4,3,6,4,5,1049
4,13,048,0001,0247,131016,01,111111,01,1,1,061,07,05,1,1,2,07,4,3,5,1,,843
4,13,048,0001,0247,131016,01,111111,02,2,2,059,18,04,0,1,2,05,3,2,5,6,5,843
4,13,048,0001,0247,131016,02,111111,01,1,2,060,11,02,0,1,2,07,4,3,3,1,,843
4,13,048,0001,0247,131016,02,111111,02,3,2,027,28,02,1,1,2,07,4,3,6,1,,843
4,13,048,0001,0247,131016,03,121112,01,1,1,065,01,07,0,1,2,07,5,3,5,1,,843
4,13,048,0001,0247,131016,03,121112,02,2,2,061,05,09,1,1,2,06,3,2,5,6,5,843
4,13,048,0001,0247,131016,03,221122,01,1,1,033,20,02,0,1,2,07,5,3,5,1,,843
4,13,048,0001,0247,131016,03,221122,02,2,2,029,06,04,1,1,2,07,5,3,5,1,,843
4,13,048,0001,0247,131016,03,221122,03,3,2,010,12,07,0,1,1,02,4,,,,,843
4,13,048,0001,0247,131016,03,221122,04,3,1,004,02,02,0,,,,,,,,,843
4,13,048,0001,0247,131016,04,111111,01,1,1,054,12,04,1,1,2,07,2,3,5,1,,843
4,13,048,0001,0247,131016,04,111111,02,2,2,050,13,02,0,1,2,07,5,3,5,1,,843
4,13,048,0001,1620,131037,02,111111,01,1,1,021,07,11,1,1,1,07,3,3,6,4,5,1053
4,13,048,0001,1620,131037,02,111111,02,4,1,021,25,03,0,1,1,07,2,3,6,4,5,1053
4,13,048,0001,1620,131037,03,111111,01,1,2,052,02,10,1,1,2,07,4,3,6,1,,1053
4,13,048,0001,1620,131037,03,111111,02,3,2,017,07,10,0,1,2,03,3,,6,8,5,1053
4,13,048,0001,1620,131037,04,111111,01,1,2,039,18,05,1,1,2,07,5,3,2,1,,1053
4,13,048,0001,1620,131037,04,111111,02,3,1,015,07,05,0,1,1,04,1,,6,4,5,1053
4,13,048,0001,0406,131067,01,111111,01,1,1,034,12,05,0,1,2,03,3,,5,1,,1721
4,13,048,0001,0406,131067,01,111111,02,2,2,032,15,10,1,1,2,03,3,,5,1,,1721
4,13,048,0001,0406,131067,01,111111,03,3,1,008,11,01,0,1,2,02,3,,,,,1721
4,13,048,0001,0406,131067,01,111111,04,3,2,016,11,05,0,1,1,03,3,,6,4,5,1721
4,13,048,0001,0406,131067,01,111111,05,3,2,002,20,10,0,,,,,,,,,1721
4,13,048,0001,0406,131067,02,111111,01,1,1,076,16,02,0,1,2,02,2,,4,8,5,1721
4,13,048,0001,0406,131067,02,111111,02,4,1,020,13,08,1,1,2,03,2,,6,1,,1721
4,13,048,0001,0406,131067,03,111111,01,1,2,068,10,03,0,1,2,00,0,,5,8,2,1721
4,13,048,0001,0406,131067,03,111111,02,2,2,060,20,07,0,1,2,00,0,,5,5,5,1721
4,13,048,0001,0406,131067,03,111111,03,3,1,029,19,10,1,1,2,03,3,,6,1,,1721
4,13,048,0001,0406,131067,03,111111,04,3,1,035,03,03,0,1,2,02,6,,6,1,,1721
4,13,048,0001,0406,131067,03,111111,05,3,2,033,03,09,0,1,2,04,3,,3,1,,1721
4,13,048,0001,0406,131067,03,111111,06,4,1,006,01,05,0,1,1,02,1,,,,,1721
4,13,048,0001,0406,131067,04,111111,01,1,2,048,01,09,1,1,2,04,3,,4,1,,1721
4,13,048,0001,0406,131067,04,111111,02,3,2,028,06,01,0,1,2,04,3,,1,5,5,1721
4,13,048,0001,0406,131067,04,111111,03,3,1,015,06,10,0,1,1,03,2,,6,8,5,1721
4,13,048,0001,0406,131067,04,111111,04,3,1,013,25,10,0,1,1,03,2,,6,8,5,1721
4,13,048,0001,0406,131067,04,111111,05,3,1,013,25,10,0,1,1,03,1,,6,8,5,1721
4,13,048,0001,0406,131067,04,111111,06,3,1,011,29,10,0,1,1,02,6,,,,,1721
4,13,048,0001,0406,131067,04,111111,07,4,2,001,16,07,0,,,,,,,,,1721
4,13,048,0001,0406,131067,05,111111,01,1,2,057,22,11,0,1,2,02,4,,2,1,,1721
4,13,048,0001,0406,131067,05,111111,02,3,1,023,07,04,1,1,2,03,3,,6,1,,1721
4,13,048,0001,0406,131067,05,111111,03,4,2,070,15,12,0,1,2,02,4,,6,5,5,1721
4,13,048,0001,0213,131102,01,111111,01,1,1,064,07,07,1,1,2,03,3,,5,6,5,887
4,13,048,0001,0213,131102,01,111111,02,2,2,064,25,01,0,1,2,02,6,,5,5,5,887
4,13,048,0001,0213,131102,01,111111,03,3,2,028,20,11,0,1,2,07,4,3,6,8,5,887
4,13,048,0001,0213,131102,02,111111,01,1,1,046,30,08,1,1,2,03,3,,5,1,,887
4,13,048,0001,0213,131102,02,111111,02,2,2,047,06,02,0,1,2,02,6,,5,5,5,887
4,13,048,0001,0213,131102,02,111111,03,3,2,027,06,06,0,1,2,04,3,,6,1,,887
4,13,048,0001,0213,131102,02,111111,04,3,1,025,18,08,0,1,2,04,3,,6,1,,887
4,13,048,0001,0213,131102,02,111111,05,3,1,021,11,04,0,1,2,04,3,,6,1,,887
4,13,048,0001,0213,131102,02,111111,06,3,2,018,11,02,0,1,1,04,2,,6,4,5,887
4,13,048,0001,0213,131102,02,111111,07,3,1,022,25,05,0,1,1,07,2,3,6,4,5,887
4,13,048,0001,0213,131102,03,111111,01,1,1,041,09,06,1,1,2,07,5,3,5,1,,887
4,13,048,0001,0213,131102,03,111111,02,2,2,037,09,06,0,1,2,04,3,,5,1,,887
4,13,048,0001,0213,131102,03,111111,03,3,2,013,30,09,0,1,1,03,2,,6,4,5,887
4,13,048,0001,0213,131102,03,111111,04,3,1,009,20,12,0,1,1,02,4,,,,,887
4,13,048,0001,0213,131102,04,111111,01,1,1,062,28,06,1,1,2,02,6,,5,6,5,887
4,13,048,0001,0213,131102,04,111111,02,2,2,057,06,05,0,1,2,03,3,,5,6,5,887
4,13,048,0001,0228,131104,01,111111,01,1,1,068,10,06,0,1,2,03,3,,5,6,5,1046
4,13,048,0001,0228,131104,01,111111,02,2,2,063,19,03,0,9,9,03,3,,5,5,5,1046
4,13,048,0001,0228,131104,01,111111,03,4,2,031,11,10,1,1,2,04,3,,6,1,,1046
4,13,048,0001,0228,131104,01,111111,04,4,1,037,08,03,0,1,2,03,3,,6,1,,1046
4,13,048,0001,0228,131104,02,111111,01,1,1,054,27,06,0,1,2,07,5,3,5,8,5,1046
4,13,048,0001,0228,131104,02,111111,02,2,2,049,12,08,1,1,2,03,3,,5,5,5,1046
4,13,048,0001,0228,131104,02,111111,03,3,2,026,13,05,0,1,2,07,5,3,6,1,,1046
4,13,048,0001,0228,131104,02,111111,04,3,2,020,25,12,0,1,1,07,2,3,6,1,,1046
