"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,6","DIA,C,2","HORAI,C,2","MINUI,C,2","HORAT,C,2","MINUT,C,2","RESENT,C,2","POB,N,10,0","FACVIV,N,10,0"
1,13,048,0001,1033,131197,04,111111,15,12,55,13,35,01,2,1012
1,13,048,0001,1033,131197,05,111111,22,16,30,17,15,01,3,1012
1,13,048,0001,0872,131224,01,111111,14,14,25,15,15,01,2,1565
1,13,048,0001,0872,131224,02,111111,14,15,25,16,05,01,9,1565
1,13,048,0001,0872,131224,03,111111,21,17,00,17,40,01,4,1565
1,13,048,0001,0872,131224,04,111111,26,14,15,15,09,01,2,1565
1,13,048,0001,0872,131224,05,111111,21,16,55,17,40,01,5,1565
1,13,048,0001,0904,131226,01,111111,16,13,18,14,00,01,6,1709
1,13,048,0001,0904,131226,02,111111,16,14,10,15,00,01,7,1709
1,13,048,0001,0904,131226,03,111111,16,14,15,15,10,01,4,1709
1,13,048,0001,0904,131226,04,111111,26,12,20,13,00,01,1,1709
1,13,048,0001,0904,131226,05,111111,16,15,45,16,30,01,5,1709
1,13,048,0001,1194,131263,01,111111,17,13,50,14,55,01,5,1469
1,13,048,0001,1194,131263,02,111111,25,09,16,10,05,01,7,1469
1,13,048,0001,1194,131263,03,111111,28,10,35,11,05,01,3,1469
1,13,048,0001,1194,131263,04,111111,17,13,35,14,25,01,2,1469
1,13,048,0001,1194,131263,05,000011,17,13,05,13,15,07,0,0
1,13,048,0001,0139,131289,01,111111,12,11,15,12,00,01,9,804
1,13,048,0001,0139,131289,02,111111,29,10,00,10,41,01,3,804
1,13,048,0001,0139,131289,03,111111,23,15,55,16,40,01,5,804
1,13,048,0001,0139,131289,04,111111,23,14,10,15,20,01,1,804
1,13,048,0001,0139,131289,05,000011,14,10,17,10,25,07,0,0
1,13,048,0001,1387,131325,01,111111,10,13,10,13,50,01,5,1001
1,13,048,0001,1387,131325,02,111111,10,14,10,14,45,01,3,1001
1,13,048,0001,1387,131325,03,111111,19,10,45,11,20,01,4,1001
1,13,048,0001,1387,131325,04,000011,10,12,30,12,40,07,0,0
1,13,048,0001,1387,131325,05,111111,18,10,10,10,50,01,5,1001
1,13,048,0001,0815,131352,01,111111,28,11,11,12,00,01,4,1456
1,13,048,0001,0815,131352,02,111111,28,12,02,12,58,01,5,1456
1,13,048,0001,0815,131352,03,111111,28,13,00,13,50,01,4,1456
1,13,048,0001,0815,131352,04,111111,28,15,23,16,10,01,8,1456
1,13,048,0001,0815,131352,05,111111,28,15,18,16,26,01,1,1456
1,13,048,0001,0251,131354,01,111111,14,11,50,12,30,01,2,904
1,13,048,0001,0251,131354,02,111111,21,17,45,18,35,01,4,904
1,13,048,0001,0251,131354,03,111111,23,16,15,17,00,01,7,904
1,13,048,0001,0251,131354,04,111111,25,16,00,16,48,01,5,904
1,13,048,0001,0251,131354,05,111111,26,13,15,14,20,01,2,904
1,13,048,0001,0228,131384,01,111111,15,14,20,15,00,01,3,1638
1,13,048,0001,0228,131384,02,111111,24,14,00,14,55,01,5,1638
1,13,048,0001,0228,131384,03,111111,15,14,15,14,55,01,7,1638
1,13,048,0001,0228,131384,04,111111,28,16,20,17,03,01,3,1638
1,13,048,0001,0228,131384,05,111111,24,14,45,15,50,01,4,1638
1,14,039,0001,0577,140004,01,000011,29,10,30,10,55,05,0,0
1,14,039,0001,0577,140004,02,111111,17,18,10,19,10,01,1,17413
1,14,039,0001,0577,140004,03,111111,23,18,00,19,05,01,1,17413
1,14,039,0001,0577,140004,04,111111,23,19,18,20,50,01,2,17413
1,14,039,0001,0577,140004,05,111111,23,19,15,20,30,01,2,17413
1,14,039,0001,2802,140057,01,111111,11,14,15,15,20,01,3,10399
1,14,039,0001,2802,140057,02,111111,11,15,25,16,50,01,2,10399
1,14,039,0001,2802,140057,03,111111,21,19,25,20,50,01,4,10399
1,14,039,0001,2802,140057,04,111111,11,10,30,12,00,01,7,10399
1,14,039,0001,2802,140057,05,111111,11,12,10,12,40,01,7,10399
1,14,039,0001,0543,140096,01,111111,15,12,00,13,15,01,1,10678
1,14,039,0001,0543,140096,02,111111,15,12,30,13,15,01,4,10678
1,14,039,0001,0543,140096,03,111111,22,21,00,22,11,01,4,10678
1,14,039,0001,0543,140096,04,111111,22,19,45,20,50,01,2,10678
1,14,039,0001,0543,140096,05,111111,22,19,13,19,50,01,4,10678
1,14,120,0001,3819,140099,01,111111,10,16,20,19,50,01,3,12171
1,14,120,0001,3819,140099,02,111111,18,13,30,15,30,01,3,12171
1,14,120,0001,3819,140099,03,111111,10,15,30,16,50,01,5,12171
1,14,120,0001,3819,140099,04,111111,18,15,45,17,00,01,5,12171
1,14,120,0001,3819,140099,05,111111,10,18,10,19,20,01,5,12171
1,14,039,0001,119A,140112,01,111111,19,20,13,21,20,01,4,10009
1,14,039,0001,119A,140112,02,111111,12,12,00,13,16,01,3,10009
1,14,039,0001,119A,140112,03,111111,19,21,30,22,40,01,5,10009
1,14,039,0001,119A,140112,04,121112,14,11,55,13,10,01,2,10009
1,14,039,0001,119A,140112,04,221122,14,15,00,16,29,01,4,10009
1,14,039,0001,119A,140112,05,111111,11,14,45,15,54,01,4,10009
1,14,120,0001,0937,140118,01,111111,19,19,20,20,10,01,10,10978
1,14,120,0001,0937,140118,02,111111,18,18,15,20,00,01,9,10978
1,14,120,0001,0937,140118,03,111111,19,17,30,19,00,01,5,10978
1,14,120,0001,0937,140118,04,000011,18,17,15,18,00,07,0,0
1,14,120,0001,0937,140118,05,111111,18,11,30,13,00,01,2,10978
1,14,039,0001,0844,140142,01,111111,27,18,10,19,20,01,4,16518
1,14,039,0001,0844,140142,02,111111,11,13,03,13,56,01,5,16518
1,14,039,0001,0844,140142,03,111111,14,18,20,18,30,02,6,0
1,14,039,0001,0844,140142,04,111111,19,20,30,21,40,01,4,16518
1,14,039,0001,0844,140142,05,000011,14,17,13,17,20,06,0,0
1,14,039,0001,1518,140159,01,111111,14,19,00,20,05,01,5,10986
1,14,039,0001,1518,140159,02,111111,14,12,30,13,50,01,5,10986
1,14,039,0001,1518,140159,03,111111,14,11,20,12,20,01,6,10986
1,14,039,0001,1518,140159,04,111111,14,12,10,13,25,01,1,10986
1,14,039,0001,1518,140159,05,111111,14,19,00,20,20,01,2,10986
1,14,039,0001,2624,140185,01,111111,24,15,19,16,45,01,2,10541
1,14,039,0001,2624,140185,02,111111,24,18,20,19,22,01,4,10541
1,14,039,0001,2624,140185,03,111111,21,16,30,17,33,01,6,10541
1,14,039,0001,2624,140185,04,111111,26,09,58,11,15,01,1,10541
1,14,039,0001,2624,140185,05,111111,17,10,10,11,23,01,3,10541
1,14,039,0001,4936,140186,01,111111,22,17,00,18,00,01,2,9866
1,14,039,0001,4936,140186,02,111111,21,07,55,08,35,01,2,9866
1,14,039,0001,4936,140186,03,000011,22,20,30,20,35,07,0,0
1,14,039,0001,4936,140186,04,111111,24,18,32,19,55,01,8,9866
1,14,039,0001,4936,140186,05,111111,22,18,05,18,50,01,4,9866
1,14,120,0001,1278,140191,01,111111,24,18,00,18,55,01,4,14545
1,14,120,0001,1278,140191,02,111111,24,19,00,20,15,01,2,14545
1,14,120,0001,1278,140191,03,111111,24,21,45,22,30,01,3,14545
1,14,120,0001,1278,140191,04,111111,24,20,20,21,35,01,4,14545
1,14,120,0001,1278,140191,05,111111,16,13,30,13,40,01,2,14545
1,14,098,0001,0968,140199,01,111111,10,12,20,13,23,01,7,595
1,14,098,0001,0968,140199,02,111111,13,18,49,19,43,01,8,595
1,14,098,0001,0968,140199,03,111111,13,18,00,18,38,01,4,595
1,14,098,0001,0968,140199,04,000011,10,11,10,11,20,07,0,0
1,14,098,0001,0968,140199,05,111111,10,16,25,17,40,01,3,595
1,14,120,0001,2261,140238,01,000011,09,13,10,13,30,07,0,0
1,14,120,0001,2261,140238,02,111111,22,21,05,22,05,01,4,10278
1,14,120,0001,2261,140238,03,111111,19,14,23,15,50,01,2,10278
1,14,120,0001,2261,140238,04,111111,09,14,03,15,13,01,6,10278
1,14,120,0001,2261,140238,05,111111,19,11,15,12,30,01,4,10278
1,14,039,0001,4635,140241,01,111111,24,11,40,12,30,01,6,11265
1,14,039,0001,4635,140241,02,111111,16,11,20,12,29,01,1,11265
1,14,039,0001,4635,140241,03,000011,16,15,35,15,43,06,0,0
1,14,039,0001,4635,140241,04,111111,16,15,50,16,15,01,5,11265
1,14,039,0001,4635,140241,05,111111,16,12,51,12,59,01,5,11265
1,14,120,0001,2543,140284,01,111111,15,16,35,17,25,01,2,10165
1,14,120,0001,2543,140284,02,111111,15,17,15,18,20,01,8,10165
1,14,120,0001,2543,140284,03,111111,15,19,20,20,30,01,6,10165
1,14,120,0001,2543,140284,04,111111,15,16,15,17,10,01,8,10165
1,14,120,0001,2543,140284,05,111111,15,15,00,16,10,01,3,10165
1,14,101,0001,0791,140328,01,111111,08,11,30,13,00,01,5,15439
1,14,101,0001,0791,140328,02,000011,08,10,14,10,20,07,0,0
1,14,101,0001,0791,140328,03,111111,14,19,00,19,15,02,2,0
1,14,101,0001,0791,140328,04,111111,08,19,35,20,40,01,3,15439
1,14,101,0001,0791,140328,05,111111,09,11,20,12,35,01,4,15439
1,14,101,0001,065A,140374,01,111111,08,13,30,14,30,01,4,11277
1,14,101,0001,065A,140374,02,111111,08,13,45,15,17,01,2,11277
1,14,101,0001,065A,140374,03,111111,21,21,05,22,30,01,4,11277
1,14,101,0001,065A,140374,04,111111,21,21,13,22,40,01,4,11277
1,14,101,0001,065A,140374,05,111111,08,16,30,17,35,01,4,11277
1,14,097,0180,0301,140425,01,000011,29,16,07,16,20,05,0,0
1,14,097,0180,0301,140425,02,111111,21,11,13,12,25,01,5,42714
1,14,097,0180,0301,140425,03,000011,21,11,00,11,05,08,0,0
1,14,097,0180,0301,140425,04,000011,29,15,30,15,50,05,0,0
1,14,097,0180,0301,140425,05,000011,18,10,00,10,15,08,0,0
1,14,098,0001,0347,140476,01,111111,24,10,17,11,55,01,1,12290
1,14,098,0001,0347,140476,02,000011,28,10,00,10,10,05,0,0
1,14,098,0001,0347,140476,03,111111,23,19,40,20,50,01,5,12290
1,14,098,0001,0347,140476,04,111111,23,21,12,22,19,01,4,12290
1,14,098,0001,0347,140476,05,111111,24,10,15,11,15,01,4,12290
1,14,120,0001,1795,140563,01,111111,07,18,10,19,10,01,4,9874
1,14,120,0001,1795,140563,02,111111,07,16,45,18,06,01,5,9874
1,14,120,0001,1795,140563,03,121112,18,18,04,19,47,01,4,9874
1,14,120,0001,1795,140563,03,221122,07,18,50,20,10,01,2,9874
1,14,120,0001,1795,140563,04,111111,18,20,05,21,10,01,6,9874
1,14,120,0001,1795,140563,05,111111,21,13,05,14,25,01,2,9874
1,15,106,0001,2002,150042,01,111111,14,15,20,16,35,01,3,28746
1,15,106,0001,2002,150042,02,111111,14,13,40,14,45,01,4,28746
1,15,106,0001,2002,150042,03,111111,14,12,25,13,10,01,3,28746
1,15,106,0001,2002,150042,04,111111,14,10,58,12,04,01,6,28746
1,15,106,0001,2002,150042,05,111111,14,10,12,10,50,01,2,28746
1,15,106,0001,0364,150075,01,111111,26,10,05,11,18,01,5,18287
1,15,106,0001,0364,150075,02,111111,11,11,40,12,32,01,5,18287
1,15,106,0001,0364,150075,03,111111,11,15,00,16,00,01,1,18287
1,15,106,0001,0364,150075,04,111111,11,13,05,13,50,01,3,18287
1,15,106,0001,0364,150075,05,111111,26,12,10,12,55,01,1,18287
1,15,054,0001,0544,150111,01,111111,24,19,00,20,00,01,4,13236
1,15,054,0001,0544,150111,02,000011,26,12,20,12,25,07,0,0
1,15,054,0001,0544,150111,03,111111,24,20,50,21,55,01,2,13236
1,15,054,0001,0544,150111,04,111111,23,20,00,21,00,01,2,13236
1,15,054,0001,0544,150111,05,000011,27,10,00,10,05,06,0,0
1,15,118,0058,005A,150136,01,111111,17,11,43,12,30,01,5,22381
1,15,118,0058,005A,150136,02,111111,17,12,45,13,50,01,9,22381
1,15,118,0058,005A,150136,03,111111,17,10,02,11,20,01,3,22381
1,15,118,0058,005A,150136,04,111111,17,14,10,15,04,01,5,22381
1,15,118,0058,005A,150136,05,111111,17,15,30,16,52,01,6,22381
1,15,106,0001,1979,150171,01,111111,24,20,40,21,55,01,2,20542
1,15,106,0001,1979,150171,02,111111,15,12,00,13,20,01,3,20542
1,15,106,0001,1979,150171,03,111111,25,19,40,20,46,01,3,20542
1,15,106,0001,1979,150171,04,111111,15,10,10,11,07,01,3,20542
1,15,106,0001,1979,150171,05,111111,21,15,25,16,30,01,1,20542
1,15,106,0001,2040,150197,01,111111,11,15,55,17,20,01,6,20727
1,15,106,0001,2040,150197,02,000011,20,99,99,99,99,07,0,0
1,15,106,0001,2040,150197,03,111111,10,17,50,18,55,01,2,20727
1,15,106,0001,2040,150197,04,000011,28,11,00,11,00,07,0,0
1,15,106,0001,2040,150197,05,111111,09,17,05,18,35,01,4,20727
1,15,054,0001,021A,150201,01,111111,19,10,00,10,40,01,5,14588
1,15,054,0001,021A,150201,02,111111,10,16,30,17,00,01,3,14588
1,15,054,0001,021A,150201,03,111111,28,21,17,22,21,01,4,14588
1,15,054,0001,021A,150201,04,111111,09,15,00,15,50,01,2,14588
1,15,054,0001,021A,150201,05,111111,17,20,00,20,40,01,4,14588
1,15,106,0001,1907,150204,01,111111,16,13,05,14,07,01,4,30447
1,15,106,0001,1907,150204,02,111111,17,09,09,09,22,02,1,0
1,15,106,0001,1907,150204,03,111111,16,12,00,12,40,01,5,30447
1,15,106,0001,1907,150204,04,111111,16,10,20,11,38,01,2,30447
1,15,106,0001,1907,150204,05,111111,16,15,02,16,10,01,4,30447
1,15,076,0001,033A,150228,01,111111,19,15,35,16,52,01,9,32002
1,15,076,0001,033A,150228,02,111111,19,12,00,12,56,01,4,32002
1,15,076,0001,033A,150228,03,111111,19,13,25,14,40,01,5,32002
1,15,076,0001,033A,150228,04,111111,18,13,23,14,20,01,5,32002
1,15,076,0001,033A,150228,05,111111,18,11,30,12,52,01,7,32002
1,15,106,0001,2214,150236,01,111111,16,15,40,16,30,01,2,32817
1,15,106,0001,2214,150236,02,111111,22,11,00,11,52,01,2,32817
1,15,106,0001,2214,150236,03,111111,22,12,20,13,40,01,5,32817
1,15,106,0001,2214,150236,04,111111,21,16,40,17,25,01,9,32817
1,15,106,0001,2214,150236,05,111111,16,11,20,12,33,01,5,32817
1,15,005,0032,0145,150238,01,111111,22,16,55,18,14,01,4,27067
1,15,005,0032,0145,150238,02,000011,21,12,20,12,30,07,0,0
1,15,005,0032,0145,150238,03,111111,21,10,55,12,00,01,5,27067
1,15,005,0032,0145,150238,04,111111,25,17,30,18,30,01,5,27067
1,15,005,0032,0145,150238,05,111111,22,15,10,16,35,01,6,27067
1,15,005,0032,0145,150264,01,111111,18,16,20,17,40,01,5,10830
1,15,005,0032,0145,150264,02,111111,18,13,30,14,30,01,4,10830
1,15,005,0032,0145,150264,03,111111,18,14,55,16,07,01,5,10830
1,15,005,0032,0145,150264,04,111111,18,12,10,13,00,01,5,10830
1,15,005,0032,0145,150264,05,111111,18,10,30,11,55,01,1,10830
1,15,054,0001,0224,150291,01,111111,10,15,20,16,00,01,6,15775
1,15,054,0001,0224,150291,02,111212,09,16,00,16,45,01,11,15775
1,15,054,0001,0224,150291,03,111111,23,09,23,10,20,01,6,15775
1,15,054,0001,0224,150291,04,111111,11,12,20,13,20,01,3,15775
1,15,054,0001,0224,150291,05,111111,18,19,00,19,35,01,4,15775
1,15,106,0001,0684,150293,01,111111,15,15,00,16,00,01,4,27979
1,15,106,0001,0684,150293,02,111111,15,13,00,14,15,01,4,27979
1,15,106,0001,0684,150293,03,111111,16,09,30,10,00,01,3,27979
1,15,106,0001,0684,150293,04,111111,15,12,00,12,45,01,4,27979
1,15,106,0001,0684,150293,05,111111,21,11,00,11,15,01,7,27979
1,15,106,0001,0862,150300,01,111111,23,10,00,11,00,01,6,10845
1,15,106,0001,0862,150300,02,111111,22,11,30,12,30,01,4,10845
1,15,106,0001,0862,150300,03,111111,22,09,30,10,30,01,4,10845
1,15,106,0001,0862,150300,04,111111,22,20,00,21,10,01,5,10845
1,15,106,0001,0862,150300,05,111111,24,10,00,11,00,01,9,10845
1,15,054,0032,0031,150328,01,111111,29,17,19,18,23,01,5,34904
1,15,054,0032,0031,150328,02,111111,17,12,30,13,40,01,3,34904
1,15,054,0032,0031,150328,03,111111,17,15,30,16,44,01,4,34904
1,15,054,0032,0031,150328,04,111111,17,14,10,15,13,01,1,34904
1,15,054,0032,0031,150328,05,111111,17,09,17,10,24,01,3,34904
1,15,054,0001,0135,150355,01,111111,20,12,00,13,00,01,5,9757
1,15,054,0001,0135,150355,02,111111,20,13,15,14,20,01,4,9757
1,15,054,0001,0135,150355,03,111111,20,10,30,11,35,01,6,9757
1,15,054,0001,0135,150355,04,111111,28,21,00,99,99,01,4,9757
1,15,054,0001,0135,150355,05,111111,23,21,00,22,05,01,2,9757
1,15,106,0072,2178,150360,01,111111,17,16,00,17,00,01,3,15508
1,15,106,0072,2178,150360,02,111101,21,10,30,11,00,01,4,15508
1,15,106,0072,2178,150360,03,111111,17,17,00,18,05,01,5,15508
1,15,106,0072,2178,150360,04,111111,24,19,00,20,00,01,3,15508
1,15,106,0072,2178,150360,05,000011,19,14,00,14,20,07,0,0
1,15,106,0001,0364,150365,01,111111,11,14,00,14,40,01,3,19321
1,15,106,0001,0364,150365,02,111111,09,14,40,15,25,01,6,19321
1,15,106,0001,0364,150365,03,111111,26,08,40,09,43,01,5,19321
1,15,106,0001,0364,150365,04,111111,09,15,50,16,40,01,5,19321
1,15,106,0001,0364,150365,05,111111,28,22,43,23,40,01,3,19321
1,15,106,0188,2924,150394,01,111111,21,11,00,11,40,01,3,6735
1,15,106,0188,2924,150394,02,111111,18,14,50,15,49,01,5,6735
1,15,106,0188,2924,150394,03,111111,18,16,23,17,30,01,5,6735
1,15,106,0188,2924,150394,04,111111,18,11,00,12,15,01,3,6735
1,15,106,0188,2924,150394,05,111111,18,10,00,11,05,01,3,6735
1,15,057,0001,1686,150591,01,111111,17,10,50,11,55,01,3,27290
1,15,057,0001,1686,150591,02,111111,08,15,05,15,45,01,7,27290
1,15,057,0001,1686,150591,03,111111,18,14,30,15,20,01,3,27290
1,15,057,0001,1686,150591,04,111111,08,10,45,11,30,01,4,27290
1,15,057,0001,1686,150591,05,111111,08,11,45,12,40,01,5,27290
1,15,070,0001,0389,150827,01,111111,23,17,05,18,45,01,7,17337
1,15,070,0001,0389,150827,02,111111,20,15,00,16,00,01,2,17337
1,15,070,0001,0389,150827,03,111111,17,18,00,18,36,01,2,17337
1,15,070,0001,0389,150827,04,111111,20,13,45,14,44,01,4,17337
1,15,070,0001,0389,150827,05,000011,15,99,99,99,99,07,0,0
1,15,031,0001,0554,150856,01,111111,17,20,20,21,10,01,3,26323
1,15,031,0001,0554,150856,02,111111,20,10,30,11,40,01,9,26323
1,15,031,0001,0554,150856,03,111111,17,19,15,20,10,01,4,26323
1,15,031,0001,0554,150856,04,111111,20,09,00,10,03,01,5,26323
1,15,031,0001,0554,150856,05,111111,11,12,25,13,00,01,3,26323
1,15,109,0003,039A,150906,01,111111,14,15,25,16,20,01,6,27295
1,15,109,0003,039A,150906,02,111111,14,14,00,14,45,01,5,27295
1,15,109,0003,039A,150906,03,111111,18,16,30,17,25,01,6,27295
1,15,109,0003,039A,150906,04,121112,15,11,30,12,30,01,4,27295
1,15,109,0003,039A,150906,04,221122,16,10,00,10,50,01,3,27295
1,15,109,0003,039A,150906,05,111111,14,13,00,13,50,01,5,27295
1,15,121,0001,1231,151156,01,111111,16,17,45,18,40,01,5,10340
1,15,121,0001,1231,151156,02,111111,22,18,00,19,05,01,1,10340
1,15,121,0001,1231,151156,03,111111,16,11,50,12,35,01,5,10340
1,15,121,0001,1231,151156,04,111111,16,12,45,13,40,01,3,10340
1,15,121,0001,1231,151156,05,111111,22,18,25,19,30,01,4,10340
1,15,109,0025,1186,151221,01,111111,11,12,35,13,30,01,2,23702
1,15,109,0025,1186,151221,02,000011,20,09,30,09,40,07,0,0
1,15,109,0025,1186,151221,03,111111,11,10,30,11,20,01,4,23702
1,15,109,0025,1186,151221,04,111111,11,16,30,17,20,01,4,23702
1,15,109,0025,1186,151221,05,111111,11,11,35,12,25,01,2,23702
1,15,057,0001,0870,151376,01,000011,18,03,30,03,40,07,0,0
1,15,057,0001,0870,151376,02,111111,09,12,00,13,00,01,4,26459
1,15,057,0001,0870,151376,03,111111,17,15,30,16,20,01,4,26459
1,15,057,0001,0870,151376,04,111111,10,15,30,16,20,01,6,26459
1,15,057,0001,0870,151376,05,111111,09,11,00,11,45,01,4,26459
1,16,053,0001,2270,160036,01,111111,17,20,35,21,15,01,3,1855
1,16,053,0001,2270,160036,02,111111,14,16,00,16,30,01,4,1855
1,16,053,0001,2270,160036,03,111111,10,11,12,12,20,01,8,1855
1,16,053,0001,2270,160036,04,000011,10,10,52,11,00,07,0,0
1,16,053,0001,2270,160036,05,111111,14,16,50,18,00,01,4,1855
1,16,053,0001,2302,160043,01,111111,16,20,05,21,00,01,3,1989
1,16,053,0001,2302,160043,02,111111,07,16,10,17,15,01,5,1989
1,16,053,0001,2302,160043,03,111111,07,17,25,18,40,01,2,1989
1,16,053,0001,2302,160043,04,000011,08,09,00,09,10,07,0,0
1,16,053,0001,2302,160043,05,111111,08,09,20,10,40,01,2,1989
1,16,053,0001,2270,160044,01,111111,16,09,40,10,55,01,2,3064
1,16,053,0001,2270,160044,02,111111,16,11,05,12,25,01,3,3064
1,16,053,0001,2270,160044,03,000011,16,12,30,12,40,07,0,0
1,16,053,0001,2270,160044,04,111111,18,12,15,13,30,01,3,3064
1,16,053,0001,2270,160044,05,111111,17,14,35,15,50,01,3,3064
1,16,053,0001,033A,160072,01,111111,08,11,10,12,20,01,8,3054
1,16,053,0001,033A,160072,02,121112,16,15,20,16,05,01,2,3054
1,16,053,0001,033A,160072,02,221122,11,10,45,11,50,01,3,3054
1,16,053,0001,033A,160072,03,111111,11,15,50,16,55,01,4,3054
1,16,053,0001,033A,160072,04,111111,08,14,30,16,00,01,3,3054
1,16,053,0001,033A,160072,05,111111,12,09,20,10,05,01,2,3054
1,16,053,0001,040A,160105,01,111111,15,09,25,10,35,01,4,2066
1,16,053,0001,040A,160105,02,111111,15,10,40,11,55,01,3,2066
1,16,053,0001,040A,160105,03,111111,15,12,05,13,15,01,2,2066
1,16,053,0001,040A,160105,04,111111,15,13,30,14,50,01,2,2066
1,16,053,0001,040A,160105,05,111111,18,09,20,10,35,01,4,2066
1,16,053,0001,0306,160106,01,000011,09,09,00,09,15,07,0,0
1,16,053,0001,0306,160106,02,111111,09,09,30,10,50,01,7,2049
1,16,053,0001,0306,160106,03,111111,09,11,00,12,35,01,4,2049
1,16,053,0001,0306,160106,04,111111,09,14,30,16,00,01,3,2049
1,16,053,0001,0306,160106,05,121112,11,17,05,18,00,01,3,2049
1,16,053,0001,0306,160106,05,221122,11,18,05,19,15,01,5,2049
1,16,053,0001,2463,160110,01,111111,22,14,30,15,50,01,3,3743
1,16,053,0001,2463,160110,02,111111,22,16,22,17,40,01,8,3743
1,16,053,0001,2463,160110,03,111111,23,10,15,11,35,01,5,3743
1,16,053,0001,2463,160110,04,111111,23,11,50,13,25,01,3,3743
1,16,053,0001,2463,160110,05,111111,23,16,30,17,50,01,6,3743
1,16,053,0001,0452,160111,01,111111,25,10,30,11,37,01,6,1913
1,16,053,0001,0452,160111,02,111111,24,11,45,12,35,01,4,1913
1,16,053,0001,0452,160111,03,111111,24,12,45,13,37,01,5,1913
1,16,053,0001,0452,160111,04,111111,25,09,00,10,10,01,4,1913
1,16,053,0001,0452,160111,05,111111,25,13,25,14,50,01,1,1913
1,16,053,0001,1272,160144,01,111111,07,15,00,16,20,01,5,4129
1,16,053,0001,1272,160144,02,111111,11,18,34,19,15,01,4,4129
1,16,053,0001,1272,160144,03,111111,07,18,25,19,40,01,3,4129
1,16,053,0001,1272,160144,04,111111,11,17,35,18,25,01,2,4129
1,16,053,0001,1272,160144,05,000011,15,15,30,15,45,06,0,0
1,16,053,0001,122A,160163,01,111111,12,11,30,12,17,01,3,2023
1,16,053,0001,122A,160163,02,111111,08,09,20,10,50,01,5,2023
1,16,053,0001,122A,160163,03,111111,11,12,50,13,45,01,7,2023
1,16,053,0001,122A,160163,04,111111,08,11,35,13,00,01,5,2023
1,16,053,0001,122A,160163,05,111111,12,12,25,13,18,01,3,2023
1,16,053,0001,1978,160164,01,111111,28,09,00,10,15,01,3,1832
1,16,053,0001,1978,160164,02,000011,23,09,15,09,20,07,0,0
1,16,053,0001,1978,160164,03,111111,23,09,30,11,05,01,5,1832
1,16,053,0001,1978,160164,04,111111,25,20,00,21,20,01,4,1832
1,16,053,0001,1978,160164,05,111111,23,14,30,16,00,01,4,1832
1,16,053,0001,243A,160166,01,111111,21,15,00,16,00,01,3,2030
1,16,053,0001,243A,160166,02,111111,25,09,00,10,25,01,4,2030
1,16,053,0001,243A,160166,03,111111,24,19,00,20,45,01,3,2030
1,16,053,0001,243A,160166,04,111111,21,17,00,18,35,01,2,2030
1,16,053,0001,243A,160166,05,111111,21,18,50,20,20,01,4,2030
1,16,053,0001,2054,160199,01,111111,15,12,21,13,12,01,2,2110
1,16,053,0001,2054,160199,02,000011,21,09,45,09,50,07,0,0
1,16,053,0001,2054,160199,03,111111,15,11,17,12,10,01,1,2110
1,16,053,0001,2054,160199,04,111111,21,08,45,09,35,01,1,2110
1,16,053,0001,2054,160199,05,111111,15,10,00,11,05,01,4,2110
1,16,053,0001,0467,160203,01,111111,14,10,31,11,21,01,4,2386
1,16,053,0001,0467,160203,02,111111,14,09,20,10,20,01,2,2386
1,16,053,0001,0467,160203,03,111111,14,12,32,13,22,01,4,2386
1,16,053,0001,0467,160203,04,111111,14,11,30,12,25,01,10,2386
1,16,053,0001,0467,160203,05,111111,18,08,30,09,25,01,4,2386
1,16,053,0001,2088,160268,01,111111,17,10,30,11,52,01,5,2100
1,16,053,0001,2088,160268,02,111111,16,13,15,13,19,01,3,2100
1,16,053,0001,2088,160268,03,111111,16,12,03,13,00,01,3,2100
1,16,053,0001,2088,160268,04,111111,16,10,50,11,52,01,4,2100
1,16,053,0001,2088,160268,05,111111,19,10,00,10,55,01,4,2100
1,16,053,0001,1041,160325,01,111111,22,11,15,12,05,01,3,3538
1,16,053,0001,1041,160325,02,111111,21,16,35,17,50,01,4,3538
1,16,053,0001,1041,160325,03,111111,21,10,57,12,00,01,8,3538
1,16,053,0001,1041,160325,04,111111,21,12,15,13,10,01,4,3538
1,16,053,0001,1041,160325,05,111111,22,12,15,13,10,01,10,3538
1,16,053,0001,2923,160355,01,111111,17,17,00,18,10,01,4,2136
