"RESENT,C,2","EDAD,C,3","SEXO,C,1","TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,6","SABECONACY,C,1","TELE,C,1","RADIO,C,1","PEROREV,C,1","LIBROS,C,1","INTERNET,C,1","OTROS,C,1","NOSABECONA,C,1","PUREVCIETE,C,1","DIFACTCYTM,C,1","FINEMPDEST,C,1","APOPROYCUL,C,1","BECAPOSG,C,1","INVEST,C,1","FININVUNI,C,1","CONSESC,C,1","OTRAS,C,1","TEXTO,C,30","OPNCONA,C,1","BECPOSNAC,C,1","BECPOSEXT,C,1","BECESTTEC,C,1","INCINVDES,C,1","FONMIX,C,1","FONSEC,C,1","FONINS,C,1","PROAVA,C,1","SISNACINV,C,1","REDCON,C,1","COOPINST,C,1","REGNACCIEN,C,1","SISINFCIET,C,1","INFEDOCIET,C,1","APOYINV,C,1","SISNACINV2,C,1","BECPOS,C,1","APODESTEC,C,1","PROGRETREP,C,1","PRIOCONA,C,1","RELCONCIEN,C,1","POLACTCONA,C,1","OBSERVACIO,C,254","NUMREN,C,2","FACPER,N,10,0"
01,024,2,C,28,038,0001,0849,280568,04,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,11440
01,031,2,C,28,038,0001,0849,280568,05,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,11440
01,052,2,C,28,038,0001,0482,280577,01,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,9607
01,025,2,C,28,038,0001,0482,280577,02,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,9607
01,026,1,C,28,038,0001,0482,280577,03,111111,1,1,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,14410
01,028,2,C,28,038,0001,0482,280577,04,111111,1,1,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,9607
01,037,1,C,28,038,0001,0482,280577,05,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,14410
01,062,1,C,28,009,0001,0936,280598,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,24843
01,019,1,C,28,009,0001,0936,280598,02,111111,1,1,1,0,0,0,1,1,1,1,3,1,1,1,1,2,9,,2,2,2,2,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,5,5,2,2,,04,24843
01,033,2,C,28,009,0001,0936,280598,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,11830
01,036,2,C,28,009,0001,0936,280598,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,11830
01,018,2,C,28,009,0001,0936,280598,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,11830
01,042,1,C,28,009,0001,0724,280611,01,111111,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,9,,1,1,2,1,3,3,3,3,2,1,2,2,1,1,1,3,3,3,3,3,4,3,1,,01,17018
01,073,1,C,28,009,0001,0724,280611,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,17018
01,040,2,C,28,009,0001,0724,280611,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,29782
01,061,1,C,28,009,0001,0724,280611,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,17018
01,059,2,C,28,009,0001,0724,280611,05,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,29782
01,055,2,C,28,009,0001,0531,280645,01,111111,1,0,0,0,0,0,1,1,1,1,3,1,1,1,1,3,9,,1,1,3,3,3,3,3,3,3,1,3,3,1,1,1,2,2,2,1,3,1,3,1,,02,15679
01,054,1,C,28,009,0001,0531,280645,02,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,10838
01,044,2,C,28,009,0001,0531,280645,03,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,15679
01,054,2,C,28,009,0001,0531,280645,04,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,15679
01,046,2,C,28,009,0001,0531,280645,05,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,15679
01,053,2,C,28,038,0001,0355,280648,01,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,8840
01,064,2,C,28,038,0001,0355,280648,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,8840
01,039,1,C,28,038,0001,0355,280648,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,29465
01,060,2,C,28,038,0001,0355,280648,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,8840
01,030,2,C,28,038,0001,0355,280648,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,8840
01,056,1,C,28,038,0001,1071,280674,01,111111,1,1,0,0,0,1,0,1,1,1,3,3,1,1,1,3,9,,2,1,1,1,3,3,3,3,3,1,3,1,1,1,1,1,3,1,2,2,2,3,1,,01,13574
01,053,1,C,28,038,0001,1071,280674,02,111111,1,1,0,0,0,0,0,1,1,1,2,1,1,1,1,2,9,,2,1,1,1,1,3,3,1,3,1,3,1,1,1,3,4,4,2,3,5,4,3,3,,01,13574
01,030,2,C,28,038,0001,1071,280674,03,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,19635
01,019,2,C,28,038,0001,1071,280674,04,111111,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,9,,2,1,1,2,3,1,3,2,2,1,1,1,1,1,1,2,2,2,2,2,3,2,1,,03,19635
01,042,1,C,28,038,0001,1071,280674,05,111111,1,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,13574
01,063,1,C,28,009,0001,0620,280703,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,11951
01,031,1,C,28,009,0001,0620,280703,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,11951
01,046,1,C,28,009,0001,0620,280703,04,111111,1,1,1,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,11951
01,036,1,C,28,009,0001,0620,280703,05,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,11951
01,033,1,C,28,038,0001,1033,280705,01,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,10341
01,018,2,C,28,038,0001,1033,280705,02,111111,1,0,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,13788
01,041,1,C,28,038,0001,1033,280705,03,111111,1,1,0,0,0,0,0,1,1,1,3,1,1,1,2,2,9,,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,3,2,2,2,2,3,3,1,,01,10341
01,040,2,C,28,038,0001,1033,280705,04,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,13788
01,023,2,C,28,038,0001,1033,280705,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,13788
01,050,1,C,28,038,0001,0389,280771,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,12452
01,025,2,C,28,038,0001,0389,280771,03,111111,1,0,0,1,0,0,0,1,2,2,2,2,2,1,2,2,2,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,2,3,1,,02,31130
01,066,1,C,28,038,0001,0389,280771,04,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,12452
01,023,1,C,28,038,0001,0389,280771,05,111111,1,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,12452
01,053,1,C,28,003,0122,0665,280798,01,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,8570
01,037,2,C,28,003,0122,0665,280798,02,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,15426
01,035,1,C,28,003,0122,0665,280798,03,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,8570
01,022,1,C,28,003,0122,0665,280798,04,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,8570
01,070,2,C,28,003,0122,0665,280798,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,15426
01,047,2,C,28,009,0001,071A,280832,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,13322
01,036,2,C,28,009,0001,071A,280832,02,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,13322
01,026,1,C,28,009,0001,071A,280832,04,111111,1,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9992
01,043,1,C,28,009,0001,071A,280832,05,111111,1,1,0,0,0,0,0,1,1,1,1,1,3,1,3,3,9,,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,3,3,5,4,3,2,,01,9992
01,074,1,C,28,038,0001,0957,280899,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,6934
01,018,2,C,28,038,0001,0957,280899,02,111111,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,9,,2,1,2,1,1,3,1,1,3,2,2,3,1,1,1,4,4,2,2,2,4,2,1,,02,34670
01,021,1,C,28,038,0001,0957,280899,03,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,6934
01,029,1,C,28,038,0001,0957,280899,04,111111,1,1,0,0,0,1,0,1,1,1,1,2,1,1,1,2,9,,2,1,1,2,2,2,2,2,2,1,2,1,1,1,1,2,2,1,2,1,3,2,1,,01,6934
01,051,1,C,28,038,0001,0957,280899,05,111111,1,1,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,6934
01,026,2,C,10,005,0001,2204,100008,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,6521
01,022,2,C,10,005,0001,2204,100008,02,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6521
01,043,1,C,10,005,0001,2204,100008,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9229
01,040,1,C,10,005,0001,2204,100008,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,9229
01,047,2,C,10,005,0001,2204,100008,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6521
01,048,1,C,10,005,0001,0299,100017,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,19571
01,033,2,C,10,005,0001,2469,100044,01,111111,1,1,0,1,0,0,0,1,1,1,2,2,2,1,2,2,2,,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,3,3,5,3,2,1,,02,5297
01,041,2,C,10,005,0001,2469,100044,02,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,5297
01,062,2,C,10,005,0001,2469,100044,03,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,5297
01,070,2,C,10,005,0001,2469,100044,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,5297
01,044,2,C,10,005,0001,2469,100044,05,111111,1,1,0,0,0,1,0,1,2,1,2,1,2,1,2,2,2,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,1,2,5,3,2,1,,02,5297
01,043,2,C,10,005,0001,4554,100049,01,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,5366
01,037,2,C,10,005,0001,4554,100049,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,5366
01,037,1,C,10,005,0001,4554,100049,03,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,7524
01,025,2,C,10,005,0001,4554,100049,04,111111,1,1,1,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,5366
01,035,2,C,10,005,0001,4554,100049,05,111111,1,1,1,0,0,0,0,1,1,1,2,1,2,2,2,2,2,,2,2,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,3,2,1,,02,5366
01,038,1,C,10,005,0001,4592,100078,01,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,1310
01,036,2,C,10,005,0001,4592,100078,02,111111,1,1,1,0,0,0,0,1,1,1,2,1,1,1,1,2,2,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,3,2,1,,02,1965
01,035,1,C,10,005,0001,4592,100078,03,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,1310
01,042,1,C,10,005,0001,4592,100078,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,1310
01,054,2,C,10,005,0001,4592,100078,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,1965
01,025,2,C,10,005,0001,2191,100082,01,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,7650
01,022,1,C,10,005,0001,2191,100082,03,111111,1,1,1,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,10827
01,047,2,C,10,005,0001,2191,100082,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,7650
01,021,2,C,10,005,0001,2191,100082,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,7650
01,038,2,C,10,005,0001,4041,100099,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6508
01,035,1,C,10,005,0001,4041,100099,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9211
01,030,2,C,10,005,0001,4041,100099,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6508
01,036,2,C,10,005,0001,4041,100099,05,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6508
01,076,2,C,10,005,0001,2350,100115,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,5352
01,075,2,C,10,005,0001,2350,100115,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,5352
01,033,1,C,10,005,0001,2350,100115,03,121112,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,7505
01,030,2,C,10,005,0001,2350,100115,03,221122,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,5352
02,065,1,C,10,005,0001,2350,100115,04,111111,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,0
01,041,2,C,10,005,0001,2350,100115,05,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,5352
01,055,2,C,10,005,0001,3861,100137,02,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,7739
01,050,2,C,10,005,0001,3861,100137,03,111111,1,1,0,0,0,0,0,1,1,1,3,1,1,1,3,1,2,,2,1,2,2,1,3,3,1,3,3,3,3,3,3,3,1,5,3,4,2,3,2,1,,02,7739
01,058,1,C,10,005,0001,3861,100137,04,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,10953
01,063,2,C,10,005,0001,3861,100137,05,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,7739
01,022,1,C,10,005,0001,0034,100144,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,10966
01,032,2,C,10,005,0001,0034,100144,02,111111,1,1,1,1,0,0,0,1,3,1,3,2,1,1,3,2,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,3,2,3,,02,3832
01,021,1,C,10,005,0001,0034,100144,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,10966
01,047,2,C,10,005,0001,0034,100144,04,111111,1,0,0,0,1,0,0,1,1,1,1,2,1,1,1,2,2,,2,1,1,1,2,2,2,2,2,1,2,2,1,1,2,1,2,1,3,5,3,2,1,,02,3832
01,071,1,C,10,005,0001,0034,100144,05,111111,1,1,0,1,0,0,0,1,1,1,1,1,1,2,1,2,2,,2,1,1,2,2,2,2,2,2,1,2,2,1,1,1,2,3,3,3,4,4,3,1,,01,10966
01,040,1,C,10,005,0001,212A,100162,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9342
01,038,1,C,10,005,0001,212A,100162,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9342
01,042,1,C,10,005,0001,212A,100162,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9342
01,048,1,C,10,005,0001,212A,100162,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9342
01,018,1,C,10,005,0001,212A,100162,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,9342
01,018,1,C,10,005,0001,2609,100226,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,9340
01,039,2,C,10,005,0001,2609,100226,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6661
01,065,1,C,10,005,0001,2609,100226,05,111111,1,1,0,0,0,0,0,1,1,1,2,2,1,1,1,2,2,,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,4,3,2,5,4,2,1,,01,9340
01,028,2,C,10,005,0001,4554,100237,01,111111,1,1,1,0,0,0,0,1,1,2,2,2,1,1,2,1,2,,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,3,3,2,2,2,3,2,1,,02,5042
01,040,2,C,10,005,0001,4554,100237,02,111111,1,1,1,0,0,0,0,1,1,1,1,2,1,1,1,1,2,,2,1,1,1,2,2,2,1,2,1,2,2,1,2,2,1,2,1,3,4,3,2,1,,02,5042
01,037,1,C,10,005,0001,4554,100237,03,111111,1,0,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,7071
01,057,2,C,10,005,0001,4554,100237,04,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,5042
01,038,1,C,10,005,0001,4554,100237,05,111111,1,1,1,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,7071
01,048,2,C,10,005,0001,2666,100265,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,3735
01,067,2,C,10,005,0001,2666,100265,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,3735
01,043,2,C,10,005,0001,2666,100265,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,3735
01,021,2,C,10,005,0001,2666,100265,04,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,3735
01,063,2,C,10,005,0001,2666,100265,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,3735
01,062,1,C,10,005,0001,4357,100266,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9062
01,030,2,C,10,005,0001,4357,100266,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6403
01,066,1,C,10,005,0001,4357,100266,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9062
01,029,2,C,10,005,0001,4357,100266,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6403
01,022,2,C,10,005,0001,4357,100266,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6403
01,041,2,C,27,004,0001,1257,270007,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,2747
01,027,2,C,27,004,0001,1257,270007,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2747
01,038,2,C,27,004,0001,1257,270007,04,111111,1,1,0,0,0,1,0,1,1,1,2,2,2,1,1,1,2,,1,2,2,1,1,2,2,2,1,1,2,2,1,1,1,1,1,2,2,2,1,1,1,,03,2747
01,049,2,C,27,004,0001,1257,270007,05,111111,1,1,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2747
01,041,1,C,27,004,0001,0085,270043,01,111111,1,0,0,1,0,1,0,1,1,1,2,1,2,1,1,2,2,,1,2,2,1,2,2,2,1,1,2,2,2,1,1,1,1,1,3,1,2,1,1,1,,01,3262
01,047,1,C,27,004,0001,0085,270043,02,111111,1,1,0,0,0,1,0,1,1,1,2,1,2,1,1,1,2,,1,1,2,2,2,2,2,2,1,1,2,2,1,1,1,1,2,3,2,3,4,2,1,,01,3262
01,039,1,C,27,004,0001,0085,270043,03,111111,1,0,0,1,1,0,0,1,1,1,2,2,2,1,2,1,2,,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,3,2,3,1,1,1,,01,3262
01,027,1,C,27,004,0001,0085,270043,04,111111,1,1,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,3262
01,018,1,C,27,004,0001,087A,270067,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,3137
01,042,1,C,27,004,0001,087A,270067,02,111111,1,0,0,0,0,1,0,1,1,1,1,1,3,1,1,3,2,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,3,3,2,,01,3137
01,031,1,C,27,004,0001,087A,270067,03,111111,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,3,3,2,1,,01,3137
01,027,2,C,27,004,0001,087A,270067,04,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,2925
01,020,2,C,27,004,0001,087A,270067,05,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,2925
01,055,2,C,27,004,0001,016A,270069,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,2750
01,036,2,C,27,004,0001,016A,270069,02,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,2750
01,035,2,C,27,004,0001,016A,270069,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,2750
01,031,2,C,27,004,0001,016A,270069,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,2750
01,020,2,C,27,004,0001,016A,270069,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,2750
01,030,2,C,27,004,0001,0140,270075,01,111111,1,1,0,1,0,0,0,1,1,1,3,2,3,1,1,2,2,,2,2,2,2,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,2,3,1,1,,03,3738
01,060,1,C,27,004,0001,0140,270075,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,4322
01,035,1,C,27,004,0001,0140,270075,04,111111,1,1,1,0,0,0,0,1,1,1,1,2,1,1,1,2,2,,1,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1,3,3,1,1,,01,4322
01,025,2,C,27,004,0001,0140,270075,05,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,3738
01,033,2,C,27,004,0001,1168,270112,01,111111,1,1,0,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,3039
01,046,2,C,27,004,0001,1168,270112,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,3039
01,043,2,C,27,004,0001,1168,270112,03,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,3039
01,020,2,C,27,004,0001,1168,270112,04,111111,1,1,0,0,0,0,0,1,1,1,2,2,1,1,1,2,2,,1,1,2,2,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,3,5,1,1,,02,3039
01,037,2,C,27,004,0001,1168,270112,05,111111,1,1,0,0,0,1,0,1,2,1,2,2,2,1,1,3,2,,2,2,2,1,1,2,1,1,2,1,2,2,1,1,1,2,1,2,1,2,1,2,1,,02,3039
01,050,1,C,27,004,0001,1295,270194,01,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2597
01,028,2,C,27,004,0001,1295,270194,02,111111,1,1,0,0,0,1,0,1,1,1,1,2,1,1,1,2,2,,1,1,3,3,3,3,3,1,1,1,2,1,1,1,1,1,3,2,1,4,3,2,1,,02,2422
01,035,2,C,27,004,0001,1295,270194,03,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,2422
01,029,1,C,27,004,0001,1295,270194,04,111111,1,1,1,0,0,0,0,1,1,1,2,2,2,1,2,1,2,,1,2,2,1,1,2,2,2,1,1,2,2,1,1,1,1,1,2,2,3,2,2,1,,01,2597
