"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOG,C,1","DEGVIV,C,1","DIA,C,2","HORAI,C,2","MINUI,C,2","HORAT,C,2","MINUT,C,2","RESENT,C,2","LLAVE,C,23"
1,20,107,0001,0080,200223,04,1,1,16,07,15,08,06,01,20107000100802002230411
1,20,107,0001,0080,200223,05,1,1,15,15,15,16,12,01,20107000100802002230511
1,20,157,0001,0063,200070,01,1,1,07,11,05,11,45,01,20157000100632000700111
1,20,157,0001,0063,200070,02,1,1,07,11,35,13,00,01,20157000100632000700211
1,20,157,0001,0063,200070,03,1,1,08,10,30,11,40,01,20157000100632000700311
1,20,157,0001,0063,200070,04,1,1,14,11,05,12,05,01,20157000100632000700411
1,20,157,0001,0063,200070,05,1,1,13,15,10,16,20,01,20157000100632000700511
1,20,385,0001,0088,200025,02,1,1,17,13,50,14,50,01,20385000100882000250211
1,20,385,0001,0088,200025,03,1,1,17,12,50,13,45,01,20385000100882000250311
1,20,385,0001,0088,200025,04,1,1,21,12,05,12,45,01,20385000100882000250411
1,20,385,0001,0088,200025,05,1,1,24,14,30,15,30,01,20385000100882000250511
1,20,385,0001,0266,200392,01,1,1,24,09,30,10,27,01,20385000102662003920111
1,20,385,0001,0266,200392,02,1,1,17,16,10,17,08,01,20385000102662003920211
1,20,385,0001,0266,200392,03,1,1,25,07,40,08,30,01,20385000102662003920311
1,20,385,0001,0266,200392,04,1,1,18,12,10,13,29,01,20385000102662003920411
1,20,385,0001,0266,200392,05,1,1,23,18,42,19,28,01,20385000102662003920511
1,20,385,0001,0285,200031,01,1,1,24,15,50,16,40,01,20385000102852000310111
1,20,385,0001,0285,200031,02,1,1,15,13,05,14,10,01,20385000102852000310211
1,20,385,0001,0285,200031,03,1,1,15,14,15,15,00,01,20385000102852000310311
1,20,385,0001,0285,200031,04,1,1,15,17,00,18,10,01,20385000102852000310411
1,20,385,0001,0285,200031,05,1,1,15,15,15,16,05,01,20385000102852000310511
1,20,390,0001,0073,200263,01,1,1,13,13,10,14,20,01,20390000100732002630111
1,20,390,0001,0073,200263,02,1,1,16,13,30,14,30,01,20390000100732002630211
1,20,390,0001,0073,200263,03,1,1,16,18,10,19,07,01,20390000100732002630311
1,20,390,0001,0073,200263,05,1,1,16,15,00,15,50,01,20390000100732002630511
1,20,390,0001,0105,200154,01,1,1,14,14,10,16,05,01,20390000101052001540111
1,20,390,0001,0105,200154,02,1,1,10,17,05,17,09,01,20390000101052001540211
1,20,390,0001,0105,200154,03,1,1,20,14,58,15,05,01,20390000101052001540311
1,20,390,0001,0105,200154,04,1,1,16,18,00,19,00,01,20390000101052001540411
1,20,390,0001,0105,200154,05,1,1,14,13,10,14,05,01,20390000101052001540511
1,20,390,0001,0181,200360,01,1,1,09,13,00,14,00,01,20390000101812003600111
1,20,390,0001,0181,200360,02,1,1,09,16,05,17,05,01,20390000101812003600211
1,20,390,0001,0181,200360,03,1,1,09,14,03,15,00,01,20390000101812003600311
1,20,390,0001,0181,200360,05,1,1,09,15,00,16,00,01,20390000101812003600511
1,20,390,0003,0209,200155,01,1,1,10,18,57,20,41,01,20390000302092001550111
1,20,390,0003,0209,200155,02,1,1,13,18,26,19,09,01,20390000302092001550211
1,20,390,0003,0209,200155,03,1,1,09,14,15,15,10,01,20390000302092001550311
1,20,390,0003,0209,200155,04,1,1,23,14,55,16,05,01,20390000302092001550411
1,20,390,0003,0209,200155,05,1,1,11,12,30,13,12,01,20390000302092001550511
1,21,015,0001,0240,210084,02,1,1,08,10,30,11,42,01,21015000102402100840211
1,21,015,0001,0240,210084,03,1,1,16,18,45,19,30,01,21015000102402100840311
1,21,015,0001,0240,210084,04,1,1,30,20,15,21,00,01,21015000102402100840411
1,21,015,0001,0240,210084,05,1,1,31,07,02,07,45,01,21015000102402100840511
1,21,114,0001,0677,210245,02,1,1,14,12,00,13,00,01,21114000106772102450211
1,21,114,0001,0677,210245,03,1,1,25,10,25,13,05,01,21114000106772102450311
1,21,114,0001,0677,210245,04,1,1,13,17,20,18,45,01,21114000106772102450411
1,21,114,0001,0677,210245,05,1,1,13,18,55,19,40,01,21114000106772102450511
1,21,114,0001,2052,210349,02,1,1,19,14,25,15,30,01,21114000120522103490211
1,21,114,0001,2052,210349,03,1,1,16,10,20,11,10,01,21114000120522103490311
1,21,114,0001,2052,210349,04,1,1,25,17,00,18,00,01,21114000120522103490411
1,21,114,0001,307A,210459,01,1,1,15,10,45,11,30,01,211140001307A2104590111
1,21,114,0001,307A,210459,02,1,1,29,21,20,22,05,01,211140001307A2104590211
1,21,114,0001,307A,210459,03,1,1,10,13,00,14,10,01,211140001307A2104590311
1,21,114,0001,307A,210459,04,1,1,21,09,20,10,07,01,211140001307A2104590411
1,21,114,0001,307A,210459,05,1,1,10,14,30,16,00,01,211140001307A2104590511
1,21,114,0001,3417,210171,01,1,1,07,13,22,14,16,01,21114000134172101710111
1,21,114,0001,3417,210171,02,1,2,07,14,10,14,35,01,21114000134172101710212
1,21,114,0001,3417,210171,02,2,2,07,14,10,14,35,01,21114000134172101710222
1,21,114,0001,3417,210171,03,1,1,07,12,50,14,05,01,21114000134172101710311
1,21,114,0001,3417,210171,04,1,1,26,18,10,19,05,01,21114000134172101710411
1,21,114,0001,3417,210171,05,1,1,07,14,10,14,55,01,21114000134172101710511
1,21,114,0001,3474,210484,01,1,1,09,13,45,13,53,01,21114000134742104840111
1,21,114,0001,3474,210484,02,1,1,10,11,10,12,09,01,21114000134742104840211
1,21,114,0001,3474,210484,03,1,1,09,14,10,14,53,01,21114000134742104840311
1,21,114,0001,3474,210484,04,1,2,12,09,00,09,48,01,21114000134742104840412
1,21,114,0001,3474,210484,04,2,2,17,12,10,12,50,01,21114000134742104840422
1,21,114,0001,3474,210484,05,1,1,09,15,05,16,10,01,21114000134742104840511
1,21,114,0001,3506,210362,01,1,1,08,13,50,14,30,01,21114000135062103620111
1,21,114,0001,3506,210362,02,1,1,14,13,05,13,45,01,21114000135062103620211
1,21,114,0001,3506,210362,03,1,1,21,10,10,10,50,01,21114000135062103620311
1,21,114,0001,3506,210362,04,1,1,08,16,00,16,30,01,21114000135062103620411
1,21,114,0001,3506,210362,05,1,1,08,15,00,15,48,01,21114000135062103620511
1,21,114,0001,3667,210165,01,1,1,09,13,05,13,45,01,21114000136672101650111
1,21,114,0001,3667,210165,02,1,1,09,08,50,10,00,01,21114000136672101650211
1,21,114,0001,3667,210165,03,1,2,15,11,00,11,35,01,21114000136672101650312
1,21,114,0001,3667,210165,03,2,2,15,11,36,12,15,01,21114000136672101650322
1,21,114,0001,3667,210165,04,1,1,09,11,10,11,40,01,21114000136672101650411
1,21,114,0001,3667,210165,05,1,1,15,12,20,12,45,01,21114000136672101650511
1,21,114,0001,3741,210577,01,1,1,13,09,30,10,20,01,21114000137412105770111
1,21,114,0001,3741,210577,02,1,1,30,13,45,14,50,01,21114000137412105770211
1,21,114,0001,3741,210577,04,1,1,13,16,00,16,40,01,21114000137412105770411
1,21,114,0001,3741,210577,05,1,1,13,14,15,15,15,01,21114000137412105770511
1,21,114,0001,3811,210403,01,1,1,14,19,00,19,42,01,21114000138112104030111
1,21,114,0001,3811,210403,02,1,1,14,18,00,18,40,01,21114000138112104030211
1,21,114,0001,3811,210403,03,1,1,14,18,45,19,00,01,21114000138112104030311
1,21,114,0001,3811,210403,04,1,1,14,17,15,18,10,01,21114000138112104030411
1,21,114,0001,3811,210403,05,1,1,14,16,30,17,10,01,21114000138112104030511
1,21,114,0001,4152,210346,01,1,1,16,14,15,14,50,01,21114000141522103460111
1,21,114,0001,4152,210346,02,1,1,24,10,50,11,35,01,21114000141522103460211
1,21,114,0001,4152,210346,03,1,1,16,14,55,15,30,01,21114000141522103460311
1,21,114,0001,4152,210346,04,1,1,19,14,00,14,40,01,21114000141522103460411
1,21,114,0001,4152,210346,05,1,1,21,10,00,10,40,01,21114000141522103460511
1,21,114,0001,4222,210007,01,1,1,08,10,35,11,05,01,21114000142222100070111
1,21,114,0001,4222,210007,02,1,1,08,15,00,16,00,01,21114000142222100070211
1,21,114,0001,4222,210007,04,1,1,08,18,00,18,50,01,21114000142222100070411
1,21,114,0001,4576,210423,01,1,1,18,10,56,11,31,01,21114000145762104230111
1,21,114,0001,4576,210423,02,1,1,21,18,00,20,10,01,21114000145762104230211
1,21,114,0001,4576,210423,03,1,1,25,10,20,11,10,01,21114000145762104230311
1,21,114,0001,4576,210423,04,1,1,18,09,35,10,38,01,21114000145762104230411
1,21,114,0001,4576,210423,05,1,1,16,15,00,15,50,01,21114000145762104230511
1,21,114,0001,474A,210586,01,1,1,14,19,10,21,05,01,211140001474A2105860111
1,21,114,0001,474A,210586,02,1,1,14,21,06,21,50,01,211140001474A2105860211
1,21,114,0001,474A,210586,03,1,1,17,18,00,18,50,01,211140001474A2105860311
1,21,114,0001,474A,210586,04,1,1,14,11,50,12,38,01,211140001474A2105860411
1,21,114,0001,474A,210586,05,1,1,14,17,00,17,50,01,211140001474A2105860511
1,21,114,0001,4947,210095,01,1,1,18,14,36,15,23,01,21114000149472100950111
1,21,114,0001,4947,210095,02,1,1,18,13,50,14,30,01,21114000149472100950211
1,21,114,0001,4947,210095,03,1,1,18,16,50,17,30,01,21114000149472100950311
1,21,114,0001,4947,210095,04,1,1,18,15,40,16,36,01,21114000149472100950411
1,21,114,0001,4947,210095,05,1,1,23,10,00,10,50,01,21114000149472100950511
1,21,114,0001,5470,210039,01,1,1,14,12,10,13,05,01,21114000154702100390111
1,21,114,0001,5470,210039,02,1,1,15,13,00,13,45,01,21114000154702100390211
1,21,114,0001,5470,210039,03,1,3,14,13,30,14,15,01,21114000154702100390313
1,21,114,0001,5470,210039,03,2,3,29,19,05,19,45,01,21114000154702100390323
1,21,114,0001,5470,210039,03,3,3,29,17,25,18,10,01,21114000154702100390333
1,21,114,0001,5470,210039,04,1,1,16,18,00,20,00,01,21114000154702100390411
1,21,114,0001,5771,210502,01,1,1,07,19,51,20,57,01,21114000157712105020111
1,21,114,0001,5771,210502,02,1,1,14,16,30,17,15,01,21114000157712105020211
1,21,114,0001,5771,210502,03,1,1,07,20,10,21,10,01,21114000157712105020311
1,21,114,0001,5771,210502,04,1,1,10,14,30,15,05,01,21114000157712105020411
1,21,114,0001,5771,210502,05,1,1,14,15,40,16,20,01,21114000157712105020511
1,21,114,0001,5822,210022,01,1,1,09,10,30,11,45,01,21114000158222100220111
1,21,114,0001,5822,210022,02,1,1,11,13,55,14,22,01,21114000158222100220211
1,21,114,0001,5822,210022,04,1,1,28,16,40,17,00,01,21114000158222100220411
1,21,114,0001,5822,210022,05,1,1,11,15,15,16,10,01,21114000158222100220511
1,21,114,0190,1016,210027,01,1,1,06,18,00,19,10,01,21114019010162100270111
1,21,114,0190,1016,210027,02,1,1,06,12,40,13,40,01,21114019010162100270211
1,21,114,0190,1016,210027,03,1,1,06,11,30,12,38,01,21114019010162100270311
1,21,114,0190,1016,210027,04,1,1,06,12,00,13,10,01,21114019010162100270411
1,21,114,0190,1016,210027,05,1,2,09,19,05,19,30,01,21114019010162100270512
1,21,114,0190,1016,210027,05,2,2,09,20,05,20,50,01,21114019010162100270522
1,21,119,0001,0207,210322,01,1,1,07,17,40,18,25,01,21119000102072103220111
1,21,119,0001,0207,210322,02,1,1,27,15,10,16,05,01,21119000102072103220211
1,21,119,0001,0207,210322,03,1,1,07,10,00,10,40,01,21119000102072103220311
1,21,119,0001,0207,210322,04,1,3,07,10,50,11,50,01,21119000102072103220413
1,21,119,0001,0207,210322,04,2,3,07,17,50,18,30,01,21119000102072103220423
1,21,119,0001,0207,210322,04,3,3,07,18,30,19,10,01,21119000102072103220433
1,21,119,0001,0207,210322,05,1,1,07,10,25,11,08,01,21119000102072103220511
1,22,014,0001,0271,220391,01,1,1,15,14,50,15,52,01,22014000102712203910111
1,22,014,0001,0271,220391,02,1,1,15,11,32,12,30,01,22014000102712203910211
1,22,014,0001,0271,220391,03,1,1,15,13,45,14,40,01,22014000102712203910311
1,22,014,0001,0271,220391,04,1,1,15,16,12,17,01,01,22014000102712203910411
1,22,014,0001,0271,220391,05,1,1,15,12,38,13,30,01,22014000102712203910511
1,22,014,0001,0318,220004,01,1,1,18,14,32,15,40,01,22014000103182200040111
1,22,014,0001,0318,220004,02,1,1,15,17,19,18,27,01,22014000103182200040211
1,22,014,0001,0318,220004,03,1,1,20,13,10,14,47,01,22014000103182200040311
1,22,014,0001,0318,220004,04,1,1,19,15,00,16,10,01,22014000103182200040411
1,22,014,0001,0318,220004,05,1,1,15,19,28,20,32,01,22014000103182200040511
1,22,014,0001,0394,220386,02,1,1,17,14,23,15,01,01,22014000103942203860211
1,22,014,0001,0394,220386,03,1,1,17,16,37,17,41,01,22014000103942203860311
1,22,014,0001,0394,220386,04,1,1,17,20,50,21,42,01,22014000103942203860411
1,22,014,0001,0394,220386,05,1,1,17,19,11,20,04,01,22014000103942203860511
1,22,014,0001,0587,220411,01,1,1,09,19,46,20,02,01,22014000105872204110111
1,22,014,0001,0587,220411,02,1,1,09,20,16,20,35,01,22014000105872204110211
1,22,014,0001,0587,220411,03,1,1,10,20,39,21,23,01,22014000105872204110311
1,22,014,0001,0587,220411,04,1,1,09,12,38,14,15,01,22014000105872204110411
1,22,014,0001,0587,220411,05,1,1,09,11,34,12,17,01,22014000105872204110511
1,22,014,0001,0958,220257,01,1,1,10,17,36,18,20,01,22014000109582202570111
1,22,014,0001,0958,220257,02,1,1,10,14,45,15,59,01,22014000109582202570211
1,22,014,0001,0958,220257,03,1,1,13,17,17,17,40,01,22014000109582202570311
1,22,014,0001,0958,220257,04,1,1,10,16,26,17,21,01,22014000109582202570411
1,22,014,0001,0958,220257,05,1,1,13,18,05,18,47,01,22014000109582202570511
1,22,014,0001,0981,220008,01,1,1,09,13,00,13,45,01,22014000109812200080111
1,22,014,0001,0981,220008,02,1,1,09,22,00,23,51,01,22014000109812200080211
1,22,014,0001,0981,220008,03,1,1,09,20,43,21,48,01,22014000109812200080311
1,22,014,0001,0981,220008,04,1,1,09,17,25,18,45,01,22014000109812200080411
1,22,014,0001,0981,220008,05,1,1,08,16,12,17,13,01,22014000109812200080511
1,22,014,0001,1068,220417,01,1,1,09,14,22,14,55,01,22014000110682204170111
1,22,014,0001,1068,220417,02,1,1,19,04,45,05,30,01,22014000110682204170211
1,22,014,0001,1068,220417,03,1,2,09,01,40,02,20,01,22014000110682204170312
1,22,014,0001,1068,220417,03,2,2,21,04,30,05,10,01,22014000110682204170322
1,22,014,0001,1068,220417,04,1,1,21,05,15,05,50,01,22014000110682204170411
1,22,014,0001,1068,220417,05,1,1,10,09,20,10,40,01,22014000110682204170511
1,22,014,0001,1157,220064,01,1,1,20,11,35,11,55,01,22014000111572200640111
1,22,014,0001,1157,220064,03,1,1,17,11,55,12,35,01,22014000111572200640311
1,22,014,0001,1157,220064,04,1,1,22,09,10,10,10,01,22014000111572200640411
1,22,014,0001,1157,220064,05,1,1,20,10,50,11,30,01,22014000111572200640511
1,22,014,0001,1212,220163,01,1,1,23,10,00,10,50,01,22014000112122201630111
1,22,014,0001,1212,220163,02,1,1,14,03,45,04,30,01,22014000112122201630211
1,22,014,0001,1212,220163,03,1,1,15,19,05,19,52,01,22014000112122201630311
1,22,014,0001,1212,220163,04,1,1,15,08,30,09,30,01,22014000112122201630411
1,22,014,0001,1212,220163,05,1,1,13,12,40,13,23,01,22014000112122201630511
1,22,014,0001,1392,220214,01,1,1,17,11,00,11,40,01,22014000113922202140111
1,22,014,0001,1392,220214,02,1,1,26,04,30,05,00,01,22014000113922202140211
1,22,014,0001,1392,220214,03,1,1,19,11,10,12,00,01,22014000113922202140311
1,22,014,0001,1392,220214,04,1,1,22,19,50,20,40,01,22014000113922202140411
1,22,014,0001,1392,220214,05,1,1,22,20,50,21,50,01,22014000113922202140511
1,22,014,0001,1496,220183,01,1,1,08,12,00,13,00,01,22014000114962201830111
1,22,014,0001,1496,220183,02,1,1,10,07,00,07,55,01,22014000114962201830211
1,22,014,0001,1496,220183,03,1,1,14,08,40,09,20,01,22014000114962201830311
1,22,014,0001,1496,220183,04,1,1,10,06,20,06,55,01,22014000114962201830411
1,22,014,0001,1655,220113,02,1,1,09,11,00,11,50,01,22014000116552201130211
1,22,014,0001,1655,220113,03,1,1,09,12,22,13,00,01,22014000116552201130311
1,22,014,0001,1655,220113,04,1,1,09,11,53,12,20,01,22014000116552201130411
1,22,014,0001,1655,220113,05,1,1,14,08,40,09,10,01,22014000116552201130511
1,22,014,0001,2013,220301,01,1,2,07,10,50,11,44,01,22014000120132203010112
1,22,014,0001,2013,220301,01,2,2,08,10,30,11,15,01,22014000120132203010122
1,22,014,0001,2013,220301,02,1,1,07,12,15,13,13,01,22014000120132203010211
1,22,014,0001,2013,220301,04,1,1,07,13,36,14,23,01,22014000120132203010411
1,22,014,0001,2013,220301,05,1,1,09,09,00,09,50,01,22014000120132203010511
1,22,014,0001,2348,220109,01,1,1,14,13,09,14,01,01,22014000123482201090111
1,22,014,0001,2348,220109,02,1,1,20,16,30,17,10,01,22014000123482201090211
1,22,014,0001,2348,220109,03,1,1,21,10,02,10,40,01,22014000123482201090311
1,22,014,0001,2348,220109,04,1,1,14,15,13,16,17,01,22014000123482201090411
1,22,014,0001,2390,220354,01,1,1,14,21,20,22,32,01,22014000123902203540111
1,22,014,0001,2390,220354,02,1,1,10,19,21,20,52,01,22014000123902203540211
1,22,014,0001,2390,220354,03,1,1,13,14,48,16,11,01,22014000123902203540311
1,22,014,0001,2390,220354,05,1,1,10,21,10,22,02,01,22014000123902203540511
1,22,014,0001,2973,220011,01,1,1,13,14,10,14,55,01,22014000129732200110111
1,22,014,0001,2973,220011,02,1,1,14,10,00,11,00,01,22014000129732200110211
1,22,014,0001,2973,220011,03,1,1,20,07,15,08,00,01,22014000129732200110311
1,22,014,0001,2973,220011,04,1,1,20,19,32,20,17,01,22014000129732200110411
1,22,014,0001,2973,220011,05,1,1,15,11,05,11,50,01,22014000129732200110511
1,22,014,0001,2992,220080,01,1,1,22,17,20,18,52,01,22014000129922200800111
1,22,014,0001,2992,220080,02,1,1,22,19,30,20,19,01,22014000129922200800211
1,22,014,0001,2992,220080,05,1,1,18,17,38,18,30,01,22014000129922200800511
1,22,014,0001,3026,220416,01,1,1,07,10,56,12,10,01,22014000130262204160111
1,22,014,0001,3026,220416,02,1,1,06,21,00,22,15,01,22014000130262204160211
1,22,014,0001,3026,220416,03,1,1,06,16,54,18,09,01,22014000130262204160311
1,22,014,0001,3026,220416,04,1,1,07,12,54,14,15,01,22014000130262204160411
1,22,014,0001,3026,220416,05,1,1,06,18,46,19,56,01,22014000130262204160511
1,22,014,0001,3172,220001,01,1,1,09,12,10,13,00,01,22014000131722200010111
1,22,014,0001,3172,220001,02,1,1,09,13,30,14,20,01,22014000131722200010211
1,22,014,0001,3172,220001,03,1,1,06,04,05,05,05,01,22014000131722200010311
1,22,014,0001,3172,220001,05,1,1,08,11,00,12,10,01,22014000131722200010511
1,22,014,0001,3191,220021,01,1,1,26,07,30,08,18,01,22014000131912200210111
1,22,014,0001,3191,220021,02,1,1,15,09,45,10,30,01,22014000131912200210211
1,22,014,0001,3191,220021,03,1,1,22,08,20,09,00,01,22014000131912200210311
1,22,014,0001,3191,220021,04,1,1,15,10,40,11,23,01,22014000131912200210411
1,23,005,0001,0084,230256,01,1,1,10,09,26,10,31,01,23005000100842302560111
1,23,005,0001,0084,230256,02,1,1,01,12,58,13,55,01,23005000100842302560211
1,23,005,0001,0084,230256,04,1,1,10,14,35,15,29,01,23005000100842302560411
1,23,005,0001,0084,230256,05,1,1,07,14,15,15,35,01,23005000100842302560511
1,23,005,0001,014A,230365,01,1,1,07,10,45,12,35,01,230050001014A2303650111
1,23,005,0001,014A,230365,02,1,1,10,10,00,12,30,01,230050001014A2303650211
1,23,005,0001,014A,230365,03,1,1,06,17,00,20,00,01,230050001014A2303650311
1,23,005,0001,014A,230365,04,1,1,24,21,30,22,30,01,230050001014A2303650411
1,23,005,0001,0192,230247,01,1,1,14,09,45,11,00,01,23005000101922302470111
1,23,005,0001,0192,230247,02,1,1,15,16,15,18,05,01,23005000101922302470211
1,23,005,0001,0192,230247,03,1,1,22,18,30,19,25,01,23005000101922302470311
1,23,005,0001,0192,230247,04,1,1,16,07,35,08,45,01,23005000101922302470411
1,23,005,0001,0239,230013,01,1,1,13,17,00,18,45,01,23005000102392300130111
1,23,005,0001,0239,230013,02,1,1,14,16,20,18,00,01,23005000102392300130211
1,23,005,0001,0239,230013,03,1,1,13,11,15,12,46,01,23005000102392300130311
1,23,005,0001,0239,230013,04,1,1,13,19,00,20,55,01,23005000102392300130411
1,23,005,0001,0243,230092,01,1,1,16,18,10,19,15,01,23005000102432300920111
1,23,005,0001,0243,230092,04,1,1,16,09,40,11,30,01,23005000102432300920411
1,23,005,0001,0243,230092,05,1,1,18,20,10,23,05,01,23005000102432300920511
1,23,005,0001,0385,230085,03,1,1,13,11,00,12,10,01,23005000103852300850311
1,23,005,0001,0385,230085,04,1,1,09,15,08,16,20,01,23005000103852300850411
1,23,005,0001,0455,230347,01,1,1,28,17,10,18,20,01,23005000104552303470111
1,23,005,0001,0455,230347,02,1,1,27,09,40,11,30,01,23005000104552303470211
1,23,005,0001,0455,230347,03,1,1,28,15,15,17,00,01,23005000104552303470311
1,23,005,0001,0455,230347,04,1,1,24,12,15,14,35,01,23005000104552303470411
1,23,005,0001,0455,230347,05,1,1,24,09,40,10,30,01,23005000104552303470511
1,23,005,0001,0474,230401,01,1,1,27,10,35,11,30,01,23005000104742304010111
1,23,005,0001,0474,230401,02,1,1,30,10,00,12,05,01,23005000104742304010211
1,23,005,0001,0474,230401,03,1,1,22,09,45,11,30,01,23005000104742304010311
1,23,005,0001,0474,230401,04,1,1,27,19,35,21,45,01,23005000104742304010411
1,23,005,0001,0544,230054,01,1,1,24,21,45,22,50,01,23005000105442300540111
1,23,005,0001,0544,230054,02,1,1,22,10,00,10,55,01,23005000105442300540211
1,23,005,0001,0544,230054,03,1,1,25,20,30,21,35,01,23005000105442300540311
1,23,005,0001,0544,230054,04,1,1,24,20,30,21,30,01,23005000105442300540411
1,23,005,0001,0544,230054,05,1,1,22,11,00,12,10,01,23005000105442300540511
1,23,005,0001,0953,230242,01,1,1,09,21,00,22,35,01,23005000109532302420111
1,23,005,0001,0953,230242,02,1,1,09,12,15,13,10,01,23005000109532302420211
1,23,005,0001,0953,230242,04,1,1,18,22,30,23,45,01,23005000109532302420411
1,23,005,0001,0968,230225,01,1,1,11,15,30,16,39,01,23005000109682302250111
