"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,1","DEGVIV,C,1","JUEZ,C,2","MEDICO,C,2","ABOGADO,C,2","INVESTIGA,C,2","HOMBRENG,C,2","PERIODI,C,2","BANQUERO,C,2","INGENIE,C,2","ARQUITE,C,2","PROFESOR,C,2","DEPORT,C,2","ARTISTA,C,2","PEREVYPER,C,1","PETVYRAD,C,1","PALITICOS,C,1","INC,C,1","CIENTRAUNI,C,1","CIENTRACEN,C,1","ASOCPAM,C,1","EMPRESA,C,1","MILITARES,C,1","LIDREL,C,1","GOBIERNO,C,1","MADICOS,C,1","ESCEINV,C,1","BIOLOGIA,C,1","ASTRONOM,C,1","HISTORIA,C,1","FISICA,C,1","HOMEOPA,C,1","HOROSCOPOS,C,1","ECONOMIA,C,1","MEDICINA,C,1","PSICOLOGIA,C,1","MATEMA,C,1","PARAPSI,C,1","CIIMANEG,C,1","CLMCNOAT,C,1","TECIDIFI,C,1","EXPLYSNOAT,C,1","POCOINTJOV,C,1","OTRA,C,1","NINGUNA,C,1","NOSABE,C,1","ESPE_C166,C,50","LLAVE,C,23","NUMREN,C,2"
7,10,005,0001,3895,100373,03,1,1,07,10,08,10,08,09,09,09,10,10,09,07,2,2,3,2,2,2,2,2,3,2,3,2,2,1,1,3,2,2,4,4,1,2,1,1,3,0,1,0,2,0,0,0,,10005000138951003730311,03
7,10,005,0001,3895,100373,04,1,1,06,08,06,10,10,08,07,08,08,07,07,07,3,2,3,2,2,3,3,2,2,2,3,2,2,2,1,2,1,2,4,3,1,2,2,3,0,3,0,1,2,0,0,0,,10005000138951003730411,02
7,10,005,0001,3895,100373,05,1,1,05,08,06,08,10,08,10,10,10,08,06,10,2,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,4,1,1,0,0,2,1,3,0,0,0,,10005000138951003730511,02
7,10,005,0001,4200,100364,01,1,1,05,09,07,10,09,07,07,09,09,09,09,07,2,2,3,2,2,2,2,2,3,3,3,2,2,2,1,3,1,1,3,1,1,1,1,1,0,0,1,3,2,0,0,0,,10005000142001003640111,01
7,10,005,0001,4200,100364,02,1,1,02,05,02,02,10,05,06,05,04,06,08,01,3,3,3,3,2,2,2,3,3,3,2,2,3,5,5,5,5,5,5,5,2,2,2,2,0,0,0,0,0,1,0,0,NO HAY DINERO,10005000142001003640211,01
7,10,005,0001,4200,100364,03,1,1,05,10,05,10,10,05,05,10,10,10,10,10,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,0,1,2,0,3,0,0,0,,10005000142001003640311,01
7,10,005,0001,4200,100364,04,1,1,06,06,06,06,05,06,04,06,06,06,04,04,3,3,3,2,2,2,2,2,3,3,3,2,3,2,2,3,3,4,4,4,2,4,4,4,0,3,0,1,2,0,0,0,,10005000142001003640411,01
7,10,005,0001,4200,100364,05,1,1,10,05,04,09,08,10,06,09,08,06,08,06,3,2,3,1,1,3,2,2,3,3,2,3,1,2,1,2,1,3,3,4,2,2,1,1,0,0,2,3,1,0,0,0,,10005000142001003640511,01
7,10,005,0001,4323,100194,02,1,1,08,09,09,10,09,09,10,10,09,10,10,09,2,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,3,2,1,2,1,2,0,0,1,2,3,0,0,0,,10005000143231001940211,04
7,10,005,0001,4323,100194,03,1,1,03,08,06,07,08,07,06,08,08,07,06,07,2,2,3,2,2,2,2,2,3,2,3,2,2,2,2,3,2,4,4,2,2,4,4,4,0,1,0,3,2,0,0,0,,10005000143231001940311,01
7,10,005,0001,4323,100194,04,1,1,05,08,05,09,08,08,09,09,09,09,08,07,2,2,3,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,3,3,1,1,1,2,0,0,1,2,3,0,0,0,,10005000143231001940411,02
7,10,005,0001,4357,100234,01,1,1,01,07,02,09,07,05,05,08,07,08,09,08,2,2,3,2,1,1,1,2,2,2,3,2,1,2,1,3,1,3,4,3,2,3,1,4,0,2,0,1,3,0,0,0,,10005000143571002340111,01
7,10,005,0001,4357,100234,02,1,1,08,10,08,10,09,07,08,08,10,09,09,08,2,2,3,1,1,1,1,2,3,2,3,2,2,2,1,4,2,4,4,2,1,2,1,2,0,2,3,1,0,0,0,0,,10005000143571002340211,02
7,10,005,0001,4357,100234,03,1,1,10,09,06,09,08,10,07,09,09,10,07,03,3,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,4,2,2,2,2,2,0,1,0,2,3,0,0,0,,10005000143571002340311,01
7,10,005,0001,4357,100234,05,1,1,04,07,02,07,05,06,04,08,08,09,05,09,2,2,2,1,2,2,2,2,2,1,2,2,2,2,3,4,2,2,4,4,1,4,2,3,0,3,0,1,2,0,0,0,,10005000143571002340511,01
7,10,005,0001,4450,100037,01,1,1,05,07,04,06,05,06,02,06,06,09,03,04,3,3,3,2,2,2,2,3,3,2,3,3,3,2,2,2,2,5,4,3,1,5,1,5,0,2,0,3,1,0,0,0,,10005000144501000370111,02
7,10,005,0001,4450,100037,02,1,1,08,09,08,10,09,10,10,09,10,07,10,07,3,3,3,3,2,2,2,2,1,1,3,2,2,2,5,1,2,5,4,2,1,2,1,5,3,0,2,0,1,0,0,0,,10005000144501000370211,02
7,10,005,0001,4450,100037,03,1,1,11,10,05,09,07,07,11,05,05,01,10,07,2,2,3,4,2,2,2,2,1,3,2,2,1,1,1,2,1,5,4,2,1,2,1,4,1,0,0,2,3,0,0,0,,10005000144501000370311,01
7,10,005,0001,4450,100037,04,1,1,11,05,11,11,05,08,07,07,07,08,07,07,2,2,3,2,2,2,2,2,2,3,3,2,2,2,2,1,1,3,3,5,3,3,1,5,3,0,1,0,2,0,0,0,,10005000144501000370411,01
7,10,005,0001,4450,100189,01,1,1,02,05,03,09,07,03,04,06,06,08,09,05,3,3,3,2,1,1,2,3,2,3,3,2,3,1,1,1,1,1,4,3,1,1,1,1,0,3,0,2,1,0,0,0,,10005000144501001890111,01
7,10,005,0001,4450,100189,02,1,1,09,10,07,10,10,09,07,08,08,07,11,09,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1,1,1,2,5,1,1,1,1,5,0,2,3,0,1,0,0,0,,10005000144501001890211,01
7,10,005,0001,4450,100189,03,1,1,11,10,05,09,08,10,08,08,08,09,10,09,2,2,3,3,1,1,1,3,1,3,2,1,1,2,2,2,3,5,4,2,2,2,1,2,1,0,2,0,3,0,0,0,,10005000144501001890311,01
7,10,005,0001,4450,100189,04,1,1,08,10,08,10,07,08,07,07,08,08,08,08,2,2,3,3,2,2,2,3,3,3,2,2,3,2,1,3,3,5,4,4,1,2,3,4,0,3,2,0,1,0,0,0,,10005000144501001890411,01
7,10,005,0001,4450,100189,05,1,1,06,08,07,06,06,07,07,08,08,08,09,07,2,2,2,4,4,4,2,2,2,2,4,2,2,2,2,2,2,5,2,5,1,1,2,2,1,0,2,0,3,0,0,0,,10005000144501001890511,01
7,10,005,0001,4592,100181,02,1,1,10,10,05,08,06,04,02,02,02,07,07,01,3,3,3,2,1,1,2,3,3,3,2,1,3,2,2,4,2,2,4,1,4,4,4,3,0,2,0,3,1,0,0,0,,10005000145921001810211,01
7,10,005,0001,4592,100181,03,1,1,08,10,05,10,10,10,10,10,10,10,10,10,3,3,3,3,4,4,3,3,2,3,3,3,3,5,5,5,3,3,3,4,2,3,2,3,3,0,2,0,1,0,0,0,,10005000145921001810311,02
7,10,005,0001,4592,100181,04,1,1,05,07,05,08,06,08,05,09,08,08,08,08,4,2,3,2,2,2,2,3,3,3,3,2,2,2,3,2,2,5,4,5,2,2,2,5,0,3,1,2,0,0,0,0,,10005000145921001810411,03
7,10,005,0001,4592,100181,05,1,1,01,08,03,10,06,06,07,10,10,10,10,04,3,2,3,2,2,2,1,2,2,3,3,2,3,2,2,3,1,2,3,3,1,3,3,3,0,0,1,2,3,0,0,0,,10005000145921001810511,03
7,11,020,0001,0374,110051,01,1,1,01,07,06,10,02,08,01,09,10,05,10,01,3,2,2,2,1,1,2,3,3,1,2,2,3,5,5,5,1,2,4,3,3,4,4,5,0,3,0,2,0,0,0,0,POR FALTA DE ORIENTACION PATERNA Y MATERNA,11020000103741100510111,02
7,11,020,0001,0374,110051,02,1,1,05,07,03,08,10,10,06,04,08,02,08,08,2,1,3,2,1,2,1,2,1,1,2,2,2,3,2,1,2,4,4,3,1,2,1,2,1,0,0,2,3,0,0,0,,11020000103741100510211,01
7,11,020,0001,0374,110051,03,1,1,10,09,07,08,08,10,10,10,10,09,09,08,3,2,2,1,1,2,1,2,1,3,2,1,1,2,1,3,1,4,4,2,2,2,1,4,0,2,0,1,3,0,0,0,,11020000103741100510311,03
7,11,020,0001,0374,110051,04,1,1,06,04,03,10,05,03,04,02,02,04,07,08,3,2,3,3,2,3,1,3,1,3,3,1,3,5,5,1,5,5,4,3,3,3,2,5,3,0,2,1,0,0,0,0,,11020000103741100510411,01
7,11,020,0001,0374,110051,05,1,1,08,09,09,09,09,09,08,08,08,09,09,08,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,0,0,0,0,0,,11020000103741100510511,02
7,11,020,0001,0406,110440,01,1,1,08,10,06,09,05,04,07,03,06,10,10,05,3,2,3,1,1,2,2,2,3,2,1,1,3,2,5,1,3,2,4,2,1,3,2,5,0,3,1,0,2,0,0,0,,11020000104061104400111,01
7,11,020,0001,0406,110440,02,1,1,07,09,07,09,07,06,07,09,09,06,09,06,2,2,3,1,1,1,2,2,3,3,2,2,1,1,1,2,1,2,4,4,1,2,1,2,3,0,2,1,0,0,0,0,,11020000104061104400211,02
7,11,020,0001,0406,110440,03,1,1,07,09,08,05,06,05,04,03,04,09,09,10,2,3,2,3,2,1,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,0,0,2,1,0,0,0,,11020000104061104400311,01
7,11,020,0001,0406,110440,04,1,1,08,08,07,08,07,07,07,07,07,07,07,07,3,2,3,2,1,1,2,2,2,2,2,2,1,1,1,2,1,3,4,3,1,2,1,3,0,3,2,0,1,0,0,0,,11020000104061104400411,01
7,11,020,0001,0406,110440,05,1,1,02,05,01,08,04,04,02,05,05,01,01,03,2,2,3,2,1,1,2,3,2,2,2,2,2,2,1,2,2,2,4,2,2,2,1,4,1,0,0,2,3,0,0,0,,11020000104061104400511,02
7,11,020,0001,0478,110073,02,1,1,04,10,06,02,07,01,09,07,08,10,02,08,3,3,3,2,2,2,1,2,3,1,3,2,2,4,4,4,2,2,4,2,1,2,1,1,1,0,2,3,0,0,0,0,,11020000104781100730211,02
7,11,020,0001,0478,110073,03,1,1,04,06,02,01,10,07,07,07,07,06,05,04,2,2,3,3,2,1,2,2,3,3,3,2,2,1,1,1,1,4,4,1,1,1,1,2,0,0,1,2,3,0,0,0,,11020000104781100730311,01
7,11,020,0001,0478,110073,04,1,1,02,05,03,07,07,05,04,06,07,05,05,05,3,2,3,2,4,4,2,3,3,3,3,2,4,2,2,2,1,3,4,2,1,1,1,3,0,1,2,3,0,0,0,0,,11020000104781100730411,01
7,11,020,0001,0478,110073,05,1,1,05,08,02,09,08,06,03,09,09,10,10,02,3,2,3,2,1,1,2,2,2,2,2,1,1,1,2,2,2,4,4,3,2,2,2,2,2,1,0,3,0,0,0,0,,11020000104781100730511,01
7,11,020,0001,068A,110276,01,1,1,06,06,06,08,10,08,08,08,08,08,10,10,3,2,3,1,1,1,2,2,2,1,3,2,1,2,1,1,1,2,4,2,2,2,2,2,0,0,3,1,2,0,0,0,,110200001068A1102760111,02
7,11,020,0001,068A,110276,02,1,1,05,06,01,08,08,05,05,08,09,08,06,06,3,2,3,2,2,1,2,3,3,3,3,2,2,2,5,2,5,4,4,2,2,4,1,4,0,3,1,2,0,0,0,0,,110200001068A1102760211,03
7,11,020,0001,068A,110276,03,1,1,02,01,01,08,01,05,01,07,07,01,06,05,3,2,3,2,1,1,2,3,2,2,3,3,1,1,1,1,1,2,4,3,1,1,1,3,1,3,2,0,0,0,0,0,,110200001068A1102760311,03
7,11,020,0001,068A,110276,05,1,1,05,06,05,01,08,08,06,08,04,06,08,05,2,2,3,2,2,2,2,2,2,3,2,2,4,2,2,4,3,3,4,4,1,2,4,2,0,0,2,3,0,0,0,0,LA FALTA DE RECURSOS,110200001068A1102760511,01
7,11,020,0001,0694,110250,01,1,1,08,08,07,10,07,08,08,08,08,10,07,07,2,2,3,2,1,1,2,1,1,2,2,2,2,1,2,2,1,2,4,2,2,2,1,2,0,0,2,3,0,0,0,0,por falta de medios economicos,11020000106941102500111,01
7,11,020,0001,0694,110250,02,1,1,03,09,08,10,07,10,07,08,08,10,09,09,2,1,2,2,1,1,2,2,1,2,3,2,2,5,2,2,2,4,3,2,2,2,2,2,0,3,2,0,1,0,0,0,,11020000106941102500211,02
7,11,020,0001,0694,110250,03,1,3,02,08,10,10,09,10,07,08,08,10,10,10,2,2,3,3,1,1,2,3,2,2,3,2,2,5,5,2,1,2,4,5,1,3,1,3,0,0,2,0,3,0,0,0,por las drogas,11020000106941102500313,01
7,11,020,0001,0694,110250,03,2,3,06,10,06,10,08,10,07,09,10,07,08,08,2,2,3,3,2,1,2,2,3,2,2,1,2,2,2,2,2,4,4,3,1,1,1,2,0,3,2,0,1,0,0,0,,11020000106941102500323,02
7,11,020,0001,0694,110250,03,3,3,07,08,07,10,10,10,09,08,08,09,10,10,2,2,3,2,2,2,2,3,2,3,3,2,2,2,1,4,5,5,4,4,1,3,2,2,0,0,1,2,3,0,0,0,,11020000106941102500333,01
7,11,020,0001,0694,110250,04,1,1,06,08,05,09,06,07,09,09,08,07,08,06,2,2,3,2,2,1,1,2,3,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,1,2,0,0,3,0,0,0,,11020000106941102500411,01
7,11,020,0001,0694,110250,05,1,1,06,05,01,10,10,05,08,01,09,10,10,10,3,2,3,2,2,1,2,3,2,2,2,2,2,2,3,3,1,3,3,3,2,3,5,3,1,2,0,0,3,0,0,0,,11020000106941102500511,02
7,11,020,0001,0730,110514,01,1,1,07,08,06,08,09,08,07,08,07,07,08,08,2,2,3,1,2,2,2,1,1,3,3,2,2,2,1,3,1,2,4,3,1,2,1,2,0,2,1,0,3,0,0,0,,11020000107301105140111,02
7,11,020,0001,0730,110514,03,1,1,05,10,03,09,07,01,08,10,07,09,08,05,3,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,4,4,2,2,2,2,3,1,2,0,0,0,0,0,,11020000107301105140311,02
7,11,020,0001,0730,110514,04,1,1,06,10,05,10,10,07,05,05,05,05,09,02,2,2,3,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,3,1,1,1,1,1,0,0,2,3,1,0,0,0,,11020000107301105140411,02
7,11,020,0001,0730,110514,05,1,1,07,10,08,10,10,07,05,07,08,08,08,05,3,2,3,2,2,2,1,2,2,2,2,1,2,2,2,2,2,3,4,2,1,2,1,2,0,0,3,1,2,0,0,0,,11020000107301105140511,03
7,11,020,0001,0745,110135,01,1,1,07,06,04,09,07,03,08,09,08,09,08,06,3,3,3,2,1,2,2,3,3,3,3,3,2,2,1,4,1,4,4,3,2,4,1,4,0,0,0,0,1,0,0,0,FALTA DE DIFUSION Y FALTA DE ESCUELAS ESPECIALIZAD,11020000107451101350111,08
7,11,020,0001,0745,110135,02,1,1,06,08,07,05,08,08,07,09,09,09,08,09,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,3,2,0,0,0,,11020000107451101350211,01
7,11,020,0001,0745,110135,03,1,1,08,10,07,10,08,09,07,06,08,06,09,08,2,2,3,2,2,1,2,2,2,2,2,2,2,2,5,2,2,5,4,2,2,2,2,4,0,0,3,0,2,0,0,0,falta de recursos economicos para mantener la carr,11020000107451101350311,01
7,11,020,0001,0745,110135,04,1,1,11,09,11,11,10,08,11,11,11,09,07,10,2,4,2,2,3,2,4,2,2,2,2,2,4,5,5,2,5,2,5,4,2,2,3,5,0,0,2,3,1,0,0,0,,11020000107451101350411,02
7,11,020,0001,0887,110448,01,1,1,07,10,07,08,08,08,07,08,08,09,08,08,2,1,2,1,1,1,1,2,2,3,2,1,1,2,1,2,1,2,4,2,1,1,1,2,0,2,3,0,1,0,0,0,,11020000108871104480111,02
7,11,020,0001,0887,110448,02,1,1,01,07,01,08,05,05,06,07,09,07,06,08,2,2,3,2,1,1,3,2,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,3,1,0,0,2,3,0,0,0,,11020000108871104480211,02
7,11,020,0001,0887,110448,03,1,1,02,10,01,10,10,08,08,10,10,08,10,08,2,2,3,2,1,1,1,1,2,2,3,1,1,1,1,1,2,4,4,3,1,2,1,4,0,0,2,1,3,0,0,0,,11020000108871104480311,01
7,11,020,0001,0887,110448,05,1,1,06,08,04,08,08,05,06,08,08,07,05,05,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,5,2,2,2,2,0,1,0,3,2,0,0,0,,11020000108871104480511,01
7,11,020,0001,1067,110519,01,1,1,08,08,07,09,08,08,08,08,08,05,06,08,3,1,2,3,2,2,2,3,2,2,3,2,2,2,2,2,2,2,4,4,1,1,2,2,0,3,0,1,2,0,0,0,,11020000110671105190111,01
7,11,020,0001,1067,110519,02,1,1,06,07,08,05,10,10,08,08,07,10,08,08,2,3,3,2,2,3,4,3,2,1,2,3,2,3,3,3,2,5,4,2,3,2,2,4,1,2,0,3,0,0,0,0,,11020000110671105190211,01
7,11,020,0001,1067,110519,03,1,1,05,10,08,08,06,08,07,08,09,06,09,08,3,2,2,1,1,1,2,2,4,2,2,2,2,2,2,3,2,1,4,3,1,1,1,1,3,0,2,0,1,0,0,0,,11020000110671105190311,02
7,11,020,0001,1067,110519,05,1,1,07,09,06,10,08,09,08,08,08,10,10,10,2,2,2,3,2,2,2,2,2,2,2,2,2,5,2,2,2,2,4,3,2,2,2,2,3,1,0,2,0,0,0,0,,11020000110671105190511,01
7,11,020,0001,1457,110025,01,1,1,08,10,10,10,10,07,10,10,10,10,10,08,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,2,4,2,4,1,3,1,2,0,3,1,2,0,0,0,0,,11020000114571100250111,01
7,11,020,0001,1457,110025,02,1,1,07,07,03,08,05,07,05,08,08,09,08,05,2,2,3,2,2,2,2,3,2,3,2,2,2,2,2,2,2,4,4,4,2,2,2,4,0,2,1,0,3,0,0,0,,11020000114571100250211,01
7,11,020,0001,1457,110025,03,1,1,10,10,10,10,10,10,10,10,10,10,07,10,3,2,3,2,2,2,2,2,2,2,2,2,3,1,5,2,3,2,4,2,2,2,2,4,0,2,1,3,0,0,0,0,,11020000114571100250311,01
7,11,020,0001,1457,110025,04,1,1,08,08,08,08,07,06,07,08,08,09,07,07,3,3,3,2,1,1,1,2,2,3,2,2,2,2,1,2,2,4,4,2,1,1,2,4,0,1,0,2,3,0,0,0,,11020000114571100250411,02
7,11,020,0001,1457,110025,05,1,1,08,08,01,09,09,08,08,09,09,09,08,08,2,2,3,1,1,1,2,2,1,3,2,1,1,2,2,2,2,4,4,3,2,3,2,2,3,0,0,1,2,0,0,0,,11020000114571100250511,03
7,11,020,0001,2046,110432,01,1,1,08,09,09,10,07,07,09,08,08,09,06,07,2,2,1,1,2,4,1,3,1,2,2,1,2,1,2,2,3,2,3,1,1,1,2,2,0,3,0,2,1,0,0,0,,11020000120461104320111,01
7,11,020,0001,2046,110432,02,1,1,05,05,05,09,10,03,06,10,08,05,10,03,3,2,3,2,1,1,2,2,2,3,3,2,2,1,1,4,1,2,4,3,2,3,2,3,0,2,1,3,0,0,0,0,,11020000120461104320211,02
7,11,020,0001,2046,110432,03,1,1,08,10,08,10,10,09,09,10,08,10,10,09,2,1,2,2,1,1,2,1,2,2,2,1,1,2,1,3,2,2,4,2,1,1,1,1,0,3,2,0,1,0,0,0,,11020000120461104320311,01
7,11,020,0001,2046,110432,04,1,1,07,08,08,09,09,08,09,09,09,09,08,08,2,2,2,1,2,2,1,2,1,1,2,2,2,5,5,2,2,2,3,2,1,2,2,2,0,1,2,3,0,0,0,0,,11020000120461104320411,02
7,11,020,0001,2046,110432,05,1,1,05,02,03,07,07,01,08,07,09,06,10,01,3,2,3,2,2,1,3,3,2,3,3,3,2,2,2,3,2,3,4,2,2,3,2,4,0,1,2,0,3,0,0,0,,11020000120461104320511,02
7,11,020,0001,239A,110004,01,1,1,07,09,05,09,08,07,01,07,07,01,08,07,3,3,3,2,1,1,2,2,3,3,3,1,1,1,1,2,2,4,4,4,2,1,1,4,0,1,2,0,3,0,0,0,,110200001239A1100040111,02
7,11,020,0001,239A,110004,02,1,1,06,08,04,06,05,10,08,10,10,09,05,06,1,2,3,2,2,2,1,3,2,1,3,1,2,4,2,1,3,3,2,2,2,3,2,3,0,2,0,1,3,0,0,0,,110200001239A1100040211,08
7,11,020,0001,239A,110004,04,1,1,08,10,07,10,05,06,05,06,08,09,04,04,2,2,3,2,2,2,2,2,3,3,2,2,2,5,5,2,3,3,4,4,1,2,1,2,0,3,1,0,2,0,0,0,,110200001239A1100040411,02
7,11,020,0001,239A,110004,05,1,1,06,08,07,07,08,07,07,09,08,07,07,09,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,2,2,2,2,4,0,1,2,0,3,0,0,0,,110200001239A1100040511,05
7,11,020,0001,2440,110356,01,1,1,07,10,10,10,09,08,08,08,07,09,10,10,3,1,3,2,2,2,2,3,3,2,2,2,2,3,2,2,2,2,4,2,2,2,2,2,3,1,0,2,0,0,0,0,,11020000124401103560111,02
7,11,020,0001,2440,110356,02,1,1,07,07,07,07,07,09,07,07,07,09,07,07,3,2,2,2,2,3,2,3,3,3,3,2,2,3,3,2,3,2,4,2,2,2,1,2,0,1,0,2,3,0,0,0,,11020000124401103560211,04
7,11,020,0001,2440,110356,03,1,1,08,09,05,09,08,09,09,08,09,09,08,09,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,3,2,1,2,1,2,0,0,1,3,2,0,0,0,,11020000124401103560311,04
7,11,020,0001,2440,110356,04,1,2,08,08,07,10,10,10,08,07,07,08,09,07,3,2,3,2,2,2,2,3,3,2,3,2,2,5,2,1,2,4,4,4,1,1,1,4,0,0,3,1,2,0,0,0,,11020000124401103560412,02
7,11,020,0001,2440,110356,04,2,2,08,08,07,10,09,10,07,08,09,07,08,09,3,2,3,1,2,2,2,2,1,2,2,2,2,5,2,2,2,4,4,2,1,1,1,2,0,3,0,1,2,0,0,0,,11020000124401103560422,01
7,11,020,0001,2440,110356,05,1,1,07,05,09,08,10,07,06,09,10,09,08,09,1,1,3,1,3,3,3,1,1,1,3,3,3,1,2,2,2,2,4,2,2,2,4,4,0,2,3,0,1,0,0,0,,11020000124401103560511,07
7,11,020,0001,2510,110366,01,1,2,08,08,08,10,08,10,10,10,10,10,10,10,3,2,2,1,2,2,2,2,2,2,2,1,2,5,2,2,2,2,3,3,3,2,1,2,0,1,3,0,2,0,0,0,,11020000125101103660112,02
7,11,020,0001,2510,110366,01,2,2,08,10,07,10,10,10,08,09,09,10,10,08,1,1,2,1,1,1,1,2,1,2,2,1,2,1,1,3,1,3,3,2,1,1,1,2,0,1,2,0,3,0,0,0,,11020000125101103660122,01
7,11,020,0001,2510,110366,02,1,1,07,10,07,10,10,10,08,09,09,10,08,08,2,2,3,2,1,1,2,2,2,3,3,1,2,2,2,3,1,2,4,2,2,2,1,2,2,0,3,1,0,0,0,0,,11020000125101103660211,01
7,11,020,0001,2510,110366,03,1,1,04,09,04,08,09,05,08,08,08,07,09,08,2,3,3,1,2,1,2,2,2,1,3,2,1,1,1,2,1,1,4,3,1,1,1,3,0,1,0,2,3,0,0,0,,11020000125101103660311,01
7,11,020,0001,2510,110366,04,1,2,07,10,07,09,06,06,06,08,06,10,08,06,2,3,3,3,2,3,3,3,3,2,3,2,2,2,4,2,3,4,4,4,2,3,3,4,0,0,2,3,1,0,0,0,,11020000125101103660412,02
7,11,020,0001,2510,110366,04,2,2,07,10,07,10,07,07,07,08,08,10,10,10,2,2,3,1,1,1,1,2,1,2,2,1,2,2,2,3,1,3,4,2,1,1,2,3,0,3,0,2,1,0,0,0,,11020000125101103660422,01
7,11,020,0001,2510,110366,05,1,1,11,04,02,11,05,04,06,05,05,04,04,11,3,2,3,2,4,4,4,3,2,1,3,2,4,5,5,2,3,5,4,3,2,5,2,4,0,1,2,0,3,0,0,0,,11020000125101103660511,01
7,11,020,0001,2582,110246,01,1,2,05,08,01,03,03,06,02,04,04,07,09,10,3,2,3,2,4,4,2,3,2,1,2,1,4,4,2,2,2,3,4,3,1,3,2,5,0,0,1,2,3,0,0,0,,11020000125821102460112,01
7,11,020,0001,2582,110246,01,2,2,04,10,05,10,02,10,03,02,02,05,06,05,2,3,3,3,2,3,2,3,2,2,3,2,3,2,2,3,3,3,4,2,1,2,1,3,0,0,3,2,1,0,0,0,,11020000125821102460122,02
7,11,020,0001,2582,110246,02,1,1,05,06,06,10,07,08,04,09,08,10,09,04,3,3,3,3,3,1,1,1,3,1,2,2,2,3,3,1,1,3,4,2,2,2,1,4,0,2,0,1,3,0,0,0,,11020000125821102460211,02
7,11,020,0001,2582,110246,03,1,1,07,08,06,09,08,08,07,09,09,09,09,08,2,2,3,1,1,1,2,2,2,3,3,2,1,1,1,2,1,2,4,2,1,2,1,3,0,3,1,2,0,0,0,0,,11020000125821102460311,03
7,11,020,0001,2582,110246,04,1,1,05,09,04,08,03,02,03,07,08,09,07,06,3,2,3,3,2,2,3,3,2,2,3,1,3,5,5,4,2,3,4,2,1,2,1,3,0,2,0,1,3,0,0,0,,11020000125821102460411,03
7,11,020,0001,2582,110246,05,1,1,01,08,02,10,07,04,06,08,08,09,03,05,2,2,3,2,1,1,2,2,2,1,2,2,2,2,2,3,2,3,4,3,1,2,1,3,2,3,0,1,0,0,0,0,,11020000125821102460511,02
7,11,020,0001,2898,110170,01,1,1,06,07,06,05,08,06,07,06,06,05,07,07,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,4,3,2,2,1,2,0,0,1,2,3,0,0,0,,11020000128981101700111,01
7,11,020,0001,2898,110170,02,1,1,05,09,05,09,08,07,07,07,07,06,06,06,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,4,2,1,1,1,2,0,0,1,3,2,0,0,0,,11020000128981101700211,01
7,11,020,0001,2898,110170,03,1,1,06,08,08,09,09,09,07,09,09,08,09,06,2,2,3,2,2,2,2,3,2,3,3,2,2,2,2,2,2,2,4,2,1,2,2,4,0,3,2,1,0,0,0,0,,11020000128981101700311,02
7,11,020,0001,2898,110170,04,1,1,01,05,06,09,10,08,09,07,09,06,08,05,3,2,3,1,2,2,2,1,2,2,3,2,2,3,1,1,5,4,4,3,1,1,1,4,3,2,1,0,0,0,0,0,,11020000128981101700411,02
7,11,020,0001,2898,110170,05,1,1,06,10,05,08,03,07,04,08,08,10,01,01,2,3,3,1,1,1,1,2,2,1,3,2,2,2,2,3,2,4,4,3,1,2,2,4,2,1,3,0,0,0,0,0,,11020000128981101700511,01
7,11,020,0001,3133,110465,01,1,1,10,10,08,10,09,09,10,10,10,10,10,10,2,2,3,2,2,2,2,2,2,2,3,2,4,2,2,4,2,3,5,4,1,2,5,5,0,0,3,2,1,0,0,0,,11020000131331104650111,02
7,11,020,0001,3133,110465,02,1,1,07,06,08,10,10,07,09,10,10,10,10,07,3,2,2,1,1,1,1,2,1,3,3,2,2,2,2,2,1,1,4,3,1,2,1,4,0,0,2,0,3,0,0,0,no tienen aopyo por parte del gobierno,11020000131331104650211,02
