"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,1","DEGVIV,C,1","NUMPER,C,2","GASTOCO,C,1","NUMHOG,C,2","LLAVE,C,23","RESENT,C,2","NUMREN,C,2","FACTOR_PER,N,10,0"
2,04,002,0001,136A,040338,04,1,1,05,1,,040020001136A0403380411,01,03,4834
2,04,002,0001,136A,040338,05,1,1,07,1,,040020001136A0403380511,01,03,6179
2,04,002,0001,1497,040034,01,1,1,04,1,,04002000114970400340111,01,01,1678
2,04,002,0001,1497,040034,02,1,1,04,1,,04002000114970400340211,01,01,1874
2,04,002,0001,1497,040034,03,1,1,03,1,,04002000114970400340311,01,01,1601
2,04,002,0001,1497,040034,04,1,1,06,1,,04002000114970400340411,01,01,1969
2,04,002,0001,1497,040034,05,1,1,04,1,,04002000114970400340511,01,01,1353
2,04,002,0001,1552,040291,01,1,1,04,1,,04002000115520402910111,01,02,1937
2,04,002,0001,1552,040291,02,1,1,03,1,,04002000115520402910211,01,01,2042
2,04,002,0001,1552,040291,03,1,1,04,1,,04002000115520402910311,01,01,2469
2,04,002,0001,1552,040291,04,1,1,04,1,,04002000115520402910411,01,02,1872
2,04,002,0001,1552,040291,05,1,1,06,1,,04002000115520402910511,01,01,2631
2,04,002,0001,1567,040205,01,1,1,04,1,,04002000115670402050111,01,01,2812
2,04,002,0001,1567,040205,02,1,1,05,1,,04002000115670402050211,01,03,2949
2,04,002,0001,1567,040205,03,1,1,03,1,,04002000115670402050311,01,02,2483
2,04,002,0001,1567,040205,05,1,1,03,1,,04002000115670402050511,01,03,2786
2,04,002,0001,1641,040127,01,1,1,02,1,,04002000116410401270111,01,01,1617
2,04,002,0001,1641,040127,02,1,1,04,1,,04002000116410401270211,01,01,2023
2,04,002,0001,1641,040127,03,1,1,06,1,,04002000116410401270311,01,02,2389
2,04,002,0001,1641,040127,04,1,1,03,1,,04002000116410401270411,01,01,991
2,04,002,0001,1641,040127,05,1,1,03,1,,04002000116410401270511,01,02,2370
2,04,002,0001,1694,040257,01,1,1,02,1,,04002000116940402570111,01,02,1620
2,04,002,0001,1694,040257,02,1,1,02,1,,04002000116940402570211,01,01,2040
2,04,002,0001,1694,040257,03,1,1,04,1,,04002000116940402570311,01,02,2388
2,04,002,0001,1694,040257,04,1,1,04,1,,04002000116940402570411,01,01,957
2,04,002,0001,1694,040257,05,1,1,06,1,,04002000116940402570511,01,04,2198
2,04,002,0001,1707,040213,01,1,1,02,1,,04002000117070402130111,01,01,1074
2,04,002,0001,1707,040213,02,1,1,03,1,,04002000117070402130211,01,02,1459
2,04,002,0001,1707,040213,03,1,1,06,1,,04002000117070402130311,01,01,2463
2,04,002,0001,1707,040213,04,1,1,05,1,,04002000117070402130411,01,01,2787
2,04,002,0001,1745,040232,01,1,1,03,1,,04002000117450402320111,01,02,2066
2,04,002,0001,1745,040232,02,1,1,06,1,,04002000117450402320211,01,03,3565
2,04,002,0001,1745,040232,03,1,1,04,1,,04002000117450402320311,01,01,1877
2,04,002,0001,1745,040232,04,1,1,05,1,,04002000117450402320411,01,02,2545
2,04,002,0001,1745,040232,05,1,1,04,1,,04002000117450402320511,01,02,1675
2,04,002,0001,1745,040252,01,1,1,05,1,,04002000117450402520111,01,04,3444
2,04,002,0001,1745,040252,02,1,1,02,1,,04002000117450402520211,01,01,2223
2,04,002,0001,1745,040252,03,1,1,03,1,,04002000117450402520311,01,02,2044
2,04,002,0001,1745,040252,04,1,1,03,1,,04002000117450402520411,01,01,1300
2,05,030,0001,0197,050406,01,1,1,05,1,,05030000101970504060111,01,02,14206
2,05,030,0001,0197,050406,02,1,1,04,1,,05030000101970504060211,01,02,12046
2,05,030,0001,0197,050406,03,1,1,05,1,,05030000101970504060311,01,01,24825
2,05,030,0001,0197,050406,04,1,1,03,1,,05030000101970504060411,01,03,11950
2,05,030,0001,0197,050406,05,1,2,11,2,02,05030000101970504060512,01,03,17781
2,05,030,0001,0197,050406,05,2,2,,,,05030000101970504060522,01,01,18299
2,05,030,0001,0290,050171,02,1,1,03,1,,05030000102900501710211,01,02,7375
2,05,030,0001,0290,050171,03,1,1,07,1,,05030000102900501710311,01,02,15044
2,05,030,0001,0290,050171,04,1,1,02,1,,05030000102900501710411,01,01,4008
2,05,030,0001,0290,050171,05,1,1,02,1,,05030000102900501710511,01,02,8619
2,05,030,0001,0356,050349,01,1,1,03,1,,05030000103560503490111,01,03,12846
2,05,030,0001,0356,050349,02,1,1,03,1,,05030000103560503490211,01,01,11090
2,05,030,0001,0356,050349,03,1,1,07,1,,05030000103560503490311,01,01,26772
2,05,030,0001,0356,050349,04,1,1,06,1,,05030000103560503490411,01,02,21817
2,05,030,0001,0356,050349,05,1,1,05,1,,05030000103560503490511,01,01,14199
2,05,030,0001,0394,050143,01,1,2,05,2,02,05030000103940501430112,01,02,8914
2,05,030,0001,0394,050143,01,2,2,,,,05030000103940501430122,01,01,8060
2,05,030,0001,0394,050143,02,1,1,02,1,,05030000103940501430211,01,02,8718
2,05,030,0001,0394,050143,03,1,1,05,1,,05030000103940501430311,01,03,27914
2,05,030,0001,0394,050143,05,1,1,01,1,,05030000103940501430511,01,01,5290
2,05,030,0001,159A,050229,01,1,1,05,1,,050300001159A0502290111,01,01,19852
2,05,030,0001,159A,050229,03,1,1,07,1,,050300001159A0502290311,01,01,13653
2,05,030,0001,159A,050229,04,1,1,02,1,,050300001159A0502290411,01,01,12707
2,05,030,0001,159A,050229,05,1,2,12,2,02,050300001159A0502290512,01,02,16280
2,05,030,0001,159A,050229,05,2,2,,,,050300001159A0502290522,01,02,9896
2,05,030,0001,1937,050016,01,1,1,04,1,,05030000119370500160111,01,01,15152
2,05,030,0001,1937,050016,02,1,1,03,1,,05030000119370500160211,01,01,10495
2,05,030,0001,1937,050016,03,1,1,03,1,,05030000119370500160311,01,02,14871
2,05,030,0001,1937,050016,04,1,1,03,1,,05030000119370500160411,01,01,15112
2,05,030,0001,1937,050016,05,1,1,04,1,,05030000119370500160511,01,01,17291
2,05,030,0001,198A,050188,01,1,1,03,1,,050300001198A0501880111,01,02,8207
2,05,030,0001,198A,050188,02,1,1,01,1,,050300001198A0501880211,01,01,4417
2,05,030,0001,198A,050188,03,1,1,05,1,,050300001198A0501880311,01,02,10232
2,05,030,0001,198A,050188,04,1,1,05,1,,050300001198A0501880411,01,02,9233
2,05,030,0001,2028,050414,01,1,1,08,1,,05030000120280504140111,01,02,16731
2,05,030,0001,2028,050414,02,1,1,03,1,,05030000120280504140211,01,01,7546
2,05,030,0001,2028,050414,03,1,1,04,1,,05030000120280504140311,01,04,16743
2,05,030,0001,2028,050414,04,1,1,01,1,,05030000120280504140411,01,01,7306
2,05,030,0001,2028,050414,05,1,1,05,1,,05030000120280504140511,01,02,12569
2,05,030,0001,2174,050115,01,1,1,06,1,,05030000121740501150111,01,01,23885
2,05,030,0001,2174,050115,02,1,1,04,1,,05030000121740501150211,01,02,11814
2,05,030,0001,2174,050115,03,1,1,03,1,,05030000121740501150311,01,02,13635
2,05,030,0001,2174,050115,04,1,1,06,1,,05030000121740501150411,01,02,17838
2,05,030,0001,2174,050115,05,1,1,04,1,,05030000121740501150511,01,01,12996
2,05,030,0001,2282,050127,02,1,1,03,1,,05030000122820501270211,01,02,18107
2,05,030,0001,2282,050127,03,1,1,03,1,,05030000122820501270311,01,02,15550
2,05,030,0001,2282,050127,04,1,1,03,1,,05030000122820501270411,01,03,20489
2,05,030,0001,2437,050148,01,1,1,04,1,,05030000124370501480111,01,04,22967
2,05,030,0001,2437,050148,02,1,1,04,1,,05030000124370501480211,01,01,12857
2,05,030,0001,2437,050148,03,1,1,07,1,,05030000124370501480311,01,03,17666
2,05,030,0001,2437,050148,04,1,1,03,1,,05030000124370501480411,01,02,9825
2,05,030,0001,2437,050148,05,1,1,01,1,,05030000124370501480511,01,01,6475
2,05,030,0001,2687,050064,01,1,1,05,1,,05030000126870500640111,01,01,14728
2,05,030,0001,2687,050064,02,1,1,02,1,,05030000126870500640211,01,01,8058
2,05,030,0001,2687,050064,03,1,1,01,1,,05030000126870500640311,01,01,5282
2,05,030,0001,2687,050064,04,1,1,05,1,,05030000126870500640411,01,02,12427
2,05,030,0001,2687,050064,05,1,1,04,1,,05030000126870500640511,01,01,5800
2,05,030,0001,2691,050059,01,1,1,01,1,,05030000126910500590111,01,01,6060
2,05,030,0001,2691,050059,03,1,1,05,1,,05030000126910500590311,01,04,19084
2,05,030,0001,2691,050059,04,1,1,04,1,,05030000126910500590411,01,01,6378
2,05,030,0001,2691,050059,05,1,1,04,1,,05030000126910500590511,01,01,6771
2,05,030,0001,2827,050109,01,1,1,03,1,,05030000128270501090111,01,03,10202
2,05,030,0001,2827,050109,02,1,1,03,1,,05030000128270501090211,01,03,12110
2,05,030,0001,2827,050109,03,1,1,05,1,,05030000128270501090311,01,02,11889
2,05,030,0001,2827,050109,04,1,1,05,1,,05030000128270501090411,01,03,13419
2,05,030,0001,2827,050109,05,1,1,01,1,,05030000128270501090511,01,01,5081
2,05,030,0001,426A,050405,01,1,1,05,1,,050300001426A0504050111,01,02,13150
2,05,030,0001,426A,050405,02,1,1,05,1,,050300001426A0504050211,01,03,14471
2,05,030,0001,426A,050405,03,1,1,02,1,,050300001426A0504050311,01,01,5980
2,05,030,0001,426A,050405,05,1,1,09,1,,050300001426A0504050511,01,02,26779
2,05,030,0001,440A,050117,01,1,1,04,1,,050300001440A0501170111,01,02,12321
2,05,030,0001,440A,050117,02,1,1,03,1,,050300001440A0501170211,01,02,17096
2,05,030,0001,440A,050117,03,1,1,06,1,,050300001440A0501170311,01,01,16474
2,05,030,0001,440A,050117,04,1,1,04,1,,050300001440A0501170411,01,02,13627
2,05,030,0001,440A,050117,05,1,1,09,1,,050300001440A0501170511,01,01,28082
2,05,030,0001,4433,050384,01,1,1,02,1,,05030000144330503840111,01,01,8531
2,05,030,0001,4433,050384,02,1,1,01,1,,05030000144330503840211,01,01,12075
2,05,030,0001,4433,050384,03,1,1,05,1,,05030000144330503840311,01,01,21152
2,05,030,0001,4433,050384,04,1,1,04,1,,05030000144330503840411,01,01,19838
2,05,030,0001,4433,050384,05,1,1,05,1,,05030000144330503840511,01,02,27130
2,05,030,0001,4433,050399,01,1,1,05,1,,05030000144330503990111,01,01,1337
2,05,030,0001,4433,050399,02,1,1,05,1,,05030000144330503990211,01,02,994
2,05,030,0001,4433,050399,03,1,1,04,1,,05030000144330503990311,01,01,864
2,05,030,0001,4433,050399,04,1,1,05,1,,05030000144330503990411,01,02,1495
2,05,030,0001,4433,050399,05,1,1,04,1,,05030000144330503990511,01,01,1138
2,05,030,0001,4537,050234,01,1,1,05,1,,05030000145370502340111,01,03,1072
2,05,030,0001,4537,050234,02,1,1,03,1,,05030000145370502340211,01,01,880
2,05,030,0001,4537,050234,03,1,1,06,1,,05030000145370502340311,01,02,1240
2,05,030,0001,4537,050234,04,1,1,04,1,,05030000145370502340411,01,01,1029
2,05,030,0001,4537,050234,05,1,1,05,1,,05030000145370502340511,01,02,1285
2,05,030,0001,4645,050319,01,1,1,05,1,,05030000146450503190111,01,01,20530
2,05,030,0001,4645,050319,03,1,1,06,1,,05030000146450503190311,01,01,24758
2,05,030,0001,4645,050319,04,1,1,05,1,,05030000146450503190411,01,04,19514
2,06,002,0001,0093,060022,01,1,1,01,1,,06002000100930600220111,01,01,1310
2,06,002,0001,0093,060022,02,1,1,05,1,,06002000100930600220211,01,04,2646
2,06,002,0001,0093,060022,03,1,1,09,1,,06002000100930600220311,01,04,3113
2,06,002,0001,0093,060022,04,1,1,03,1,,06002000100930600220411,01,02,2513
2,06,002,0001,0093,060022,05,1,1,05,1,,06002000100930600220511,01,01,2257
2,06,002,0001,0290,060297,01,1,1,05,1,,06002000102900602970111,01,02,3952
2,06,002,0001,0290,060297,02,1,1,04,1,,06002000102900602970211,01,02,3337
2,06,002,0001,0290,060297,03,1,1,05,1,,06002000102900602970311,01,01,3211
2,06,002,0001,0290,060297,04,1,1,02,1,,06002000102900602970411,01,01,2277
2,06,002,0001,0290,060297,05,1,1,03,1,,06002000102900602970511,01,02,2613
2,06,002,0001,0337,060285,01,1,1,02,1,,06002000103370602850111,01,01,2087
2,06,002,0001,0337,060285,02,1,1,04,1,,06002000103370602850211,01,01,4751
2,06,002,0001,0337,060285,04,1,1,01,1,,06002000103370602850411,01,01,1820
2,06,002,0001,0394,060133,01,1,1,06,1,,06002000103940601330111,01,01,4293
2,06,002,0001,0394,060133,02,1,1,04,1,,06002000103940601330211,01,04,3978
2,06,002,0001,0394,060133,03,1,1,04,1,,06002000103940601330311,01,01,1719
2,06,002,0001,0394,060133,04,1,1,04,1,,06002000103940601330411,01,02,3382
2,06,002,0001,0394,060133,05,1,1,02,1,,06002000103940601330511,01,01,2842
2,06,002,0001,0568,060095,01,1,1,05,1,,06002000105680600950111,01,02,4344
2,06,002,0001,0568,060095,02,1,1,02,1,,06002000105680600950211,01,02,2861
2,06,002,0001,0568,060095,03,1,1,02,1,,06002000105680600950311,01,02,3609
2,06,002,0001,0568,060095,04,1,1,04,1,,06002000105680600950411,01,01,3761
2,06,002,0001,0568,060095,05,1,1,03,1,,06002000105680600950511,01,01,3563
2,06,002,0001,0712,060121,01,1,1,01,1,,06002000107120601210111,01,01,1107
2,06,002,0001,0712,060121,02,1,1,01,1,,06002000107120601210211,01,01,879
2,06,002,0001,0712,060121,03,1,1,06,1,,06002000107120601210311,01,01,2346
2,06,002,0001,0712,060121,04,1,1,02,1,,06002000107120601210411,01,01,1899
2,06,002,0001,0712,060121,05,1,1,05,1,,06002000107120601210511,01,01,3239
2,06,002,0001,0765,060033,01,1,1,04,1,,06002000107650600330111,01,02,3079
2,06,002,0001,0765,060033,02,1,1,02,1,,06002000107650600330211,01,01,2194
2,06,002,0001,0765,060033,03,1,1,05,1,,06002000107650600330311,01,02,2331
2,06,002,0001,0765,060033,05,1,1,01,1,,06002000107650600330511,01,01,1271
2,06,002,0001,077A,060071,01,1,1,01,1,,060020001077A0600710111,01,01,890
2,06,002,0001,077A,060071,02,1,1,04,1,,060020001077A0600710211,01,03,2505
2,06,002,0001,077A,060071,03,1,1,04,1,,060020001077A0600710311,01,01,2972
2,06,002,0001,077A,060071,04,1,1,03,1,,060020001077A0600710411,01,02,2664
2,06,002,0001,077A,060071,05,1,1,04,1,,060020001077A0600710511,01,01,1290
2,06,002,0001,084A,060032,01,1,1,01,1,,060020001084A0600320111,01,01,2063
2,06,002,0001,084A,060032,02,1,1,02,1,,060020001084A0600320211,01,01,3539
2,06,002,0001,084A,060032,03,1,1,02,1,,060020001084A0600320311,01,02,3024
2,06,002,0001,084A,060032,04,1,1,05,1,,060020001084A0600320411,01,01,3667
2,06,002,0001,084A,060032,05,1,1,03,1,,060020001084A0600320511,01,01,1832
2,06,002,0001,0869,060070,01,1,1,04,1,,06002000108690600700111,01,01,2478
2,06,002,0001,0869,060070,02,1,1,04,1,,06002000108690600700211,01,02,2939
2,06,002,0001,0869,060070,03,1,1,02,1,,06002000108690600700311,01,01,1000
2,06,002,0001,0869,060070,04,1,1,03,1,,06002000108690600700411,01,02,2290
2,06,002,0001,0869,060070,05,1,1,02,1,,06002000108690600700511,01,01,1409
2,06,002,0001,0905,060034,01,1,1,01,1,,06002000109050600340111,01,01,1215
2,06,002,0001,0905,060034,02,1,1,03,1,,06002000109050600340211,01,01,2083
2,06,002,0001,0905,060034,03,1,1,01,1,,06002000109050600340311,01,01,1332
2,06,002,0001,0905,060034,04,1,1,03,1,,06002000109050600340411,01,02,2017
2,06,002,0001,0977,060215,01,1,1,04,1,,06002000109770602150111,01,02,2945
2,06,002,0001,0977,060215,02,1,1,04,1,,06002000109770602150211,01,02,4053
2,06,002,0001,0977,060215,03,1,1,04,1,,06002000109770602150311,01,02,4172
2,06,002,0001,0977,060215,04,1,1,05,1,,06002000109770602150411,01,02,3758
2,06,010,0001,0150,060220,01,1,1,01,1,,06010000101500602200111,01,01,1053
2,06,010,0001,0150,060220,02,1,1,02,1,,06010000101500602200211,01,01,1048
2,06,010,0001,0150,060220,03,1,1,02,1,,06010000101500602200311,01,02,1691
2,06,010,0001,0150,060220,04,1,1,02,1,,06010000101500602200411,01,01,2469
2,06,010,0001,0150,060220,05,1,1,05,1,,06010000101500602200511,01,02,2191
2,06,010,0001,0201,060296,01,1,1,04,1,,06010000102010602960111,01,01,3150
2,06,010,0001,0201,060296,02,1,1,03,1,,06010000102010602960211,01,02,2420
2,06,010,0001,0201,060296,03,1,1,04,1,,06010000102010602960311,01,02,2984
2,06,010,0001,0201,060296,04,1,1,04,1,,06010000102010602960411,01,01,2227
2,06,010,0001,0201,060296,05,1,1,05,1,,06010000102010602960511,01,02,3569
2,06,010,0001,0216,060275,01,1,1,05,1,,06010000102160602750111,01,02,2186
2,06,010,0001,0216,060275,02,1,1,03,1,,06010000102160602750211,01,01,1830
2,06,010,0001,0216,060275,03,1,1,03,1,,06010000102160602750311,01,01,2090
2,06,010,0001,0216,060275,04,1,1,04,1,,06010000102160602750411,01,02,2118
2,06,010,0001,0216,060275,05,1,1,02,1,,06010000102160602750511,01,01,2180
2,06,010,0001,0269,060167,01,1,1,02,1,,06010000102690601670111,01,02,1859
2,06,010,0001,0269,060167,02,1,1,07,1,,06010000102690601670211,01,02,3652
2,06,010,0001,0269,060167,03,1,1,05,1,,06010000102690601670311,01,01,3480
2,06,010,0001,0269,060167,04,1,1,05,1,,06010000102690601670411,01,01,2556
2,06,010,0001,0269,060167,05,1,1,04,1,,06010000102690601670511,01,04,2235
2,06,010,0001,0324,060138,01,1,1,05,1,,06010000103240601380111,01,02,2320
2,06,010,0001,0324,060138,02,1,1,02,1,,06010000103240601380211,01,02,1929
2,06,010,0001,0324,060138,03,1,1,02,1,,06010000103240601380311,01,01,1555
2,06,010,0001,0324,060138,04,1,1,04,1,,06010000103240601380411,01,02,2177
2,06,010,0001,0324,060138,05,1,1,01,1,,06010000103240601380511,01,01,958
2,06,010,0001,0339,060188,01,1,1,05,1,,06010000103390601880111,01,01,2610
2,06,010,0001,0339,060188,02,1,1,01,1,,06010000103390601880211,01,01,820
2,06,010,0001,0339,060188,03,1,1,03,1,,06010000103390601880311,01,01,2440
2,06,010,0001,0339,060188,04,1,1,03,1,,06010000103390601880411,01,02,1980
2,06,010,0001,0339,060188,05,1,1,06,1,,06010000103390601880511,01,04,3788
2,06,010,0001,0343,060123,01,1,1,05,1,,06010000103430601230111,01,02,3473
2,06,010,0001,0343,060123,02,1,1,02,1,,06010000103430601230211,01,01,1180
2,06,010,0001,0343,060123,03,1,1,04,1,,06010000103430601230311,01,02,2326
2,06,010,0001,0343,060123,04,1,2,05,2,02,06010000103430601230412,01,02,2068
2,06,010,0001,0343,060123,04,2,2,,,,06010000103430601230422,01,02,1580
2,06,010,0001,0343,060123,05,1,1,04,1,,06010000103430601230511,01,02,3082
2,06,010,0001,0362,060388,01,1,1,04,1,,06010000103620603880111,01,01,3248
2,06,010,0001,0362,060388,02,1,1,06,1,,06010000103620603880211,01,01,3873
2,06,010,0001,0362,060388,03,1,1,04,1,,06010000103620603880311,01,02,2858
2,06,010,0001,0362,060388,04,1,1,01,1,,06010000103620603880411,01,01,1536
2,06,010,0001,0362,060388,05,1,1,03,1,,06010000103620603880511,01,01,1343
2,07,101,0001,0522,070411,01,1,1,06,1,,07101000105220704110111,01,02,2290
2,07,101,0001,0522,070411,02,1,1,04,1,,07101000105220704110211,01,02,2168
2,07,101,0001,0522,070411,03,1,1,05,1,,07101000105220704110311,01,01,2101
2,07,101,0001,0522,070411,05,1,1,05,1,,07101000105220704110511,01,02,2605
2,07,101,0001,058A,070383,01,1,1,06,1,,071010001058A0703830111,01,01,10248
2,07,101,0001,058A,070383,02,1,1,04,1,,071010001058A0703830211,01,01,6252
2,07,101,0001,058A,070383,03,1,1,05,1,,071010001058A0703830311,01,01,11323
2,07,101,0001,058A,070383,04,1,1,04,1,,071010001058A0703830411,01,01,7476
2,07,101,0001,058A,070383,05,1,1,03,1,,071010001058A0703830511,01,01,6437
2,07,101,0001,0626,070134,01,1,1,04,1,,07101000106260701340111,01,04,12474
2,07,101,0001,0626,070134,02,1,1,04,1,,07101000106260701340211,01,03,11628
2,07,101,0001,0626,070134,03,1,1,03,1,,07101000106260701340311,01,01,10903
2,07,101,0001,0626,070134,04,1,3,10,2,03,07101000106260701340413,01,02,15004
2,07,101,0001,0626,070134,05,1,1,02,1,,07101000106260701340511,01,01,4246
2,07,101,0001,0630,070369,01,1,1,05,1,,07101000106300703690111,01,01,7006
2,07,101,0001,0630,070369,02,1,1,04,1,,07101000106300703690211,01,01,10332
2,07,101,0001,0630,070369,03,1,1,08,1,,07101000106300703690311,01,04,9434
2,07,101,0001,0630,070369,04,1,1,04,1,,07101000106300703690411,01,02,10388
2,07,101,0001,0630,070369,05,1,1,03,1,,07101000106300703690511,01,01,6191
2,07,101,0001,065A,070305,01,1,1,05,1,,071010001065A0703050111,01,02,9220
2,07,101,0001,065A,070305,02,1,1,01,1,,071010001065A0703050211,01,01,1879
2,07,101,0001,065A,070305,03,1,1,01,1,,071010001065A0703050311,01,01,2587
2,07,101,0001,065A,070305,04,1,1,07,1,,071010001065A0703050411,01,01,10669
2,07,101,0001,0857,070176,01,1,1,04,1,,07101000108570701760111,01,02,5656
2,07,101,0001,0857,070176,02,1,1,02,1,,07101000108570701760211,01,02,4757
2,07,101,0001,0857,070176,03,1,1,03,1,,07101000108570701760311,01,01,2938
2,07,101,0001,0857,070176,04,1,1,05,1,,07101000108570701760411,01,04,8355
2,07,101,0001,0857,070176,05,1,1,04,1,,07101000108570701760511,01,02,4289
2,07,101,0001,0857,070312,01,1,1,04,1,,07101000108570703120111,01,01,8596
2,07,101,0001,0857,070312,02,1,1,06,1,,07101000108570703120211,01,02,8522
2,07,101,0001,0857,070312,03,1,1,04,1,,07101000108570703120311,01,04,6235
2,07,101,0001,0857,070312,04,1,1,03,1,,07101000108570703120411,01,01,8706
2,07,101,0001,0857,070312,05,1,1,06,1,,07101000108570703120511,01,01,10307
2,07,101,0001,0927,070144,01,1,1,02,1,,07101000109270701440111,01,01,5241
2,07,101,0001,0927,070144,02,1,1,04,1,,07101000109270701440211,01,03,9569
2,07,101,0001,0927,070144,03,1,1,06,1,,07101000109270701440311,01,04,10862
2,07,101,0001,0927,070144,04,1,1,02,1,,07101000109270701440411,01,01,5165
2,07,101,0001,0927,070144,05,1,1,01,1,,07101000109270701440511,01,01,2723
2,07,101,0001,0950,070180,02,1,1,03,1,,07101000109500701800211,01,01,6135
2,07,101,0001,0950,070180,03,1,1,02,1,,07101000109500701800311,01,01,5174
2,07,101,0001,0950,070180,04,1,1,05,1,,07101000109500701800411,01,02,11366
2,07,101,0001,0950,070180,05,1,1,06,1,,07101000109500701800511,01,04,8936
2,07,101,0001,1037,070304,01,1,1,05,1,,07101000110370703040111,01,02,7275
2,07,101,0001,1037,070304,02,1,1,04,1,,07101000110370703040211,01,01,6576
2,07,101,0001,1037,070304,04,1,1,03,1,,07101000110370703040411,01,01,5049
2,07,101,0001,1291,070100,01,1,1,04,1,,07101000112910701000111,01,04,11756
2,07,101,0001,1291,070100,02,1,1,06,1,,07101000112910701000211,01,05,12209
2,07,101,0001,1291,070100,03,1,1,04,1,,07101000112910701000311,01,01,9403
