"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,1","DEGVIV,C,1","RADIO,C,1","PERYREV,C,1","REVCIEN,C,1","INTERNET,C,1","TELEVI,C,1","ESCYUNI,C,1","TODASIMP,C,1","INGESIMP,C,1","NOSABE,C,1","HRSTVSEM,C,3","NOTITV,C,3","CYTTV,C,3","HRSRADIO,C,3","NOTIRA,C,3","CYTRA,C,3","LEEPERI,C,1","LEEART,C,3","ARTNOTI,C,3","ARTCYT,C,3","LEEREVI,C,2","ARTIREVI,C,3","ARTCNOTI,C,3","ARTCYTEC,C,3","REVISTA1,C,30","REVISTA2,C,30","REVISTA3,C,30","ACCOMPU,C,1","LUGAR1,C,2","LUGAR2,C,2","ESPE,C,30","CINTERN,C,1","ACCINTER,C,1","HORASEM,C,2","ARTEYHUM,C,1","SOCYCUL,C,1","CONVERTR,C,1","INSTGOB,C,1","CIENCIA,C,1","DEPOR,C,1","ECOYFIN,C,1","ENTRETE,C,1","TECNOL,C,1","NOTIAC,C,1","EDUCA,C,1","SERVSREF,C,1","COMENLIN,C,1","EMAIL,C,1","MEDICINA,C,1","OTROS,C,1","MUSDARTE,C,1","ZOO,C,1","BIBLIOPUB,C,1","MUSDCYT,C,1","PLANETA,C,1","EXPOCYT,C,1","SEMNACYT,C,1","APRENDER,C,2","ESINTE,C,2","ACOMALGUN,C,2","ESDIVERT,C,2","CASUALIDAD,C,2","GUSTO,C,2","POREXH,C,2","NADAQH,C,2","CERCADCA,C,2","OTRA,C,2","ESPECI,C,15","FALDTIM,C,1","ESTALEJOS,C,1","PRECDENTRA,C,1","NOSEUB,C,1","NOHAYINT,C,1","MUSCOMP,C,1","NOESTAPLA,C,1","OTRAS,C,1","ESPECIF,C,15","MUCHPCYT,C,1","DESCYTNE,C,1","POCOCIP,C,1","PRECYTENTV,C,1","MDCLEO,C,1","LLAVE,C,23","NUMREN,C,2"
6,01,001,0001,2668,010326,01,2,2,3,4,6,5,2,1,0,0,0,024,001,000,014,001,000,1,003,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,1,1,1,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,3,2,3,2,3,01001000126680103260122,02
6,01,001,0001,2668,010326,02,1,1,4,5,6,3,2,1,0,0,0,000,000,000,003,001,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,2,5,2,5,5,01001000126680103260211,01
6,01,001,0001,2668,010326,03,1,1,6,5,3,1,2,4,0,0,0,015,003,001,040,002,000,1,001,001,000,00,000,000,000,,,,1, 1, 4,,1,1,05,2,1,1,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,00,00,03,00,00,00,00,00,00,00,,,,,,,,,,,3,3,3,2,2,01001000126680103260311,03
6,01,001,0001,2668,010326,04,1,1,1,6,5,3,2,4,0,0,0,003,001,000,005,005,000,0,000,000,000,01,002,001,000,DIA 7,SALUD,,1, 2, 0,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,4,3,2,2,2,01001000126680103260411,01
6,01,001,0001,2668,010326,05,1,1,3,4,5,6,2,1,0,0,0,007,000,000,014,014,000,0,000,000,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,0,0,0,8,POR CANSANCIO,2,2,2,2,3,01001000126680103260511,01
6,01,001,0001,2719,010074,01,1,1,5,6,3,4,1,2,0,0,0,004,002,001,000,000,000,0,000,000,000,00,000,000,000,,,,1, 1, 2,,1,1,04,1,1,2,1,2,2,2,2,1,2,1,1,2,1,1,2,1,1,1,2,2,1,2,,,,,,,,,,,,0,0,0,0,0,0,0,8,HA IDO MUCHAS V,3,3,3,2,2,01001000127190100740111,02
6,01,001,0001,2719,010074,02,1,1,2,3,4,5,1,6,0,0,0,048,020,003,002,001,000,2,008,003,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,1,1,2,2,2,1,2,,,,,,,,,,,,0,0,0,4,0,0,0,0,,3,3,2,2,2,01001000127190100740211,01
6,01,001,0001,2719,010074,03,1,1,5,4,6,1,3,2,0,0,0,030,020,005,000,000,000,4,016,010,000,00,000,000,000,,,,1, 1, 4,,1,1,56,2,1,2,1,2,2,1,1,2,1,1,1,2,1,1,2,2,1,2,1,2,2,2,00,00,03,00,00,00,00,00,00,00,,,,,,,,,,,4,2,1,2,2,01001000127190100740311,02
6,01,001,0001,2719,010074,04,1,1,6,4,5,1,3,2,0,0,0,007,007,000,000,000,000,2,008,002,003,00,000,000,000,,,,2,,,,1,1,01,2,2,2,2,2,1,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,1,2,,,,,,,,,,,,0,0,0,0,0,0,7,0,,3,3,3,2,2,01001000127190100740411,01
6,01,001,0001,2719,010196,01,1,1,2,3,4,6,1,5,0,0,0,014,000,005,000,000,000,7,021,004,000,00,000,000,000,,,,1,10, 0,NO LA SABE USAR,1,2,,,,,,,,,,,,,,,,,,1,1,1,2,2,2,2,,,,,,,,,,,,0,0,0,4,0,0,7,0,,4,2,3,3,2,01001000127190101960111,02
6,01,001,0001,2719,010196,03,1,1,5,4,3,2,1,6,0,0,0,017,007,010,040,012,000,7,060,040,005,01,010,005,005,MUY INTERESANTE,,,1, 2, 0,,1,1,06,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,2,00,02,00,00,00,06,00,00,00,00,,,,,,,,,,,4,2,2,3,3,01001000127190101960311,01
6,01,001,0001,2719,010196,04,1,1,6,5,4,1,3,2,0,0,0,003,003,000,015,005,000,2,005,003,002,03,003,001,002,NATIONAL GEOGRAPHIC,MUY INTERESANTE,SOBRE ECONOMIA,1, 3, 5,,1,1,06,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,1,00,02,00,00,00,00,07,00,00,00,,,,,,,,,,,3,2,3,2,2,01001000127190101960411,03
6,01,001,0001,2719,010196,05,1,1,1,6,3,5,2,4,0,0,0,005,002,000,014,002,000,0,000,000,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,00,00,03,00,00,00,00,00,00,00,,,,,,,,,,,3,2,2,4,4,01001000127190101960511,02
6,01,001,0001,2795,010047,01,1,1,1,5,3,6,2,4,0,0,0,007,004,002,020,010,003,0,000,000,000,15,003,000,003,SELECCIONES,CIENCIA Y TECNOLOGIA,OTRAS,2,,,,1,2,,,,,,,,,,,,,,,,,,2,1,1,2,1,2,2,,,,,,,,,,,,0,0,0,4,0,0,0,0,,3,3,2,3,2,01001000127950100470111,01
6,01,001,0001,2795,010047,02,1,1,6,4,2,3,5,1,0,0,0,014,005,000,015,005,000,0,000,000,000,02,005,002,001,NO SE ACUERDA,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,1,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,2,3,2,2,01001000127950100470211,01
6,01,001,0001,2795,010047,04,1,1,5,4,6,3,2,1,0,0,0,010,000,000,028,002,000,1,001,001,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,,,,,,,,,,,,0,0,0,4,0,0,0,0,,3,3,3,2,3,01001000127950100470411,01
6,01,001,0001,2795,010047,05,1,2,1,3,5,6,2,4,0,0,0,012,006,000,006,006,000,1,001,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,5,5,5,2,4,01001000127950100470512,01
6,01,001,0001,2795,010047,05,2,2,6,4,2,3,5,1,0,0,0,000,000,000,007,001,000,1,020,000,000,00,000,000,000,,,,1, 2, 0,,1,2,,,,,,,,,,,,,,,,,,1,2,1,2,1,1,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,3,1,3,2,3,01001000127950100470522,01
6,02,004,0001,0511,020127,01,1,1,1,6,5,4,2,3,0,0,0,030,010,000,000,000,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,2,5,3,3,2,02004000105110201270111,01
6,02,004,0001,0511,020127,02,1,1,0,0,0,0,0,0,0,0,9,007,004,000,000,000,000,0,,,,00,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,5,5,5,2,3,02004000105110201270211,01
6,02,004,0001,0511,020127,03,1,1,3,4,6,5,2,1,0,0,0,010,005,000,002,000,000,0,000,000,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,1,2,1,2,2,2,2,,,,,,,,,,,,0,0,0,4,0,0,0,0,,2,5,2,2,2,02004000105110201270311,02
6,02,004,0001,0511,020127,04,1,1,5,4,6,2,3,1,0,0,0,002,002,000,000,000,000,1,001,001,000,00,000,000,000,,,,1, 1, 2,,1,1,03,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,2,2,2,1,02004000105110201270411,01
6,02,004,0001,0511,020127,05,1,1,3,5,4,2,6,1,0,0,0,007,000,000,007,000,000,0,000,000,000,01,015,000,000,REVISTA MAESTRA PREESCOLAR,,,1, 4, 9,,1,1,02,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,5,2,5,2,3,02004000105110201270511,01
6,02,004,0001,0530,020239,01,1,1,5,6,4,2,3,1,0,0,0,014,010,002,003,002,000,3,090,030,000,00,000,000,000,,,,1, 1, 4,,1,1,01,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,,,,,,,,,,,,0,0,0,4,0,0,0,0,,2,3,3,2,2,02004000105300202390111,01
6,02,004,0001,0530,020239,02,1,1,2,5,6,3,1,4,0,0,0,015,006,009,020,007,000,7,005,004,001,06,008,007,001,proceso,selecciones,geomundo,1, 2,10,oficina,1,1,06,1,1,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,1,2,3,1,3,02004000105300202390211,01
6,02,004,0001,0530,020239,03,1,1,6,1,3,4,2,5,0,0,0,008,002,004,000,000,000,7,080,070,001,10,050,000,005,VANITY,VOGUE MODAS Y COCINA,VUELTA LITERATURA PSICOLOGA,1, 1, 2,,1,1,20,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,00,02,00,00,00,06,00,00,00,00,,,,,,,,,,,3,3,1,2,1,02004000105300202390311,01
6,02,004,0001,0530,020239,04,1,1,0,0,0,0,0,0,0,1,0,010,010,000,003,003,000,0,000,000,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,2,00,00,03,00,00,00,00,00,00,00,,,,,,,,,,,2,2,1,3,2,02004000105300202390411,01
6,02,004,0001,1346,020169,01,1,1,3,4,6,1,2,5,0,0,0,042,006,000,000,000,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,,,,,,,,,,,,0,0,0,0,0,0,0,8,NO SABE UBICACI,3,1,1,4,4,02004000113460201690111,02
6,02,004,0001,1346,020169,02,1,1,6,5,4,1,3,2,0,0,0,056,014,014,004,002,000,7,028,024,004,02,004,000,004,economia,proseso,national geografic,1, 1, 4,,1,1,14,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,2,00,02,00,00,00,00,00,00,00,00,,,,,,,,,,,3,3,2,2,3,02004000113460201690211,01
6,02,004,0001,1346,020169,03,1,1,0,0,0,0,0,0,1,0,0,007,001,002,040,000,000,0,000,000,000,00,000,000,000,,,,1, 1, 2,,1,1,05,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,2,2,2,2,1,2,2,,,,,,,,,,,,0,0,0,4,0,0,0,0,,3,3,4,2,2,02004000113460201690311,01
6,02,004,0001,1346,020169,04,1,1,0,0,0,0,0,0,1,0,0,030,015,000,010,000,000,0,000,000,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,3,0,0,0,0,0,,5,2,3,2,2,02004000113460201690411,02
6,02,004,0001,1346,020169,05,1,1,4,5,2,1,3,6,0,0,0,003,003,000,000,000,000,2,001,001,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,1,1,1,1,1,02004000113460201690511,03
6,02,004,0001,144A,020340,01,1,1,5,4,3,1,2,6,0,0,0,006,004,000,007,000,000,4,014,012,000,03,012,008,002,JOSE MARTPERIODENTALOG,JOVITAL OF ORAL NEX IMPLANTES,T.V. NOTAS,1, 1, 2,,1,1,30,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,4,2,3,3,4,020040001144A0203400111,02
6,02,004,0001,144A,020340,02,1,1,4,3,6,5,2,1,0,0,0,021,001,000,030,000,000,3,015,010,000,02,030,000,000,VOGUE,GLAMOUR,,1, 1, 4,,1,1,03,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,7,0,,2,3,2,2,2,020040001144A0203400211,04
6,02,004,0001,144A,020340,03,1,1,5,6,2,1,4,3,0,0,0,012,004,000,024,000,000,0,000,000,000,00,000,000,000,,,,1, 1, 4,,1,1,01,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,0,0,0,4,0,0,0,0,,2,2,2,2,2,020040001144A0203400311,01
6,02,004,0001,144A,020340,04,1,1,4,1,6,2,3,5,0,0,0,003,001,002,001,000,001,1,002,002,000,01,001,000,000,T.V.NOVELAS,,,1, 1, 5,,1,1,01,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,0,6,0,0,,1,1,1,2,2,020040001144A0203400411,01
6,02,004,0001,144A,020340,05,1,1,2,6,5,1,3,4,0,0,0,008,008,000,015,015,000,2,006,005,001,00,000,000,000,,,,1, 1, 2,,1,1,02,2,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,2,2,2,2,2,020040001144A0203400511,01
6,02,004,0001,1685,020121,01,1,1,2,4,5,6,3,1,0,0,0,021,005,002,000,000,000,0,000,000,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,4,0,0,0,8,NO SE ENTERA,2,2,2,1,2,02004000116850201210111,01
6,02,004,0001,1685,020121,02,1,1,5,3,6,1,2,4,0,0,0,008,004,000,000,000,000,2,003,000,000,00,000,000,000,,,,1, 2, 4,,1,1,02,2,2,1,2,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,01,00,00,04,00,00,00,00,00,00,,,,,,,,,,,2,3,2,2,2,02004000116850201210211,01
6,02,004,0001,1685,020121,03,1,1,4,2,6,5,3,1,0,0,0,015,005,000,025,000,000,0,000,000,000,00,000,000,000,,,,2,,,,1,1,05,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,4,0,0,0,0,,2,2,1,3,2,02004000116850201210311,04
6,02,004,0001,1685,020121,04,1,1,6,2,3,5,1,4,0,0,0,001,001,000,021,000,000,1,010,010,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,1,1,1,2,1,2,2,,,,,,,,,,,,0,0,0,0,0,0,7,0,,2,5,3,3,2,02004000116850201210411,01
6,02,004,0001,1685,020121,05,1,1,0,0,0,0,0,0,1,0,0,012,003,000,008,000,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,4,5,0,0,0,,5,5,5,5,5,02004000116850201210511,01
6,02,004,0001,1878,020306,02,1,1,6,3,2,4,5,1,0,0,0,007,005,000,002,000,000,0,000,000,000,00,000,000,000,,,,1, 1, 2,,1,1,04,2,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,,,,,,,,,,,,1,0,0,4,0,0,0,0,,2,3,2,2,3,02004000118780203060211,04
6,02,004,0001,1878,020306,04,1,1,0,0,0,0,0,0,0,0,9,014,005,000,000,000,000,0,,,,00,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,1,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,3,3,5,3,3,02004000118780203060411,02
6,02,004,0001,1878,020306,05,1,1,0,0,0,0,0,0,1,0,0,010,003,000,000,000,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,3,0,0,0,0,0,,5,5,5,5,5,02004000118780203060511,01
6,02,004,0001,3041,020021,01,1,1,6,3,4,2,1,5,0,0,0,007,007,000,010,000,000,7,001,001,000,01,050,000,000,SELECCIONES,,,1, 1, 4,,1,1,01,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,0,0,0,8,ECONOMIA,1,3,2,1,1,02004000130410200210111,01
6,02,004,0001,3041,020021,02,1,1,2,3,6,5,1,4,0,0,0,012,005,001,006,003,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,4,0,0,0,0,,2,2,2,2,2,02004000130410200210211,01
6,02,004,0001,3041,020021,03,1,1,0,0,0,0,0,0,1,0,0,007,007,000,004,000,000,0,000,000,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,0,0,0,8,NO LO ENTIENDE,5,5,5,2,3,02004000130410200210311,02
6,02,004,0001,3041,020021,04,1,1,4,5,6,2,3,1,0,0,0,010,005,003,005,000,000,0,000,000,000,04,008,000,000,t.v.notas,,,2,,,,1,1,05,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,4,0,0,0,0,,3,3,2,2,2,02004000130410200210411,01
6,02,004,0001,3041,020021,05,1,1,0,0,0,0,0,0,1,0,0,001,001,000,000,000,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,4,4,4,4,4,02004000130410200210511,01
6,02,004,0001,322A,020301,01,1,1,2,3,6,4,1,5,0,0,0,002,001,001,028,000,000,3,005,003,000,03,003,003,000,muy interesante,,,2,,,,1,2,,,,,,,,,,,,,,,,,,1,1,2,2,1,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,1,1,1,3,1,020040001322A0203010111,01
6,02,004,0001,322A,020301,02,1,1,4,2,6,3,1,5,0,0,0,001,001,000,000,000,000,1,001,001,000,00,000,000,000,,,,1, 4, 9,,1,1,02,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,1,3,1,2,1,020040001322A0203010211,02
6,02,004,0001,322A,020301,04,1,1,3,2,6,5,4,1,0,0,0,006,003,000,006,006,000,0,000,000,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,3,1,1,1,020040001322A0203010411,01
6,02,004,0001,322A,020301,05,1,1,1,3,6,5,2,4,0,0,0,002,002,000,000,000,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,1,2,1,2,1,1,1,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,2,2,2,2,020040001322A0203010511,01
6,02,004,0001,3272,020019,01,1,1,2,4,5,6,1,3,0,0,0,001,001,000,000,000,000,1,003,002,000,00,000,000,000,,,,1, 1, 2,,1,1,02,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,1,1,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,2,2,2,2,02004000132720200190111,01
6,02,004,0001,3272,020019,02,1,1,1,2,4,3,5,6,0,0,0,007,006,001,003,001,000,7,030,010,000,08,002,000,000,tv. notas,nacional geografia,atalayas,2,,,,1,2,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,01,02,00,00,00,00,00,00,00,00,,,,,,,,,,,1,4,1,1,1,02004000132720200190211,01
6,02,004,0001,3272,020019,03,1,1,3,4,2,5,1,6,0,0,0,021,007,000,000,000,000,0,000,000,000,02,004,000,002,ciencia y tecnologia,ambiental,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,8,CUANDO TIENE TI,2,3,3,2,2,02004000132720200190311,03
6,02,004,0001,3272,020019,04,1,1,0,0,0,0,0,0,1,0,0,006,005,000,005,001,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,3,4,0,0,0,0,,5,5,5,5,5,02004000132720200190411,01
6,02,004,0001,3272,020019,05,1,1,3,4,5,6,2,1,0,0,0,049,021,002,000,000,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,5,5,5,2,3,02004000132720200190511,01
6,02,004,0001,3395,020143,01,1,1,2,3,5,6,1,4,0,0,0,007,007,000,021,007,000,1,001,001,000,00,000,000,000,,,,1, 1, 4,,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,0,0,0,8,no le gusta sab,2,3,3,2,2,02004000133950201430111,01
6,02,004,0001,3395,020143,03,1,1,2,3,6,1,4,5,0,0,0,010,004,004,002,000,000,5,003,003,000,00,000,000,000,,,,1, 1, 2,,1,1,10,1,1,2,2,1,1,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,3,5,2,2,02004000133950201430311,01
6,02,004,0001,3395,020143,04,1,1,1,4,5,3,2,6,0,0,0,012,005,003,010,006,000,0,000,000,000,00,000,000,000,,,,1, 1, 2,,1,1,08,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,2,1,2,2,2,02004000133950201430411,02
6,02,004,0001,3516,020100,01,1,1,0,0,0,0,0,0,1,0,0,003,002,000,015,005,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,4,0,0,0,0,,2,2,2,2,2,02004000135160201000111,01
6,02,004,0001,3516,020100,02,1,1,4,5,6,1,2,3,0,0,0,007,003,000,021,000,000,0,000,000,000,05,002,000,000,superheroe,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,2,3,3,2,3,02004000135160201000211,02
6,02,004,0001,3516,020100,03,1,1,2,4,6,3,1,5,0,0,0,014,001,000,020,000,000,0,000,000,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,4,0,0,0,0,,3,4,2,3,2,02004000135160201000311,01
6,02,004,0001,3516,020100,04,1,1,0,0,0,0,0,0,1,0,0,004,001,001,006,001,000,0,000,000,000,02,002,001,001,tv notas,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,4,0,0,0,0,,2,2,2,2,2,02004000135160201000411,01
6,02,004,0001,3516,020100,05,1,1,0,0,0,0,0,0,1,0,0,005,003,001,015,003,000,0,000,000,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,00,00,00,00,00,06,00,00,00,00,,,,,,,,,,,2,2,3,2,2,02004000135160201000511,01
6,02,004,0001,3605,020043,01,1,1,0,0,0,0,0,0,1,0,0,009,003,000,012,010,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,5,5,5,5,5,02004000136050200430111,01
6,02,004,0001,3605,020043,02,1,1,0,0,0,0,0,0,1,0,0,014,005,000,008,000,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,,,,,,,,,,,,0,0,0,4,0,0,0,0,,2,2,2,3,2,02004000136050200430211,03
6,02,004,0001,3605,020043,03,1,1,5,2,6,3,1,4,0,0,0,060,014,007,014,007,000,1,003,003,000,02,004,003,001,selecciones,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,1,1,1,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,3,1,1,2,02004000136050200430311,01
6,02,004,0001,3605,020043,04,1,1,3,4,5,2,1,6,0,0,0,002,001,000,003,001,000,3,001,000,000,04,001,000,000,t.v.notas,,,1, 1, 4,,1,1,04,2,2,2,2,2,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,0,0,0,4,0,0,0,0,,3,2,2,2,2,02004000136050200430411,02
6,02,004,0001,3605,020043,05,1,1,0,0,0,0,0,0,1,0,0,024,006,000,014,003,000,0,000,000,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,4,0,0,0,0,,5,3,5,5,2,02004000136050200430511,01
6,02,004,0001,3605,020189,01,1,1,2,4,6,5,1,3,0,0,0,084,021,007,014,002,000,1,003,003,000,00,000,000,000,,,,1, 1, 4,,1,2,,,,,,,,,,,,,,,,,,2,1,1,2,1,2,2,,,,,,,,,,,,0,0,0,4,0,0,0,0,,2,3,2,2,2,02004000136050201890111,02
6,02,004,0001,3605,020189,02,1,1,0,0,0,0,0,0,1,0,0,005,002,001,004,001,001,3,002,000,001,01,001,000,001,pediatrix,boletin hospital infantil de m,journal,1, 1, 2,,1,1,03,1,2,2,1,1,1,2,2,1,1,1,1,2,1,1,2,1,1,2,1,2,2,2,01,00,00,00,00,00,00,00,00,00,,,,,,,,,,,3,3,2,2,3,02004000136050201890211,01
6,02,004,0001,3605,020189,03,1,1,3,6,5,4,1,2,0,0,0,000,000,000,003,003,000,0,000,000,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,2,1,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,2,3,2,3,3,02004000136050201890311,01
