"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,1","DEGVIV,C,1","NUMREN,C,2","PARENTE,C,1","SEXO,C,1","EDAD,C,3","DIA,C,2","MES,C,2","ELIGIBI,C,1","NIVEL,C,2","ULTGRAPRO,C,2","ANTECE,C,1","LLAVE,C,25","LLAVEREN,C,25","RESENT,C,2","AM,C,2","GPOEDA,C,2","FACTORVIV,N,10,0"
3,05,030,0001,0394,050143,02,1,1,01,1,2,058,21,01,0,08,02,4,05030000103940501430211,,01,17,09,4538
3,05,030,0001,0394,050143,02,1,1,02,3,2,030,31,01,1,08,02,4,05030000103940501430211,,01,17,04,4538
3,05,030,0001,0394,050143,03,1,1,01,1,1,063,02,03,0,00,00,,05030000103940501430311,,01,17,10,5091
3,05,030,0001,0394,050143,03,1,1,02,3,1,036,18,04,0,00,00,,05030000103940501430311,,01,17,05,5091
3,05,030,0001,0394,050143,03,1,1,03,3,1,035,27,06,1,00,00,,05030000103940501430311,,01,17,05,5091
3,05,030,0001,0394,050143,03,1,1,04,3,1,029,08,09,0,02,06,,05030000103940501430311,,01,17,03,5091
3,05,030,0001,0394,050143,03,1,1,05,3,1,027,10,04,0,02,04,,05030000103940501430311,,01,17,03,5091
3,05,030,0001,0394,050143,05,1,1,01,1,1,064,19,09,1,02,06,,05030000103940501430511,,01,17,10,5932
3,05,030,0001,159A,050229,01,1,1,01,1,2,045,14,02,1,02,02,,050300001159A0502290111,,01,17,07,5053
3,05,030,0001,159A,050229,01,1,1,02,3,1,027,03,11,0,03,03,,050300001159A0502290111,,01,17,03,5053
3,05,030,0001,159A,050229,01,1,1,03,3,1,020,28,08,0,02,06,,050300001159A0502290111,,01,17,02,5053
3,05,030,0001,159A,050229,01,1,1,04,3,1,017,25,06,0,02,05,,050300001159A0502290111,,01,17,00,5053
3,05,030,0001,159A,050229,01,1,1,05,4,1,060,30,06,0,00,00,,050300001159A0502290111,,01,17,10,5053
3,05,030,0001,159A,050229,03,1,1,01,1,1,022,04,01,1,03,03,,050300001159A0502290311,,01,17,02,5491
3,05,030,0001,159A,050229,03,1,1,02,2,2,024,14,11,0,03,03,,050300001159A0502290311,,01,17,02,5491
3,05,030,0001,159A,050229,03,1,1,03,3,2,008,25,06,0,02,02,,050300001159A0502290311,,01,17,00,5491
3,05,030,0001,159A,050229,03,1,1,04,3,1,004,20,09,0,,,,050300001159A0502290311,,01,17,00,5491
3,05,030,0001,159A,050229,03,1,1,05,3,1,001,22,11,0,,,,050300001159A0502290311,,01,17,00,5491
3,05,030,0001,159A,050229,03,1,1,06,4,2,048,07,12,0,06,04,2,050300001159A0502290311,,01,17,07,5491
3,05,030,0001,159A,050229,03,1,1,07,4,2,015,14,10,0,03,03,,050300001159A0502290311,,01,17,00,5491
3,05,030,0001,159A,050229,04,1,1,01,1,1,078,13,07,1,02,04,,050300001159A0502290411,,01,17,11,5285
3,05,030,0001,159A,050229,04,1,1,02,2,2,076,18,09,0,02,01,,050300001159A0502290411,,01,17,11,5285
3,05,030,0001,159A,050229,05,1,2,01,1,1,039,10,03,0,06,03,2,050300001159A0502290512,,01,17,05,5151
3,05,030,0001,159A,050229,05,1,2,02,2,2,038,27,04,1,02,06,,050300001159A0502290512,,01,17,05,5151
3,05,030,0001,159A,050229,05,1,2,03,3,2,019,31,01,0,06,03,2,050300001159A0502290512,,01,17,01,5151
3,05,030,0001,159A,050229,05,1,2,04,3,2,017,04,11,0,03,03,,050300001159A0502290512,,01,17,00,5151
3,05,030,0001,159A,050229,05,1,2,05,3,1,016,02,11,0,04,02,,050300001159A0502290512,,01,17,00,5151
3,05,030,0001,159A,050229,05,1,2,06,3,1,013,03,03,0,03,01,,050300001159A0502290512,,01,17,00,5151
3,05,030,0001,159A,050229,05,1,2,07,3,1,011,14,08,0,02,06,,050300001159A0502290512,,01,17,00,5151
3,05,030,0001,159A,050229,05,1,2,08,3,2,009,25,11,0,02,03,,050300001159A0502290512,,01,17,00,5151
3,05,030,0001,159A,050229,05,1,2,09,3,2,004,29,11,0,,,,050300001159A0502290512,,01,17,00,5151
3,05,030,0001,159A,050229,05,2,2,01,1,1,030,16,03,0,06,03,3,050300001159A0502290522,,01,17,04,5151
3,05,030,0001,159A,050229,05,2,2,02,2,2,030,28,05,1,06,02,2,050300001159A0502290522,,01,17,04,5151
3,05,030,0001,159A,050229,05,2,2,03,3,1,005,25,06,0,00,00,,050300001159A0502290522,,01,17,00,5151
3,05,030,0001,1937,050016,01,1,1,01,1,1,049,04,04,1,02,06,,05030000119370500160111,,01,17,07,5209
3,05,030,0001,1937,050016,01,1,1,02,2,2,044,05,09,0,03,03,,05030000119370500160111,,01,17,06,5209
3,05,030,0001,1937,050016,01,1,1,03,3,1,022,29,03,0,03,03,,05030000119370500160111,,01,17,02,5209
3,05,030,0001,1937,050016,01,1,1,04,3,1,012,21,07,0,02,05,,05030000119370500160111,,01,17,00,5209
3,05,030,0001,1937,050016,02,1,1,01,1,1,045,23,06,1,02,05,,05030000119370500160211,,01,17,07,5412
3,05,030,0001,1937,050016,02,1,1,02,2,2,047,25,05,0,03,02,,05030000119370500160211,,01,17,07,5412
3,05,030,0001,1937,050016,02,1,1,03,3,1,013,28,09,0,03,01,,05030000119370500160211,,01,17,00,5412
3,05,030,0001,1937,050016,03,1,1,01,1,1,054,20,11,0,02,06,,05030000119370500160311,,01,17,08,5047
3,05,030,0001,1937,050016,03,1,1,02,2,2,048,14,04,1,02,06,,05030000119370500160311,,01,17,07,5047
3,05,030,0001,1937,050016,03,1,1,03,3,1,031,17,09,0,07,05,3,05030000119370500160311,,01,17,04,5047
3,05,030,0001,1937,050016,04,1,1,01,1,1,050,22,07,1,07,02,3,05030000119370500160411,,01,17,08,5047
3,05,030,0001,1937,050016,04,1,1,02,2,2,048,04,05,0,06,04,1,05030000119370500160411,,01,17,07,5047
3,05,030,0001,1937,050016,04,1,1,03,3,1,024,13,05,0,07,03,3,05030000119370500160411,,01,17,02,5047
3,05,030,0001,1937,050016,05,1,1,01,1,1,053,04,08,1,03,03,,05030000119370500160511,,01,17,08,4331
3,05,030,0001,1937,050016,05,1,1,02,2,2,055,25,11,0,03,03,,05030000119370500160511,,01,17,09,4331
3,05,030,0001,1937,050016,05,1,1,03,3,1,018,01,04,0,06,03,2,05030000119370500160511,,01,17,01,4331
3,05,030,0001,1937,050016,05,1,1,04,3,2,020,10,04,0,03,03,,05030000119370500160511,,01,17,02,4331
3,05,030,0001,198A,050188,01,1,1,01,1,1,031,17,02,0,07,05,3,050300001198A0501880111,,01,17,04,4272
3,05,030,0001,198A,050188,01,1,1,02,2,2,031,02,04,1,07,05,3,050300001198A0501880111,,01,17,04,4272
3,05,030,0001,198A,050188,01,1,1,03,3,1,000,03,07,0,,,,050300001198A0501880111,,01,17,00,4272
3,05,030,0001,198A,050188,02,1,1,01,1,2,028,14,12,1,05,04,3,050300001198A0501880211,,01,17,03,4300
3,05,030,0001,198A,050188,03,1,1,01,1,1,045,28,02,0,08,02,4,050300001198A0501880311,,01,17,07,4856
3,05,030,0001,198A,050188,03,1,1,02,2,2,035,31,05,1,07,04,3,050300001198A0501880311,,01,17,05,4856
3,05,030,0001,198A,050188,03,1,1,03,3,1,016,21,07,0,04,02,,050300001198A0501880311,,01,17,00,4856
3,05,030,0001,198A,050188,03,1,1,04,3,2,011,26,01,0,02,06,,050300001198A0501880311,,01,17,00,4856
3,05,030,0001,198A,050188,03,1,1,05,3,2,009,19,04,0,02,04,,050300001198A0501880311,,01,17,00,4856
3,05,030,0001,198A,050188,04,1,1,01,1,1,049,29,09,0,07,04,3,050300001198A0501880411,,01,17,07,4700
3,05,030,0001,198A,050188,04,1,1,02,2,2,045,16,01,1,05,03,3,050300001198A0501880411,,01,17,07,4700
3,05,030,0001,198A,050188,04,1,1,03,3,1,016,18,10,0,04,01,,050300001198A0501880411,,01,17,00,4700
3,05,030,0001,198A,050188,04,1,1,04,3,2,013,30,03,0,03,02,,050300001198A0501880411,,01,17,00,4700
3,05,030,0001,198A,050188,04,1,1,05,3,1,010,27,09,0,02,05,,050300001198A0501880411,,01,17,00,4700
3,05,030,0001,2028,050414,01,1,1,01,1,1,053,04,07,0,02,06,,05030000120280504140111,,01,17,08,5592
3,05,030,0001,2028,050414,01,1,1,02,2,2,052,12,08,1,02,04,,05030000120280504140111,,01,17,08,5592
3,05,030,0001,2028,050414,01,1,1,03,3,1,017,31,05,0,03,03,,05030000120280504140111,,01,17,00,5592
3,05,030,0001,2028,050414,01,1,1,04,3,1,016,14,10,0,03,03,,05030000120280504140111,,01,17,00,5592
3,05,030,0001,2028,050414,01,1,1,05,3,2,014,11,01,0,03,02,,05030000120280504140111,,01,17,00,5592
3,05,030,0001,2028,050414,01,1,1,06,3,2,026,19,02,0,03,03,,05030000120280504140111,,01,17,03,5592
3,05,030,0001,2028,050414,01,1,1,07,4,2,002,18,02,0,,,,05030000120280504140111,,01,17,00,5592
3,05,030,0001,2028,050414,01,1,1,08,4,1,000,04,01,0,,,,05030000120280504140111,,01,17,00,5592
3,05,030,0001,2028,050414,02,1,1,01,1,1,040,03,05,1,02,04,,05030000120280504140211,,01,17,06,6687
3,05,030,0001,2028,050414,02,1,1,02,3,1,013,04,05,0,02,06,,05030000120280504140211,,01,17,00,6687
3,05,030,0001,2028,050414,02,1,1,03,3,2,009,21,06,0,02,03,,05030000120280504140211,,01,17,00,6687
3,05,030,0001,2028,050414,03,1,1,01,1,1,026,01,10,0,03,03,,05030000120280504140311,,01,17,03,4771
3,05,030,0001,2028,050414,03,1,1,02,2,2,026,05,01,0,03,03,,05030000120280504140311,,01,17,03,4771
3,05,030,0001,2028,050414,03,1,1,03,3,2,006,13,05,0,01,02,,05030000120280504140311,,01,17,00,4771
3,05,030,0001,2028,050414,03,1,1,04,4,2,059,20,01,1,02,03,,05030000120280504140311,,01,17,09,4771
3,05,030,0001,2028,050414,04,1,1,01,1,1,068,15,07,1,00,00,,05030000120280504140411,,01,17,11,6077
3,05,030,0001,2028,050414,05,1,1,01,1,1,027,25,02,0,04,01,,05030000120280504140511,,01,17,03,6118
3,05,030,0001,2028,050414,05,1,1,02,2,2,029,19,03,1,06,02,2,05030000120280504140511,,01,17,03,6118
3,05,030,0001,2028,050414,05,1,1,03,3,2,010,21,01,0,02,04,,05030000120280504140511,,01,17,00,6118
3,05,030,0001,2028,050414,05,1,1,04,3,1,005,20,06,0,01,02,,05030000120280504140511,,01,17,00,6118
3,05,030,0001,2028,050414,05,1,1,05,3,2,002,19,08,0,,,,05030000120280504140511,,01,17,00,6118
3,05,030,0001,2174,050115,01,1,1,01,1,1,068,05,04,2,03,03,,05030000121740501150111,,01,17,11,4967
3,05,030,0001,2174,050115,01,1,1,02,2,2,054,28,03,0,02,06,,05030000121740501150111,,01,17,08,4967
3,05,030,0001,2174,050115,01,1,1,03,3,1,028,17,09,0,03,03,,05030000121740501150111,,01,17,03,4967
3,05,030,0001,2174,050115,01,1,1,04,4,2,032,12,04,1,03,03,,05030000121740501150111,,01,17,04,4967
3,05,030,0001,2174,050115,01,1,1,05,4,1,009,06,04,0,02,03,,05030000121740501150111,,01,17,00,4967
3,05,030,0001,2174,050115,01,1,1,06,4,2,010,20,12,0,02,04,,05030000121740501150111,,01,17,00,4967
3,05,030,0001,2174,050115,02,1,1,01,1,1,055,23,11,0,02,03,,05030000121740501150211,,01,17,09,6014
3,05,030,0001,2174,050115,02,1,1,02,2,2,045,14,02,1,02,03,,05030000121740501150211,,01,17,07,6014
3,05,030,0001,2174,050115,02,1,1,03,3,2,009,30,12,0,02,03,,05030000121740501150211,,01,17,00,6014
3,05,030,0001,2174,050115,02,1,1,04,3,1,017,12,12,0,04,01,,05030000121740501150211,,01,17,00,6014
3,05,030,0001,2174,050115,03,1,1,01,1,1,054,21,08,0,03,03,,05030000121740501150311,,01,17,08,5828
3,05,030,0001,2174,050115,03,1,1,02,2,2,055,15,08,1,03,03,,05030000121740501150311,,01,17,09,5828
3,05,030,0001,2174,050115,03,1,1,03,3,2,013,28,08,0,03,02,,05030000121740501150311,,01,17,00,5828
3,05,030,0001,2174,050115,04,1,1,01,1,2,063,07,09,0,02,03,,05030000121740501150411,,01,17,10,5503
3,05,030,0001,2174,050115,04,1,1,02,3,1,027,09,03,1,03,02,,05030000121740501150411,,01,17,03,5503
3,05,030,0001,2174,050115,04,1,1,03,4,2,023,30,08,0,03,03,,05030000121740501150411,,01,17,02,5503
3,05,030,0001,2174,050115,04,1,1,04,4,1,006,12,12,0,01,02,,05030000121740501150411,,01,17,00,5503
3,05,030,0001,2174,050115,04,1,1,05,4,2,002,21,09,0,00,00,,05030000121740501150411,,01,17,00,5503
3,05,030,0001,2174,050115,04,1,1,06,4,2,001,23,05,0,00,00,,05030000121740501150411,,01,17,00,5503
3,05,030,0001,2174,050115,05,1,1,01,1,1,027,06,01,1,04,03,,05030000121740501150511,,01,17,03,6014
3,05,030,0001,2174,050115,05,1,1,02,2,2,022,11,12,0,03,03,,05030000121740501150511,,01,17,02,6014
3,05,030,0001,2174,050115,05,1,1,03,3,1,004,08,05,0,,,,05030000121740501150511,,01,17,00,6014
3,05,030,0001,2174,050115,05,1,1,04,3,2,001,14,10,0,,,,05030000121740501150511,,01,17,00,6014
3,05,030,0001,2282,050127,02,1,1,01,1,1,052,13,10,0,07,04,3,05030000122820501270211,,01,17,08,6052
3,05,030,0001,2282,050127,02,1,1,02,2,2,051,01,01,1,06,03,2,05030000122820501270211,,01,17,08,6052
3,05,030,0001,2282,050127,02,1,1,03,3,2,020,21,12,0,07,02,3,05030000122820501270211,,01,17,02,6052
3,05,030,0001,2282,050127,03,1,1,01,1,2,054,01,10,0,04,02,,05030000122820501270311,,01,17,08,5396
3,05,030,0001,2282,050127,03,1,1,02,3,2,032,28,02,1,07,03,3,05030000122820501270311,,01,17,04,5396
3,05,030,0001,2282,050127,03,1,1,03,3,2,025,15,10,0,08,02,4,05030000122820501270311,,01,17,03,5396
3,05,030,0001,2282,050127,04,1,1,01,1,2,081,07,09,0,00,00,,05030000122820501270411,,01,17,11,6052
3,05,030,0001,2282,050127,04,1,1,02,3,2,039,05,01,0,02,03,,05030000122820501270411,,01,17,05,6052
3,05,030,0001,2282,050127,04,1,1,03,3,1,042,16,04,1,07,04,3,05030000122820501270411,,01,17,06,6052
3,05,030,0001,2437,050148,01,1,1,01,1,1,075,02,11,0,02,05,,05030000124370501480111,,01,17,11,4935
3,05,030,0001,2437,050148,01,1,1,02,3,2,049,03,11,0,07,04,3,05030000124370501480111,,01,17,07,4935
3,05,030,0001,2437,050148,01,1,1,03,4,1,022,21,11,0,07,02,3,05030000124370501480111,,01,17,02,4935
3,05,030,0001,2437,050148,01,1,1,04,4,1,055,08,04,1,07,05,3,05030000124370501480111,,01,17,09,4935
3,05,030,0001,2437,050148,02,1,1,01,1,1,039,28,02,1,04,02,,05030000124370501480211,,01,17,05,5862
3,05,030,0001,2437,050148,02,1,1,02,2,2,046,31,08,0,06,04,1,05030000124370501480211,,01,17,07,5862
3,05,030,0001,2437,050148,02,1,1,03,3,2,015,07,02,0,03,03,,05030000124370501480211,,01,17,00,5862
3,05,030,0001,2437,050148,02,1,1,04,3,1,013,02,01,0,03,01,,05030000124370501480211,,01,17,00,5862
3,05,030,0001,2437,050148,03,1,1,01,1,1,050,29,06,0,07,04,3,05030000124370501480311,,01,17,08,4755
3,05,030,0001,2437,050148,03,1,1,02,2,2,046,21,06,0,04,03,,05030000124370501480311,,01,17,07,4755
3,05,030,0001,2437,050148,03,1,1,03,4,2,043,02,08,1,07,04,3,05030000124370501480311,,01,17,06,4755
3,05,030,0001,2437,050148,03,1,1,04,3,2,019,09,06,0,05,01,3,05030000124370501480311,,01,17,01,4755
3,05,030,0001,2437,050148,03,1,1,05,3,2,017,13,07,0,04,03,,05030000124370501480311,,01,17,00,4755
3,05,030,0001,2437,050148,03,1,1,06,3,2,010,07,07,0,02,05,,05030000124370501480311,,01,17,00,4755
3,05,030,0001,2437,050148,03,1,1,07,3,2,007,19,07,0,02,02,,05030000124370501480311,,01,17,00,4755
3,05,030,0001,2437,050148,04,1,1,01,1,1,026,04,02,0,03,03,,05030000124370501480411,,01,17,03,5498
3,05,030,0001,2437,050148,04,1,1,02,2,2,022,26,02,1,03,03,,05030000124370501480411,,01,17,02,5498
3,05,030,0001,2437,050148,04,1,1,03,3,1,002,17,04,0,,,,05030000124370501480411,,01,17,00,5498
3,05,030,0001,2437,050148,05,1,1,01,1,2,058,30,04,1,02,06,,05030000124370501480511,,01,17,09,5535
3,05,030,0001,2687,050064,01,1,1,01,1,1,034,11,01,1,03,03,,05030000126870500640111,,01,17,04,6210
3,05,030,0001,2687,050064,01,1,1,02,2,2,034,17,12,0,03,03,,05030000126870500640111,,01,17,04,6210
3,05,030,0001,2687,050064,01,1,1,03,3,1,012,20,08,0,02,06,,05030000126870500640111,,01,17,00,6210
3,05,030,0001,2687,050064,01,1,1,04,3,2,007,12,03,0,02,02,,05030000126870500640111,,01,17,00,6210
3,05,030,0001,2687,050064,01,1,1,05,3,1,002,13,12,0,,,,05030000126870500640111,,01,17,00,6210
3,05,030,0001,2687,050064,02,1,1,01,1,1,032,25,04,1,04,03,,05030000126870500640211,,01,17,04,6795
3,05,030,0001,2687,050064,02,1,1,02,3,2,012,13,11,0,02,06,,05030000126870500640211,,01,17,00,6795
3,05,030,0001,2687,050064,03,1,1,01,1,1,021,25,04,1,03,03,,05030000126870500640311,,01,17,02,6373
3,05,030,0001,2687,050064,04,1,1,01,1,2,047,20,07,0,04,02,,05030000126870500640411,,01,17,07,4998
3,05,030,0001,2687,050064,04,1,1,02,3,1,021,29,07,1,04,03,,05030000126870500640411,,01,17,02,4998
3,05,030,0001,2687,050064,04,1,1,03,4,2,021,15,06,0,03,02,,05030000126870500640411,,01,17,02,4998
3,05,030,0001,2687,050064,04,1,1,04,3,1,010,03,10,0,02,04,,05030000126870500640411,,01,17,00,4998
3,05,030,0001,2687,050064,04,1,1,05,3,1,009,31,01,0,02,03,,05030000126870500640411,,01,17,00,4998
3,05,030,0001,2687,050064,05,1,1,01,1,2,040,10,08,1,04,02,,05030000126870500640511,,01,17,06,6245
3,05,030,0001,2687,050064,05,1,1,02,3,1,017,17,09,0,04,01,,05030000126870500640511,,01,17,00,6245
3,05,030,0001,2687,050064,05,1,1,03,3,1,012,22,02,0,02,06,,05030000126870500640511,,01,17,00,6245
3,05,030,0001,2687,050064,05,1,1,04,3,1,010,15,07,0,02,05,,05030000126870500640511,,01,17,00,6245
3,05,030,0001,2691,050059,01,1,1,01,1,2,065,05,02,1,02,06,,05030000126910500590111,,01,17,11,5659
3,05,030,0001,2691,050059,03,1,1,01,1,2,044,10,09,0,07,99,3,05030000126910500590311,,01,17,06,5208
3,05,030,0001,2691,050059,03,1,1,02,2,1,047,24,01,0,07,99,3,05030000126910500590311,,01,17,07,5208
3,05,030,0001,2691,050059,03,1,1,03,3,1,021,16,01,0,06,02,2,05030000126910500590311,,01,17,02,5208
3,05,030,0001,2691,050059,03,1,1,04,3,1,019,28,03,1,04,03,,05030000126910500590311,,01,17,01,5208
3,05,030,0001,2691,050059,03,1,1,05,3,1,014,24,09,0,03,03,,05030000126910500590311,,01,17,00,5208
3,05,030,0001,2691,050059,04,1,1,01,1,2,034,25,03,1,06,03,2,05030000126910500590411,,01,17,04,6640
3,05,030,0001,2691,050059,04,1,1,02,3,1,013,03,09,0,03,02,,05030000126910500590411,,01,17,00,6640
3,05,030,0001,2691,050059,04,1,1,03,3,2,011,14,10,0,02,06,,05030000126910500590411,,01,17,00,6640
3,05,030,0001,2691,050059,04,1,1,04,3,2,010,24,10,0,02,05,,05030000126910500590411,,01,17,00,6640
3,05,030,0001,2691,050059,05,1,1,01,1,2,039,12,08,1,06,03,2,05030000126910500590511,,01,17,05,6427
3,05,030,0001,2691,050059,05,1,1,02,3,2,016,01,04,0,04,01,,05030000126910500590511,,01,17,00,6427
3,05,030,0001,2691,050059,05,1,1,03,3,1,012,26,06,0,03,01,,05030000126910500590511,,01,17,00,6427
3,05,030,0001,2691,050059,05,1,1,04,3,1,008,07,06,0,02,02,,05030000126910500590511,,01,17,00,6427
3,05,030,0001,2827,050109,01,1,1,01,1,1,052,12,09,0,02,06,,05030000128270501090111,,01,17,08,4518
3,05,030,0001,2827,050109,01,1,1,02,2,2,050,31,10,0,02,06,,05030000128270501090111,,01,17,08,4518
3,05,030,0001,2827,050109,01,1,1,03,3,2,018,18,05,1,07,01,3,05030000128270501090111,,01,17,01,4518
3,05,030,0001,2827,050109,02,1,1,01,1,2,057,18,02,0,07,04,3,05030000128270501090211,,01,17,09,4518
3,05,030,0001,2827,050109,02,1,1,02,4,1,092,02,02,0,02,04,,05030000128270501090211,,01,17,11,4518
3,05,030,0001,2827,050109,02,1,1,03,3,2,022,23,02,1,07,05,3,05030000128270501090211,,01,17,02,4518
3,05,030,0001,2827,050109,03,1,1,01,1,1,030,03,05,0,03,03,,05030000128270501090311,,01,17,04,5787
3,05,030,0001,2827,050109,03,1,1,02,2,2,028,11,06,1,03,03,,05030000128270501090311,,01,17,03,5787
3,05,030,0001,2827,050109,03,1,1,03,3,1,011,15,08,0,02,06,,05030000128270501090311,,01,17,00,5787
3,05,030,0001,2827,050109,03,1,1,04,3,1,009,24,12,0,02,04,,05030000128270501090311,,01,17,00,5787
3,05,030,0001,2827,050109,03,1,1,05,3,1,003,16,03,0,,,,05030000128270501090311,,01,17,00,5787
3,05,030,0001,2827,050109,04,1,1,01,1,1,041,13,12,0,06,03,2,05030000128270501090411,,01,17,06,5397
3,05,030,0001,2827,050109,04,1,1,02,2,2,040,11,03,0,03,03,,05030000128270501090411,,01,17,06,5397
3,05,030,0001,2827,050109,04,1,1,03,3,1,021,23,04,1,04,02,,05030000128270501090411,,01,17,02,5397
3,05,030,0001,2827,050109,04,1,1,04,3,1,015,17,01,0,04,01,,05030000128270501090411,,01,17,00,5397
3,05,030,0001,2827,050109,04,1,1,05,3,1,014,04,06,0,03,03,,05030000128270501090411,,01,17,00,5397
3,05,030,0001,2827,050109,05,1,1,01,1,2,041,06,08,1,07,03,3,05030000128270501090511,,01,17,06,5470
3,05,030,0001,426A,050405,01,1,1,01,1,1,039,22,02,1,03,03,,050300001426A0504050111,,01,17,05,6241
3,05,030,0001,426A,050405,01,1,1,02,2,2,038,06,01,2,02,06,,050300001426A0504050111,,01,17,05,6241
3,05,030,0001,426A,050405,01,1,1,03,3,1,015,08,03,0,03,03,,050300001426A0504050111,,01,17,00,6241
3,05,030,0001,426A,050405,01,1,1,04,3,2,006,29,12,0,01,02,,050300001426A0504050111,,01,17,00,6241
3,05,030,0001,426A,050405,01,1,1,05,3,1,005,11,02,0,01,02,,050300001426A0504050111,,01,17,00,6241
3,05,030,0001,426A,050405,02,1,1,01,1,1,045,20,11,0,07,01,3,050300001426A0504050211,,01,17,07,5820
3,05,030,0001,426A,050405,02,1,1,02,2,2,042,09,08,0,06,02,3,050300001426A0504050211,,01,17,06,5820
3,05,030,0001,426A,050405,02,1,1,03,3,1,020,10,08,1,07,03,3,050300001426A0504050211,,01,17,02,5820
3,05,030,0001,426A,050405,02,1,1,04,3,2,013,05,06,0,03,02,,050300001426A0504050211,,01,17,00,5820
3,05,030,0001,426A,050405,02,1,1,05,3,1,010,11,08,0,02,05,,050300001426A0504050211,,01,17,00,5820
3,05,030,0001,426A,050405,03,1,1,01,1,2,049,13,07,1,06,03,3,050300001426A0504050311,,01,17,07,6088
3,05,030,0001,426A,050405,03,1,1,02,3,2,013,12,04,0,03,01,,050300001426A0504050311,,01,17,00,6088
3,05,030,0001,426A,050405,05,1,1,01,1,1,038,10,03,0,06,03,2,050300001426A0504050511,,01,17,05,4544
3,05,030,0001,426A,050405,05,1,1,02,2,2,045,22,07,1,07,04,3,050300001426A0504050511,,01,17,07,4544
3,05,030,0001,426A,050405,05,1,1,03,3,1,026,02,12,0,04,02,,050300001426A0504050511,,01,17,03,4544
3,05,030,0001,426A,050405,05,1,1,04,4,2,022,06,06,0,07,04,3,050300001426A0504050511,,01,17,02,4544
3,05,030,0001,426A,050405,05,1,1,05,3,2,018,05,12,0,04,01,,050300001426A0504050511,,01,17,01,4544
3,05,030,0001,426A,050405,05,1,1,06,3,2,001,08,07,0,00,00,,050300001426A0504050511,,01,17,00,4544
3,05,030,0001,426A,050405,05,1,1,07,4,2,007,17,01,0,02,02,,050300001426A0504050511,,01,17,00,4544
3,05,030,0001,426A,050405,05,1,1,08,4,2,005,02,01,0,01,02,,050300001426A0504050511,,01,17,00,4544
3,05,030,0001,426A,050405,05,1,1,09,4,1,085,05,04,0,02,04,,050300001426A0504050511,,01,17,11,4544
3,05,030,0001,440A,050117,01,1,1,01,1,1,044,23,02,0,02,06,,050300001440A0501170111,,01,17,06,6633
3,05,030,0001,440A,050117,01,1,1,02,2,2,042,12,04,1,02,06,,050300001440A0501170111,,01,17,06,6633
3,05,030,0001,440A,050117,01,1,1,03,3,1,017,18,04,0,03,03,,050300001440A0501170111,,01,17,00,6633
3,05,030,0001,440A,050117,01,1,1,04,3,2,016,11,06,0,03,03,,050300001440A0501170111,,01,17,00,6633
3,05,030,0001,440A,050117,02,1,1,01,1,1,050,02,04,0,02,04,,050300001440A0501170211,,01,17,08,5802
3,05,030,0001,440A,050117,02,1,1,02,2,2,046,02,08,1,02,03,,050300001440A0501170211,,01,17,07,5802
3,05,030,0001,440A,050117,02,1,1,03,3,1,025,22,03,0,03,03,,050300001440A0501170211,,01,17,03,5802
3,05,030,0001,440A,050117,03,1,1,01,1,1,043,04,08,1,03,03,,050300001440A0501170311,,01,17,06,7299
3,05,030,0001,440A,050117,03,1,1,02,2,2,035,19,01,0,03,01,,050300001440A0501170311,,01,17,05,7299
3,05,030,0001,440A,050117,03,1,1,03,3,1,017,06,09,0,06,02,2,050300001440A0501170311,,01,17,00,7299
3,05,030,0001,440A,050117,03,1,1,04,3,2,012,26,09,0,03,01,,050300001440A0501170311,,01,17,00,7299
3,05,030,0001,440A,050117,03,1,1,05,3,2,011,11,04,0,02,06,,050300001440A0501170311,,01,17,00,7299
3,05,030,0001,440A,050117,03,1,1,06,3,1,007,16,06,0,02,01,,050300001440A0501170311,,01,17,00,7299
3,05,030,0001,440A,050117,04,1,1,01,1,1,032,17,06,0,03,03,,050300001440A0501170411,,01,17,04,6633
3,05,030,0001,440A,050117,04,1,1,02,2,2,029,30,07,1,02,06,,050300001440A0501170411,,01,17,03,6633
3,05,030,0001,440A,050117,04,1,1,03,3,1,013,14,02,0,03,01,,050300001440A0501170411,,01,17,00,6633
3,05,030,0001,440A,050117,04,1,1,04,3,2,009,21,03,0,02,04,,050300001440A0501170411,,01,17,00,6633
3,05,030,0001,440A,050117,05,1,1,01,1,1,043,21,07,1,03,03,,050300001440A0501170511,,01,17,06,6221
3,05,030,0001,440A,050117,05,1,1,02,2,2,040,15,09,0,02,06,,050300001440A0501170511,,01,17,06,6221
3,05,030,0001,440A,050117,05,1,1,03,3,1,021,31,08,0,03,03,,050300001440A0501170511,,01,17,02,6221
3,05,030,0001,440A,050117,05,1,1,04,4,2,024,15,01,0,03,03,,050300001440A0501170511,,01,17,02,6221
3,05,030,0001,440A,050117,05,1,1,05,4,1,017,06,03,0,02,06,,050300001440A0501170511,,01,17,00,6221
