"CD_A,C,2","PER,C,4","AGEB,C,5","UPM,C,7","ENT,C,2","CON,C,5","PRO_VIV,C,4","V_SEL,C,1","N_HOG,C,1","CTA_ENT,C,50","CTA_SUP,C,50","R_PRE,C,2","FCH_PRE,C,10","R_DEF,C,2","FCH_DEF,C,10","P1,C,2","P2,C,1","P3,C,2","R_INF,C,2","R_ELE,C,2","FAC,N,6,0"
40,0813,00000,0300432,03,40065,0051,5,1,-,-,01,14/08/2013,01,15/08/2013,06,1,,02,02,4935
40,0813,00000,0300432,03,40065,0074,2,1,-,-,01,15/08/2013,01,26/08/2013,04,1,,01,02,4935
40,0813,00000,0300432,03,40065,0016,1,1,-,-,01,15/08/2013,01,22/08/2013,06,1,,03,01,4935
40,0813,00000,0300353,03,40092,0100,5,1,-,-,01,07/08/2013,01,09/08/2013,03,1,,02,02,4614
40,0813,00000,0300353,03,40092,0079,4,1,-,-,07,29/08/2013,07,30/08/2013,,,,,,0
40,0813,00000,0300353,03,40092,0025,1,1,-,-,01,08/08/2013,01,13/08/2013,01,,,01,01,4614
40,0813,00000,0300353,03,40092,0036,3,1,-,-,01,04/08/2013,01,07/08/2013,01,,,01,01,4614
40,0813,00000,0300353,03,40092,0062,2,1,-,-,01,04/08/2013,01,07/08/2013,02,1,,01,01,4614
40,0813,00000,0300392,03,40097,0100,2,1,-,-,01,03/08/2013,01,26/08/2013,04,1,,02,01,6987
40,0813,00000,0300392,03,40097,0006,5,1,-,-,01,09/08/2013,01,15/08/2013,02,1,,01,01,6987
40,0813,00000,0300392,03,40097,0052,3,1,-,-,01,06/08/2013,01,07/08/2013,01,,,01,01,6987
40,0813,00000,0300392,03,40097,0138,1,1,-,-,07,07/08/2013,07,07/08/2013,,,,,,0
40,0813,00000,0300392,03,40097,0038,4,1,-,-,06,30/08/2013,06,30/08/2013,,,,,,0
40,0813,00000,0300547,03,40121,0024,5,1,-,-,01,12/08/2013,01,30/08/2013,03,1,,02,01,4545
40,0813,00000,0300547,03,40121,0077,3,1,-,-,01,13/08/2013,01,16/08/2013,04,1,,02,01,4545
40,0813,00000,0300547,03,40121,0050,4,1,-,-,07,13/08/2013,07,14/08/2013,,,,,,0
40,0813,00000,0300547,03,40121,0120,1,1,-,-,01,13/08/2013,01,14/08/2013,03,1,,01,02,4545
40,0813,00000,0300547,03,40121,0053,2,1,-,-,01,12/08/2013,01,14/08/2013,02,1,,02,01,4545
40,0813,00000,0300336,03,40148,0020,4,1,-,-,01,23/08/2013,01,26/08/2013,03,1,,01,01,5970
40,0813,00000,0300336,03,40148,0104,3,1,-,-,01,13/08/2013,01,13/08/2013,02,1,,01,01,5970
40,0813,00000,0300336,03,40148,0062,1,1,-,-,01,08/08/2013,01,09/08/2013,08,1,,01,01,5970
40,0813,00000,0300336,03,40148,0083,2,1,-,-,01,07/08/2013,01,12/08/2013,04,1,,01,01,5970
40,0813,00000,0300336,03,40148,0041,5,1,-,-,01,18/08/2013,01,26/08/2013,03,1,,02,02,5970
40,0813,00000,0300593,03,40149,0131,1,1,-,-,01,14/08/2013,01,19/08/2013,03,1,,02,03,6622
40,0813,00000,0300593,03,40149,0040,4,1,-,-,07,14/08/2013,07,22/08/2013,,,,,,0
40,0813,00000,0300593,03,40149,0113,2,1,-,-,01,14/08/2013,01,15/08/2013,06,1,,03,03,6622
40,0813,00000,0300593,03,40149,0076,3,1,-,-,01,14/08/2013,01,15/08/2013,02,1,,02,02,6622
40,0813,00000,0300593,03,40149,0005,5,1,-,-,01,14/08/2013,01,30/08/2013,02,1,,02,01,6622
40,0813,00000,0300694,03,40150,0097,2,1,-,-,01,12/08/2013,01,13/08/2013,03,1,,01,01,4561
40,0813,00000,0300694,03,40150,0019,5,1,-,-,01,12/08/2013,01,13/08/2013,03,1,,01,01,4561
40,0813,00000,0300694,03,40150,0069,4,1,-,-,01,12/08/2013,01,13/08/2013,01,,,01,01,4561
40,0813,00000,0300694,03,40150,0048,3,1,-,-,07,12/08/2013,07,13/08/2013,,,,,,0
40,0813,00000,0300694,03,40150,0076,1,1,-,-,01,12/08/2013,01,16/08/2013,05,1,,02,01,4561
40,0813,00000,0300287,03,40231,0108,5,1,-,-,01,13/08/2013,01,15/08/2013,01,,,01,01,4495
40,0813,00000,0300287,03,40231,0096,4,1,-,-,01,08/08/2013,01,09/08/2013,06,1,,01,01,4495
40,0813,00000,0300287,03,40231,0066,1,1,-,-,01,07/08/2013,01,19/08/2013,04,1,,01,01,4495
40,0813,00000,0300287,03,40231,0052,3,1,-,-,01,08/08/2013,01,27/08/2013,04,1,,02,02,4495
40,0813,00000,0300287,03,40231,0014,2,1,-,-,07,07/08/2013,07,14/08/2013,,,,,,0
40,0813,00000,0300110,03,40258,0054,2,1,-,-,01,14/08/2013,01,16/08/2013,05,1,,01,03,4564
40,0813,00000,0300110,03,40258,0106,4,1,-,-,01,13/08/2013,01,16/08/2013,02,1,,02,01,4564
40,0813,00000,0300110,03,40258,0009,3,1,-,-,07,14/08/2013,07,30/08/2013,,,,,,0
40,0813,00000,0300110,03,40258,0022,1,1,-,-,01,14/08/2013,01,15/08/2013,03,1,,02,01,4564
40,0813,00000,0300110,03,40258,0083,5,1,-,-,01,13/08/2013,01,14/08/2013,03,1,,02,02,4564
40,0813,00000,0300371,03,40287,0106,1,1,-,-,03,07/08/2013,03,30/08/2013,06,1,,02,01,0
40,0813,00000,0300371,03,40287,0087,3,1,-,-,01,04/08/2013,01,07/08/2013,01,,,01,01,7687
40,0813,00000,0300371,03,40287,0003,4,1,-,-,06,20/08/2013,06,22/08/2013,,,,,,0
40,0813,00000,0300371,03,40287,0049,2,1,-,-,01,04/08/2013,01,07/08/2013,04,1,,02,02,7687
40,0813,00000,0300371,03,40287,0011,5,1,-,-,01,04/08/2013,01,07/08/2013,03,1,,03,03,7687
40,0813,00000,0300031,03,40339,0008,2,1,-,-,01,12/08/2013,01,15/08/2013,02,1,,01,01,4682
40,0813,00000,0300031,03,40339,0062,4,1,-,-,01,13/08/2013,01,15/08/2013,01,,,01,01,4682
40,0813,00000,0300031,03,40339,0035,3,1,-,-,01,11/08/2013,01,13/08/2013,04,1,,01,01,4682
40,0813,00000,0300031,03,40339,0089,5,1,-,-,01,13/08/2013,01,20/08/2013,01,,,01,01,4682
40,0813,00000,0300031,03,40339,0131,1,1,-,-,01,09/08/2013,01,14/08/2013,06,1,,01,03,4682
40,0813,00000,0300301,03,40341,0088,4,1,-,-,01,09/08/2013,01,09/08/2013,03,1,,01,02,5546
40,0813,00000,0300301,03,40341,0019,1,1,-,-,01,06/08/2013,01,07/08/2013,03,1,,01,01,5546
40,0813,00000,0300301,03,40341,0111,5,1,-,-,01,07/08/2013,01,07/08/2013,01,,,01,01,5546
40,0813,00000,0300301,03,40341,0065,3,1,-,-,01,06/08/2013,01,07/08/2013,05,1,,03,03,5546
40,0813,00000,0300301,03,40341,0042,2,1,-,-,01,05/08/2013,01,07/08/2013,05,1,,01,04,5546
40,0813,00000,0300627,03,40344,0124,4,1,-,-,07,13/08/2013,07,20/08/2013,,,,,,0
40,0813,00000,0300627,03,40344,0043,2,1,-,-,07,29/08/2013,07,30/08/2013,,,,,,0
40,0813,00000,0300627,03,40344,0083,3,1,-,-,01,09/08/2013,01,26/08/2013,02,1,,01,02,4899
40,0813,00000,0300627,03,40344,0165,5,1,-,-,01,09/08/2013,01,12/08/2013,03,1,,01,02,4899
40,0813,00000,0300627,03,40344,0002,1,1,-,-,01,09/08/2013,01,12/08/2013,03,1,,01,01,4899
28,0813,00000,0400386,04,40010,0019,1,1,-,-,07,09/08/2013,07,09/08/2013,,,,,,0
28,0813,00000,0400386,04,40010,0065,3,1,-,-,01,10/08/2013,01,13/08/2013,04,1,,03,03,4386
28,0813,00000,0400386,04,40010,0088,4,1,-,-,01,05/08/2013,01,09/08/2013,03,1,,03,02,4386
28,0813,00000,0400386,04,40010,0042,2,1,-,-,01,06/08/2013,01,09/08/2013,03,1,,02,02,4386
28,0813,00000,0400386,04,40010,0111,5,1,-,-,01,07/08/2013,01,09/08/2013,05,1,,01,02,4386
28,0813,00000,0400238,04,40015,0014,4,1,-,-,01,14/08/2013,01,16/08/2013,02,1,,02,01,5760
28,0813,00000,0400238,04,40015,0112,2,1,-,-,01,13/08/2013,01,13/08/2013,05,1,,02,03,5760
28,0813,00000,0400238,04,40015,0072,5,1,-,-,01,17/08/2013,01,19/08/2013,02,1,,01,01,5760
28,0813,00000,0400238,04,40015,0038,1,1,-,-,01,17/08/2013,01,19/08/2013,02,1,,02,02,5760
28,0813,00000,0400238,04,40015,0085,3,1,-,-,01,16/08/2013,01,16/08/2013,05,1,,04,04,5760
28,0813,00000,0400285,04,40035,0018,3,1,-,-,01,02/08/2013,01,09/08/2013,03,1,,03,03,5758
28,0813,00000,0400285,04,40035,0093,1,1,-,-,07,02/08/2013,07,19/08/2013,,,,,,0
28,0813,00000,0400285,04,40035,0042,4,1,-,-,01,26/08/2013,01,26/08/2013,03,1,,01,01,5758
28,0813,00000,0400285,04,40035,0068,5,1,-,-,01,05/08/2013,01,19/08/2013,04,1,,01,02,5758
28,0813,00000,0400285,04,40035,0117,2,1,-,-,01,06/08/2013,01,09/08/2013,03,1,,03,01,5758
28,0813,00000,0400418,04,40042,0003,1,1,-,-,01,21/08/2013,01,23/08/2013,06,1,,02,02,3904
28,0813,00000,0400418,04,40042,0093,3,1,-,-,07,21/08/2013,07,23/08/2013,,,,,,0
28,0813,00000,0400418,04,40042,0026,2,1,-,-,07,21/08/2013,07,23/08/2013,,,,,,0
28,0813,00000,0400418,04,40042,0071,5,1,-,-,01,12/08/2013,01,13/08/2013,02,1,,01,01,3904
28,0813,00000,0400418,04,40042,0049,4,1,-,-,01,14/08/2013,01,14/08/2013,03,1,,01,02,3904
28,0813,00000,0400169,04,40063,0002,1,1,-,-,03,27/08/2013,03,29/08/2013,04,1,,01,03,0
28,0813,00000,0400169,04,40063,0116,3,1,-,-,06,28/08/2013,06,29/08/2013,,,,,,0
28,0813,00000,0400169,04,40063,0065,5,1,-,-,01,27/08/2013,01,28/08/2013,01,,,01,01,7905
28,0813,00000,0400169,04,40063,0014,2,1,-,-,01,24/08/2013,01,26/08/2013,03,1,,01,01,7905
28,0813,00000,0400169,04,40063,0041,4,1,-,-,01,27/08/2013,01,27/08/2013,06,1,,02,02,7905
28,0813,00000,0400607,04,40066,0066,4,1,-,-,01,07/08/2013,01,07/08/2013,04,1,,04,04,6270
28,0813,00000,0400607,04,40066,0072,1,1,-,-,01,07/08/2013,01,07/08/2013,07,1,,02,02,6270
28,0813,00000,0400607,04,40066,0092,2,1,-,-,01,07/08/2013,01,08/08/2013,03,1,,01,03,6270
28,0813,00000,0400607,04,40066,0047,3,1,-,-,01,08/08/2013,01,19/08/2013,04,1,,02,01,6270
28,0813,00000,0400607,04,40066,0022,5,1,-,-,01,07/08/2013,01,07/08/2013,04,1,,01,02,6270
28,0813,00000,0400317,04,40069,0038,1,1,-,-,07,12/08/2013,07,12/08/2013,,,,,,0
28,0813,00000,0400317,04,40069,0150,4,1,-,-,01,27/08/2013,01,28/08/2013,03,1,,02,02,4231
28,0813,00000,0400317,04,40069,0072,2,1,-,-,01,23/08/2013,01,23/08/2013,01,,,01,01,4231
28,0813,00000,0400317,04,40069,0185,5,1,-,-,01,27/08/2013,01,27/08/2013,03,1,,01,03,4231
28,0813,00000,0400317,04,40069,0106,3,1,-,-,01,09/08/2013,01,12/08/2013,05,1,,02,02,4231
28,0813,00000,0400498,04,40070,0161,4,1,-,-,01,28/08/2013,01,28/08/2013,04,1,,01,01,3367
28,0813,00000,0400498,04,40070,0075,2,1,-,-,01,20/08/2013,01,21/08/2013,07,1,,01,02,3367
28,0813,00000,0400498,04,40070,0031,1,1,-,-,01,12/08/2013,01,13/08/2013,05,1,,01,02,3367
28,0813,00000,0400498,04,40070,0202,5,1,-,-,01,15/08/2013,01,16/08/2013,01,,,01,01,3367
28,0813,00000,0400498,04,40070,0119,3,1,-,-,01,20/08/2013,01,21/08/2013,05,1,,02,02,3367
28,0813,00000,0401281,04,40122,0050,3,1,-,-,07,16/08/2013,07,16/08/2013,,,,,,0
28,0813,00000,0401281,04,40122,0010,1,1,-,-,01,12/08/2013,01,13/08/2013,01,,,01,01,5387
28,0813,00000,0401281,04,40122,0072,4,1,-,-,01,13/08/2013,01,14/08/2013,02,1,,01,02,5387
28,0813,00000,0401281,04,40122,0030,2,1,-,-,01,12/08/2013,01,13/08/2013,04,1,,02,01,5387
28,0813,00000,0401281,04,40122,0092,5,1,-,-,01,12/08/2013,01,13/08/2013,02,1,,02,02,5387
28,0813,00000,0400146,04,40123,0050,5,1,-,-,01,05/08/2013,01,07/08/2013,02,1,,02,02,4932
28,0813,00000,0400146,04,40123,0075,1,1,-,-,01,05/08/2013,01,09/08/2013,05,1,,01,04,4932
28,0813,00000,0400146,04,40123,0098,2,1,-,-,01,05/08/2013,01,09/08/2013,02,1,,02,02,4932
28,0813,00000,0400146,04,40123,0003,3,1,-,-,01,05/08/2013,01,07/08/2013,04,1,,01,01,4932
28,0813,00000,0400146,04,40123,0026,4,2,-,-,01,05/08/2013,01,19/08/2013,,,,02,01,4932
28,0813,00000,0400146,04,40123,0026,4,1,-,-,01,02/08/2013,01,19/08/2013,07,2,2,02,02,4932
28,0813,00000,0400427,04,40126,0026,1,1,-,-,01,05/08/2013,01,07/08/2013,03,1,,02,03,6680
28,0813,00000,0400427,04,40126,0047,2,1,-,-,07,07/08/2013,07,07/08/2013,,,,,,0
28,0813,00000,0400427,04,40126,0067,3,1,-,-,01,10/08/2013,01,14/08/2013,04,1,,04,04,6680
28,0813,00000,0400427,04,40126,0088,4,1,-,-,01,28/08/2013,01,28/08/2013,04,1,,01,01,6680
28,0813,00000,0400427,04,40126,0110,5,1,-,-,01,02/08/2013,01,07/08/2013,02,1,,01,01,6680
28,0813,00000,0400601,04,40127,0070,5,1,-,-,01,10/08/2013,01,11/08/2013,04,1,,02,03,3382
28,0813,00000,0400601,04,40127,0049,4,1,-,-,01,05/08/2013,01,07/08/2013,08,1,,01,04,3382
28,0813,00000,0400601,04,40127,0025,2,1,-,-,01,02/08/2013,01,07/08/2013,03,1,,01,01,3382
28,0813,00000,0400601,04,40127,0077,3,1,-,-,01,10/08/2013,01,11/08/2013,06,1,,02,01,3382
28,0813,00000,0400601,04,40127,0002,1,1,-,-,01,06/08/2013,01,07/08/2013,03,1,,03,03,3382
28,0813,00000,0400394,04,40148,0105,3,1,-,-,01,03/08/2013,01,07/08/2013,04,1,,04,01,6344
28,0813,00000,0400394,04,40148,0013,2,1,-,-,01,03/08/2013,01,07/08/2013,02,1,,01,01,6344
28,0813,00000,0400394,04,40148,0182,5,1,-,-,07,07/08/2013,07,07/08/2013,,,,,,0
28,0813,00000,0400394,04,40148,0053,1,1,-,-,01,02/08/2013,01,07/08/2013,04,1,,02,02,6344
28,0813,00000,0400394,04,40148,0141,4,1,-,-,01,01/08/2013,01,07/08/2013,03,1,,02,02,6344
28,0813,00000,0400583,04,40149,0077,5,1,-,-,07,15/08/2013,07,16/08/2013,,,,,,0
28,0813,00000,0400583,04,40149,0054,4,1,-,-,01,22/08/2013,01,23/08/2013,02,1,,01,01,4319
28,0813,00000,0400583,04,40149,0029,3,1,-,-,01,26/08/2013,01,28/08/2013,04,1,,02,01,4319
28,0813,00000,0400583,04,40149,0004,2,1,-,-,01,26/08/2013,01,27/08/2013,02,1,,02,01,4319
28,0813,00000,0400583,04,40149,0101,1,1,-,-,01,18/08/2013,01,19/08/2013,02,1,,01,01,4319
28,0813,00000,0400474,04,40176,0010,5,1,-,-,01,20/08/2013,01,21/08/2013,01,,,01,01,3506
28,0813,00000,0400474,04,40176,0159,4,1,-,-,01,08/08/2013,01,14/08/2013,03,1,,01,02,3506
28,0813,00000,0400474,04,40176,0121,3,1,-,-,01,08/08/2013,01,09/08/2013,02,1,,01,02,3506
28,0813,00000,0400474,04,40176,0046,1,1,-,-,01,15/08/2013,01,16/08/2013,03,1,,01,01,3506
28,0813,00000,0400474,04,40176,0083,2,1,-,-,01,08/08/2013,01,13/08/2013,05,1,,02,01,3506
28,0813,00000,0400524,04,40204,0031,2,1,-,-,01,21/08/2013,01,23/08/2013,04,1,,01,01,5522
28,0813,00000,0400524,04,40204,0055,1,1,-,-,01,14/08/2013,01,16/08/2013,04,1,,02,02,5522
28,0813,00000,0400524,04,40204,0005,4,1,-,-,01,21/08/2013,01,23/08/2013,01,,,01,01,5522
28,0813,00000,0400524,04,40204,0120,5,1,-,-,01,29/08/2013,01,29/08/2013,01,,,01,01,5522
28,0813,00000,0400524,04,40204,0092,3,1,-,-,01,28/08/2013,01,29/08/2013,01,,,01,01,5522
28,0813,00000,0400050,04,40227,0004,3,1,-,-,01,16/08/2013,01,16/08/2013,03,1,,01,01,4707
28,0813,00000,0400050,04,40227,0059,5,1,-,-,01,14/08/2013,01,14/08/2013,05,1,,02,03,4707
28,0813,00000,0400050,04,40227,0095,1,1,-,-,01,15/08/2013,01,16/08/2013,01,,,01,01,4707
28,0813,00000,0400050,04,40227,0031,4,1,-,-,01,14/08/2013,01,16/08/2013,04,1,,01,01,4707
28,0813,00000,0400050,04,40227,0071,2,1,-,-,01,09/08/2013,01,11/08/2013,05,1,,02,02,4707
28,0813,00000,0400466,04,40314,0040,5,1,-,-,01,16/08/2013,01,19/08/2013,04,1,,02,01,4770
28,0813,00000,0400466,04,40314,0085,2,1,-,-,01,16/08/2013,01,19/08/2013,05,1,,04,02,4770
28,0813,00000,0400466,04,40314,0097,4,1,-,-,01,16/08/2013,01,19/08/2013,04,1,,01,03,4770
28,0813,00000,0400466,04,40314,0019,3,1,-,-,01,15/08/2013,01,16/08/2013,04,1,,03,03,4770
28,0813,00000,0400466,04,40314,0080,1,1,-,-,01,16/08/2013,01,29/08/2013,03,1,,01,02,4770
28,0813,00000,0400631,04,40315,0101,5,1,-,-,01,19/08/2013,01,20/08/2013,06,1,,02,03,3588
28,0813,00000,0400631,04,40315,0078,4,1,-,-,01,21/08/2013,01,23/08/2013,05,1,,02,02,3588
28,0813,00000,0400631,04,40315,0054,3,1,-,-,01,19/08/2013,01,20/08/2013,03,1,,01,01,3588
28,0813,00000,0400631,04,40315,0006,1,1,-,-,07,29/08/2013,07,30/08/2013,,,,,,0
28,0813,00000,0400631,04,40315,0030,2,1,-,-,01,19/08/2013,01,21/08/2013,04,1,,01,02,3588
28,0813,00000,0400199,04,40340,0063,4,1,-,-,01,20/08/2013,01,21/08/2013,04,1,,02,03,5754
28,0813,00000,0400199,04,40340,0001,1,1,-,-,01,14/08/2013,01,14/08/2013,04,1,,03,01,5754
28,0813,00000,0400199,04,40340,0019,3,1,-,-,07,14/08/2013,07,14/08/2013,,,,,,0
28,0813,00000,0400199,04,40340,0084,5,1,-,-,08,14/08/2013,08,14/08/2013,,,,,,0
28,0813,00000,0400199,04,40340,0028,2,1,-,-,01,14/08/2013,01,16/08/2013,01,,,01,01,5754
17,0813,00000,0502231,05,40017,0020,1,1,-,-,01,06/08/2013,01,14/08/2013,03,1,,02,02,5634
17,0813,00000,0502231,05,40017,0048,2,1,-,-,01,06/08/2013,01,14/08/2013,09,1,,04,01,5634
17,0813,00000,0502231,05,40017,0077,3,1,-,-,01,24/08/2013,01,26/08/2013,05,1,,02,04,5634
17,0813,00000,0502231,05,40017,0133,5,1,-,-,06,29/08/2013,06,29/08/2013,,,,,,0
17,0813,00000,0502231,05,40017,0105,4,1,-,-,01,07/08/2013,01,14/08/2013,02,1,,02,01,5634
17,0813,00000,0501610,05,40040,0057,3,1,-,-,01,09/08/2013,01,22/08/2013,03,1,,01,02,6678
17,0813,00000,0501610,05,40040,0081,4,1,-,-,01,07/08/2013,01,14/08/2013,02,1,,01,01,6678
17,0813,00000,0501610,05,40040,0009,1,1,-,-,01,20/08/2013,01,21/08/2013,03,1,,02,02,6678
17,0813,00000,0501610,05,40040,0106,5,1,-,-,02,09/08/2013,02,14/08/2013,01,,,01,01,0
17,0813,00000,0501610,05,40040,0033,2,1,-,-,01,12/08/2013,01,14/08/2013,02,1,,01,01,6678
17,0813,00000,0506092,05,40052,0092,3,1,-,-,01,16/08/2013,01,16/08/2013,01,,,01,01,4898
17,0813,00000,0506092,05,40052,0022,2,1,-,-,01,15/08/2013,01,16/08/2013,04,1,,02,02,4898
17,0813,00000,0506092,05,40052,0036,4,1,-,-,01,15/08/2013,01,16/08/2013,03,1,,03,01,4898
17,0813,00000,0506092,05,40052,0001,1,1,-,-,05,30/08/2013,05,30/08/2013,,,,,,0
17,0813,00000,0506092,05,40052,0056,5,1,-,-,07,15/08/2013,07,16/08/2013,,,,,,0
17,0813,00000,0502012,05,40073,0089,4,1,-,-,01,06/08/2013,01,27/08/2013,02,1,,02,01,3735
17,0813,00000,0502012,05,40073,0042,2,2,-,-,01,06/08/2013,01,19/08/2013,,,,02,02,3735
17,0813,00000,0502012,05,40073,0042,2,1,-,-,01,06/08/2013,01,22/08/2013,07,2,2,01,01,3735
17,0813,00000,0502012,05,40073,0019,1,1,-,-,01,23/08/2013,01,26/08/2013,01,,,01,01,3735
17,0813,00000,0502012,05,40073,0112,3,1,-,-,01,26/08/2013,01,27/08/2013,04,1,,01,01,3735
17,0813,00000,0502012,05,40073,0065,5,1,-,-,01,06/08/2013,01,26/08/2013,04,1,,02,04,3735
17,0813,00000,0505988,05,40077,0069,1,1,-,-,01,16/08/2013,01,16/08/2013,04,1,,01,02,3801
17,0813,00000,0505988,05,40077,0039,4,1,-,-,01,15/08/2013,01,19/08/2013,03,1,,02,01,3801
17,0813,00000,0505988,05,40077,0005,5,1,-,-,01,15/08/2013,01,16/08/2013,03,1,,02,01,3801
17,0813,00000,0505988,05,40077,0115,3,1,-,-,01,15/08/2013,01,26/08/2013,04,1,,02,01,3801
17,0813,00000,0505988,05,40077,0092,2,1,-,-,01,15/08/2013,01,22/08/2013,04,1,,02,02,3801
17,0813,00000,0503194,05,40084,0014,1,1,-,-,01,02/08/2013,01,29/08/2013,01,,,01,01,3816
17,0813,00000,0503194,05,40084,0081,4,1,-,-,01,05/08/2013,01,14/08/2013,06,1,,02,02,3816
17,0813,00000,0503194,05,40084,0043,2,1,-,-,01,05/08/2013,01,14/08/2013,08,1,,02,01,3816
17,0813,00000,0503194,05,40084,0102,5,1,-,-,01,05/08/2013,01,14/08/2013,04,1,,03,04,3816
17,0813,00000,0503194,05,40084,0058,3,1,-,-,01,05/08/2013,01,21/08/2013,07,2,2,02,01,3816
17,0813,00000,0503194,05,40084,0058,3,2,-,-,01,05/08/2013,01,20/08/2013,,,,03,02,3816
17,0813,00000,0501997,05,40138,0091,4,1,-,-,01,13/08/2013,01,14/08/2013,02,1,,01,01,5482
17,0813,00000,0501997,05,40138,0049,3,1,-,-,01,29/08/2013,01,30/08/2013,01,,,01,01,5482
17,0813,00000,0501997,05,40138,0075,5,1,-,-,08,22/08/2013,08,26/08/2013,,,,,,0
17,0813,00000,0501997,05,40138,0028,2,1,-,-,01,13/08/2013,01,26/08/2013,03,1,,02,01,5482
17,0813,00000,0501997,05,40138,0007,1,1,-,-,01,13/08/2013,01,27/08/2013,04,1,,02,02,5482
17,0813,00000,0503239,05,40142,0069,4,1,-,-,01,20/08/2013,01,21/08/2013,03,1,,02,02,4175
17,0813,00000,0503239,05,40142,0091,5,1,-,-,01,13/08/2013,01,14/08/2013,06,1,,02,01,4175
17,0813,00000,0503239,05,40142,0048,3,1,-,-,01,30/08/2013,01,30/08/2013,01,,,01,01,4175
17,0813,00000,0503239,05,40142,0026,2,1,-,-,01,13/08/2013,01,19/08/2013,03,1,,02,01,4175
17,0813,00000,0503239,05,40142,0003,1,1,-,-,01,16/08/2013,01,21/08/2013,06,1,,01,04,4175
17,0813,00000,0502702,05,40146,0024,2,3,-,-,03,21/08/2013,03,30/08/2013,,,,01,01,0
17,0813,00000,0502702,05,40146,0024,2,1,-,-,06,27/08/2013,06,30/08/2013,,,,,,0
17,0813,00000,0502702,05,40146,0024,2,2,-,-,03,21/08/2013,03,30/08/2013,04,2,4,02,02,0
17,0813,00000,0502702,05,40146,0024,2,4,-,-,06,21/08/2013,06,30/08/2013,,,,,,0
17,0813,00000,0502702,05,40146,0084,5,1,-,-,01,16/08/2013,01,16/08/2013,04,1,,02,02,5289
17,0813,00000,0502702,05,40146,0044,3,1,-,-,07,22/08/2013,07,26/08/2013,,,,,,0
17,0813,00000,0502702,05,40146,0005,1,1,-,-,01,18/08/2013,01,26/08/2013,02,1,,02,02,5289
17,0813,00000,0502702,05,40146,0064,4,1,-,-,01,16/08/2013,01,21/08/2013,01,,,01,01,5289
17,0813,00000,0502798,05,40172,0037,2,1,-,-,01,12/08/2013,01,14/08/2013,03,1,,01,01,4371
17,0813,00000,0502798,05,40172,0001,4,1,-,-,01,09/08/2013,01,22/08/2013,03,1,,01,03,4371
17,0813,00000,0502798,05,40172,0079,5,1,-,-,01,09/08/2013,01,14/08/2013,03,1,,02,01,4371
17,0813,00000,0502798,05,40172,0056,3,1,-,-,01,09/08/2013,01,14/08/2013,05,1,,02,01,4371
17,0813,00000,0502798,05,40172,0010,1,1,-,-,01,09/08/2013,01,14/08/2013,05,1,,02,02,4371
17,0813,00000,0502997,05,40173,0088,5,1,-,-,01,13/08/2013,01,19/08/2013,02,1,,02,01,5056
17,0813,00000,0502997,05,40173,0067,4,1,-,-,01,21/08/2013,01,22/08/2013,02,1,,01,02,5056
17,0813,00000,0502997,05,40173,0006,1,1,-,-,01,17/08/2013,01,19/08/2013,05,1,,01,02,5056
17,0813,00000,0502997,05,40173,0047,3,1,-,-,01,17/08/2013,01,19/08/2013,04,1,,01,02,5056
17,0813,00000,0502997,05,40173,0026,2,1,-,-,01,17/08/2013,01,19/08/2013,03,1,,01,01,5056
17,0813,00000,0502569,05,40205,0075,2,1,-,-,01,18/08/2013,01,03/09/2013,04,1,,02,02,3989
17,0813,00000,0502569,05,40205,0058,5,1,-,-,01,18/08/2013,01,19/08/2013,04,1,,01,01,3989
17,0813,00000,0502569,05,40205,0100,3,1,-,-,07,18/08/2013,07,19/08/2013,,,,,,0
17,0813,00000,0502569,05,40205,0019,1,1,-,-,01,18/08/2013,01,22/08/2013,06,1,,01,03,3989
17,0813,00000,0502569,05,40205,0125,4,1,-,-,01,21/08/2013,01,26/08/2013,04,1,,02,01,3989
17,0813,00000,0501504,05,40267,0011,5,1,-,-,01,09/08/2013,01,14/08/2013,06,1,,04,05,5800
17,0813,00000,0501504,05,40267,0124,4,1,-,-,02,09/08/2013,02,14/08/2013,03,1,,02,02,0
17,0813,00000,0501504,05,40267,0042,3,1,-,-,01,08/08/2013,01,19/08/2013,05,1,,04,04,5800
17,0813,00000,0501504,05,40267,0065,1,1,-,-,05,29/08/2013,05,29/08/2013,,,,,,0
17,0813,00000,0501504,05,40267,0058,2,1,-,-,02,09/08/2013,02,14/08/2013,02,1,,02,01,0
17,0813,00000,0502787,05,40271,0063,5,1,-,-,01,13/08/2013,01,15/08/2013,07,1,,02,01,2954
17,0813,00000,0502787,05,40271,0028,3,1,-,-,01,13/08/2013,01,14/08/2013,07,1,,03,01,2954
17,0813,00000,0502787,05,40271,0080,1,1,-,-,07,13/08/2013,07,14/08/2013,,,,,,0
17,0813,00000,0502787,05,40271,0046,4,1,-,-,01,13/08/2013,01,20/08/2013,04,1,,03,02,2954
17,0813,00000,0502787,05,40271,0011,2,1,-,-,01,13/08/2013,01,15/08/2013,05,1,,02,02,2954
17,0813,00000,0502269,05,40302,0026,2,1,-,-,01,12/08/2013,01,19/08/2013,05,1,,02,02,5769
17,0813,00000,0502269,05,40302,0049,3,1,-,-,01,13/08/2013,01,19/08/2013,02,1,,01,01,5769
