"CD_A,C,2","PER,C,4","ENT,C,2","CON,C,5","V_SEL,C,1","N_HOG,C,1","N_REN,C,2","NOM,C,35","PAR,C,1","SEX,C,1","EDA,C,3","NAC_DIA,C,2","NAC_MES,C,2","NAC_ANIO,C,4","NIV,C,2","GRA,C,1","A_ESC,C,1","ELEGIDO,C,1","R_DEF,C,2","EST_DIS,C,1","UPM_DIS,C,6","FACTOR,N,10,0","FAC18,N,10,0"
05,0813,11,40242,3,1,02,-,3,2,012,04,11,2000,02,6,,0,01,2,00212,5012,0
05,0813,11,40242,1,1,04,-,4,2,034,22,06,1979,03,3,,1,01,2,00212,5012,20013
05,0813,11,40242,1,1,05,-,4,1,014,11,06,1999,03,2,,0,01,2,00212,5012,0
05,0813,11,40242,1,1,06,-,4,2,012,29,01,2001,02,6,,0,01,2,00212,5012,0
05,0813,11,40242,1,1,07,-,4,2,007,12,03,2006,01,2,,0,01,2,00212,5012,0
05,0813,11,40246,4,1,01,-,1,1,052,01,10,1960,02,6,,0,01,4,00213,5255,0
05,0813,11,40246,4,1,02,-,2,2,047,03,08,1966,02,2,,1,01,4,00213,5255,15794
05,0813,11,40246,4,1,03,-,3,1,023,27,06,1990,07,5,3,0,01,4,00213,5255,0
05,0813,11,40246,4,1,04,-,3,2,013,08,10,1999,03,1,,0,01,4,00213,5255,0
05,0813,11,40246,2,1,01,-,1,2,055,17,05,1958,06,2,2,1,01,4,00213,5255,5265
05,0813,11,40246,1,1,01,-,1,1,023,02,11,1989,07,4,3,1,01,4,00213,5255,5243
05,0813,11,40249,5,1,01,-,1,1,022,16,10,1990,03,3,,0,01,2,00214,4306,0
05,0813,11,40249,4,1,03,-,3,1,005,25,02,2008,01,1,,0,01,2,00214,4306,0
05,0813,11,40249,4,1,02,-,2,2,044,23,10,1968,06,3,1,0,01,2,00214,4306,0
05,0813,11,40249,4,1,01,-,1,1,038,14,03,1975,02,6,,1,01,2,00214,4306,8628
05,0813,11,40249,3,1,04,-,3,2,010,10,09,2002,02,5,,0,01,2,00214,4306,0
05,0813,11,40249,3,1,03,-,3,1,018,05,11,1994,04,3,,0,01,2,00214,4306,0
05,0813,11,40249,3,1,02,-,2,2,042,18,10,1970,03,3,,0,01,2,00214,4306,0
05,0813,11,40249,3,1,01,-,1,1,040,19,07,1973,04,1,,1,01,2,00214,4306,12942
05,0813,11,40249,1,1,06,-,4,2,015,21,10,1997,03,2,,0,01,2,00214,4306,0
05,0813,11,40249,1,1,05,-,3,2,013,09,12,1999,03,1,,0,01,2,00214,4306,0
05,0813,11,40249,1,1,04,-,3,1,016,12,12,1996,04,1,,0,01,2,00214,4306,0
05,0813,11,40249,1,1,03,-,3,1,019,26,04,1994,04,1,,1,01,2,00214,4306,12942
05,0813,11,40249,1,1,02,-,2,2,036,16,11,1976,03,1,,0,01,2,00214,4306,0
05,0813,11,40249,1,1,01,-,1,1,040,08,01,1973,03,2,,0,01,2,00214,4306,0
05,0813,11,40249,2,1,03,-,3,2,016,10,09,1996,02,6,,0,01,2,00214,4306,0
05,0813,11,40249,2,1,02,-,3,1,018,30,05,1995,02,6,,0,01,2,00214,4306,0
05,0813,11,40249,2,1,01,-,1,2,040,06,06,1973,02,6,,1,01,2,00214,4306,8597
05,0813,11,40249,5,1,02,-,2,2,023,16,12,1989,03,3,,1,01,2,00214,4306,8597
05,0813,11,40249,5,1,03,-,3,2,006,06,03,2007,02,1,,0,01,2,00214,4306,0
05,0813,11,40249,5,1,04,-,3,2,003,19,06,2010,,,,0,01,2,00214,4306,0
05,0813,11,40381,4,1,04,-,3,1,011,10,09,2001,02,5,,0,01,3,00215,4962,0
05,0813,11,40381,5,1,04,-,3,1,018,23,03,1995,03,3,,0,01,3,00215,4962,0
05,0813,11,40381,5,1,03,-,3,1,019,12,02,1994,06,1,2,0,01,3,00215,4962,0
05,0813,11,40381,5,1,02,-,2,2,041,18,03,1972,06,3,2,0,01,3,00215,4962,0
05,0813,11,40381,5,1,01,-,1,1,042,05,08,1971,03,3,,1,01,3,00215,4962,19400
05,0813,11,40381,4,1,03,-,4,2,019,29,11,1993,04,3,,0,01,3,00215,4962,0
05,0813,11,40381,4,1,02,-,3,1,020,11,08,1993,04,3,,1,01,3,00215,4962,14550
05,0813,11,40381,3,1,03,-,3,2,023,24,05,1990,07,4,3,0,01,3,00215,4962,0
05,0813,11,40381,3,1,02,-,2,2,048,14,08,1965,07,4,3,1,01,3,00215,4962,15174
05,0813,11,40381,3,1,01,-,1,1,052,11,11,1960,07,4,3,0,01,3,00215,4962,0
05,0813,11,40381,2,1,05,-,3,2,028,18,06,1985,04,3,,0,01,3,00215,4962,0
05,0813,11,40381,2,1,04,-,3,1,031,18,12,1981,02,6,,0,01,3,00215,4962,0
05,0813,11,40381,2,1,03,-,3,1,033,03,03,1980,03,3,,0,01,3,00215,4962,0
05,0813,11,40381,2,1,02,-,2,2,066,20,12,1946,03,3,,0,01,3,00215,4962,0
05,0813,11,40381,2,1,01,-,1,1,063,01,08,1950,02,6,,1,01,3,00215,4962,24250
05,0813,11,40381,1,1,03,-,5,2,045,10,08,1968,02,4,,0,01,3,00215,4962,0
05,0813,11,40381,1,1,02,-,3,1,058,01,12,1954,03,3,,0,01,3,00215,4962,0
05,0813,11,40381,1,1,01,-,1,2,080,30,05,1933,02,6,,1,01,3,00215,4962,15174
05,0813,11,40381,4,1,01,-,1,2,051,27,02,1962,07,4,3,0,01,3,00215,4962,0
05,0813,11,40381,5,1,05,-,3,2,015,01,09,1997,03,3,,0,01,3,00215,4962,0
05,0813,11,40383,1,2,01,-,1,1,034,08,09,1978,03,3,,1,01,2,00216,3925,7865
05,0813,11,40383,5,1,01,-,1,1,045,07,08,1967,02,6,,0,01,2,00216,3925,0
05,0813,11,40383,3,1,02,-,2,2,031,22,10,1981,03,3,,1,01,2,00216,3925,7836
05,0813,11,40383,3,1,03,-,3,1,004,03,04,2009,,,,0,01,2,00216,3925,0
05,0813,11,40383,2,1,03,-,3,2,019,23,11,1993,04,3,,0,01,2,00216,3925,0
05,0813,11,40383,2,1,04,-,3,2,017,28,08,1995,04,3,,0,01,2,00216,3925,0
05,0813,11,40383,2,1,05,-,3,2,013,23,02,2000,03,1,,0,01,2,00216,3925,0
05,0813,11,40383,2,1,01,-,1,1,042,27,09,1970,02,6,,0,01,2,00216,3925,0
05,0813,11,40383,2,1,02,-,2,2,040,07,07,1973,02,6,,1,01,2,00216,3925,11754
05,0813,11,40383,1,2,06,-,3,1,003,27,11,2009,,,,0,01,2,00216,3925,0
05,0813,11,40383,1,2,05,-,3,1,005,12,02,2008,01,2,,0,01,2,00216,3925,0
05,0813,11,40383,1,2,04,-,3,1,012,17,02,2001,02,6,,0,01,2,00216,3925,0
05,0813,11,40383,1,2,03,-,3,2,014,17,06,1999,03,2,,0,01,2,00216,3925,0
05,0813,11,40383,1,2,02,-,2,2,033,21,08,1979,03,3,,0,01,2,00216,3925,0
05,0813,11,40383,4,1,03,-,4,2,017,15,06,1996,03,3,,0,01,2,00216,3925,0
05,0813,11,40383,4,1,02,-,4,1,020,29,10,1992,03,3,,1,01,2,00216,3925,7865
05,0813,11,40383,4,1,01,-,1,1,021,24,08,1991,03,3,,0,01,2,00216,3925,0
05,0813,11,40383,1,1,07,-,4,2,010,04,06,2003,02,2,,0,01,2,00216,3925,0
05,0813,11,40383,1,1,06,-,4,1,012,05,04,2001,02,5,,0,01,2,00216,3925,0
05,0813,11,40383,1,1,05,-,4,2,002,04,04,2011,,,,0,01,2,00216,3925,0
05,0813,11,40383,1,1,04,-,3,2,018,29,03,1995,04,3,,0,01,2,00216,3925,0
05,0813,11,40383,1,1,03,-,3,2,023,15,09,1989,04,3,,0,01,2,00216,3925,0
05,0813,11,40383,1,1,02,-,2,2,056,04,04,1957,02,6,,1,01,2,00216,3925,15672
05,0813,11,40383,1,1,01,-,1,1,057,16,11,1955,02,6,,0,01,2,00216,3925,0
05,0813,11,40383,5,1,05,-,3,1,017,26,06,1996,03,3,,0,01,2,00216,3925,0
05,0813,11,40383,5,1,04,-,3,1,018,28,11,1994,04,3,,0,01,2,00216,3925,0
05,0813,11,40383,5,1,03,-,3,2,020,25,12,1992,07,2,3,1,01,2,00216,3925,15672
05,0813,11,40383,5,1,02,-,2,2,045,05,11,1967,02,6,,0,01,2,00216,3925,0
05,0813,11,40383,3,1,01,-,1,1,023,30,08,1989,03,3,,0,01,2,00216,3925,0
05,0813,11,40428,5,1,01,-,1,1,079,21,09,1933,06,2,2,0,01,3,00217,5805,0
05,0813,11,40428,4,1,01,-,1,2,050,04,06,1963,03,3,,1,01,3,00217,5805,11835
05,0813,11,40428,4,1,02,-,5,1,052,15,02,1961,03,3,,0,01,3,00217,5805,0
05,0813,11,40428,1,1,01,-,1,1,061,12,10,1951,03,2,,0,01,3,00217,5805,0
05,0813,11,40428,1,1,02,-,2,2,058,22,08,1954,02,6,,0,01,3,00217,5805,0
05,0813,11,40428,1,1,03,-,3,2,028,31,07,1985,03,3,,1,01,3,00217,5805,17752
05,0813,11,40428,1,1,04,-,4,2,008,07,08,2005,02,2,,0,01,3,00217,5805,0
05,0813,11,40428,5,1,02,-,2,2,059,12,02,1954,02,6,,1,01,3,00217,5805,11835
05,0813,11,40429,5,1,01,-,1,1,039,11,01,1974,03,3,,1,01,3,00218,4585,8963
05,0813,11,40429,2,1,02,-,4,2,087,10,01,1926,02,1,,0,01,3,00218,4585,0
05,0813,11,40429,3,1,02,-,3,1,010,19,10,2002,02,5,,0,01,3,00218,4585,0
05,0813,11,40429,2,1,01,-,1,2,056,16,04,1957,02,6,,1,01,3,00218,4585,14021
05,0813,11,40429,2,1,03,-,3,1,032,01,02,1981,03,3,,0,01,3,00218,4585,0
05,0813,11,40429,5,1,02,-,2,2,028,25,08,1984,03,3,,0,01,3,00218,4585,0
05,0813,11,40429,3,1,01,-,1,2,032,28,01,1981,03,3,,1,01,3,00218,4585,4674
05,0813,11,40429,4,1,02,-,2,2,032,08,01,1981,04,3,,1,01,3,00218,4585,9348
05,0813,11,40429,4,1,03,-,3,1,013,14,01,2000,03,1,,0,01,3,00218,4585,0
05,0813,11,40429,4,1,04,-,3,2,011,20,09,2001,02,5,,0,01,3,00218,4585,0
05,0813,11,40429,4,1,05,-,3,1,002,14,05,2011,,,,0,01,3,00218,4585,0
05,0813,11,40429,4,1,06,-,3,2,000,17,04,2013,,,,0,01,3,00218,4585,0
05,0813,11,40429,4,1,01,-,1,1,030,20,11,1982,04,2,,0,01,3,00218,4585,0
05,0813,11,40474,5,1,04,-,4,1,017,18,05,1996,03,3,,0,01,3,00219,5774,0
05,0813,11,40474,1,1,01,-,1,1,047,23,12,1965,03,3,,0,01,3,00219,5774,0
05,0813,11,40474,1,1,02,-,2,2,051,26,06,1962,03,3,,1,01,3,00219,5774,17658
05,0813,11,40474,5,1,03,-,3,2,037,24,12,1975,02,2,,0,01,3,00219,5774,0
05,0813,11,40474,5,1,02,-,3,2,048,15,08,1964,02,6,,0,01,3,00219,5774,0
05,0813,11,40474,5,1,01,-,1,2,068,10,07,1945,02,2,,1,01,3,00219,5774,17658
05,0813,11,40474,4,1,04,-,3,2,007,15,12,2005,02,2,,0,01,3,00219,5774,0
05,0813,11,40474,4,1,03,-,4,1,009,03,11,2003,02,4,,0,01,3,00219,5774,0
05,0813,11,40474,4,1,02,-,3,2,031,05,12,1981,04,1,,0,01,3,00219,5774,0
05,0813,11,40474,4,1,01,-,1,2,057,21,01,1956,03,3,,1,01,3,00219,5774,11772
05,0813,11,40474,1,1,04,-,4,1,012,05,03,2001,02,6,,0,01,3,00219,5774,0
05,0813,11,40474,1,1,03,-,3,2,025,28,09,1987,03,3,,0,01,3,00219,5774,0
05,0813,11,40474,3,1,02,-,2,2,052,22,12,1960,02,5,,0,01,3,00219,5774,0
05,0813,11,40474,3,1,01,-,1,1,051,15,06,1962,02,6,,0,01,3,00219,5774,0
05,0813,11,40474,3,1,09,-,4,2,003,27,12,2009,,,,0,01,3,00219,5774,0
05,0813,11,40474,3,1,08,-,4,1,005,10,10,2007,01,3,,0,01,3,00219,5774,0
05,0813,11,40474,3,1,07,-,4,1,008,18,06,2005,02,2,,0,01,3,00219,5774,0
05,0813,11,40474,3,1,06,-,4,2,011,11,10,2001,02,5,,0,01,3,00219,5774,0
05,0813,11,40474,3,1,05,-,4,1,039,05,11,1973,03,3,,0,01,3,00219,5774,0
05,0813,11,40474,3,1,04,-,3,2,023,12,08,1989,04,3,,0,01,3,00219,5774,0
05,0813,11,40474,3,1,03,-,3,2,029,04,08,1984,03,2,,1,01,3,00219,5774,29429
05,0813,11,40474,2,1,04,-,3,2,011,15,09,2001,02,5,,0,01,3,00219,5774,0
05,0813,11,40474,2,1,03,-,4,1,065,10,07,1948,02,3,,1,01,3,00219,5774,16931
05,0813,11,40474,2,1,01,-,1,1,031,05,01,1982,03,2,,0,01,3,00219,5774,0
05,0813,11,40474,2,1,02,-,2,2,030,10,10,1982,03,3,,0,01,3,00219,5774,0
05,0813,11,40521,1,1,01,-,1,1,038,16,01,1975,02,5,,1,01,2,00220,1394,4190
05,0813,11,40521,4,1,05,-,3,1,010,30,09,2002,02,4,,0,01,2,00220,1394,0
05,0813,11,40521,1,1,03,-,4,2,051,08,09,1961,02,6,,0,01,2,00220,1394,0
05,0813,11,40521,1,1,04,-,3,1,008,21,04,2005,02,2,,0,01,2,00220,1394,0
05,0813,11,40521,1,1,05,-,3,1,003,15,08,2009,,,,0,01,2,00220,1394,0
05,0813,11,40521,1,1,06,-,3,1,003,01,07,2010,,,,0,01,2,00220,1394,0
05,0813,11,40521,1,1,07,-,3,1,002,09,07,2011,,,,0,01,2,00220,1394,0
05,0813,11,40521,2,1,01,-,1,1,076,03,07,1937,02,2,,1,01,2,00220,1394,5587
05,0813,11,40521,2,1,02,-,3,1,033,21,09,1979,03,3,,0,01,2,00220,1394,0
05,0813,11,40521,2,1,03,-,4,2,034,10,11,1978,03,3,,0,01,2,00220,1394,0
05,0813,11,40521,2,1,04,-,4,2,018,30,03,1995,03,3,,0,01,2,00220,1394,0
05,0813,11,40521,2,1,05,-,4,1,015,21,10,1997,03,2,,0,01,2,00220,1394,0
05,0813,11,40521,2,1,06,-,4,1,013,26,10,1999,03,1,,0,01,2,00220,1394,0
05,0813,11,40521,4,1,01,-,1,1,040,16,04,1973,03,2,,1,01,2,00220,1394,2793
05,0813,11,40521,5,1,01,-,1,2,042,03,03,1971,02,6,,0,01,2,00220,1394,0
05,0813,11,40521,5,1,02,-,2,1,043,15,11,1969,02,5,,0,01,2,00220,1394,0
05,0813,11,40521,5,1,03,-,3,1,021,03,02,1992,02,5,,0,01,2,00220,1394,0
05,0813,11,40521,5,1,04,-,3,1,018,28,03,1995,02,6,,1,01,2,00220,1394,5587
05,0813,11,40521,5,1,05,-,3,1,016,10,07,1997,03,2,,0,01,2,00220,1394,0
05,0813,11,40521,5,1,06,-,3,1,009,23,09,2003,02,2,,0,01,2,00220,1394,0
05,0813,11,40521,2,1,07,-,4,2,008,24,12,2004,02,3,,0,01,2,00220,1394,0
05,0813,11,40521,2,1,08,-,4,1,006,17,07,2007,02,2,,0,01,2,00220,1394,0
05,0813,11,40521,3,1,01,-,1,1,063,19,10,1949,00,,,0,01,2,00220,1394,0
05,0813,11,40521,3,1,02,-,4,1,038,13,11,1974,02,6,,0,01,2,00220,1394,0
05,0813,11,40521,3,1,03,-,3,2,032,31,08,1980,02,3,,0,01,2,00220,1394,0
05,0813,11,40521,3,1,04,-,3,1,023,06,09,1989,02,6,,0,01,2,00220,1394,0
05,0813,11,40521,3,1,05,-,4,2,021,28,03,1992,02,3,,1,01,2,00220,1394,6958
05,0813,11,40521,3,1,06,-,4,1,014,26,05,1999,03,2,,0,01,2,00220,1394,0
05,0813,11,40521,3,1,07,-,4,1,011,14,02,2002,02,5,,0,01,2,00220,1394,0
05,0813,11,40521,3,1,08,-,4,1,003,31,10,2009,,,,0,01,2,00220,1394,0
05,0813,11,40521,3,1,09,-,4,2,002,03,04,2011,,,,0,01,2,00220,1394,0
05,0813,11,40521,3,1,10,-,4,1,001,03,04,2012,,,,0,01,2,00220,1394,0
05,0813,11,40521,3,1,11,-,4,1,000,07,08,2013,,,,0,01,2,00220,1394,0
05,0813,11,40521,4,1,02,-,2,2,040,02,11,1972,03,3,,0,01,2,00220,1394,0
05,0813,11,40521,4,1,03,-,3,2,016,28,11,1996,04,2,,0,01,2,00220,1394,0
05,0813,11,40521,4,1,04,-,3,2,014,23,12,1998,03,2,,0,01,2,00220,1394,0
05,0813,11,40521,1,1,02,-,2,2,028,13,10,1984,02,6,,0,01,2,00220,1394,0
13,0813,12,40014,2,2,01,-,1,1,042,11,09,1970,02,6,,0,01,2,00221,3886,0
13,0813,12,40014,1,1,03,-,4,1,073,08,12,1939,02,2,,0,01,2,00221,3886,0
13,0813,12,40014,2,2,03,-,3,1,019,06,04,1994,04,3,,1,01,2,00221,3886,11680
13,0813,12,40014,2,2,04,-,3,1,012,29,11,2000,02,6,,0,01,2,00221,3886,0
13,0813,12,40014,2,2,02,-,2,2,041,17,09,1971,06,2,3,0,01,2,00221,3886,0
13,0813,12,40014,1,1,02,-,2,2,065,18,02,1948,02,4,,0,01,2,00221,3886,0
13,0813,12,40014,1,1,01,-,1,1,061,07,03,1952,02,4,,1,01,2,00221,3886,11680
13,0813,12,40014,2,1,02,-,2,2,067,20,12,1945,00,,,1,01,2,00221,3886,7758
13,0813,12,40014,2,1,01,-,1,1,065,22,08,1947,00,,,0,01,2,00221,3886,0
13,0813,12,40014,4,1,05,-,4,1,003,23,12,2009,,,,0,01,2,00221,3886,0
13,0813,12,40014,4,1,04,-,4,2,007,20,07,2006,01,1,,0,01,2,00221,3886,0
13,0813,12,40014,4,1,03,-,4,1,011,29,07,2002,02,5,,0,01,2,00221,3886,0
13,0813,12,40014,4,1,02,-,3,2,037,02,09,1975,02,6,,0,01,2,00221,3886,0
13,0813,12,40014,4,1,01,-,1,2,083,16,11,1929,00,,,1,01,2,00221,3886,7758
13,0813,12,40014,3,1,04,-,3,2,023,21,09,1989,00,,,0,01,2,00221,3886,0
13,0813,12,40014,3,1,03,-,3,1,028,25,09,1984,03,1,,0,01,2,00221,3886,0
13,0813,12,40014,3,1,02,-,2,1,034,31,08,1978,00,,,0,01,2,00221,3886,0
13,0813,12,40014,3,1,01,-,1,2,044,17,01,1969,02,6,,1,01,2,00221,3886,15517
13,0813,12,40016,3,1,05,-,4,2,020,23,02,1993,04,3,,0,01,3,00222,4047,0
13,0813,12,40016,2,1,01,-,1,1,037,18,06,1976,04,3,,1,01,3,00222,4047,7911
13,0813,12,40016,3,1,01,-,1,1,040,29,12,1972,04,3,,0,01,3,00222,4047,0
13,0813,12,40016,3,1,02,-,2,2,040,17,07,1973,03,3,,0,01,3,00222,4047,0
13,0813,12,40016,3,1,04,-,3,1,019,29,07,1994,04,3,,1,01,3,00222,4047,19778
13,0813,12,40016,1,1,02,-,3,1,053,10,04,1960,06,2,2,0,01,3,00222,4047,0
13,0813,12,40016,1,1,01,-,1,2,077,13,04,1936,00,,,0,01,3,00222,4047,0
13,0813,12,40016,1,1,04,-,4,2,058,27,01,1955,03,3,,0,01,3,00222,4047,0
13,0813,12,40016,1,1,03,-,3,1,052,15,07,1961,06,2,2,1,01,3,00222,4047,15823
13,0813,12,40016,4,1,01,-,1,1,045,23,04,1968,07,2,3,1,01,3,00222,4047,3956
13,0813,12,40016,5,1,03,-,3,2,017,06,12,1995,04,2,,0,01,3,00222,4047,0
13,0813,12,40016,5,1,02,-,2,2,050,21,12,1962,05,4,2,1,01,3,00222,4047,8251
13,0813,12,40016,5,1,01,-,1,1,052,22,08,1960,04,3,,0,01,3,00222,4047,0
13,0813,12,40016,3,1,03,-,3,1,029,29,02,1984,04,3,,0,01,3,00222,4047,0
13,0813,12,40016,2,1,04,-,3,1,001,17,04,2012,,,,0,01,3,00222,4047,0
13,0813,12,40016,2,1,03,-,3,1,013,06,09,1999,03,1,,0,01,3,00222,4047,0
13,0813,12,40016,2,1,02,-,2,2,035,09,10,1977,04,3,,0,01,3,00222,4047,0
13,0813,12,40016,3,1,06,-,4,1,002,07,10,2010,,,,0,01,3,00222,4047,0
13,0813,12,40017,1,1,02,-,2,2,060,06,03,1953,00,,,0,01,2,00223,4952,0
13,0813,12,40017,1,1,03,-,3,2,032,01,01,1981,02,6,,0,01,2,00223,4952,0
13,0813,12,40017,4,1,04,-,4,2,005,02,10,2007,01,1,,0,01,2,00223,4952,0
13,0813,12,40017,4,1,05,-,4,2,001,11,01,2012,,,,0,01,2,00223,4952,0
13,0813,12,40017,3,1,01,-,1,1,048,01,07,1965,02,6,,1,01,2,00223,4952,14884
13,0813,12,40017,3,1,02,-,2,2,045,04,02,1968,03,3,,0,01,2,00223,4952,0
13,0813,12,40017,3,1,03,-,4,1,080,27,03,1933,00,,,0,01,2,00223,4952,0
13,0813,12,40017,3,1,04,-,4,1,017,15,07,1996,03,3,,0,01,2,00223,4952,0
13,0813,12,40017,3,1,05,-,4,1,012,25,05,2001,02,6,,0,01,2,00223,4952,0
13,0813,12,40017,4,1,01,-,1,2,045,29,04,1968,06,3,2,1,01,2,00223,4952,14830
13,0813,12,40017,4,1,02,-,3,2,024,25,09,1988,07,4,3,0,01,2,00223,4952,0
13,0813,12,40017,4,1,03,-,3,2,019,16,01,1994,04,3,,0,01,2,00223,4952,0
13,0813,12,40017,2,1,01,-,1,1,055,06,05,1958,02,6,,1,01,2,00223,4952,4961
13,0813,12,40017,1,1,01,-,1,1,064,30,06,1949,00,,,0,01,2,00223,4952,14884
13,0813,12,40018,5,1,01,-,1,1,036,15,05,1977,03,3,,0,01,1,00224,16188,0
13,0813,12,40018,1,1,01,-,1,1,059,14,06,1954,03,3,,1,01,1,00224,16188,30415
13,0813,12,40018,2,1,03,-,4,2,001,24,05,2012,,,,0,01,1,00224,16188,0
13,0813,12,40018,2,1,02,-,3,2,033,22,05,1980,03,3,,0,01,1,00224,16188,0
13,0813,12,40018,2,1,01,-,1,2,056,01,08,1957,02,2,,1,01,1,00224,16188,34356
13,0813,12,40018,3,1,01,-,1,2,043,23,02,1970,03,2,,1,01,1,00224,16188,17178
13,0813,12,40018,5,1,03,-,3,1,000,22,10,2012,,,,0,01,1,00224,16188,0
13,0813,12,40018,5,1,02,-,2,2,037,06,07,1976,01,3,,1,01,1,00224,16188,34356
13,0813,12,40018,4,1,08,-,3,1,008,24,06,2005,02,2,,0,01,1,00224,16188,0
13,0813,12,40018,4,1,07,-,3,2,011,02,06,2002,02,4,,0,01,1,00224,16188,0
13,0813,12,40018,4,1,06,-,3,2,016,29,06,1997,04,1,,0,01,1,00224,16188,0
13,0813,12,40018,4,1,05,-,3,2,019,06,09,1993,03,3,,0,01,1,00224,16188,0
13,0813,12,40018,4,1,04,-,3,1,022,23,02,1991,03,3,,1,01,1,00224,16188,76037
13,0813,12,40018,4,1,03,-,3,2,024,16,09,1988,02,3,,0,01,1,00224,16188,0
13,0813,12,40018,4,1,02,-,2,2,050,23,08,1963,02,1,,0,01,1,00224,16188,0
13,0813,12,40018,4,1,01,-,1,1,053,01,01,1960,02,3,,0,01,1,00224,16188,0
13,0813,12,40018,1,1,03,-,4,2,015,13,07,1998,03,3,,0,01,1,00224,16188,0
13,0813,12,40018,1,1,02,-,2,2,053,25,02,1960,02,6,,0,01,1,00224,16188,0
13,0813,12,40071,5,1,04,-,4,2,035,27,01,1978,07,4,3,0,01,2,00225,4640,0
13,0813,12,40071,5,1,05,-,4,1,010,20,02,2003,02,2,,0,01,2,00225,4640,0
13,0813,12,40071,3,1,01,-,1,2,060,16,07,1953,00,,,1,01,2,00225,4640,13895
13,0813,12,40071,3,1,02,-,2,1,070,24,06,1943,02,6,,0,01,2,00225,4640,0
13,0813,12,40071,3,1,03,-,3,1,031,12,08,1981,02,6,,0,01,2,00225,4640,0
13,0813,12,40071,5,1,01,-,1,1,062,23,03,1951,02,6,,0,01,2,00225,4640,0
13,0813,12,40071,5,1,02,-,2,2,059,15,04,1954,02,5,,1,01,2,00225,4640,18527
13,0813,12,40071,5,1,03,-,3,2,035,06,04,1978,07,4,3,0,01,2,00225,4640,0
13,0813,12,40071,2,1,04,-,3,1,006,30,09,2006,01,1,,0,01,2,00225,4640,0
13,0813,12,40071,2,1,03,-,3,2,007,27,05,2006,01,1,,0,01,2,00225,4640,0
13,0813,12,40071,2,1,02,-,3,2,021,03,01,1992,04,3,,0,01,2,00225,4640,0
13,0813,12,40071,2,1,01,-,1,2,037,27,01,1976,02,6,,1,01,2,00225,4640,9264
13,0813,12,40071,5,1,06,-,4,2,004,19,07,2009,,,,0,01,2,00225,4640,0
13,0813,12,40074,5,1,02,-,2,2,040,29,09,1972,03,3,,0,01,2,00226,5853,0
13,0813,12,40074,5,1,03,-,3,2,000,27,09,2012,,,,0,01,2,00226,5853,0
13,0813,12,40074,2,1,01,-,1,1,042,25,03,1971,03,3,,0,01,2,00226,5853,0
13,0813,12,40074,2,1,02,-,2,2,040,29,05,1973,07,5,3,1,01,2,00226,5853,11685
13,0813,12,40074,2,1,03,-,3,2,008,22,03,2005,02,2,,0,01,2,00226,5853,0
13,0813,12,40074,4,1,01,-,1,2,070,30,08,1942,03,3,,1,01,2,00226,5853,5843
13,0813,12,40074,1,1,02,-,3,1,027,27,11,1985,04,3,,0,01,2,00226,5853,0
13,0813,12,40074,3,1,01,-,1,1,048,30,07,1965,07,4,3,1,01,2,00226,5853,11728
13,0813,12,40074,3,1,02,-,2,2,057,10,03,1956,07,5,3,0,01,2,00226,5853,0
13,0813,12,40074,5,1,01,-,1,1,040,01,01,1973,07,2,3,1,01,2,00226,5853,11728
13,0813,12,40074,1,1,01,-,1,2,045,23,12,1967,03,3,,1,01,2,00226,5853,11685
13,0813,12,40114,5,1,01,-,1,1,032,19,02,1981,03,3,,0,01,1,00227,7189,0
13,0813,12,40114,1,1,06,-,4,1,006,14,01,2007,01,1,,0,01,1,00227,7189,0
13,0813,12,40114,5,1,02,-,2,2,030,22,06,1983,03,3,,1,01,1,00227,7189,15257
13,0813,12,40114,1,1,08,-,4,2,003,22,02,2010,,,,0,01,1,00227,7189,0
13,0813,12,40114,1,1,07,-,4,2,004,13,09,2008,,,,0,01,1,00227,7189,0
13,0813,12,40114,2,1,01,-,1,2,060,11,11,1952,03,3,,0,01,1,00227,7189,0
13,0813,12,40114,2,1,02,-,3,1,034,21,01,1979,04,3,,1,01,1,00227,7189,13507
13,0813,12,40114,3,1,01,-,1,1,041,04,05,1972,03,3,,0,01,1,00227,7189,0
13,0813,12,40114,3,1,02,-,2,2,039,15,05,1974,03,3,,1,01,1,00227,7189,22886
13,0813,12,40114,3,1,03,-,3,1,021,15,12,1991,03,3,,0,01,1,00227,7189,0
13,0813,12,40114,3,1,04,-,3,2,015,06,07,1998,03,3,,0,01,1,00227,7189,0
13,0813,12,40114,1,1,01,-,1,1,053,13,02,1960,03,3,,0,01,1,00227,7189,0
13,0813,12,40114,1,1,02,-,3,2,033,08,08,1980,03,3,,1,01,1,00227,7189,15257
13,0813,12,40114,1,1,03,-,4,1,016,24,12,1996,03,3,,0,01,1,00227,7189,0
13,0813,12,40114,1,1,04,-,4,1,013,10,06,2000,02,6,,0,01,1,00227,7189,0
13,0813,12,40114,4,1,01,-,1,2,055,11,05,1958,02,6,,1,01,1,00227,7189,15257
13,0813,12,40114,4,1,02,-,3,2,038,08,03,1975,03,3,,0,01,1,00227,7189,0
13,0813,12,40114,4,1,03,-,4,1,008,15,03,2005,02,2,,0,01,1,00227,7189,0
13,0813,12,40114,4,1,04,-,4,2,007,15,10,2005,02,2,,0,01,1,00227,7189,0
