"PER,C,4","AGEB,C,4","CD,C,2","PRO_VIV,C,4","ENT,C,2","CON,C,4","V_SEL,C,1","N_HOG,C,1","N_REN,C,2","S4P24_1,C,1","S4P24_2,C,1","S4P24_3,C,1","S4P24_4,C,1","S4P24_5,C,1","S4P24_6,C,1","S4P24_7,C,1","S4P24_8,C,1","S4P24_9,C,1","S4P24_10,C,1","S4P25_1,C,1","S4P25_2,C,1","S4P25_3,C,1","S4P25_4,C,1","S4P25_5,C,1","S4P25_6,C,1","S4P25_7,C,1","S4P26_1,C,1","S4P26_2,C,1","S4P26_3,C,1","S4P26_4,C,1","S4P26_5,C,1","S4P26_6,C,1","S4P26_7,C,1","S4P26_8,C,1","S4P26_9,C,1","S4P26_10,C,1","S4P26_11,C,1","S4P27_1,C,1","S4P27_2,C,1","S4P27_3,C,1","S4P27_4,C,1","S4P27_5,C,1","S4P28_1,C,1","S4P28_2,C,1","S4P28_3,C,1","S4P28_4,C,1","S4P28_5,C,1","S4P28_6,C,1","S4P29,C,1","S4P29_ES,C,50","S4P29_1,C,1","S4P29_1_ES,C,50","S4P29_2,C,1","S4P29_3,C,1","S4P29_4,C,1","S4P29_5,C,1","S4P29_6,C,1","S4P30_1,C,1","S4P30_2,C,1","S4P30_3,C,1","S4P30_4,C,1","S4P30_5,C,1","S4P30_6,C,1","S4P30_7,C,1","S4P30_8,C,1","S4P31_1,C,1","S4P31_2,C,1","S4P31_3,C,1","S4P32,C,1","S4P32_1,C,1","S4P32_2,C,1","S4P33_1,C,1","S4P33_2,C,1","S4P33_3,C,1","S4P33_4,C,1","S4P33_5,C,1","S4P33_6,C,1","S4P33_7,C,1","S4P34,C,1","S4P34_1,C,1","S4P35,C,1","S5P1,C,1","S5P2_1,C,1","S5P2_2,C,1","S5P2_3,C,1","S5P2_4,C,1","S5P2_5,C,1","S5P2_6,C,1","S5P3,C,1","S5P4_1,C,1","S5P4_2,C,1","S5P4_3,C,1","S5P4_4,C,1","S5P4_5,C,1","S5P4_6,C,1","S5P4_7,C,1","S5P4_8,C,1","S5P4_9,C,1","S5P4_ES,C,20","S5P5,C,1","S5P6_1,C,1","S5P6_2,C,1","S5P6_3,C,1","S5P6_4,C,1","S5P6_5,C,1","S5P6_6,C,1","S5P6_7,C,1","S5P6_8,C,1","S5P6_9,C,1","S5P6_10,C,1","S5P6_11,C,1","S5P6_12,C,1","S5P6_13,C,1","S5P6_14,C,1","S5P7,C,1","S5P8,C,1","S5P9,C,1","S5P10_1,C,1","S5P10_2,C,1","S5P10_3,C,1","S5P10_4,C,1","S5P10_5,C,1","S5P10_6,C,1","S5OBS,C,50","FAC,N,6,0"
0809,1255,29,0078,17,0065,5,1,02,2,2,2,2,2,2,4,4,3,2,2,2,3,3,2,2,3,1,3,2,2,2,2,2,2,3,1,1,3,2,3,3,3,2,2,2,2,2,2,1,,2,,2,2,,2,1,1,1,1,2,1,1,1,1,1,1,1,2,,,1,2,3,2,3,3,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20949
0809,0558,29,0073,17,0291,3,1,01,2,2,2,3,2,3,3,3,3,3,2,1,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,4,3,2,1,,2,,2,1,3,1,1,2,1,1,1,1,3,1,1,1,2,3,1,1,1,1,3,3,3,3,2,2,2,,3,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,2,2,,2,1,1,1,1,2,2,2,1,1,2,1,1,1,1,4,3,1,2,3,1,6,2,2,,10183
0809,0295,29,0415,17,0034,2,1,02,1,2,2,2,1,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,3,2,2,,2,,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,4,3,3,3,2,2,,3,1,0,1,0,0,0,0,1,1,1,3,3,1,1,3,3,2,,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,4,2,1,2,2,2,3,2,1,,9320
0809,1255,29,0008,17,0065,1,1,03,2,1,1,2,1,2,4,2,1,3,1,1,3,2,4,3,1,1,1,1,1,1,2,3,2,3,2,3,2,3,3,3,3,3,2,2,2,1,2,2,,2,,2,1,3,2,2,1,1,1,1,1,1,1,1,2,3,2,1,1,1,1,2,3,3,4,3,2,2,,3,1,0,0,0,0,1,1,1,1,1,3,1,1,3,2,3,2,,2,1,2,2,2,2,2,1,2,1,2,2,1,1,1,3,2,1,2,2,3,2,3,2,,12497
0809,1255,29,0040,17,0065,3,1,01,2,2,2,2,2,3,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,2,,1,2,,2,3,3,1,1,1,1,2,1,3,2,1,1,1,2,2,2,2,4,2,2,4,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4540
0809,1429,29,0071,17,0085,3,1,01,2,2,2,2,2,2,2,2,3,2,2,2,3,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,,2,,2,2,,2,1,2,1,1,1,1,2,1,1,1,1,3,1,1,1,2,2,3,2,2,4,2,2,,1,1,1,0,0,0,1,0,1,1,1,1,1,2,1,3,2,2,,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,2,1,1,2,1,1,2,2,,10758
0809,1429,29,0098,17,0085,4,1,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,1,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,,2,,1,1,3,2,2,1,1,1,1,1,1,1,1,1,3,3,1,1,1,2,1,2,2,2,2,2,1,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13059
0809,0936,29,0009,17,0141,1,1,01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,2,,2,2,,2,2,1,1,1,1,1,2,1,1,3,3,3,1,1,2,1,1,2,3,4,3,2,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3685
0809,0936,29,0036,17,0141,2,1,03,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,2,,1,2,,2,3,1,1,1,1,1,1,1,1,1,1,1,2,,,5,2,3,1,2,4,4,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2634
0809,0717,29,0003,17,0208,1,1,02,2,2,2,2,2,3,3,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,3,2,3,2,2,3,3,2,3,2,3,2,3,3,3,2,2,,2,,3,2,,2,2,1,1,1,2,1,1,1,2,2,2,3,1,2,1,3,2,3,4,3,3,3,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7530
0809,0717,29,0048,17,0208,3,1,01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,,1,2,,2,1,1,2,2,1,2,2,2,1,1,1,4,1,2,2,2,2,4,2,3,3,2,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11381
0809,0558,29,0137,17,0291,5,1,02,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,3,1,,1,,2,2,,2,1,1,1,1,1,2,4,1,2,1,1,1,2,,,1,1,2,2,2,3,3,2,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11383
0809,0558,29,0030,17,0291,2,1,02,2,2,2,3,2,3,2,1,2,2,2,2,3,2,3,2,4,2,3,2,2,2,2,2,2,4,1,2,2,2,2,2,3,2,2,3,4,2,2,2,,2,,2,2,,1,1,4,1,1,1,1,1,1,1,2,3,2,1,2,1,2,2,3,3,2,2,2,2,,3,1,0,0,1,1,0,0,1,1,2,1,1,1,1,1,2,2,,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,5,1,1,1,2,1,1,1,1,,16089
0809,1109,29,0037,17,0366,2,1,02,2,2,1,3,2,2,4,3,2,2,3,2,2,2,2,3,3,2,1,4,1,2,2,3,2,2,1,3,2,2,3,3,2,2,2,1,2,2,2,2,,2,,2,2,,2,2,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,2,3,2,3,4,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9541
0809,0295,29,0566,17,0034,5,1,01,2,1,2,2,2,3,4,3,4,3,1,1,3,2,4,3,3,2,1,1,1,1,2,1,2,2,2,2,3,2,4,4,2,1,1,2,2,3,2,1,,2,,1,2,,2,1,1,1,1,4,1,4,1,4,2,1,1,1,2,1,1,1,2,2,4,4,2,2,,3,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678
0809,1429,29,0127,17,0085,5,1,03,2,2,3,2,2,2,2,2,2,3,3,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,1,,1,,3,2,,2,2,1,1,1,4,1,1,1,4,1,1,3,1,2,2,2,5,2,5,2,2,5,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20904
0809,0936,29,0124,17,0141,5,1,03,2,2,2,2,2,3,4,3,3,3,2,3,2,2,4,1,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,2,3,2,2,3,1,,2,,1,2,,2,1,4,1,1,1,2,1,1,4,3,1,3,1,1,1,4,2,3,2,3,3,2,2,,1,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3917
0809,0866,29,0033,17,0205,2,1,01,3,1,2,2,2,3,4,2,3,3,3,2,2,2,4,2,3,2,2,2,1,1,2,3,2,2,2,2,2,2,2,3,2,1,1,1,2,2,3,2,,2,,2,1,3,2,1,1,1,1,1,1,1,1,1,2,3,3,1,2,2,2,1,3,2,3,3,2,2,,1,1,1,0,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11119
0809,0866,29,0052,17,0205,3,1,01,3,2,2,2,2,3,2,2,3,2,3,3,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,,2,,2,2,,2,2,1,1,1,2,1,1,1,1,2,1,3,1,2,2,1,2,2,2,3,2,1,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3542
0809,1109,29,0015,17,0366,1,1,01,3,3,2,2,2,3,4,3,3,3,1,2,3,1,4,4,3,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,3,1,,1,,3,2,,2,3,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,2,2,2,2,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4112
0809,0057,29,0056,17,0096,3,1,02,2,2,2,2,3,2,3,3,2,2,2,4,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,3,3,2,2,2,2,2,3,3,2,2,2,,2,,2,2,,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,4,3,3,2,2,2,,3,1,1,0,0,1,0,0,1,1,1,1,2,1,1,1,1,2,,3,1,1,2,2,2,2,2,2,1,2,2,1,1,1,4,2,1,2,2,1,2,2,2,,11499
0809,0057,29,0134,17,0096,4,1,03,2,2,2,2,2,3,2,2,2,2,2,3,3,2,4,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,,2,,4,1,4,1,2,1,1,1,1,1,1,1,1,3,3,3,1,2,1,1,1,4,3,3,2,2,1,3,3,1,0,0,1,1,1,0,1,1,1,1,2,1,1,1,2,2,,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,5,2,1,1,1,2,1,1,1,,27988
0809,0057,29,0374,17,0096,5,1,01,3,2,2,2,2,2,3,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,1,3,1,3,2,2,2,4,2,2,2,3,3,1,2,2,,2,,2,2,,2,1,2,2,1,2,1,1,1,1,3,3,3,1,2,1,2,2,4,3,3,2,1,2,,3,1,1,1,0,0,0,0,1,1,1,2,2,1,1,1,2,2,,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,3,1,1,1,1,1,1,1,1,,11499
0809,0717,29,0025,17,0208,2,1,01,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,3,2,1,2,2,2,2,1,2,1,2,2,2,2,1,1,2,3,2,2,1,2,2,2,,2,,2,1,1,2,1,1,1,1,2,1,2,1,1,2,2,2,1,2,2,2,1,2,3,2,1,2,1,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19054
0809,0717,29,0075,17,0208,4,1,02,2,2,2,2,2,2,3,2,2,2,2,3,3,1,2,2,3,1,2,1,1,4,2,2,2,3,2,2,1,2,3,3,3,2,2,3,3,1,2,2,,2,,2,1,3,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,3,4,3,4,2,2,2,,3,1,1,0,0,0,1,0,1,1,1,1,2,1,1,1,2,2,,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,3,2,1,2,2,2,2,2,2,,11817
0809,0717,29,0101,17,0208,5,1,04,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,3,2,2,2,2,3,3,2,2,,2,,1,1,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,2,2,1,3,1,1,0,0,1,0,0,0,1,1,1,1,2,1,1,1,2,2,,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,3,2,1,1,2,2,2,1,,24385
0809,1560,29,0443,17,0252,1,1,01,1,1,1,2,2,2,3,2,2,2,3,3,4,3,3,2,4,2,1,2,1,1,1,2,3,4,3,2,3,1,2,4,2,2,2,3,4,3,2,1,,1,,2,2,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,4,3,4,2,3,1,3,3,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,2,2,,3,1,1,2,2,2,2,2,2,1,2,1,1,2,2,5,2,3,3,3,1,2,3,2,,24255
0809,1560,29,0471,17,0252,2,1,02,2,3,2,3,1,3,3,2,4,2,2,4,3,1,2,2,2,2,2,5,2,2,2,1,2,3,1,1,3,2,4,4,5,2,4,1,4,1,4,1,,2,,1,2,,1,2,1,1,1,1,1,1,1,1,3,1,3,1,2,1,2,2,4,2,4,2,2,1,3,3,1,1,1,0,0,0,1,1,1,1,1,2,2,1,1,2,2,,3,2,2,2,1,2,2,2,1,1,2,2,2,1,2,5,5,1,1,2,2,2,3,2,,20021
0809,0558,29,0105,17,0291,4,1,03,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,,1,,3,2,,2,3,1,1,2,1,1,4,1,1,1,1,5,1,1,1,2,2,4,2,2,5,2,1,1,1,1,0,0,0,0,0,1,1,1,1,3,3,1,1,1,1,2,,2,1,1,2,1,2,2,2,2,1,1,1,1,1,1,5,2,3,2,2,2,5,2,2,,19735
0809,0825,29,0034,17,0257,1,1,03,2,2,2,3,2,3,4,2,3,2,2,2,2,1,4,1,3,2,2,2,1,2,2,4,2,2,2,2,3,2,2,2,3,2,2,4,1,2,4,1,,2,,2,2,,2,2,1,1,1,1,1,1,1,1,3,1,3,1,2,1,2,2,2,1,2,2,2,1,3,2,1,1,0,0,0,1,0,1,1,1,2,1,2,1,1,2,2,,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,2,2,1,1,2,2,1,1,,19198
0809,0825,29,0205,17,0257,5,1,03,3,1,3,2,2,3,4,2,3,2,2,3,2,2,4,2,2,1,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,3,2,2,2,2,,2,,2,2,,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,2,2,2,2,2,2,2,,3,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15433
0809,0847,29,0019,17,0300,1,1,01,2,2,2,4,3,2,4,3,3,3,2,2,2,2,3,2,3,3,2,2,1,2,2,2,2,2,2,2,2,3,3,3,2,3,3,2,3,2,2,1,,2,,2,2,,2,1,1,1,1,1,1,2,2,2,3,1,3,1,2,2,2,2,3,3,2,2,3,2,,2,1,1,1,0,0,0,0,1,1,1,2,1,1,1,1,2,1,PROMOVER SU FUNCION,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,1,2,2,2,2,2,2,,13690
0809,0847,29,0056,17,0300,2,1,02,2,2,2,2,2,3,4,3,3,2,3,3,3,2,4,2,3,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,1,2,2,3,2,2,1,,2,,2,2,,2,1,1,1,1,1,1,4,1,1,2,3,1,1,2,1,2,2,4,2,1,3,1,2,,2,1,1,0,0,0,0,0,1,1,1,2,2,1,1,3,2,2,,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,,20603
0809,0847,29,0154,17,0300,4,1,01,4,5,5,5,2,4,4,5,5,5,2,2,3,3,2,2,2,2,2,2,2,2,2,5,2,5,2,2,5,2,1,3,2,1,2,4,2,2,1,1,,1,,3,2,,2,3,1,1,1,4,1,4,1,4,1,1,3,1,2,1,1,1,2,4,1,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7866
0809,0847,29,0194,17,0300,5,1,01,2,3,3,2,2,2,3,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,1,,2,,2,2,,2,2,1,1,1,1,1,1,1,1,3,3,2,1,2,1,2,2,4,2,2,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35183
0809,064A,29,0038,17,0338,2,1,01,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,1,,2,,1,2,,2,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,2,2,3,2,2,1,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5442
0809,064A,29,0071,17,0338,3,1,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,1,,2,2,,2,3,1,1,1,1,1,1,1,1,1,3,3,2,,,2,2,2,2,2,4,2,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25439
0809,1109,29,0058,17,0366,3,1,01,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,2,2,2,1,2,1,1,2,2,2,,2,,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,1,2,3,3,3,1,1,1,2,,3,1,1,0,0,0,1,0,1,1,1,2,2,1,1,1,2,2,,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,5,2,1,1,1,1,1,2,1,,10182
0809,0423,29,0026,17,0409,2,1,01,5,5,2,5,2,3,4,2,3,4,5,5,4,2,4,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,,1,,3,2,,2,3,1,1,1,1,1,4,1,1,1,1,1,2,,,2,3,2,2,2,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10910
0809,0423,29,0068,17,0409,4,1,03,3,2,3,2,2,4,2,2,2,2,2,2,3,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,1,,2,2,,2,2,1,1,1,1,1,1,1,1,2,1,3,1,1,1,2,2,2,2,4,4,2,1,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20715
0809,0423,29,0095,17,0409,5,1,02,2,2,2,3,2,3,2,2,2,2,2,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,2,2,1,,2,,2,2,,2,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,4,2,4,4,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9209
0809,0814,29,0006,17,0261,1,1,01,2,1,2,2,2,2,3,2,2,2,2,2,3,2,2,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,1,,1,,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,3,2,2,2,3,3,2,2,,3,1,0,0,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13985
0809,0814,29,0093,17,0261,4,1,01,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,4,2,3,3,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,3,2,3,1,,1,,3,2,,2,3,1,1,1,1,1,1,1,1,3,1,1,1,2,1,2,2,2,2,4,4,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11667
0809,0685,29,0044,17,0406,2,1,01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,,2,2,,2,1,1,1,1,1,1,1,1,1,1,1,1,2,,,2,2,3,3,3,2,2,2,,2,1,0,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5968
0809,0685,29,0087,17,0406,3,1,01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,1,,1,2,,2,1,1,1,1,1,1,1,1,1,1,3,3,1,2,1,2,2,2,2,3,2,2,2,,2,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11936
0809,0685,29,0166,17,0406,5,1,03,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,,2,,2,2,,2,2,1,1,1,1,1,1,1,1,2,1,3,1,1,1,2,2,4,3,3,3,2,1,2,3,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,2,2,,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,3,2,2,2,2,2,2,2,2,,15521
0809,1151,29,0079,17,0347,3,1,07,2,2,2,3,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,3,3,2,2,4,2,2,2,3,3,3,2,1,,1,,2,2,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,3,3,2,2,1,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37727
0809,1151,29,0109,17,0347,4,1,03,2,2,2,2,2,2,4,2,1,3,1,3,2,1,4,1,1,1,1,1,3,1,1,1,3,3,1,2,3,2,3,3,4,1,1,2,3,2,3,1,,2,,4,2,,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,4,4,4,3,3,2,2,,1,1,0,0,0,0,1,0,1,1,1,1,2,1,1,1,2,2,,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,2,1,1,1,1,2,2,,16621
0809,1151,29,0132,17,0347,5,1,04,2,1,1,2,1,3,2,1,1,1,1,4,1,1,3,2,1,1,1,2,1,1,1,4,2,3,2,4,3,2,2,3,2,2,2,2,3,2,2,1,,1,,3,1,2,2,3,3,1,3,1,1,1,1,2,1,1,1,1,1,1,2,2,3,2,3,3,4,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19216
0809,1429,29,0018,17,0085,1,1,01,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,1,,2,2,,2,2,1,1,1,4,1,4,1,1,1,1,1,1,2,1,2,3,2,3,1,2,3,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5420
0809,0936,29,0063,17,0141,3,1,01,2,2,2,2,2,2,3,2,3,2,2,4,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,3,2,2,2,2,3,2,2,,2,,1,2,,2,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,2,2,4,2,2,2,2,2,,2,1,0,0,1,0,0,0,1,1,1,1,3,3,1,1,2,2,,2,2,2,2,1,2,1,2,1,1,1,2,1,1,1,5,2,1,2,2,2,2,2,2,,5676
0809,0936,29,0102,17,0141,4,1,01,2,2,3,4,3,3,4,2,3,3,2,3,2,3,3,1,2,3,2,1,2,2,2,2,2,3,2,2,3,3,3,2,3,3,2,2,2,2,2,1,,1,,3,2,,2,2,3,1,1,3,1,1,1,2,2,1,2,1,2,1,2,2,2,3,2,2,2,1,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878
0809,0866,29,0009,17,0205,1,1,01,2,1,2,2,2,2,4,2,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,2,3,1,2,2,2,2,4,3,2,2,2,2,2,3,2,,2,,1,1,3,2,1,1,1,1,1,1,1,1,1,2,3,1,1,2,1,1,2,4,2,2,2,3,2,,2,1,1,1,0,0,1,0,1,1,1,2,2,2,1,1,2,2,,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,5,2,1,2,2,2,2,2,1,,7085
0809,0866,29,0101,17,0205,5,1,01,3,1,2,2,2,3,4,2,3,2,2,2,3,2,3,2,2,2,2,2,2,2,2,3,3,4,2,2,3,2,2,3,2,2,2,3,1,2,2,2,,2,,1,2,,2,1,1,1,1,1,1,1,1,1,3,1,3,1,2,1,1,2,3,3,2,2,2,1,3,2,1,1,1,0,0,0,1,1,1,1,2,2,1,1,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,2,2,1,1,3,2,2,1,,6710
0809,0685,29,0010,17,0406,1,1,02,2,2,2,2,2,2,3,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,3,2,2,2,1,,2,,2,2,,2,2,3,1,2,2,2,2,2,2,3,3,2,1,2,1,2,2,3,2,3,3,2,2,,3,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10347
