"R_DEF,C,2","PER,C,4","AGEB,C,4","CD,C,2","V_SEL,C,1","ENT,C,2","CON,C,4","PRO_VIV,C,4","N_HOG,C,1","N_REN,C,2","PAR,C,1","SEX,C,1","EDA,C,3","NAC_DIA,C,2","NAC_MES,C,2","NAC_ANIO,C,4","NIV,C,2","GRA,C,1","A_ESC,C,1","R_ELE,C,1","FAC,N,10,0","FAC18,N,10,0","ED_ENPECYT,C,1"
01,0809,2521,08,3,31,0089,0065,1,09,4,1,027,15,01,1982,04,2,,,4760,0,3
01,0809,2521,08,4,31,0089,0090,1,01,1,1,039,06,07,1970,03,2,,1,4760,8853,3
01,0809,2521,08,4,31,0089,0090,1,02,2,2,040,29,06,1969,02,6,,,4760,0,3
01,0809,2521,08,4,31,0089,0090,1,03,3,1,012,05,09,1996,03,2,,,4760,0,3
01,0809,2521,08,4,31,0089,0090,1,04,3,1,009,10,04,2000,02,3,,,4760,0,3
01,0809,2521,08,4,31,0089,0090,1,05,3,2,004,25,11,2004,,,,,4760,0,3
01,0809,3125,08,4,31,0107,0076,1,01,1,1,057,05,12,1951,02,6,,,4769,0,2
01,0809,3125,08,4,31,0107,0076,1,02,2,2,032,07,08,1977,02,5,,1,4769,12369,2
01,0809,3125,08,4,31,0107,0076,1,03,3,1,013,25,08,1995,03,1,,,4769,0,2
01,0809,3125,08,4,31,0107,0076,1,04,3,1,011,04,06,1998,02,5,,,4769,0,2
01,0809,3125,08,4,31,0107,0076,1,05,3,2,007,25,08,2001,02,2,,,4769,0,2
01,0809,5047,08,1,31,0116,0030,1,01,1,2,076,01,08,1933,02,1,,1,1580,8003,1
01,0809,5047,08,1,31,0116,0030,1,02,3,1,038,27,07,1971,02,3,,,1580,0,1
01,0809,5047,08,1,31,0116,0030,1,03,3,1,040,24,05,1969,02,3,,,1580,0,1
01,0809,5047,08,1,31,0116,0030,1,04,4,1,012,27,07,1997,02,5,,,1580,0,1
01,0809,5047,08,1,31,0116,0030,1,05,3,1,055,11,01,1954,00,,,,1580,0,1
01,0809,5047,08,1,31,0116,0030,1,06,3,1,050,26,02,1959,00,,,,1580,0,1
01,0809,2752,08,1,31,0236,0024,1,01,1,1,049,15,02,1960,07,4,3,,8614,0,2
01,0809,2752,08,1,31,0236,0024,1,02,2,2,042,31,03,1967,07,4,3,1,8614,13092,2
01,0809,2752,08,1,31,0236,0024,1,03,3,1,014,13,04,1995,03,2,,,8614,0,2
01,0809,2752,08,1,31,0236,0024,1,04,3,1,010,04,03,1999,02,4,,,8614,0,2
01,0809,2752,08,2,31,0236,0052,1,01,1,1,061,15,05,1948,02,2,,,8614,0,2
01,0809,2752,08,2,31,0236,0052,1,02,2,2,058,12,11,1950,02,6,,,8614,0,2
01,0809,2752,08,2,31,0236,0052,1,03,3,1,020,10,09,1988,03,1,,,8614,0,2
01,0809,2752,08,2,31,0236,0052,1,04,3,1,031,16,04,1978,00,,,,8614,0,2
01,0809,2752,08,2,31,0236,0052,1,05,3,1,026,13,07,1983,00,,,1,8614,45902,2
01,0809,2752,08,2,31,0236,0052,1,06,4,1,086,02,08,1923,02,6,,,8614,0,2
01,0809,2752,08,3,31,0236,0077,1,01,1,1,073,23,12,1935,00,,,1,8614,14725,2
01,0809,2752,08,3,31,0236,0077,1,02,2,2,054,13,09,1954,00,,,,8614,0,2
01,0809,2752,08,4,31,0236,0102,1,01,1,1,058,27,09,1950,02,2,,,8614,0,2
01,0809,2752,08,4,31,0236,0102,1,02,2,2,040,30,09,1968,03,3,,1,8614,13092,2
01,0809,2752,08,4,31,0236,0102,1,03,4,1,017,02,11,1991,04,3,,,8614,0,2
01,0809,2752,08,4,31,0236,0102,1,04,3,1,016,23,06,1993,03,3,,,8614,0,2
01,0809,2752,08,4,31,0236,0102,1,05,3,1,009,18,09,1999,02,3,,,8614,0,2
01,0809,2752,08,4,31,0236,0102,1,06,3,2,007,08,09,2001,02,1,,,8614,0,2
01,0809,2752,08,5,31,0236,0122,1,01,1,2,050,17,04,1959,02,6,,1,8614,16465,2
01,0809,2752,08,5,31,0236,0122,1,02,3,2,028,03,02,1981,04,2,,,8614,0,2
01,0809,2752,08,5,31,0236,0122,1,03,4,1,035,12,01,1974,04,3,,,8614,0,2
01,0809,0718,08,1,31,0238,0014,1,01,1,1,061,01,11,1947,02,3,,1,5547,6065,2
01,0809,0718,08,2,31,0238,0045,1,01,1,1,037,17,06,1972,02,6,,1,5547,11202,2
01,0809,0718,08,2,31,0238,0045,1,02,2,2,039,24,09,1969,03,3,,,5547,0,2
01,0809,0718,08,2,31,0238,0045,1,03,3,1,001,15,11,2007,,,,,5547,0,2
01,0809,0718,08,5,31,0238,0138,1,01,1,1,044,26,10,1964,03,3,,1,5547,5723,2
01,0809,5013,08,5,31,0313,0214,1,01,1,1,034,01,11,1974,04,3,,1,10163,16904,2
01,0809,5013,08,5,31,0313,0214,1,02,2,2,028,04,09,1980,06,3,2,,10163,0,2
01,0809,5013,08,5,31,0313,0214,1,03,3,1,003,24,12,2005,,,,,10163,0,2
01,0809,3233,08,1,31,0329,0017,1,01,1,1,045,19,01,1964,02,6,,,5456,0,2
01,0809,3233,08,1,31,0329,0017,1,02,2,2,047,14,05,1962,07,3,3,,5456,0,2
01,0809,3233,08,1,31,0329,0017,1,03,3,1,024,19,06,1985,07,2,3,1,5456,15697,2
01,0809,3233,08,1,31,0329,0017,1,04,3,1,012,08,12,1996,02,6,,,5456,0,2
01,0809,3233,08,3,31,0329,0065,1,01,1,1,033,19,01,1976,02,6,,,5456,0,2
01,0809,3233,08,3,31,0329,0065,1,02,2,2,029,22,07,1980,02,6,,1,5456,20507,2
01,0809,3233,08,3,31,0329,0065,1,03,3,1,011,24,04,1998,02,5,,,5456,0,2
01,0809,3233,08,3,31,0329,0065,1,04,3,1,008,29,08,2000,02,3,,,5456,0,2
01,0809,3233,08,3,31,0329,0065,1,05,4,2,057,05,08,1952,00,,,,5456,0,2
01,0809,3233,08,5,31,0329,0116,1,01,1,2,038,02,07,1971,02,3,,,5456,0,2
01,0809,3233,08,5,31,0329,0116,1,02,3,1,020,05,08,1989,04,1,,1,5456,10465,2
01,0809,3233,08,5,31,0329,0116,1,03,3,2,016,09,11,1992,04,1,,,5456,0,2
01,0809,3233,08,5,31,0329,0116,1,04,3,1,015,08,04,1994,03,2,,,5456,0,2
01,0809,4621,08,3,31,0378,0067,1,01,1,1,052,16,03,1957,07,3,3,,4312,0,3
01,0809,4621,08,3,31,0378,0067,1,02,2,2,046,04,01,1963,07,5,3,,4312,0,3
01,0809,4621,08,3,31,0378,0067,1,03,3,1,020,30,06,1989,04,3,,1,4312,13644,3
01,0809,4621,08,3,31,0378,0067,1,04,3,1,017,16,09,1991,04,2,,,4312,0,3
01,0809,2771,08,4,31,0275,0068,1,01,1,2,046,20,03,1963,04,1,,,3995,0,2
01,0809,2771,08,4,31,0275,0068,1,02,3,1,022,22,07,1987,04,2,,1,3995,10138,2
01,0809,2771,08,4,31,0275,0068,1,03,3,2,015,19,02,1994,02,2,,,3995,0,2
01,0809,3233,08,4,31,0329,0092,1,01,1,2,065,12,05,1944,03,1,,1,5456,19735,2
01,0809,3233,08,4,31,0329,0092,1,02,3,1,045,20,04,1964,03,2,,,5456,0,2
01,0809,3233,08,4,31,0329,0092,1,03,3,2,025,19,12,1983,04,1,,,5456,0,2
01,0809,3233,08,4,31,0329,0092,1,04,4,2,005,07,11,2003,01,2,,,5456,0,2
01,0809,3233,08,4,31,0329,0092,1,05,4,1,004,07,08,2005,,,,,5456,0,2
01,0809,3233,08,4,31,0329,0092,1,06,3,1,004,07,08,2005,,,,,5456,0,2
01,0809,2752,08,5,31,0236,0122,2,01,1,1,027,23,03,1982,03,3,,,8614,0,2
01,0809,2752,08,5,31,0236,0122,2,02,2,2,023,15,06,1986,03,3,,1,8614,14640,2
01,0809,2752,08,5,31,0236,0122,2,03,3,2,003,07,05,2006,,,,,8614,0,2
01,0809,0347,08,2,31,0027,0047,1,01,1,1,070,21,07,1939,02,3,,1,5540,9985,3
01,0809,0347,08,2,31,0027,0047,1,02,2,2,067,27,06,1942,02,4,,,5540,0,3
01,0809,384A,08,2,31,0049,0042,1,01,1,1,035,30,11,1973,03,3,,1,7468,8928,2
01,0809,384A,08,2,31,0049,0042,1,02,3,1,013,28,03,1996,02,6,,,7468,0,2
01,0809,384A,08,4,31,0049,0102,1,01,1,1,035,25,11,1973,04,1,,1,7468,17855,2
01,0809,384A,08,4,31,0049,0102,1,02,2,2,035,19,10,1973,06,1,2,,7468,0,2
01,0809,384A,08,4,31,0049,0102,1,03,3,2,013,16,10,1995,03,2,,,7468,0,2
01,0809,384A,08,4,31,0049,0102,1,04,3,1,011,25,10,1997,02,5,,,7468,0,2
01,0809,039A,08,1,31,0057,0007,1,01,1,1,075,08,08,1934,03,2,,1,5574,24700,2
01,0809,039A,08,1,31,0057,0007,1,02,4,2,085,30,07,1924,02,6,,,5574,0,2
01,0809,039A,08,1,31,0057,0007,1,03,4,2,045,30,07,1964,02,6,,,5574,0,2
01,0809,039A,08,1,31,0057,0007,1,04,4,2,040,30,07,1969,00,,,,5574,0,2
01,0809,039A,08,3,31,0057,0056,1,01,1,2,077,21,01,1932,02,1,,1,5574,24700,2
01,0809,039A,08,3,31,0057,0056,1,02,4,1,045,23,11,1963,03,3,,,5574,0,2
01,0809,039A,08,3,31,0057,0056,1,03,3,1,037,06,09,1971,03,3,,,5574,0,2
01,0809,039A,08,3,31,0057,0056,1,04,3,2,035,05,09,1973,03,3,,,5574,0,2
01,0809,039A,08,3,31,0057,0056,1,05,4,1,003,30,05,2006,,,,,5574,0,2
01,0809,039A,08,3,31,0057,0056,1,06,4,1,003,30,05,2006,,,,,5574,0,2
01,0809,039A,08,5,31,0057,0103,1,01,1,2,027,23,02,1982,02,6,,1,5574,6416,2
01,0809,039A,08,5,31,0057,0103,1,02,3,2,010,27,07,1999,02,4,,,5574,0,2
01,0809,039A,08,5,31,0057,0103,1,03,3,1,003,12,07,2006,,,,,5574,0,2
01,0809,039A,08,5,31,0057,0103,1,04,3,2,001,31,07,2008,,,,,5574,0,2
01,0809,2358,08,2,31,0067,0021,1,01,1,1,051,17,09,1957,10,2,5,1,6116,4084,4
01,0809,3125,08,1,31,0107,0001,1,01,1,1,043,29,06,1966,03,2,,1,4769,12686,2
01,0809,3125,08,1,31,0107,0001,1,02,2,2,040,05,05,1969,02,6,,,4769,0,2
01,0809,3125,08,1,31,0107,0001,1,03,3,1,015,19,07,1994,03,3,,,4769,0,2
01,0809,3125,08,1,31,0107,0001,1,04,3,1,008,18,09,2000,02,2,,,4769,0,2
01,0809,3125,08,1,31,0107,0001,1,05,3,1,006,14,11,2002,02,1,,,4769,0,2
01,0809,3125,08,1,31,0107,0001,1,06,3,1,001,29,08,2007,,,,,4769,0,2
01,0809,3125,08,2,31,0107,0027,1,01,1,1,051,22,12,1957,04,3,,,4769,0,2
01,0809,3125,08,2,31,0107,0027,1,02,2,2,041,10,08,1968,02,6,,1,4769,25373,2
01,0809,3125,08,2,31,0107,0027,1,03,3,1,023,11,07,1986,03,2,,,4769,0,2
01,0809,3125,08,2,31,0107,0027,1,04,3,1,020,31,05,1989,03,1,,,4769,0,2
01,0809,3125,08,2,31,0107,0027,1,05,3,2,013,09,07,1996,03,1,,,4769,0,2
01,0809,3125,08,2,31,0107,0027,1,06,3,2,011,27,03,1998,02,5,,,4769,0,2
01,0809,3125,08,3,31,0107,0053,1,01,1,2,048,22,08,1960,02,6,,,4769,0,2
01,0809,3125,08,3,31,0107,0053,1,02,3,1,028,28,03,1981,04,3,,,4769,0,2
01,0809,3125,08,3,31,0107,0053,1,03,3,2,021,19,06,1988,07,4,3,,4769,0,2
01,0809,3125,08,3,31,0107,0053,1,04,3,1,008,14,12,2000,02,3,,,4769,0,2
01,0809,3125,08,3,31,0107,0053,1,05,4,2,029,02,08,1980,03,3,,1,4769,29652,2
01,0809,3125,08,3,31,0107,0053,1,06,4,2,001,10,04,2008,,,,,4769,0,2
01,0809,3125,08,5,31,0107,0106,1,01,1,1,021,26,09,1987,03,2,,1,4769,11349,2
01,0809,3125,08,5,31,0107,0106,1,02,2,2,022,12,08,1986,03,3,,,4769,0,2
01,0809,5047,08,2,31,0116,0080,1,01,1,1,027,09,09,1981,04,3,,,1580,0,1
01,0809,5047,08,2,31,0116,0080,1,02,4,1,024,24,06,1985,04,3,,1,1580,9861,1
01,0809,5047,08,2,31,0116,0080,1,03,4,2,054,07,02,1955,00,,,,1580,0,1
01,0809,5047,08,2,31,0116,0080,1,04,4,1,020,19,04,1989,03,3,,,1580,0,1
01,0809,5047,08,2,31,0116,0080,1,05,4,2,021,08,08,1988,03,3,,,1580,0,1
01,0809,5047,08,2,31,0116,0080,1,06,4,2,018,15,11,1990,03,2,,,1580,0,1
01,0809,5047,08,2,31,0116,0080,1,07,4,2,003,18,07,2006,,,,,1580,0,1
01,0809,5047,08,2,31,0116,0080,1,08,4,1,001,16,01,2008,,,,,1580,0,1
01,0809,5047,08,5,31,0116,0262,1,01,1,1,036,06,05,1973,03,3,,1,1580,4478,1
01,0809,5047,08,5,31,0116,0262,1,02,2,2,027,25,10,1981,03,3,,,1580,0,1
01,0809,5047,08,5,31,0116,0262,1,03,3,1,015,29,07,1994,03,3,,,1580,0,1
01,0809,5047,08,5,31,0116,0262,1,04,3,1,003,28,11,2005,,,,,1580,0,1
01,0809,5047,08,5,31,0116,0262,1,05,3,2,001,04,11,2007,,,,,1580,0,1
01,0809,2216,08,1,31,0123,0002,1,01,1,1,049,30,10,1959,07,4,3,,4319,0,4
01,0809,2216,08,1,31,0123,0002,1,02,2,2,049,29,07,1960,07,4,3,,4319,0,4
01,0809,2216,08,1,31,0123,0002,1,03,3,1,021,24,08,1987,07,3,3,,4319,0,4
01,0809,2216,08,1,31,0123,0002,1,04,3,1,020,10,08,1989,07,2,3,1,4319,21165,4
01,0809,2216,08,1,31,0123,0002,1,05,3,2,017,13,04,1992,04,2,,,4319,0,4
01,0809,2216,08,2,31,0123,0041,1,01,1,1,031,11,03,1978,07,4,3,1,4319,12146,4
01,0809,2216,08,2,31,0123,0041,1,02,2,2,033,27,12,1975,07,4,3,,4319,0,4
01,0809,2216,08,2,31,0123,0041,1,03,3,1,002,21,12,2006,,,,,4319,0,4
01,0809,3106,08,2,31,0154,0023,1,01,1,2,034,09,02,1975,03,3,,1,4280,10983,2
01,0809,3106,08,2,31,0154,0023,1,02,2,1,050,04,12,1958,03,3,,,4280,0,2
01,0809,3106,08,2,31,0154,0023,1,03,3,2,016,13,10,1992,04,1,,,4280,0,2
01,0809,3106,08,2,31,0154,0023,1,04,3,1,014,15,09,1994,03,2,,,4280,0,2
01,0809,3106,08,2,31,0154,0023,1,05,3,2,015,11,10,1993,03,2,,,4280,0,2
01,0809,3106,08,3,31,0154,0042,1,01,1,1,072,26,03,1937,03,2,,,4280,0,2
01,0809,3106,08,3,31,0154,0042,1,02,2,2,054,05,07,1955,03,3,,1,4280,11334,2
01,0809,0718,08,3,31,0238,0075,1,01,1,1,039,11,06,1970,06,2,2,,5547,0,2
01,0809,0718,08,3,31,0238,0075,1,02,2,2,033,07,07,1976,06,4,2,1,5547,16738,2
01,0809,0718,08,3,31,0238,0075,1,03,3,1,018,09,09,1990,04,3,,,5547,0,2
01,0809,0718,08,3,31,0238,0075,1,04,3,1,012,05,03,1997,02,6,,,5547,0,2
01,0809,0718,08,3,31,0238,0075,1,05,3,1,011,10,07,1998,02,5,,,5547,0,2
01,0809,0510,08,2,31,0261,0062,1,01,1,2,080,02,11,1928,03,2,,,3149,0,3
01,0809,0510,08,2,31,0261,0062,1,02,3,2,040,03,11,1968,07,5,3,,3149,0,3
01,0809,0510,08,2,31,0261,0062,1,03,3,2,039,10,08,1970,07,5,3,1,3149,9584,3
01,0809,0510,08,4,31,0261,0156,1,01,1,1,039,24,06,1970,04,3,,1,3149,9584,3
01,0809,0510,08,4,31,0261,0156,1,02,2,2,035,17,12,1973,03,3,,,3149,0,3
01,0809,0510,08,4,31,0261,0156,1,03,3,2,019,30,04,1990,03,3,,,3149,0,3
01,0809,0510,08,4,31,0261,0156,1,04,3,2,016,31,05,1993,04,1,,,3149,0,3
01,0809,0510,08,4,31,0261,0156,1,05,3,1,014,11,07,1995,02,6,,,3149,0,3
01,0809,0510,08,4,31,0261,0156,1,06,3,1,006,27,03,2003,01,3,,,3149,0,3
01,0809,0510,08,5,31,0261,0199,1,01,1,1,070,05,02,1939,05,4,1,,3149,0,3
01,0809,0510,08,5,31,0261,0199,1,02,4,2,072,14,02,1937,05,3,1,,3149,0,3
01,0809,0510,08,5,31,0261,0199,1,03,4,2,068,14,07,1941,05,3,2,1,3149,15336,3
01,0809,0510,08,5,31,0261,0199,1,04,4,2,065,12,07,1944,05,3,1,,3149,0,3
01,0809,2771,08,3,31,0275,0052,1,01,1,1,051,01,12,1957,02,6,,,3995,0,2
01,0809,2771,08,3,31,0275,0052,1,02,2,2,036,01,07,1973,02,4,,1,3995,11092,2
01,0809,2771,08,3,31,0275,0052,1,03,4,2,014,12,01,1995,02,6,,,3995,0,2
01,0809,2771,08,3,31,0275,0052,1,04,4,2,012,21,05,1997,02,6,,,3995,0,2
01,0809,2771,08,3,31,0275,0052,1,05,3,1,009,16,06,2000,02,1,,,3995,0,2
01,0809,2771,08,3,31,0275,0052,1,06,3,1,000,30,09,2008,,,,,3995,0,2
01,0809,2771,08,5,31,0275,0080,1,01,1,1,048,27,11,1960,02,6,,,3995,0,2
01,0809,2771,08,5,31,0275,0080,1,02,2,2,051,05,12,1957,06,3,1,,3995,0,2
01,0809,2771,08,5,31,0275,0080,1,03,3,2,020,21,05,1989,04,2,,1,3995,20276,2
01,0809,2771,08,5,31,0275,0080,1,04,3,1,018,06,09,1990,04,1,,,3995,0,2
01,0809,2771,08,5,31,0275,0080,1,05,4,2,001,16,10,2007,,,,,3995,0,2
01,0809,3017,08,1,31,0292,0023,1,01,1,2,060,22,11,1948,03,1,,1,6451,5235,4
01,0809,3017,08,5,31,0292,0110,1,01,1,1,060,10,05,1949,03,3,,,6451,0,4
01,0809,3017,08,5,31,0292,0110,1,02,3,2,027,24,06,1982,07,5,3,1,6451,16661,4
01,0809,3017,08,5,31,0292,0110,1,03,4,1,028,21,02,1981,07,5,3,,6451,0,4
01,0809,5102,08,2,31,0303,0046,1,01,1,1,047,23,04,1962,04,1,,,4833,0,3
01,0809,5102,08,2,31,0303,0046,1,02,2,2,050,30,07,1959,06,3,1,1,4833,16044,3
01,0809,5102,08,2,31,0303,0046,1,03,3,1,025,06,05,1984,04,2,,,4833,0,3
01,0809,5102,08,2,31,0303,0046,1,04,3,1,022,28,02,1987,03,3,,,4833,0,3
01,0809,5102,08,3,31,0303,0075,1,01,1,1,053,23,02,1956,07,6,3,,4833,0,3
01,0809,5102,08,3,31,0303,0075,1,02,2,2,050,22,08,1958,07,6,3,,4833,0,3
01,0809,5102,08,3,31,0303,0075,1,03,3,1,022,14,07,1987,07,4,3,1,4833,17830,3
01,0809,5102,08,3,31,0303,0075,1,04,3,2,019,03,10,1989,07,2,3,,4833,0,3
01,0809,5102,08,3,31,0303,0075,1,05,3,1,015,24,01,1994,03,3,,,4833,0,3
01,0809,5013,08,4,31,0313,0108,1,01,1,1,052,16,01,1957,04,3,,,10163,0,2
01,0809,5013,08,4,31,0313,0108,1,02,2,2,051,06,01,1958,07,4,3,,10163,0,2
01,0809,5013,08,4,31,0313,0108,1,03,3,1,026,02,08,1983,07,5,3,1,10163,50657,2
01,0809,5013,08,4,31,0313,0108,1,04,3,2,025,28,07,1984,07,4,3,,10163,0,2
01,0809,5013,08,4,31,0313,0108,1,05,3,2,018,02,11,1990,07,2,3,,10163,0,2
01,0809,3233,08,2,31,0329,0041,1,01,1,2,047,07,02,1962,03,3,,1,5456,5743,2
01,0809,4621,08,4,31,0378,0103,1,01,1,1,027,13,03,1982,03,3,,1,4312,10490,3
01,0809,4621,08,4,31,0378,0103,1,02,2,2,022,04,11,1986,03,3,,,4312,0,3
01,0809,4621,08,4,31,0378,0103,1,03,3,2,006,20,11,2002,02,1,,,4312,0,3
01,0809,4621,08,4,31,0378,0103,1,04,3,1,001,27,02,2008,,,,,4312,0,3
01,0809,4621,08,5,31,0378,0163,1,01,1,1,047,12,11,1961,09,5,4,,4312,0,3
01,0809,4621,08,5,31,0378,0163,1,02,2,2,048,20,04,1961,09,2,4,,4312,0,3
01,0809,4621,08,5,31,0378,0163,1,03,3,2,019,23,04,1990,04,3,,1,4312,15307,3
01,0809,4621,08,5,31,0378,0163,1,04,3,1,015,23,07,1994,03,2,,,4312,0,3
01,0809,0347,08,1,31,0027,0027,1,01,1,1,067,29,08,1941,04,3,,,5540,0,3
01,0809,0347,08,1,31,0027,0027,1,02,4,2,050,16,10,1958,07,5,3,1,5540,7880,3
01,0809,0347,08,3,31,0027,0075,1,01,1,1,034,25,06,1975,07,6,3,1,5540,10778,3
01,0809,0347,08,3,31,0027,0075,1,02,2,2,031,10,05,1978,06,3,2,,5540,0,3
01,0809,0347,08,4,31,0027,0105,1,01,1,2,055,24,02,1954,03,3,,,5540,0,3
01,0809,0347,08,4,31,0027,0105,1,02,4,1,024,06,06,1985,04,3,,1,5540,13136,3
01,0809,0347,08,4,31,0027,0105,1,03,4,1,078,30,03,1931,02,4,,,5540,0,3
01,0809,0347,08,4,31,0027,0105,1,04,3,2,017,20,07,1992,04,2,,,5540,0,3
01,0809,0347,08,5,31,0027,0129,1,01,1,1,064,10,12,1944,02,6,,,5540,0,3
01,0809,0347,08,5,31,0027,0129,1,02,2,2,056,12,08,1953,06,1,2,1,5540,21054,3
01,0809,0347,08,5,31,0027,0129,1,03,3,2,033,22,07,1976,04,1,,,5540,0,3
01,0809,0347,08,5,31,0027,0129,1,04,4,1,035,02,07,1974,06,2,2,,5540,0,3
01,0809,0347,08,5,31,0027,0129,1,05,4,2,009,19,09,1999,02,3,,,5540,0,3
01,0809,0347,08,5,31,0027,0129,1,06,4,1,008,31,05,2001,02,2,,,5540,0,3
01,0809,0347,08,5,31,0027,0129,1,07,4,1,005,16,05,2004,01,2,,,5540,0,3
01,0809,3905,08,1,31,0052,0127,1,01,1,1,037,14,03,1972,07,5,3,,11420,0,3
01,0809,3905,08,1,31,0052,0127,1,02,2,2,034,09,06,1975,07,4,3,1,11420,21753,3
01,0809,3905,08,1,31,0052,0127,1,03,3,1,002,09,03,2007,,,,,11420,0,3
01,0809,3905,08,1,31,0052,0127,1,04,3,1,000,14,05,2009,,,,,11420,0,3
01,0809,039A,08,4,31,0057,0079,1,01,1,1,084,01,03,1925,02,3,,,5574,0,2
01,0809,039A,08,4,31,0057,0079,1,02,3,1,055,13,03,1954,02,4,,1,5574,10989,2
01,0809,2358,08,3,31,0067,0038,1,01,1,1,061,23,06,1948,07,5,3,1,6116,15533,4
01,0809,2358,08,3,31,0067,0038,1,02,4,2,065,20,04,1944,04,3,,,6116,0,4
01,0809,2358,08,3,31,0067,0038,1,03,4,2,095,22,08,1913,02,6,,,6116,0,4
01,0809,2521,08,5,31,0089,0113,1,01,1,1,068,07,08,1941,02,2,,,4760,0,3
01,0809,2521,08,5,31,0089,0113,1,02,2,2,064,06,07,1945,02,2,,1,4760,10993,3
01,0809,2521,08,5,31,0089,0113,1,03,4,2,005,28,02,2004,01,2,,,4760,0,3
01,0809,0446,08,2,31,0111,0051,1,01,1,1,063,26,08,1945,05,3,2,1,6343,14862,2
01,0809,0446,08,2,31,0111,0051,1,02,2,2,057,24,12,1951,03,1,,,6343,0,2
01,0809,0446,08,2,31,0111,0051,1,03,4,1,052,23,05,1957,00,,,,6343,0,2
01,0809,0446,08,4,31,0111,0102,1,01,1,2,047,05,10,1961,04,2,,,6343,0,2
01,0809,0446,08,4,31,0111,0102,1,02,4,2,087,30,05,1922,02,5,,1,6343,10515,2
01,0809,0446,08,5,31,0111,0133,1,01,1,1,059,12,10,1949,02,3,,,6343,0,2
01,0809,0446,08,5,31,0111,0133,1,02,2,2,055,07,05,1954,06,2,1,1,6343,9356,2
01,0809,3106,08,1,31,0154,0004,1,01,1,1,048,20,05,1961,04,2,,1,4280,27653,2
01,0809,3106,08,1,31,0154,0004,1,02,2,2,050,26,08,1958,02,2,,,4280,0,2
01,0809,3106,08,1,31,0154,0004,1,03,3,2,022,03,09,1986,04,3,,,4280,0,2
01,0809,3106,08,1,31,0154,0004,1,04,3,1,019,08,09,1989,04,2,,,4280,0,2
01,0809,3106,08,1,31,0154,0004,1,05,4,1,023,22,10,1985,04,3,,,4280,0,2
01,0809,3106,08,1,31,0154,0004,1,06,4,2,002,09,11,2006,,,,,4280,0,2
01,0809,3106,08,1,31,0154,0004,1,07,4,2,002,09,11,2006,,,,,4280,0,2
01,0809,3106,08,4,31,0154,0060,1,01,1,1,045,06,09,1963,03,3,,,4280,0,2
01,0809,3106,08,4,31,0154,0060,1,02,2,2,045,07,10,1963,03,3,,,4280,0,2
01,0809,3106,08,4,31,0154,0060,1,03,3,1,021,08,08,1988,04,1,,1,4280,20155,2
01,0809,3106,08,4,31,0154,0060,1,04,4,2,018,12,01,1991,04,1,,,4280,0,2
01,0809,3106,08,4,31,0154,0060,1,05,4,2,001,30,12,2007,,,,,4280,0,2
01,0809,2771,08,1,31,0275,0020,1,01,1,1,053,07,04,1956,02,6,,,3995,0,2
01,0809,2771,08,1,31,0275,0020,1,02,2,2,036,23,12,1972,02,6,,,3995,0,2
01,0809,2771,08,1,31,0275,0020,1,03,3,1,019,22,04,1990,04,2,,1,3995,16299,2
01,0809,2771,08,1,31,0275,0020,1,04,3,1,017,05,02,1992,04,1,,,3995,0,2
01,0809,2771,08,1,31,0275,0020,1,05,3,2,012,29,12,1996,02,6,,,3995,0,2
01,0809,2771,08,2,31,0275,0034,1,01,1,2,042,04,02,1967,03,3,,1,3995,5666,2
01,0809,5102,08,1,31,0303,0015,1,01,1,1,050,24,04,1959,03,3,,,4833,0,3
01,0809,5102,08,1,31,0303,0015,1,02,2,2,040,05,10,1968,04,3,,,4833,0,3
01,0809,5102,08,1,31,0303,0015,1,03,3,1,025,30,04,1984,07,5,3,1,4833,20563,3
01,0809,5102,08,1,31,0303,0015,1,04,3,1,021,30,10,1987,07,4,3,,4833,0,3
01,0809,5102,08,1,31,0303,0015,1,05,3,2,017,29,07,1992,04,2,,,4833,0,3
01,0809,5102,08,1,31,0303,0015,1,06,3,1,017,29,07,1992,04,2,,,4833,0,3
01,0809,5102,08,5,31,0303,0127,1,01,1,1,029,11,09,1979,04,3,,,4833,0,3
01,0809,5102,08,5,31,0303,0127,1,02,2,2,027,19,03,1982,04,3,,1,4833,10281,3
01,0809,5102,08,5,31,0303,0127,1,03,3,2,007,15,08,2002,02,1,,,4833,0,3
01,0809,5102,08,5,31,0303,0127,1,04,3,1,004,22,03,2005,,,,,4833,0,3
01,0809,5013,08,1,31,0313,0007,1,01,1,2,038,09,08,1971,06,3,2,1,10163,8485,2
01,0809,5013,08,1,31,0313,0007,1,02,3,2,007,20,06,2002,02,1,,,10163,0,2
01,0809,5013,08,2,31,0313,0057,1,01,1,1,038,06,05,1971,07,4,3,1,10163,16970,2
01,0809,5013,08,2,31,0313,0057,1,02,2,2,042,07,03,1967,05,4,2,,10163,0,2
01,0809,5013,08,2,31,0313,0057,1,03,3,2,011,31,07,1998,02,5,,,10163,0,2
01,0809,5013,08,2,31,0313,0057,1,04,3,2,006,27,03,2003,01,3,,,10163,0,2
01,0809,3905,08,2,31,0052,0148,1,01,1,1,034,30,10,1974,07,5,3,,11420,0,3
01,0809,3905,08,2,31,0052,0148,1,02,2,2,029,16,03,1980,07,1,3,1,11420,30576,3
