"CD,C,2","PER,C,4","AGEB,C,4","ENT,C,2","CON,C,4","PRO_VIV,C,4","V_SEL,C,1","N_HOG,C,1","RFC_E,C,10","RFC_S,C,10","R_PRE,C,2","FCH_PRE,C,10","R_DEF,C,2","FCH_DEF,C,10","P1,C,2","P2,C,1","P3,C,2","R_INF,C,2","R_ELE,C,2","FAC,N,6,0"
01,0811,1576,09,0597,0126,5,1,-,-,01,25/08/2011,01,26/08/2011,05,1,,02,03,4974
01,0811,0773,09,0736,0118,5,1,-,-,01,25/08/2011,01,26/08/2011,03,1,,02,02,3843
01,0811,0219,09,0914,0148,3,1,-,-,01,25/08/2011,01,25/08/2011,03,1,,02,03,5432
01,0811,1966,09,1132,0007,1,1,-,-,01,23/08/2011,01,25/08/2011,04,1,,01,02,4688
01,0811,1966,09,1132,0040,2,1,-,-,01,25/08/2011,01,25/08/2011,04,1,,02,01,4688
01,0811,1966,09,1132,0108,4,1,-,-,01,25/08/2011,01,26/08/2011,05,1,,01,01,4688
01,0811,0469,09,1449,0022,1,1,-,-,01,25/08/2011,01,25/08/2011,03,1,,01,01,6500
01,0811,3869,15,1407,0142,4,1,-,-,01,26/08/2011,01,26/08/2011,02,1,,02,02,6196
01,0811,0705,15,1423,0369,5,1,-,-,01,22/08/2011,01,25/08/2011,05,1,,02,04,8956
01,0811,0469,09,1449,0215,5,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
01,0811,1847,15,0654,0271,4,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
01,0811,0584,15,0797,0048,2,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
01,0811,0232,15,1237,0145,4,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
01,0811,1486,15,1393,0128,4,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
01,0811,1486,15,1393,0159,5,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
01,0811,3869,15,1407,0071,2,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
01,0811,3869,15,1407,0105,3,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
01,0811,0705,15,1423,0362,4,1,-,-,06,29/08/2011,06,29/08/2011,,,,,,0
01,0811,097A,09,1379,0029,1,2,-,-,01,13/08/2011,01,28/08/2011,,,,01,02,6387
26,0811,4450,10,0037,0108,4,1,-,-,01,01/08/2011,01,02/08/2011,04,1,,03,03,5904
26,0811,4450,10,0037,0135,5,1,-,-,01,01/08/2011,01,03/08/2011,03,1,,01,02,5904
26,0811,5355,10,0052,0068,3,1,-,-,01,02/08/2011,01,02/08/2011,02,1,,01,02,6161
26,0811,5105,10,0281,0088,3,1,-,-,01,02/08/2011,01,02/08/2011,05,1,,01,01,5494
26,0811,5105,10,0281,0143,5,1,-,-,01,02/08/2011,01,02/08/2011,05,1,,01,02,5494
26,0811,2581,10,0407,0067,3,1,-,-,01,02/08/2011,01,03/08/2011,05,1,,02,02,5927
26,0811,2581,10,0407,0126,5,2,-,-,01,01/08/2011,01,03/08/2011,,,,01,01,5927
26,0811,1973,10,0129,0125,4,1,-,-,01,03/08/2011,01,04/08/2011,06,1,,02,02,6164
26,0811,4200,10,0364,0076,3,1,-,-,01,05/08/2011,01,05/08/2011,01,,,01,01,5291
26,0811,4200,10,0364,0108,4,1,-,-,01,05/08/2011,01,05/08/2011,04,1,,01,01,5291
26,0811,2581,10,0407,0021,1,1,-,-,01,04/08/2011,01,05/08/2011,06,1,,01,01,5927
26,0811,2469,10,0410,0023,1,1,-,-,01,04/08/2011,01,05/08/2011,04,1,,02,03,5873
26,0811,2469,10,0410,0035,2,1,-,-,01,05/08/2011,01,05/08/2011,04,1,,01,02,5873
26,0811,4450,10,0189,0034,2,2,-,-,01,04/08/2011,01,04/08/2011,,,,01,01,6852
26,0811,4323,10,0194,0019,1,1,-,-,01,08/08/2011,01,08/08/2011,03,1,,01,03,5109
26,0811,4323,10,0194,0056,2,1,-,-,01,08/08/2011,01,08/08/2011,05,1,,03,01,5109
26,0811,4323,10,0194,0084,3,1,-,-,01,08/08/2011,01,08/08/2011,05,1,,02,02,5109
26,0811,4323,10,0194,0138,5,1,-,-,01,08/08/2011,01,08/08/2011,02,1,,01,01,5109
26,0811,4164,10,0234,0081,3,1,-,-,01,06/08/2011,01,08/08/2011,04,1,,02,02,2419
26,0811,3895,10,0373,0013,1,1,-,-,01,06/08/2011,01,08/08/2011,04,1,,01,02,4638
26,0811,3895,10,0373,0057,3,1,-,-,01,08/08/2011,01,08/08/2011,05,1,,02,02,4638
26,0811,2581,10,0407,0044,2,1,-,-,01,02/08/2011,01,08/08/2011,05,1,,02,01,5927
26,0811,2581,10,0407,0126,5,1,-,-,01,06/08/2011,01,08/08/2011,13,2,03,04,01,5927
26,0811,2581,10,0407,0126,5,3,-,-,01,06/08/2011,01,08/08/2011,,,,02,01,5927
26,0811,0068,10,0081,0026,1,1,-,-,01,08/08/2011,01,09/08/2011,02,1,,01,01,4565
26,0811,0068,10,0081,0052,2,1,-,-,01,08/08/2011,01,09/08/2011,02,1,,01,01,4565
26,0811,0068,10,0081,0081,3,1,-,-,01,08/08/2011,01,09/08/2011,04,1,,04,03,4565
26,0811,2488,10,0180,0006,1,1,-,-,01,08/08/2011,01,10/08/2011,02,1,,02,02,5221
26,0811,2488,10,0180,0040,2,1,-,-,01,08/08/2011,01,10/08/2011,06,1,,01,02,5221
26,0811,2488,10,0180,0140,5,1,-,-,01,10/08/2011,01,10/08/2011,03,1,,02,01,5221
26,0811,2242,10,0224,0053,2,1,-,-,01,10/08/2011,01,10/08/2011,04,1,,01,02,5951
26,0811,3683,10,0299,0022,1,1,-,-,01,10/08/2011,01,10/08/2011,07,1,,04,01,4848
26,0811,3683,10,0299,0044,2,1,-,-,01,10/08/2011,01,10/08/2011,03,1,,01,01,4848
26,0811,3683,10,0299,0115,5,1,-,-,01,10/08/2011,01,10/08/2011,03,1,,02,02,4848
26,0811,3895,10,0373,0090,4,1,-,-,01,10/08/2011,01,10/08/2011,05,1,,04,02,4638
26,0811,3895,10,0373,0118,5,1,-,-,01,10/08/2011,01,10/08/2011,02,1,,01,02,4638
26,0811,2469,10,0410,0059,3,1,-,-,01,09/08/2011,01,10/08/2011,04,1,,02,01,5873
26,0811,2469,10,0410,0102,5,1,-,-,01,09/08/2011,01,10/08/2011,03,1,,02,01,5873
26,0811,1973,10,0129,0030,1,1,-,-,01,03/08/2011,01,15/08/2011,06,1,,01,06,6164
26,0811,4592,10,0181,0020,1,1,-,-,01,12/08/2011,01,15/08/2011,04,1,,02,02,1973
26,0811,4592,10,0181,0100,3,1,-,-,01,12/08/2011,01,15/08/2011,06,1,,03,01,1973
26,0811,4592,10,0181,0158,5,1,-,-,01,10/08/2011,01,15/08/2011,05,1,,02,01,1973
26,0811,2242,10,0224,0090,3,1,-,-,01,11/08/2011,01,15/08/2011,04,1,,02,01,5951
26,0811,5478,10,0229,0077,3,1,-,-,01,14/08/2011,01,15/08/2011,01,,,01,01,5794
26,0811,5478,10,0229,0104,4,1,-,-,01,14/08/2011,01,15/08/2011,06,1,,03,03,5794
26,0811,0265,10,0243,0019,1,1,-,-,01,11/08/2011,01,15/08/2011,02,1,,02,02,4392
26,0811,0265,10,0243,0036,2,1,-,-,01,11/08/2011,01,15/08/2011,02,1,,02,01,4392
26,0811,3895,10,0373,0034,2,1,-,-,01,06/08/2011,01,15/08/2011,05,1,,02,02,4638
26,0811,0180,10,0390,0100,4,1,-,-,01,12/08/2011,01,15/08/2011,01,,,01,01,4443
26,0811,0180,10,0390,0126,5,1,-,-,01,12/08/2011,01,15/08/2011,02,1,,01,01,4443
26,0811,1973,10,0129,0165,5,1,-,-,01,16/08/2011,01,18/08/2011,07,1,,02,04,6164
26,0811,4450,10,0189,0060,3,1,-,-,01,18/08/2011,01,18/08/2011,02,1,,01,01,6852
26,0811,2242,10,0224,0155,5,1,-,-,01,18/08/2011,01,18/08/2011,06,1,,03,01,5951
26,0811,5478,10,0229,0131,5,1,-,-,01,18/08/2011,01,18/08/2011,10,1,,02,01,5794
26,0811,4164,10,0234,0051,2,1,-,-,01,17/08/2011,01,18/08/2011,04,1,,02,02,2419
26,0811,4164,10,0234,0108,4,1,-,-,01,17/08/2011,01,18/08/2011,05,1,,01,01,2419
26,0811,0265,10,0243,0105,5,1,-,-,01,17/08/2011,01,18/08/2011,02,1,,02,02,4392
26,0811,0180,10,0390,0003,1,1,-,-,01,17/08/2011,01,18/08/2011,03,1,,01,01,4443
26,0811,4450,10,0189,0034,2,3,-,-,01,15/08/2011,01,16/08/2011,,,,02,02,6852
26,0811,4450,10,0037,0052,2,1,-,-,01,19/08/2011,01,22/08/2011,02,1,,02,01,5904
26,0811,5355,10,0052,0047,2,1,-,-,01,22/08/2011,01,22/08/2011,06,1,,02,03,6161
26,0811,5355,10,0052,0089,4,1,-,-,01,17/08/2011,01,22/08/2011,03,1,,03,03,6161
26,0811,0068,10,0081,0109,4,1,-,-,01,22/08/2011,01,22/08/2011,01,,,01,01,4565
26,0811,1973,10,0129,0057,2,1,-,-,01,22/08/2011,01,22/08/2011,04,1,,02,03,6164
26,0811,1973,10,0129,0085,3,1,-,-,01,19/08/2011,01,22/08/2011,05,1,,03,01,6164
26,0811,4592,10,0181,0052,2,1,-,-,01,19/08/2011,01,19/08/2011,04,1,,02,04,1973
26,0811,4592,10,0181,0129,4,1,-,-,01,19/08/2011,01,22/08/2011,04,1,,01,02,1973
26,0811,2242,10,0224,0122,4,1,-,-,01,18/08/2011,01,19/08/2011,07,1,,04,02,5951
26,0811,0265,10,0243,0100,4,1,-,-,01,19/08/2011,01,22/08/2011,05,1,,02,02,4392
26,0811,5105,10,0281,0019,1,1,-,-,01,19/08/2011,01,22/08/2011,05,1,,02,02,5494
26,0811,5105,10,0281,0120,4,1,-,-,01,04/08/2011,01,22/08/2011,05,1,,02,02,5494
26,0811,3683,10,0299,0093,4,1,-,-,01,10/08/2011,01,22/08/2011,08,1,,01,02,4848
26,0811,1761,10,0007,0299,4,1,-,-,01,26/08/2011,01,30/08/2011,02,1,,01,02,6413
26,0811,4450,10,0037,0081,3,1,-,-,01,15/08/2011,01,30/08/2011,04,1,,01,02,5904
26,0811,5355,10,0052,0105,5,1,-,-,01,29/08/2011,01,30/08/2011,04,1,,02,02,6161
26,0811,0068,10,0081,0124,5,1,-,-,01,26/08/2011,01,30/08/2011,05,1,,02,02,4565
26,0811,4450,10,0189,0034,2,1,-,-,01,29/08/2011,01,30/08/2011,05,1,,01,01,6852
26,0811,4450,10,0189,0091,4,1,-,-,01,24/08/2011,01,30/08/2011,06,1,,03,01,6852
26,0811,4323,10,0194,0113,4,1,-,-,01,19/08/2011,01,26/08/2011,04,1,,01,02,5109
26,0811,2242,10,0224,0017,1,1,-,-,01,19/08/2011,01,24/08/2011,04,1,,02,02,5951
26,0811,5478,10,0229,0024,1,1,-,-,01,30/08/2011,01,30/08/2011,07,1,,02,02,5794
26,0811,4200,10,0364,0137,5,1,-,-,01,26/08/2011,01,30/08/2011,06,1,,02,02,5291
26,0811,0180,10,0390,0067,3,1,-,-,01,19/08/2011,01,26/08/2011,12,1,,11,02,4443
26,0811,2469,10,0410,0092,4,1,-,-,01,23/08/2011,01,26/08/2011,07,1,,05,06,5873
26,0811,2488,10,0180,0079,3,1,-,-,06,09/08/2011,01,30/08/2011,03,1,,02,02,5221
26,0811,0180,10,0390,0035,2,1,-,-,02,18/08/2011,01,30/08/2011,02,1,,01,02,4443
26,0811,1761,10,0007,0233,3,1,-,-,07,30/08/2011,07,30/08/2011,,,,,,0
26,0811,1761,10,0007,0364,5,1,-,-,07,15/08/2011,07,15/08/2011,,,,,,0
26,0811,5478,10,0229,0049,2,1,-,-,07,18/08/2011,07,18/08/2011,,,,,,0
26,0811,4164,10,0234,0140,5,1,-,-,07,08/08/2011,07,08/08/2011,,,,,,0
26,0811,0265,10,0243,0058,3,1,-,-,07,22/08/2011,07,22/08/2011,,,,,,0
26,0811,5105,10,0281,0050,2,1,-,-,07,22/08/2011,07,22/08/2011,,,,,,0
26,0811,3683,10,0299,0067,3,1,-,-,07,10/08/2011,07,10/08/2011,,,,,,0
26,0811,4200,10,0364,0011,1,1,-,-,07,05/08/2011,07,05/08/2011,,,,,,0
26,0811,2581,10,0407,0098,4,1,-,-,08,08/08/2011,08,08/08/2011,,,,,,0
26,0811,1761,10,0007,0086,1,1,-,-,01,31/08/2011,01,01/09/2011,05,1,,02,02,6413
26,0811,4450,10,0037,0029,1,1,-,-,01,15/08/2011,01,01/09/2011,03,1,,03,01,5904
26,0811,4450,10,0189,0121,5,1,-,-,04,30/08/2011,06,30/08/2011,,,,,,0
26,0811,1761,10,0007,0162,2,1,-,-,06,02/09/2011,06,02/09/2011,,,,,,0
26,0811,5355,10,0052,0024,1,1,-,-,06,02/09/2011,06,02/09/2011,,,,,,0
26,0811,2488,10,0180,0110,4,1,-,-,06,02/09/2011,06,02/09/2011,,,,,,0
26,0811,4450,10,0189,0012,1,1,-,-,06,02/09/2011,06,02/09/2011,,,,,,0
26,0811,4164,10,0234,0016,1,1,-,-,06,02/09/2011,06,02/09/2011,,,,,,0
26,0811,4200,10,0364,0046,2,1,-,-,06,02/09/2011,06,02/09/2011,,,,,,0
05,0811,0374,11,0051,0013,1,1,-,-,01,07/08/2011,01,07/08/2011,02,1,,02,02,5139
05,0811,0374,11,0051,0050,2,1,-,-,01,04/08/2011,01,07/08/2011,07,1,,04,04,5139
05,0811,0374,11,0051,0081,3,1,-,-,01,04/08/2011,01,08/08/2011,01,,,01,01,5139
05,0811,0374,11,0051,0114,4,1,-,-,01,05/08/2011,01,08/08/2011,05,1,,02,02,5139
05,0811,0478,11,0073,0082,3,1,-,-,01,05/08/2011,01,08/08/2011,04,1,,01,01,6363
05,0811,0478,11,0073,0106,4,1,-,-,01,04/08/2011,01,07/08/2011,03,1,,01,01,6363
05,0811,0478,11,0073,0133,5,1,-,-,01,04/08/2011,01,07/08/2011,02,1,,01,01,6363
05,0811,0745,11,0135,0050,2,1,-,-,01,02/08/2011,01,07/08/2011,02,1,,01,01,5873
05,0811,0745,11,0135,0112,4,1,-,-,01,01/08/2011,01,07/08/2011,04,1,,02,01,5873
05,0811,0745,11,0135,0135,5,1,-,-,01,02/08/2011,01,07/08/2011,02,1,,02,02,5873
05,0811,2898,11,0170,0105,1,1,-,-,01,04/08/2011,01,07/08/2011,03,1,,02,02,5145
05,0811,2898,11,0170,0238,4,1,-,-,01,04/08/2011,01,07/08/2011,04,1,,01,02,5145
05,0811,2582,11,0246,0035,2,1,-,-,01,05/08/2011,01,07/08/2011,03,1,,01,01,6106
05,0811,2582,11,0246,0058,3,1,-,-,01,05/08/2011,01,08/08/2011,08,1,,01,08,6106
05,0811,2582,11,0246,0078,4,1,-,-,01,06/08/2011,01,08/08/2011,10,2,02,05,05,6106
05,0811,0694,11,0250,0139,5,1,-,-,01,02/08/2011,01,07/08/2011,08,1,,04,04,4885
05,0811,068A,11,0276,0050,3,1,-,-,01,02/08/2011,01,07/08/2011,03,1,,01,01,5753
05,0811,068A,11,0276,0069,4,1,-,-,01,02/08/2011,01,07/08/2011,02,1,,02,02,5753
05,0811,068A,11,0276,0095,5,1,-,-,01,03/08/2011,01,07/08/2011,03,1,,03,03,5753
05,0811,2440,11,0356,0023,1,1,-,-,01,06/08/2011,01,08/08/2011,02,1,,01,01,6273
05,0811,2440,11,0356,0050,2,1,-,-,01,06/08/2011,01,08/08/2011,03,1,,03,01,6273
05,0811,2440,11,0356,0077,3,1,-,-,01,06/08/2011,01,08/08/2011,04,1,,01,02,6273
05,0811,2510,11,0366,0006,1,1,-,-,01,05/08/2011,01,08/08/2011,03,1,,02,01,6792
05,0811,2510,11,0366,0041,2,1,-,-,01,04/08/2011,01,07/08/2011,03,1,,01,01,6792
05,0811,2510,11,0366,0085,3,1,-,-,01,04/08/2011,01,08/08/2011,07,1,,07,02,6792
05,0811,2510,11,0366,0155,5,1,-,-,01,04/08/2011,01,08/08/2011,04,1,,01,04,6792
05,0811,0406,11,0440,0026,2,1,-,-,01,01/08/2011,01,07/08/2011,03,1,,01,01,3985
05,0811,0406,11,0440,0051,3,1,-,-,01,03/08/2011,01,07/08/2011,03,1,,01,01,3985
05,0811,0406,11,0440,0073,4,1,-,-,01,01/08/2011,01,07/08/2011,04,1,,01,01,3985
05,0811,0406,11,0440,0102,5,1,-,-,01,01/08/2011,01,07/08/2011,03,1,,01,02,3985
05,0811,075A,11,0514,0049,2,1,-,-,01,02/08/2011,01,07/08/2011,04,1,,04,03,3832
05,0811,075A,11,0514,0095,3,1,-,-,01,01/08/2011,01,07/08/2011,04,1,,01,01,3832
05,0811,075A,11,0514,0123,4,1,-,-,01,02/08/2011,01,07/08/2011,02,1,,01,01,3832
05,0811,075A,11,0514,0147,5,1,-,-,01,01/08/2011,01,07/08/2011,02,1,,01,01,3832
05,0811,2582,11,0246,0078,4,2,-,-,01,06/08/2011,01,08/08/2011,,,,01,01,6106
05,0811,239A,11,0004,0106,4,1,-,-,01,12/08/2011,01,15/08/2011,05,1,,02,02,6268
05,0811,1457,11,0025,0018,1,1,-,-,01,08/08/2011,01,14/08/2011,02,1,,01,01,4360
05,0811,1457,11,0025,0037,2,1,-,-,01,09/08/2011,01,14/08/2011,04,1,,02,02,4360
05,0811,1457,11,0025,0057,3,1,-,-,01,10/08/2011,01,14/08/2011,04,1,,01,01,4360
05,0811,0478,11,0073,0059,2,1,-,-,01,05/08/2011,01,14/08/2011,05,1,,02,02,6363
05,0811,3472,11,0133,0003,1,1,-,-,01,11/08/2011,01,15/08/2011,09,1,,02,02,3169
05,0811,3472,11,0133,0110,3,1,-,-,01,12/08/2011,01,15/08/2011,08,1,,02,03,3169
05,0811,3472,11,0133,0153,4,1,-,-,01,12/08/2011,01,15/08/2011,06,1,,04,01,3169
05,0811,3472,11,0133,0180,5,1,-,-,01,11/08/2011,01,15/08/2011,04,1,,02,01,3169
05,0811,2898,11,0170,0147,2,1,-,-,01,04/08/2011,01,14/08/2011,04,1,,01,01,5145
05,0811,2898,11,0170,0275,5,1,-,-,01,08/08/2011,01,14/08/2011,03,1,,01,02,5145
05,0811,0694,11,0250,0044,1,1,-,-,01,03/08/2011,01,14/08/2011,03,1,,02,01,4885
05,0811,0694,11,0250,0119,4,1,-,-,01,08/08/2011,01,14/08/2011,02,1,,02,02,4885
05,0811,3595,11,0320,0010,1,1,-,-,01,10/08/2011,01,14/08/2011,04,1,,02,02,5984
05,0811,3595,11,0320,0067,3,1,-,-,01,11/08/2011,01,14/08/2011,05,1,,02,02,5984
05,0811,3595,11,0320,0115,4,1,-,-,01,09/08/2011,01,14/08/2011,05,1,,01,01,5984
05,0811,2440,11,0356,0133,5,1,-,-,01,09/08/2011,01,15/08/2011,08,1,,01,02,6273
05,0811,2510,11,0366,0117,4,1,-,-,01,08/08/2011,01,15/08/2011,11,1,,01,02,6792
05,0811,2046,11,0432,0033,1,1,-,-,01,10/08/2011,01,14/08/2011,04,1,,02,02,7832
05,0811,2046,11,0432,0060,2,1,-,-,01,11/08/2011,01,14/08/2011,08,1,,05,05,7832
05,0811,2046,11,0432,0087,3,1,-,-,01,11/08/2011,01,14/08/2011,07,1,,02,02,7832
05,0811,2046,11,0432,0113,4,1,-,-,01,09/08/2011,01,14/08/2011,03,1,,02,02,7832
05,0811,2046,11,0432,0135,5,1,-,-,01,08/08/2011,01,14/08/2011,03,1,,01,01,7832
05,0811,0406,11,0440,0007,1,1,-,-,01,13/08/2011,01,14/08/2011,01,,,01,01,3985
05,0811,0043,11,0499,0025,1,1,-,-,01,13/08/2011,01,15/08/2011,06,1,,03,01,5357
05,0811,0043,11,0499,0056,2,1,-,-,01,13/08/2011,01,15/08/2011,04,1,,02,02,5357
05,0811,0043,11,0499,0088,3,1,-,-,01,12/08/2011,01,15/08/2011,04,1,,02,02,5357
05,0811,0043,11,0499,0124,4,1,-,-,01,13/08/2011,01,15/08/2011,02,1,,01,01,5357
05,0811,0043,11,0499,0163,5,1,-,-,01,12/08/2011,01,15/08/2011,03,1,,02,02,5357
05,0811,1067,11,0519,0018,1,1,-,-,01,09/08/2011,01,15/08/2011,05,1,,02,02,5792
05,0811,1067,11,0519,0105,4,1,-,-,01,09/08/2011,01,15/08/2011,04,1,,03,01,5792
05,0811,1067,11,0519,0134,5,1,-,-,01,10/08/2011,01,15/08/2011,02,1,,01,01,5792
05,0811,239A,11,0004,0047,2,1,-,-,01,11/08/2011,01,17/08/2011,05,1,,02,02,6268
05,0811,1457,11,0025,0077,4,1,-,-,01,08/08/2011,01,18/08/2011,04,1,,04,04,4360
05,0811,0478,11,0073,0027,1,1,-,-,01,16/08/2011,01,17/08/2011,07,1,,01,01,6363
05,0811,3472,11,0133,0049,2,1,-,-,01,15/08/2011,01,17/08/2011,07,1,,01,01,3169
05,0811,2582,11,0246,0017,1,1,-,-,01,12/08/2011,01,17/08/2011,05,1,,01,01,6106
05,0811,2582,11,0246,0096,5,1,-,-,01,08/08/2011,01,17/08/2011,03,1,,01,02,6106
05,0811,0694,11,0250,0091,3,1,-,-,01,17/08/2011,01,19/08/2011,05,1,,04,04,4885
05,0811,2440,11,0356,0105,4,1,-,-,01,17/08/2011,01,22/08/2011,04,1,,01,01,6273
05,0811,3133,11,0465,0089,1,1,-,-,01,16/08/2011,01,17/08/2011,06,1,,02,02,4406
05,0811,3133,11,0465,0131,2,1,-,-,01,15/08/2011,01,18/08/2011,04,1,,02,02,4406
05,0811,3133,11,0465,0218,4,1,-,-,01,16/08/2011,01,18/08/2011,03,1,,02,01,4406
05,0811,3133,11,0465,0244,5,1,-,-,01,15/08/2011,01,19/08/2011,04,1,,02,02,4406
05,0811,1067,11,0519,0047,2,1,-,-,01,17/08/2011,01,19/08/2011,04,1,,02,02,5792
05,0811,239A,11,0004,0012,1,1,-,-,01,24/08/2011,01,26/08/2011,01,,,01,01,6268
05,0811,239A,11,0004,0071,3,1,-,-,01,24/08/2011,01,26/08/2011,04,1,,02,02,6268
05,0811,2898,11,0170,0197,3,1,-,-,01,04/08/2011,01,26/08/2011,05,1,,01,01,5145
05,0811,3595,11,0320,0146,5,1,-,-,01,09/08/2011,01,24/08/2011,04,1,,02,02,5984
05,0811,0887,11,0448,0003,1,1,-,-,01,25/08/2011,01,26/08/2011,02,1,,01,01,3551
05,0811,0887,11,0448,0014,2,1,-,-,01,24/08/2011,01,26/08/2011,05,1,,01,01,3551
05,0811,0887,11,0448,0026,3,1,-,-,01,24/08/2011,01,26/08/2011,03,1,,01,01,3551
05,0811,0887,11,0448,0053,5,1,-,-,01,25/08/2011,01,29/08/2011,02,1,,01,01,3551
05,0811,3133,11,0465,0181,3,1,-,-,01,24/08/2011,01,29/08/2011,03,1,,03,03,4406
05,0811,075A,11,0514,0022,1,1,-,-,01,02/08/2011,01,29/08/2011,02,1,,01,02,3832
05,0811,1067,11,0519,0077,3,1,-,-,01,26/08/2011,01,29/08/2011,02,1,,02,02,5792
05,0811,239A,11,0004,0126,5,1,-,-,07,26/08/2011,07,26/08/2011,,,,,,0
05,0811,1457,11,0025,0098,5,1,-,-,08,26/08/2011,08,26/08/2011,,,,,,0
05,0811,0374,11,0051,0144,5,1,-,-,07,26/08/2011,07,26/08/2011,,,,,,0
05,0811,0745,11,0135,0023,1,1,-,-,06,26/08/2011,06,26/08/2011,,,,,,0
05,0811,0745,11,0135,0065,3,1,-,-,06,26/08/2011,06,26/08/2011,,,,,,0
05,0811,0694,11,0250,0067,2,1,-,-,07,26/08/2011,07,26/08/2011,,,,,,0
05,0811,068A,11,0276,0020,1,1,-,-,06,26/08/2011,06,26/08/2011,,,,,,0
05,0811,068A,11,0276,0034,2,1,-,-,07,26/08/2011,07,26/08/2011,,,,,,0
05,0811,3595,11,0320,0043,2,1,-,-,06,26/08/2011,06,26/08/2011,,,,,,0
05,0811,0887,11,0448,0039,4,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
13,0811,2755,12,0015,0135,4,1,-,-,01,05/08/2011,01,08/08/2011,04,1,,02,02,5840
13,0811,4709,12,0019,0105,5,1,-,-,01,07/08/2011,01,08/08/2011,04,1,,01,01,5226
13,0811,4677,12,0087,0039,2,1,-,-,01,06/08/2011,01,08/08/2011,04,1,,03,04,5410
13,0811,4677,12,0087,0060,3,1,-,-,01,06/08/2011,01,08/08/2011,05,1,,02,02,5410
13,0811,2416,12,0195,0048,2,1,-,-,01,02/08/2011,01,08/08/2011,04,1,,02,01,5555
13,0811,2416,12,0195,0070,3,1,-,-,01,02/08/2011,01,08/08/2011,04,1,,01,01,5555
13,0811,1189,12,0214,0155,1,1,-,-,01,03/08/2011,01,08/08/2011,02,1,,01,01,2374
13,0811,1189,12,0214,0224,3,1,-,-,01,06/08/2011,01,08/08/2011,04,1,,01,03,2374
13,0811,3289,12,0257,0018,1,1,-,-,01,06/08/2011,01,08/08/2011,02,1,,02,02,2516
13,0811,3289,12,0257,0047,2,1,-,-,01,06/08/2011,01,08/08/2011,03,1,,02,02,2516
13,0811,269A,12,0290,0005,1,1,-,-,01,01/08/2011,01,08/08/2011,04,1,,02,02,6894
13,0811,269A,12,0290,0066,4,1,-,-,01,01/08/2011,01,08/08/2011,06,1,,01,01,6894
13,0811,0231,12,0361,0010,1,1,-,-,01,04/08/2011,01,08/08/2011,05,1,,02,04,3566
13,0811,1494,12,0363,0010,1,1,-,-,01,04/08/2011,01,08/08/2011,06,1,,01,05,4054
13,0811,1494,12,0363,0030,2,1,-,-,01,04/08/2011,01,08/08/2011,03,1,,02,02,4054
13,0811,1494,12,0363,0047,3,1,-,-,01,04/08/2011,01,08/08/2011,05,1,,02,01,4054
13,0811,1494,12,0363,0068,4,1,-,-,01,04/08/2011,01,08/08/2011,02,1,,01,01,4054
13,0811,1494,12,0363,0097,5,1,-,-,01,04/08/2011,01,08/08/2011,04,1,,02,02,4054
13,0811,4179,12,0391,0155,5,1,-,-,01,01/08/2011,01,08/08/2011,06,1,,01,01,5821
13,0811,1263,12,0410,0198,3,1,-,-,01,05/08/2011,01,08/08/2011,01,,,01,01,6410
13,0811,2098,12,0001,0023,1,1,-,-,01,12/08/2011,01,15/08/2011,03,1,,01,01,7026
13,0811,2098,12,0001,0052,2,1,-,-,01,09/08/2011,01,15/08/2011,05,1,,02,02,7026
13,0811,2098,12,0001,0090,3,1,-,-,01,09/08/2011,01,15/08/2011,03,1,,01,02,7026
13,0811,2098,12,0001,0440,4,1,-,-,01,12/08/2011,01,15/08/2011,03,1,,03,03,7026
13,0811,5088,12,0006,0043,2,1,-,-,01,15/08/2011,01,15/08/2011,04,1,,01,01,4170
13,0811,4709,12,0019,0068,3,1,-,-,01,13/08/2011,01,15/08/2011,01,,,01,01,5226
13,0811,4183,12,0022,0045,2,1,-,-,01,13/08/2011,01,15/08/2011,02,1,,01,01,6060
13,0811,4183,12,0022,0155,5,1,-,-,01,13/08/2011,01,15/08/2011,02,1,,02,01,6060
13,0811,0852,12,0100,0007,1,1,-,-,01,11/08/2011,01,15/08/2011,04,1,,01,02,5922
13,0811,0852,12,0100,0032,2,1,-,-,01,13/08/2011,01,15/08/2011,05,1,,02,02,5922
13,0811,0852,12,0100,0056,3,1,-,-,01,11/08/2011,01,15/08/2011,06,1,,02,03,5922
13,0811,0852,12,0100,0087,4,1,-,-,01,11/08/2011,01,15/08/2011,02,1,,01,02,5922
13,0811,0852,12,0100,0103,5,1,-,-,01,13/08/2011,01,15/08/2011,02,1,,01,01,5922
13,0811,2914,12,0178,0165,1,1,-,-,01,14/08/2011,01,15/08/2011,06,1,,02,05,2662
13,0811,2914,12,0178,0230,2,1,-,-,01,14/08/2011,01,15/08/2011,08,1,,03,02,2662
