"CD,C,2","PER,C,4","ENT,C,2","CON,C,4","V_SEL,C,1","N_HOG,C,1","N_REN,C,2","S4P23_1,C,1","S4P23_2,C,1","S4P23_3,C,1","S4P23_4,C,1","S4P23_5,C,1","S4P23_6,C,1","S4P23_7,C,1","S4P23_8,C,1","S4P23_9,C,1","S4P23_10,C,1","S4P23_11,C,1","S4P23_12,C,1","S4P24_1,C,1","S4P24_2,C,1","S4P24_3,C,1","S4P24_4,C,1","S4P24_5,C,1","S4P24_6,C,1","S4P24_7,C,1","S4P24_8,C,1","S4P24_9,C,1","S4P24_10,C,1","S4P25_1,C,1","S4P25_2,C,1","S4P25_3,C,1","S4P25_4,C,1","S4P25_5,C,1","S4P25_6,C,1","S4P25_7,C,1","S4P26_1,C,1","S4P26_2,C,1","S4P26_3,C,1","S4P26_4,C,1","S4P26_5,C,1","S4P26_6,C,1","S4P26_7,C,1","S4P26_8,C,1","S4P26_9,C,1","S4P26_10,C,1","S4P26_11,C,1","S4P27_1,C,1","S4P27_2,C,1","S4P27_3,C,1","S4P27_4,C,1","S4P27_5,C,1","S4P28_1,C,1","S4P28_2,C,1","S4P28_3,C,1","S4P28_4,C,1","S4P28_5,C,1","S4P28_6,C,1","S4P29,C,1","S4P29_ES,C,50","S4P29_1,C,1","S4P29_1_ES,C,50","S4P29_2,C,1","S4P29_3,C,1","S4P29_4,C,1","S4P29_5,C,1","S4P29_6,C,1","S4P30_1,C,1","S4P30_2,C,1","S4P30_3,C,1","S4P30_4,C,1","S4P30_5,C,1","S4P30_6,C,1","S4P30_7,C,1","S4P30_8,C,1","S4P31_1,C,1","S4P31_2,C,1","S4P31_3,C,1","S4P32,C,1","S4P32_1,C,1","S4P32_2,C,1","S4P33_1,C,1","S4P33_2_1,C,1","S4P33_2_2,C,1","S4P33_2_3,C,1","S4P33_2_4,C,1","S4P33_2_5,C,1","S4P33_2_6,C,1","S4P33_2_7,C,1","S4P34,C,1","S4P34_1,C,1","S4P35,C,1","S5P1,C,1","S5P2_1,C,1","S5P2_2,C,1","S5P2_3,C,1","S5P2_4,C,1","S5P2_5,C,1","S5P2_6,C,1","S5P2_ESP,C,50","S5P3,C,1","S5P4_1,C,1","S5P4_2,C,1","S5P4_3,C,1","S5P4_4,C,1","S5P4_5,C,1","S5P4_6,C,1","S5P4_7,C,1","S5P4_8,C,1","S5P4_9,C,1","S5P4_ES,C,20","S5P5,C,1","S5P6_1,C,1","S5P6_2,C,1","S5P6_3,C,1","S5P6_4,C,1","S5P6_5,C,1","S5P6_6,C,1","S5P6_7,C,1","S5P6_8,C,1","S5P6_9,C,1","S5P6_10,C,1","S5P6_11,C,1","S5P6_12,C,1","S5P6_13,C,1","S5P7,C,1","S5P8,C,1","S5P9,C,1","S5P10_1,C,1","S5P10_2,C,1","S5P10_3,C,1","S5P10_4,C,1","S5P10_5,C,1","S5P10_6,C,1","S5OBS,C,50","FAC,N,6,0"
07,0811,24,0225,3,1,03,2,3,2,3,2,3,2,3,3,3,3,2,2,2,2,2,2,3,3,4,2,2,2,3,3,2,3,2,2,2,2,1,4,1,2,2,2,3,2,2,3,2,3,4,2,1,1,4,3,3,2,1,,1,,3,2,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,2,2,3,3,2,2,1,3,3,1,1,0,0,0,1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19540
07,0811,24,0225,4,1,02,1,2,2,2,2,3,3,3,2,3,3,2,2,2,2,2,2,3,3,2,2,2,3,3,3,2,3,2,1,1,1,1,3,1,2,2,2,3,1,2,3,2,3,3,2,2,2,3,3,3,2,1,,1,,2,2,,1,3,1,2,1,1,1,2,1,4,1,3,3,1,1,2,3,2,2,3,3,3,3,2,1,3,2,1,1,0,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9853
07,0811,24,0307,2,1,01,1,2,2,2,2,2,2,1,4,2,2,4,2,2,2,2,2,3,3,3,2,2,2,2,2,1,3,2,2,2,2,2,1,2,2,2,2,4,1,2,4,3,2,2,1,2,1,2,4,2,2,1,,2,,3,2,,2,1,1,1,2,1,1,1,1,1,3,3,3,1,1,1,2,2,2,3,4,4,4,2,1,3,3,1,1,0,0,0,0,1,HIJOS,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13413
07,0811,24,0307,3,1,02,2,2,2,2,2,4,3,2,4,2,3,2,2,2,1,2,1,3,3,2,2,1,1,4,3,1,3,2,2,2,2,1,1,2,2,2,1,4,1,1,2,3,2,2,2,1,1,1,3,3,2,2,,2,,3,1,2,2,1,2,1,2,1,1,1,1,1,3,1,1,1,2,1,3,2,2,3,3,3,3,2,2,,3,1,1,0,0,0,0,1,ESCUELA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8440
07,0811,24,0307,4,1,02,2,2,2,2,2,3,5,4,4,3,3,2,2,5,5,2,3,2,5,2,5,2,2,4,3,2,2,2,3,2,2,1,1,2,2,2,2,2,1,2,5,3,2,2,2,2,1,3,3,2,2,1,,1,,3,2,,2,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,4,3,4,5,2,2,,3,1,1,0,0,0,0,1,FAMILIAR,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9006
07,0811,24,0350,3,1,01,2,2,2,3,2,2,5,2,3,3,4,5,5,5,5,2,2,2,2,2,5,5,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,5,1,5,5,2,1,3,2,2,2,2,2,2,5,1,,1,,1,2,,2,2,4,1,1,1,1,1,1,4,3,3,3,2,,,2,1,2,3,2,2,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5247
07,0811,24,0388,4,1,01,1,2,1,2,1,3,2,2,3,3,3,2,2,1,2,2,2,2,2,2,2,2,2,3,3,2,3,2,3,2,2,2,3,2,2,2,2,2,1,2,2,2,2,3,2,2,1,3,3,2,2,2,,2,,2,2,,2,1,1,1,2,1,1,1,1,1,2,3,1,1,1,1,1,3,2,3,3,3,3,2,1,3,1,1,1,1,1,1,1,0,,1,1,1,1,2,1,1,1,2,2,,1,1,1,2,1,2,2,1,1,2,1,1,1,1,5,2,1,1,2,2,2,3,2,,11426
07,0811,24,0415,5,1,01,2,2,2,2,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,1,3,2,2,1,2,3,2,2,3,2,1,1,2,3,3,2,1,,1,,3,2,,2,1,1,1,2,1,1,2,1,1,3,3,3,1,2,1,1,2,2,3,2,3,3,3,2,,1,1,1,1,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11916
07,0811,24,0188,3,2,01,2,2,2,2,2,3,5,2,4,3,3,5,2,5,2,1,1,2,5,1,5,5,2,3,3,1,2,2,2,2,1,2,4,2,1,2,2,4,1,2,5,3,1,4,2,2,1,1,1,3,2,1,,1,,3,2,,2,2,4,1,1,4,1,1,1,2,2,1,3,2,,,2,1,2,2,2,2,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11443
07,0811,24,0050,4,1,01,1,2,2,2,2,2,2,3,3,3,3,2,2,3,2,2,2,2,3,2,2,2,1,3,2,2,4,2,3,1,2,1,1,2,2,3,2,4,1,2,2,2,3,2,2,2,2,3,3,2,2,1,,2,,4,1,4,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,4,3,4,4,2,2,,1,1,1,1,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5768
07,0811,24,0050,5,1,01,2,2,3,2,2,2,2,2,2,3,3,2,2,2,2,2,2,3,5,2,3,2,2,3,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,3,3,2,1,1,3,2,2,2,,2,,2,2,,2,1,2,1,1,1,1,1,1,4,3,1,3,1,2,1,1,2,2,3,3,3,3,2,1,3,1,1,1,1,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5768
07,0811,24,0213,5,1,01,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,3,2,2,2,2,2,3,2,2,3,2,3,2,2,3,2,3,3,3,2,2,3,3,2,2,1,,2,,3,2,,2,3,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,3,2,2,3,2,1,3,1,1,1,1,1,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16136
07,0811,24,0242,4,1,03,1,2,2,2,2,3,3,3,4,3,4,3,2,2,2,2,2,3,3,2,2,2,1,4,3,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,5,3,3,3,2,1,2,2,3,2,2,3,NI LEJANA NI CERCARNA UN NIVEL MEDIO,2,,3,2,,2,1,2,1,1,1,1,1,1,1,3,1,1,1,2,1,3,2,2,4,3,5,5,2,1,3,3,1,1,0,0,0,1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13110
07,0811,24,0244,1,1,02,2,2,2,2,3,5,3,3,2,2,4,2,5,2,2,2,3,2,5,2,2,2,1,4,3,1,4,1,1,2,2,2,2,2,2,3,2,2,2,2,5,3,4,4,2,2,2,4,3,2,2,2,,1,,2,2,,2,1,3,2,2,1,3,2,2,2,3,3,3,2,,,3,2,2,3,3,3,2,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13510
07,0811,24,0325,1,1,02,2,2,1,2,2,3,5,2,4,3,3,2,2,2,2,2,1,4,5,1,2,2,2,4,2,2,2,2,2,2,1,2,3,5,2,3,2,3,2,3,5,2,2,3,2,2,2,2,3,3,2,1,,1,,3,2,,2,1,1,1,1,1,1,1,1,4,1,1,1,1,2,2,2,2,2,2,2,2,2,5,1,2,1,1,1,0,1,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14969
07,0811,24,0350,2,1,01,3,2,2,2,2,2,5,2,3,2,3,2,2,5,5,2,2,2,5,2,5,3,2,2,2,2,3,5,2,5,2,2,3,2,2,3,2,3,2,3,2,2,2,3,2,2,2,3,2,3,2,1,,1,,2,2,,2,2,1,1,1,4,1,1,1,4,1,1,1,2,,,2,1,2,3,3,3,3,2,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544
07,0811,24,0415,1,1,02,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,3,2,2,3,2,2,3,3,2,3,2,2,1,1,2,3,1,2,3,2,3,2,2,3,2,3,3,3,2,2,2,3,2,2,1,,1,,2,2,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,3,3,3,3,3,2,,2,1,1,1,0,0,0,1,ESCULA PUBLICA PREPA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12493
07,0811,24,0213,2,1,03,2,2,2,2,2,3,3,4,4,2,4,2,2,2,2,2,1,3,2,2,5,5,2,3,3,2,3,2,3,2,2,1,1,2,2,2,3,2,1,2,5,3,4,2,2,2,1,2,3,2,2,1,,2,,3,2,,2,1,3,1,2,1,1,1,1,1,3,3,3,1,1,1,3,2,2,3,2,5,5,1,2,,3,1,1,0,0,0,1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27081
24,0811,25,0041,1,1,01,2,2,3,2,2,2,2,3,2,3,3,2,1,2,2,1,2,3,2,2,3,2,1,3,2,2,2,1,2,2,1,2,2,1,1,2,2,3,1,2,3,2,3,3,2,4,1,2,1,2,2,1,,2,,3,2,,2,2,1,1,1,1,2,2,3,1,1,1,1,2,,,3,2,1,2,2,5,3,2,2,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2318
24,0811,25,0100,1,1,03,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,3,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,4,2,2,1,,1,,3,2,,2,3,4,4,2,2,2,4,2,4,5,1,1,1,2,1,3,2,2,3,2,5,5,5,1,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12900
24,0811,25,0100,2,1,02,1,2,2,3,2,1,2,2,3,3,3,1,3,3,2,2,2,2,3,2,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,2,2,2,2,3,2,1,,2,,2,2,,2,1,1,1,2,1,1,2,1,1,3,1,1,1,2,2,3,2,2,2,3,3,3,3,1,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8673
24,0811,25,0100,3,1,03,2,2,2,2,2,2,3,3,2,3,3,2,2,2,2,3,2,3,3,2,3,2,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,3,2,2,2,2,3,2,3,2,,1,,3,2,,2,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,2,2,3,2,3,3,2,2,,1,1,1,1,1,1,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13221
24,0811,25,0100,4,1,01,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,,2,,1,2,,2,3,1,1,2,2,1,1,2,1,5,5,5,2,,,2,2,2,2,2,3,2,2,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8673
24,0811,25,0106,1,1,02,3,2,2,2,1,3,3,3,3,2,3,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,5,2,2,2,3,2,3,1,2,3,2,2,3,2,2,2,3,2,2,2,1,,1,,3,2,,2,3,4,1,1,4,1,4,1,4,3,1,1,1,2,1,2,2,2,3,2,4,3,2,2,,3,1,1,0,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23142
24,0811,25,0108,2,1,01,1,1,1,1,1,3,2,3,3,2,2,3,2,2,1,2,3,1,2,1,2,2,1,3,1,2,1,1,1,1,1,2,1,1,2,2,1,5,1,2,5,2,3,3,2,3,1,3,3,3,2,1,,2,,2,2,,1,2,1,1,2,1,2,1,1,1,5,1,1,1,1,1,2,1,2,3,2,2,2,2,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3879
24,0811,25,0108,4,1,04,1,1,1,1,1,2,2,3,3,3,3,1,2,2,2,2,2,2,2,1,1,1,1,3,3,2,3,2,3,1,2,1,1,1,1,2,2,3,1,1,2,2,3,3,1,1,1,1,3,2,3,2,,2,,3,2,,2,2,1,1,1,1,1,1,1,2,3,1,3,1,1,1,3,2,1,3,1,3,3,1,1,3,3,1,1,0,0,0,0,0,,1,3,1,3,3,3,1,1,2,2,,2,2,2,1,1,2,2,1,1,2,2,1,1,1,3,2,1,1,1,1,1,1,1,,15825
24,0811,25,0108,5,1,01,2,2,2,2,3,3,3,3,3,3,3,2,2,1,1,3,2,3,3,2,2,2,3,3,3,1,2,3,1,1,2,2,1,2,2,3,2,3,1,2,2,2,3,3,2,2,1,3,3,2,2,1,,2,,3,2,,2,1,1,1,2,1,2,1,1,1,3,1,2,1,2,1,3,2,3,3,2,3,3,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8246
24,0811,25,0137,1,1,03,2,2,2,3,2,3,2,3,3,3,1,1,1,2,2,3,2,3,2,2,2,2,2,2,3,2,3,2,2,2,2,2,3,2,2,3,3,3,2,3,3,1,3,3,3,2,2,2,3,2,3,2,,1,,2,2,,1,1,2,1,2,1,1,2,1,2,3,3,1,1,1,1,1,2,2,3,3,2,3,2,2,,1,1,1,0,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19094
24,0811,25,0279,1,1,01,2,2,2,2,2,3,2,3,3,3,3,2,3,2,2,2,3,3,2,2,2,2,2,3,2,2,3,2,3,2,2,2,2,2,2,5,2,3,2,2,2,2,2,3,2,2,2,2,5,2,2,2,,1,,3,2,,2,1,4,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,2,3,3,3,3,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21187
24,0811,25,0279,2,1,01,2,2,2,2,2,2,2,3,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,1,1,3,2,3,2,2,3,2,2,2,2,2,2,2,3,2,2,1,,2,,3,2,,2,1,4,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,2,3,3,3,3,1,2,,2,1,1,1,1,0,0,0,,1,1,1,1,2,1,1,1,2,2,,2,1,1,2,1,1,2,2,1,2,1,1,1,1,4,2,1,2,2,2,2,2,2,,15890
24,0811,25,0297,1,1,01,2,2,2,2,2,3,2,3,3,3,3,2,2,2,3,2,2,3,3,2,3,2,2,1,1,2,2,3,4,1,1,1,3,1,1,4,3,4,2,1,3,2,3,2,1,1,2,3,3,3,2,1,,2,,2,2,,2,2,3,1,1,1,1,1,1,3,3,3,1,1,2,1,1,2,2,3,3,3,3,2,1,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16705
24,0811,25,0297,2,1,01,1,2,2,2,2,3,2,2,3,3,3,2,2,2,2,2,2,3,5,2,2,3,2,2,2,2,2,2,3,3,2,2,5,2,2,2,2,3,2,2,3,2,3,2,3,2,2,2,3,2,2,1,,1,,3,2,,2,2,4,1,1,4,2,4,1,2,2,1,1,1,2,1,3,3,3,3,3,3,3,2,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16977
24,0811,25,0297,3,1,03,1,2,2,2,2,2,2,3,2,3,3,1,2,3,2,3,3,2,2,2,2,2,2,3,1,1,2,5,5,1,2,2,2,2,2,5,2,5,2,5,3,2,2,3,2,3,2,2,3,3,2,2,,2,,2,2,,2,2,4,4,1,1,2,1,1,1,5,5,3,1,1,2,3,2,2,3,3,2,3,3,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22330
24,0811,25,0297,5,1,01,1,2,2,2,2,3,2,2,3,2,3,2,2,2,2,2,2,2,2,2,3,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,3,2,3,3,1,1,1,2,2,2,2,2,,1,,3,2,,2,2,1,1,1,1,1,1,1,1,2,2,2,1,2,1,3,2,3,3,1,4,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17551
24,0811,25,0301,5,1,02,2,2,2,3,2,3,2,3,3,3,3,3,2,2,2,2,3,3,3,2,3,2,1,3,2,2,1,2,2,1,2,2,2,2,2,3,2,3,1,3,3,3,3,3,3,2,2,3,3,3,2,1,,1,,2,2,,2,1,1,1,2,1,2,2,1,1,3,3,2,1,1,1,2,2,3,3,2,3,2,2,1,3,1,1,1,0,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11272
24,0811,25,0343,2,1,01,2,2,2,2,2,3,2,2,3,3,4,2,2,2,1,2,2,2,2,2,2,2,2,3,3,2,2,2,2,1,2,2,2,2,2,3,2,3,2,1,2,2,3,3,3,2,2,2,3,2,2,1,,2,,2,2,,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3,2,3,2,5,5,1,1,1,1,1,0,0,0,1,0,,1,1,1,1,1,3,1,1,3,2,,1,2,2,2,1,2,2,2,1,2,1,1,1,1,4,1,1,1,1,1,1,2,1,,10307
24,0811,25,0343,4,1,02,2,2,2,2,2,3,2,2,3,5,2,2,2,2,2,2,2,3,3,2,2,2,2,3,3,2,4,2,3,2,2,2,2,2,2,3,2,3,2,2,5,2,2,2,2,2,2,3,2,2,2,1,,1,,2,2,,2,5,4,4,1,4,1,1,1,4,5,1,5,1,2,2,1,5,2,2,3,5,2,2,1,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10655
24,0811,25,0343,5,1,03,3,2,2,5,2,2,2,3,2,3,4,2,3,5,2,4,3,4,2,1,3,5,2,1,2,3,1,5,2,3,2,3,2,5,1,5,3,2,3,2,3,2,1,5,2,3,2,3,1,4,2,3,NO LOS ENTIENDE BIEN Y NO SE INFORMA,2,,4,2,,2,5,3,1,3,1,3,1,3,1,4,5,3,2,,,2,2,2,1,4,1,5,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13557
24,0811,25,0351,1,1,02,1,1,2,2,2,3,2,3,2,3,2,2,2,2,5,3,2,3,3,2,3,5,2,3,3,2,2,2,2,2,2,2,3,2,2,5,2,3,2,2,2,2,3,3,2,1,1,2,3,3,2,1,,2,,3,2,,2,1,4,4,1,1,1,1,1,1,1,3,5,1,1,1,1,2,3,2,3,3,2,2,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9705
24,0811,25,0351,2,1,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,5,5,2,2,3,2,2,2,2,5,2,2,2,2,2,2,5,2,2,2,3,5,2,5,2,5,2,2,2,3,5,2,3,NO ESTA FAMILIARIZADO,2,,4,2,,2,1,4,4,3,4,4,4,1,4,5,1,5,1,1,1,2,2,2,2,3,5,2,2,1,2,2,1,1,0,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8869
24,0811,25,0351,3,1,03,2,2,3,2,2,2,2,3,2,5,2,2,3,3,3,3,2,3,3,2,3,3,2,3,2,2,3,2,4,1,2,2,2,1,1,2,2,3,2,2,5,2,5,3,2,2,3,1,2,2,2,2,,1,,2,2,,2,3,1,1,1,1,1,1,1,4,2,1,4,1,2,1,3,1,2,3,3,2,1,3,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14204
24,0811,25,0351,5,1,01,1,1,1,1,1,5,2,5,2,5,5,3,2,2,2,2,2,2,2,2,5,2,2,3,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,1,,2,,1,2,,2,1,2,2,1,4,1,1,1,1,3,3,3,1,2,1,1,2,2,2,2,3,2,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4853
24,0811,25,0355,1,1,01,2,2,2,2,2,3,2,5,3,3,3,3,5,2,2,5,5,3,3,2,5,5,2,3,2,2,3,2,2,2,2,2,2,2,2,2,5,5,2,5,5,5,3,2,2,2,2,5,5,2,5,1,,3,NO MUY INTERESANTE,3,2,,2,5,4,4,4,4,1,1,1,4,5,5,5,1,2,1,2,2,5,2,3,5,3,3,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8663
24,0811,25,0355,2,1,02,2,2,2,2,2,2,2,2,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,3,2,2,3,2,3,2,2,2,3,3,2,2,2,2,3,3,3,2,1,,1,,3,2,,2,3,3,1,1,1,1,1,2,2,3,3,1,1,2,1,3,2,2,3,2,5,2,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8663
24,0811,25,0355,4,1,01,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,MANIFIESTA QUE NO SABE,3,MANIFIESTA QUE NO SABE,5,2,,2,5,4,4,4,4,4,4,4,4,5,5,5,2,,,5,5,5,5,5,5,5,5,2,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12689
24,0811,25,0355,5,1,02,1,1,1,2,2,2,2,2,3,3,3,1,2,2,2,2,2,2,3,2,2,2,2,3,1,2,3,2,2,2,2,2,2,2,2,3,2,3,2,2,3,2,3,2,2,2,2,2,2,2,3,2,,2,,3,2,,2,1,1,1,1,1,1,1,1,1,3,1,3,1,2,2,3,3,2,3,3,3,3,2,2,,3,1,1,1,1,0,0,0,,1,1,1,1,1,1,1,1,1,2,,1,1,1,2,1,2,1,1,1,2,1,1,1,1,3,2,1,1,1,1,1,1,1,,7970
24,0811,25,0360,5,1,01,1,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,4,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,3,3,2,2,3,3,2,2,2,,2,,2,2,,2,2,1,1,1,1,1,1,1,4,1,2,1,1,2,1,1,3,2,3,2,3,2,2,1,3,1,1,1,0,1,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16821
24,0811,25,0016,1,1,02,2,2,2,2,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,3,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,2,2,3,3,2,2,3,EN CIERTAS OCACIONES,2,,2,2,,2,2,2,1,1,1,1,2,2,2,1,1,2,1,1,1,3,3,2,3,3,3,3,2,1,3,1,1,1,1,0,0,1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8871
24,0811,25,0016,3,1,02,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,3,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,2,3,3,2,2,2,2,3,3,2,3,DE VEZ EN CUANDO,3,SE SIENTE RELACIONADA DE ACUERDO A LA PUBLICACION,3,2,,1,2,1,1,1,1,1,1,1,1,3,3,3,1,1,2,3,3,2,3,2,5,3,2,1,3,3,1,1,1,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8871
24,0811,25,0016,4,1,01,2,2,3,2,2,3,2,3,3,3,3,3,2,2,2,2,3,3,2,2,2,2,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,2,2,3,3,2,1,,1,,3,2,,2,1,1,1,2,1,3,1,1,1,3,2,4,1,2,2,3,3,2,3,2,5,3,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231
24,0811,25,0041,2,1,01,2,2,2,2,2,3,2,3,3,3,3,2,2,2,1,2,2,3,3,2,3,3,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,2,2,2,3,2,2,1,,1,,3,2,,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,3,2,3,3,3,2,2,1,3,1,1,1,0,0,0,0,0,,1,2,1,2,1,1,1,1,2,2,,2,1,1,1,1,2,2,2,1,2,1,1,1,1,3,2,1,2,2,2,2,2,2,,4413
